Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
5, 842, 929, 70, 69, 13, 1.88, 
5, 847, 1267, 17, 16, 6, 1.75, 
5, 877, 941, 96, 96, 90, 2, 
5, 879, 1104, 68, 64, 6, 1.97, 
5, 880, 1024, 169, 168, 15, 3, 
5, 885, 1102, 14, 0, 0, 0, 
5, 886, 772, 44, 44, 195, 4, 
5, 892, 761, 10, 6, 5, 2, 
5, 902, 1093, 38, 38, 7, 2, 
5, 918, 876, 66, 45, 2, 1, 
5, 921, 912, 55, 38, 4, 2, 
5, 929, 1298, 17, 17, 11, 1.06, 
5, 946, 545, 46, 46, 228, 4, 
5, 953, 1374, 21, 0, 0, 0, 
5, 964, 1124, 124, 123, 32, 2, 
5, 968, 850, 5, 2, 2, 1, 
5, 975, 1271, 41, 41, 20, 1.9, 
5, 1003, 701, 96, 35, 1, 2, 
5, 1020, 881, 2, 0, 0, 0, 
5, 1032, 828, 132, 132, 580, 5, 
5, 1041, 1369, 8, 8, 11, 3, 
5, 1046, 866, 96, 0, 0, 0, 
5, 1053, 736, 15, 5, 2, 1, 
5, 1062, 908, 7, 7, 4, 2, 
5, 1064, 656, 5, 0, 0, 0, 
5, 1092, 758, 90, 0, 0, 0, 
5, 1093, 773, 67, 67, 248, 4, 
5, 1102, 898, 15, 15, 37, 3, 
5, 1103, 962, 19, 19, 85, 4.63, 
5, 1104, 705, 93, 0, 0, 0, 
5, 1106, 916, 90, 69, 23, 2, 
5, 1106, 1413, 40, 35, 12, 2, 
5, 1110, 1139, 140, 89, 3, 1, 
5, 1129, 1062, 2, 0, 0, 0, 
5, 1132, 1321, 117, 116, 46, 2, 
5, 1135, 1155, 25, 25, 11, 3, 
5, 1150, 494, 62, 60, 14, 2, 
5, 1152, 914, 79, 76, 12, 3, 
5, 1154, 901, 19, 19, 12, 3, 
5, 1157, 1151, 263, 262, 65, 2, 
5, 1159, 1437, 47, 46, 15, 2.61, 
5, 1167, 922, 12, 0, 0, 0, 
5, 1171, 948, 66, 65, 39, 3, 
5, 1174, 574, 12, 0, 0, 0, 
5, 1191, 978, 2, 2, 2, 1, 
5, 1224, 981, 94, 94, 496, 5, 
5, 1233, 868, 71, 71, 314, 4.87, 
5, 1247, 1222, 69, 56, 20, 1, 
5, 1248, 906, 12, 9, 3, 1.44, 
5, 1249, 850, 8, 0, 0, 0, 
5, 1253, 930, 77, 77, 281, 4, 
5, 1256, 1091, 46, 46, 28, 3, 
5, 1264, 900, 40, 37, 4, 2, 
5, 1270, 1077, 26, 0, 0, 0, 
5, 1281, 1213, 21, 21, 121, 4.95, 
5, 1310, 1417, 22, 0, 0, 0, 
5, 1321, 831, 117, 117, 65, 2.91, 
5, 1339, 1088, 64, 0, 0, 0, 
5, 1356, 1403, 134, 130, 36, 2, 
5, 1361, 584, 189, 188, 169, 2.98, 
5, 1364, 1149, 42, 40, 15, 2, 
5, 1368, 649, 236, 227, 54, 2, 
5, 1369, 860, 47, 31, 5, 2, 
5, 1371, 673, 2, 2, 3, 2.5, 
5, 1394, 1518, 168, 168, 19, 2.98, 
5, 1398, 1376, 167, 163, 97, 2.99, 
5, 1412, 795, 36, 36, 7, 2.89, 
5, 1414, 686, 15, 14, 11, 3, 
5, 1425, 1073, 43, 41, 3, 1.71, 
5, 1426, 577, 2, 0, 0, 0, 
5, 1429, 1456, 13, 13, 2, 2.62, 
5, 1430, 1432, 43, 41, 39, 3, 
5, 1433, 989, 39, 39, 15, 2.85, 
5, 1436, 1431, 23, 23, 12, 2, 
5, 1492, 1529, 39, 36, 20, 3, 
5, 1496, 1242, 140, 0, 0, 0, 
5, 1498, 1265, 69, 69, 57, 3, 
5, 1499, 1576, 32, 32, 38, 3, 
5, 1504, 1273, 50, 40, 29, 2.95, 
5, 1509, 1131, 50, 47, 17, 3, 
5, 1518, 1499, 159, 159, 41, 2, 
5, 1532, 797, 43, 24, 2, 2, 
5, 1534, 1552, 125, 125, 132, 3, 
5, 1534, 1596, 61, 61, 52, 2.97, 
5, 1536, 736, 16, 16, 17, 3, 
5, 1545, 988, 62, 62, 115, 3, 
5, 1546, 1182, 7, 7, 7, 3, 
5, 1551, 1285, 6, 6, 2, 2, 
5, 1566, 1317, 19, 18, 15, 2, 
5, 1584, 1036, 2, 2, 2, 3, 
5, 1590, 1413, 153, 152, 147, 2.99, 
5, 1606, 1620, 96, 95, 83, 3, 
5, 1609, 786, 5, 5, 3, 3, 
5, 1610, 907, 2, 0, 0, 0, 
5, 1612, 746, 47, 40, 14, 1.95, 
5, 1614, 1597, 56, 54, 61, 3, 
5, 1646, 910, 102, 98, 31, 3, 
5, 1653, 1125, 63, 63, 19, 2.84, 
5, 1656, 1092, 80, 73, 25, 3, 
5, 1659, 1234, 2, 1, 1, 1, 
5, 1662, 1121, 22, 0, 0, 0, 
5, 1666, 1510, 55, 55, 33, 2, 
5, 1678, 1026, 56, 46, 5, 1, 
5, 1682, 1361, 240, 218, 46, 2, 
5, 1688, 1098, 43, 41, 15, 3, 
5, 1712, 1035, 7, 7, 20, 4, 
5, 1716, 1613, 71, 52, 11, 1.92, 
5, 1733, 1461, 98, 96, 44, 3, 
5, 1735, 1516, 54, 53, 45, 2, 
5, 1736, 1352, 38, 28, 19, 3, 
5, 1738, 1482, 55, 50, 26, 3, 
5, 1741, 1229, 38, 8, 4, 2, 
5, 1744, 1195, 8, 3, 2, 1, 
5, 1744, 1591, 155, 138, 21, 1, 
5, 1746, 1287, 91, 91, 387, 4, 
5, 1818, 856, 129, 126, 104, 3, 
5, 1818, 1170, 16, 0, 0, 0, 
5, 1826, 1120, 110, 109, 57, 3, 
5, 1833, 1086, 19, 19, 6, 3, 
5, 1867, 1293, 68, 68, 67, 3, 
5, 1898, 1440, 18, 6, 1, 1, 
5, 1904, 1424, 23, 15, 2, 1.67, 
5, 1915, 1333, 3, 0, 0, 0, 
5, 1917, 1057, 39, 39, 60, 3, 
5, 1920, 1100, 61, 59, 141, 3, 
5, 1924, 1079, 87, 87, 98, 1.99, 
5, 1926, 910, 30, 28, 9, 2, 
5, 1942, 1024, 11, 5, 2, 2, 
5, 1968, 1453, 17, 16, 9, 3, 
5, 1978, 1329, 2, 0, 0, 0, 
5, 1987, 1447, 91, 82, 37, 2.8, 
5, 1995, 1322, 70, 69, 47, 3, 
5, 2002, 979, 60, 60, 53, 3, 
5, 2009, 985, 108, 107, 49, 1.94, 
5, 2043, 934, 34, 27, 3, 1, 
5, 2070, 1315, 105, 101, 66, 3, 
5, 2097, 987, 52, 42, 7, 1, 
5, 2097, 1265, 9, 9, 15, 3, 
5, 2132, 1061, 122, 122, 640, 5, 
5, 2641, 969, 79, 78, 63, 3, 
5, 2706, 933, 17, 0, 0, 0, 
5, 2710, 972, 72, 72, 52, 3, 
5, 2713, 999, 27, 0, 0, 0, 
5, 2715, 988, 41, 38, 17, 2.92, 
5, 2727, 1182, 75, 75, 42, 3, 
5, 2734, 1080, 23, 16, 2, 2, 
5, 2741, 934, 20, 0, 0, 0, 
5, 2743, 906, 106, 106, 48, 2, 
5, 2776, 978, 93, 93, 416, 4, 
5, 2783, 1157, 95, 44, 221, 4, 
5, 2800, 1204, 41, 0, 0, 0, 
5, 2801, 1006, 2, 0, 0, 0, 
5, 2805, 1107, 59, 55, 11, 1, 
5, 2817, 1209, 12, 10, 15, 3, 
5, 2817, 1308, 5, 3, 5, 3, 
5, 2830, 1012, 36, 36, 206, 5, 
5, 2859, 847, 74, 73, 41, 3, 
5, 2870, 952, 131, 130, 40, 2, 
5, 2871, 1217, 105, 105, 46, 2, 
5, 2890, 1297, 60, 59, 12, 3, 
5, 2896, 1146, 171, 171, 1031, 5, 
5, 2913, 851, 48, 0, 0, 0, 
5, 2918, 731, 2, 2, 4, 3, 
5, 2926, 990, 9, 0, 0, 0, 
5, 2944, 816, 43, 41, 28, 2, 
5, 2947, 847, 74, 0, 0, 0, 
5, 2960, 1403, 201, 200, 102, 3, 
5, 2969, 820, 81, 81, 12, 2, 
5, 2972, 1388, 30, 30, 36, 3, 
5, 2987, 1076, 154, 153, 33, 2, 
5, 2988, 1099, 56, 56, 8, 2, 
5, 3010, 1338, 45, 0, 0, 0, 
5, 3012, 895, 30, 22, 7, 2, 
5, 3018, 1189, 44, 44, 17, 2, 
5, 3029, 1088, 23, 22, 27, 3, 
5, 3044, 1517, 53, 52, 57, 3, 
5, 3045, 802, 52, 51, 63, 3, 
5, 3046, 743, 76, 0, 0, 0, 
5, 3046, 973, 46, 0, 0, 0, 
5, 3054, 1390, 108, 108, 89, 3, 
5, 3061, 1266, 106, 106, 116, 3, 
5, 3065, 1083, 27, 25, 24, 3, 
5, 3071, 1049, 214, 205, 28, 2, 
5, 3072, 799, 51, 51, 240, 4, 
5, 3074, 863, 158, 158, 972, 5, 
5, 3076, 1548, 13, 0, 0, 0, 
5, 3116, 996, 20, 20, 20, 3, 
5, 3117, 1479, 21, 3, 2, 3, 
5, 3137, 1442, 33, 31, 34, 3, 
5, 3168, 999, 2, 2, 1, 3, 
5, 3176, 1048, 35, 35, 17, 3, 
5, 3178, 1015, 90, 90, 27, 2.82, 
5, 3182, 1355, 13, 2, 3, 1.5, 
5, 3185, 617, 28, 28, 140, 5, 
5, 3203, 771, 67, 65, 22, 2, 
5, 3210, 961, 13, 12, 5, 3, 
5, 3231, 693, 245, 245, 195, 2.99, 
5, 3235, 833, 27, 13, 6, 2, 
5, 3242, 1134, 31, 29, 10, 1, 
5, 3245, 1255, 7, 0, 0, 0, 
5, 3248, 1144, 40, 34, 7, 3, 
5, 3254, 1010, 3, 3, 13, 4, 
5, 3261, 536, 2, 0, 0, 0, 
5, 3269, 1022, 17, 15, 4, 1.2, 
5, 3278, 591, 77, 0, 0, 0, 
5, 3287, 1252, 128, 94, 13, 1, 
5, 3301, 1100, 3, 3, 16, 4, 
5, 3314, 731, 11, 11, 36, 4, 
5, 3319, 811, 2, 2, 10, 5, 
5, 3324, 694, 9, 9, 6, 2, 
5, 3326, 1036, 27, 27, 49, 3, 
5, 3335, 1004, 36, 24, 1, 2, 
5, 3335, 1196, 58, 1, 1, 1, 
5, 3338, 977, 21, 21, 13, 1.76, 
5, 3342, 792, 2, 2, 3, 2, 
5, 3342, 1459, 2, 0, 0, 0, 
5, 3361, 933, 5, 0, 0, 0, 
5, 3367, 1463, 51, 51, 66, 2.96, 
5, 3371, 607, 22, 15, 6, 2, 
5, 3386, 1226, 17, 13, 4, 3, 
5, 3387, 1476, 211, 204, 7, 1, 
5, 3395, 1004, 122, 122, 77, 1, 
5, 3442, 1468, 53, 53, 169, 4, 
5, 3443, 1319, 61, 61, 262, 4, 
5, 3447, 826, 2, 0, 0, 0, 
5, 3448, 1041, 69, 0, 0, 0, 
5, 3451, 616, 2, 1, 1, 2, 
5, 3452, 1182, 2, 2, 1, 3, 
5, 3461, 944, 3, 0, 0, 0, 
5, 3476, 827, 155, 155, 67, 2, 
5, 3489, 521, 16, 10, 2, 2, 
5, 3491, 438, 75, 0, 0, 0, 
5, 3510, 501, 63, 63, 359, 5, 
5, 3510, 659, 40, 0, 0, 0, 
5, 3510, 950, 60, 0, 0, 0, 
5, 3513, 547, 122, 122, 816, 5, 
5, 3535, 553, 14, 6, 9, 2, 
5, 3539, 499, 155, 155, 913, 4.99, 
5, 3556, 629, 100, 100, 115, 3, 
5, 3556, 1209, 8, 7, 1, 1, 
5, 3557, 418, 43, 36, 4, 1, 
5, 3557, 1015, 74, 0, 0, 0, 
5, 3561, 1132, 3, 2, 1, 1, 
5, 3563, 1119, 17, 15, 17, 3, 
5, 3567, 831, 8, 8, 5, 2, 
5, 3576, 830, 31, 30, 4, 2, 
5, 3576, 1239, 44, 41, 10, 1.68, 
5, 3577, 565, 5, 0, 0, 0, 
5, 3589, 810, 172, 0, 0, 0, 
5, 3599, 1237, 70, 70, 267, 4, 
5, 3602, 454, 121, 120, 83, 3, 
5, 3610, 496, 10, 10, 5, 3, 
5, 3615, 741, 18, 13, 6, 3, 
5, 3618, 387, 199, 198, 26, 1.67, 
5, 3637, 1153, 37, 3, 4, 2, 
5, 3658, 1409, 55, 50, 8, 2, 
5, 3663, 421, 3, 3, 4, 3, 
5, 3664, 685, 86, 81, 62, 3, 
5, 3665, 708, 13, 11, 2, 2, 
5, 3668, 492, 73, 60, 5, 3, 
5, 3675, 1137, 70, 69, 42, 3, 
5, 3679, 708, 12, 0, 0, 0, 
5, 3684, 889, 77, 74, 13, 2, 
5, 3690, 931, 89, 89, 32, 3, 
5, 3695, 352, 79, 63, 38, 3, 
5, 3695, 459, 3, 0, 0, 0, 
5, 3703, 1012, 111, 111, 43, 2.98, 
5, 3704, 657, 28, 28, 14, 3, 
5, 3710, 413, 2, 1, 1, 2, 
5, 3723, 1290, 47, 46, 42, 3, 
5, 3727, 1259, 31, 31, 43, 3, 
5, 3738, 520, 2, 0, 0, 0, 
5, 3746, 565, 50, 0, 0, 0, 
5, 3753, 625, 19, 19, 15, 2, 
5, 3757, 1037, 37, 37, 27, 3, 
5, 3765, 1125, 117, 0, 0, 0, 
5, 3766, 675, 62, 54, 9, 1, 
5, 3782, 485, 148, 146, 11, 1, 
5, 3785, 831, 47, 47, 51, 3, 
5, 3792, 1183, 31, 27, 18, 3, 
5, 3794, 897, 14, 0, 0, 0, 
5, 3802, 1024, 10, 5, 1, 2, 
5, 3806, 903, 37, 0, 0, 0, 
5, 3808, 657, 30, 30, 207, 5, 
5, 3816, 550, 2, 2, 3, 1.5, 
5, 3829, 1241, 110, 110, 25, 1.93, 
5, 3848, 1207, 133, 133, 158, 3, 
5, 3862, 963, 2, 0, 0, 0, 
5, 3866, 980, 30, 0, 0, 0, 
5, 3874, 923, 15, 15, 79, 5, 
5, 3887, 941, 2, 0, 0, 0, 
5, 3893, 983, 16, 16, 1, 3, 
5, 3899, 1095, 17, 15, 3, 2, 
5, 3917, 936, 4, 3, 1, 3, 
5, 3922, 1107, 161, 160, 155, 3, 
5, 3929, 1034, 129, 128, 48, 3, 
5, 3952, 1012, 137, 128, 43, 2, 
5, 3961, 876, 2, 2, 2, 3, 
5, 3963, 1314, 16, 0, 0, 0, 
5, 3975, 1333, 10, 10, 78, 5, 
5, 3991, 1076, 8, 6, 6, 3, 
5, 4000, 1056, 111, 111, 54, 2.89, 
5, 4010, 683, 15, 15, 21, 2.93, 
5, 4026, 727, 72, 56, 2, 1, 
5, 4028, 954, 78, 78, 297, 4, 
5, 4030, 978, 23, 0, 0, 0, 
5, 4050, 1090, 44, 40, 12, 2.5, 
5, 4055, 705, 57, 47, 3, 1, 
5, 4059, 1030, 4, 0, 0, 0, 
5, 4070, 1372, 48, 42, 4, 3, 
5, 4086, 1145, 155, 0, 0, 0, 
5, 4087, 888, 8, 8, 6, 3, 
5, 4106, 861, 58, 58, 34, 1.97, 
5, 4111, 1185, 72, 72, 10, 2, 
5, 4111, 1291, 13, 0, 0, 0, 
5, 4112, 190, 76, 74, 54, 3, 
5, 4113, 1321, 72, 0, 0, 0, 
5, 4115, 595, 29, 0, 0, 0, 
5, 4118, 484, 14, 13, 3, 2, 
5, 4137, 1153, 56, 5, 1, 1, 
5, 4140, 1403, 166, 166, 47, 1.98, 
5, 4145, 397, 4, 4, 2, 1, 
5, 4147, 304, 16, 16, 16, 3, 
5, 4147, 1337, 30, 0, 0, 0, 
5, 4149, 564, 174, 174, 108, 3, 
5, 4153, 162, 49, 49, 8, 2, 
5, 4154, 1328, 29, 22, 6, 2, 
5, 4158, 167, 51, 51, 34, 3, 
5, 4168, 347, 59, 59, 7, 2, 
5, 4169, 254, 60, 59, 37, 2.9, 
5, 4169, 1354, 8, 8, 32, 4, 
5, 4170, 552, 11, 5, 2, 3, 
5, 4185, 644, 206, 206, 142, 3, 
5, 4187, 257, 152, 146, 26, 1.82, 
5, 4198, 687, 92, 91, 23, 2, 
5, 4207, 206, 43, 41, 4, 2, 
5, 4209, 616, 26, 26, 113, 4, 
5, 4210, 1441, 16, 16, 59, 4, 
5, 4214, 1088, 68, 0, 0, 0, 
5, 4217, 305, 12, 12, 16, 3, 
5, 4230, 401, 93, 91, 18, 2, 
5, 4232, 406, 97, 96, 89, 3, 
5, 4235, 656, 10, 8, 5, 3, 
5, 4242, 1088, 22, 2, 1, 1, 
5, 4251, 568, 67, 0, 0, 0, 
5, 4253, 175, 111, 111, 19, 1.26, 
5, 4253, 911, 82, 75, 8, 2, 
5, 4254, 887, 57, 7, 2, 3, 
5, 4254, 1344, 19, 19, 86, 4, 
5, 4255, 674, 30, 30, 98, 4, 
5, 4258, 369, 19, 12, 1, 2, 
5, 4259, 907, 22, 18, 11, 3, 
5, 4261, 1068, 27, 27, 19, 3, 
5, 4268, 160, 278, 277, 130, 3, 
5, 4270, 202, 15, 0, 0, 0, 
5, 4275, 977, 34, 21, 4, 2, 
5, 4280, 323, 15, 5, 4, 3, 
5, 4280, 778, 86, 84, 36, 2, 
5, 4312, 252, 112, 0, 0, 0, 
5, 4313, 751, 14, 10, 2, 3, 
5, 4313, 1018, 2, 0, 0, 0, 
5, 4316, 189, 119, 118, 96, 3, 
5, 4317, 1363, 110, 110, 137, 3, 
5, 4318, 925, 27, 0, 0, 0, 
5, 4332, 958, 3, 0, 0, 0, 
5, 4334, 519, 28, 28, 24, 3, 
5, 4334, 1156, 7, 7, 7, 3, 
5, 4336, 295, 38, 37, 5, 1, 
5, 4339, 660, 63, 58, 11, 2, 
5, 4349, 478, 156, 150, 116, 3, 
5, 4353, 1238, 186, 182, 58, 1.92, 
5, 4362, 249, 4, 3, 5, 3, 
5, 4370, 733, 40, 0, 0, 0, 
5, 4380, 922, 30, 30, 121, 4, 
5, 4383, 860, 79, 76, 13, 2, 
5, 4387, 668, 38, 38, 31, 3, 
5, 4389, 190, 182, 181, 161, 3, 
5, 4390, 787, 64, 55, 27, 2.49, 
5, 4396, 969, 115, 115, 64, 3, 
5, 4404, 1070, 105, 102, 19, 2, 
5, 4405, 306, 2, 0, 0, 0, 
5, 4412, 1505, 10, 10, 3, 1, 
5, 4414, 705, 35, 0, 0, 0, 
5, 4418, 960, 45, 42, 19, 2, 
5, 4423, 674, 207, 183, 22, 2, 
5, 4428, 417, 36, 32, 8, 2, 
5, 4437, 559, 2, 0, 0, 0, 
5, 4438, 1416, 12, 12, 4, 3, 
5, 4439, 1471, 53, 23, 3, 1, 
5, 4440, 301, 2, 2, 4, 3, 
5, 4447, 1320, 84, 58, 26, 2.79, 
5, 4454, 746, 139, 139, 37, 1.96, 
5, 4458, 543, 98, 98, 21, 2, 
5, 4460, 807, 134, 100, 6, 1, 
5, 4461, 1471, 69, 0, 0, 0, 
5, 4463, 1350, 45, 45, 39, 2.98, 
5, 4464, 1139, 44, 28, 2, 2, 
5, 4471, 681, 140, 139, 149, 1.99, 
5, 4471, 1096, 28, 24, 24, 3, 
5, 4474, 893, 11, 9, 1, 2, 
5, 4478, 1153, 49, 47, 30, 3, 
5, 4479, 1526, 54, 52, 7, 1, 
5, 4500, 648, 5, 2, 1, 1, 
5, 4503, 632, 225, 225, 270, 2.99, 
5, 4511, 1391, 2, 2, 2, 3, 
5, 4517, 160, 192, 191, 194, 3, 
5, 4518, 1062, 65, 58, 7, 1, 
5, 4523, 352, 61, 61, 53, 3, 
5, 4523, 608, 47, 40, 7, 1, 
5, 4528, 1243, 75, 71, 53, 3, 
5, 4537, 1073, 46, 46, 10, 2, 
5, 4543, 223, 152, 148, 8, 1, 
5, 4543, 1232, 242, 233, 8, 1, 
5, 4545, 1494, 14, 12, 4, 1, 
5, 4546, 707, 20, 20, 24, 1.45, 
5, 4549, 799, 40, 40, 195, 4.98, 
5, 4552, 584, 136, 136, 132, 2, 
5, 4559, 1397, 125, 0, 0, 0, 
5, 4561, 428, 167, 51, 1, 1, 
5, 4562, 203, 96, 91, 6, 1, 
5, 4562, 1347, 64, 60, 13, 2, 
5, 4567, 896, 75, 31, 4, 1, 
5, 4571, 1027, 36, 33, 16, 1.97, 
5, 4574, 1014, 12, 0, 0, 0, 
5, 4585, 970, 27, 24, 4, 2, 
5, 4591, 182, 44, 44, 369, 5, 
5, 4596, 174, 46, 42, 8, 2, 
5, 4601, 687, 23, 11, 6, 1, 
5, 4603, 1307, 40, 35, 45, 3, 
5, 4605, 1268, 66, 60, 12, 2, 
5, 4608, 770, 4, 4, 4, 2, 
5, 4610, 1095, 30, 30, 60, 3, 
5, 4634, 1108, 25, 25, 11, 1, 
5, 4635, 1077, 117, 117, 237, 3, 
5, 4636, 529, 14, 11, 5, 3, 
5, 4647, 1027, 51, 49, 15, 1.96, 
5, 4648, 523, 62, 61, 5, 1.49, 
5, 4660, 935, 5, 1, 2, 2, 
5, 4671, 529, 58, 0, 0, 0, 
5, 4681, 1222, 30, 27, 7, 1.78, 
5, 4682, 865, 12, 12, 65, 4.92, 
5, 4686, 1021, 76, 76, 312, 4, 
5, 4689, 1395, 28, 19, 8, 2, 
5, 4700, 795, 33, 0, 0, 0, 
5, 4703, 1113, 22, 22, 115, 4.91, 
5, 4712, 731, 2, 0, 0, 0, 
5, 4725, 1103, 19, 17, 10, 1.65, 
5, 4726, 1117, 16, 16, 21, 2, 
5, 4734, 881, 18, 18, 83, 4, 
5, 4738, 815, 98, 98, 554, 4.99, 
5, 4741, 543, 6, 0, 0, 0, 
5, 4751, 1405, 19, 8, 5, 2, 
5, 4755, 1087, 46, 46, 18, 1.98, 
5, 4759, 715, 47, 47, 170, 4, 
5, 4770, 1154, 141, 135, 18, 1, 
5, 4773, 477, 18, 18, 21, 3, 
5, 4784, 424, 14, 13, 12, 3, 
5, 4784, 436, 8, 7, 10, 3, 
5, 4788, 1380, 153, 153, 111, 2.99, 
5, 4790, 1425, 8, 6, 2, 1.17, 
5, 4805, 1283, 26, 24, 6, 2, 
5, 4806, 1439, 156, 41, 93, 4, 
5, 4809, 511, 25, 0, 0, 0, 
5, 4813, 972, 2, 2, 2, 3, 
5, 4819, 436, 70, 70, 16, 1.97, 
5, 4819, 936, 42, 36, 8, 1, 
5, 4821, 594, 20, 7, 1, 2, 
5, 4828, 998, 3, 0, 0, 0, 
5, 4832, 738, 6, 6, 6, 2.5, 
5, 4836, 472, 5, 5, 3, 1.6, 
5, 4858, 808, 4, 0, 0, 0, 
5, 4866, 980, 9, 0, 0, 0, 
5, 4900, 1006, 77, 0, 0, 0, 
5, 4906, 608, 44, 41, 8, 2, 
5, 4906, 904, 2, 0, 0, 0, 
5, 4910, 1254, 81, 80, 53, 3, 
5, 4915, 944, 82, 82, 334, 4, 
5, 4927, 1130, 35, 31, 12, 2, 
5, 4930, 1062, 200, 200, 237, 3, 
5, 4935, 535, 4, 4, 24, 5, 
5, 4955, 781, 2, 0, 0, 0, 
5, 4967, 1036, 9, 7, 5, 2, 
5, 4976, 947, 4, 4, 5, 3, 
5, 4978, 1113, 47, 40, 3, 1.9, 
5, 4979, 1078, 93, 93, 62, 3, 
5, 4986, 468, 61, 47, 3, 2, 
5, 4986, 472, 51, 47, 10, 2, 
5, 4993, 1228, 71, 71, 58, 2.87, 
5, 4995, 1009, 87, 85, 49, 3, 
5, 4997, 538, 74, 74, 17, 1, 
5, 5008, 504, 11, 11, 15, 3, 
5, 5008, 739, 3, 3, 2, 3, 
5, 5009, 891, 39, 36, 18, 3, 
5, 5012, 716, 11, 11, 58, 5, 
5, 5014, 850, 13, 13, 12, 3, 
5, 5015, 777, 27, 0, 0, 0, 
5, 5015, 837, 132, 132, 33, 1.99, 
5, 5015, 872, 22, 22, 100, 4, 
5, 5028, 751, 4, 0, 0, 0, 
5, 5030, 809, 6, 0, 0, 0, 
5, 5033, 696, 19, 0, 0, 0, 
5, 5036, 989, 7, 6, 2, 1.33, 
5, 5038, 761, 21, 21, 17, 3, 
5, 5041, 922, 50, 50, 39, 3, 
5, 5044, 1050, 14, 14, 16, 2.86, 
5, 5064, 496, 89, 89, 24, 2, 
5, 5069, 1027, 16, 16, 72, 4, 
5, 5074, 577, 140, 140, 131, 2.99, 
5, 5089, 947, 2, 2, 1, 2, 
5, 5094, 695, 16, 16, 45, 4, 
