"time","ABIEBALS","ACERPENS","ACERRUBR","ACERSACC","BETUALLE","BETULENT","BETUPAPY","FAGUGRAN","FRAXAMER","PICERUBE","PINUSTRO","POPUTREM","PRUNPENS","PRUNSERO","QUERALBA","QUERRUBR","TILIAMER","TSUGCANA","woody","TotalBiomass","NA","NA","NA","NA","NA"
0,0.657430986851824,0,0.00358836583243549,4.45837529436627e-06,0.105576148589492,0,0.195332564252044,0.0327033840383582,1.86867427687603e-06,0,0,3.33691835156434e-09,0,0,0,0.00536032721883555,0,0,0.613335147664527,NA,NA,NA,NA,NA,NA
5,0.672178928714228,2.57631036225491e-05,0.00390730414428077,0.000890279757851609,0.0970667201556229,2.97365283224321e-05,0.196122783775167,0.0272506106733136,5.76186476956742e-05,0,0.000118703441074837,0.000133254569857116,6.21787368014289e-05,2.41838928843645e-05,0,0.000124457764294933,3.49514002776455e-06,0.000266236296801966,0.935010686067478,NA,NA,NA,NA,NA,NA
10,0.641294705990187,6.59637540750083e-05,0.0040508353698399,0.00203142391494552,0.0951063547897965,6.76573725589904e-05,0.228660113722856,0.0252036673547816,0.00015654473756837,0,0.000191086137766521,0.000211932170707365,6.18430718389575e-05,5.01098020780103e-05,1.08941460002617e-06,0.000175291667104335,3.25500575552198e-06,0.000396928561806395,1.49880072025029,NA,NA,NA,NA,NA,NA
15,0.629226698843441,0.000126089367363456,0.00387009347270176,0.00301065762573363,0.0986329885739166,8.57078059493351e-05,0.236415616568455,0.0243832326048955,0.000254875215119938,0,0.000289147757178092,0.000195207209802989,6.73633524356025e-05,5.81568047238311e-05,3.09863242047884e-06,0.00024241765591519,3.15050405604977e-06,0.000568742992396291,2.057224499461,NA,NA,NA,NA,NA,NA
20,0.61318034045465,0.000181759738931507,0.0038870127152973,0.00405042128288237,0.105756331277348,0.000131465930087856,0.244327821472799,0.0235855139197329,0.000322749212226126,0,0.00036833003827175,0.000210724331094284,7.57300784162376e-05,4.99176269262343e-05,7.7055594386013e-06,0.000347431053763261,8.01756600631916e-06,0.000815376407465979,2.73492801992699,NA,NA,NA,NA,NA,NA
25,0.598419224715516,0.000238324391254657,0.00420935975468607,0.00596383651582294,0.109633185755086,0.000189833184344505,0.252261079465509,0.0235860948338594,0.00047722150420813,0,0.000491564257794629,0.000215494174624119,6.408391160259e-05,4.75529107552798e-05,1.230425133212e-05,0.000489015204634577,1.72341759946961e-05,0.00112290042237726,3.42829646131595,NA,NA,NA,NA,NA,NA
30,0.592719479738446,0.000364303390162129,0.00464290113331488,0.00783226989446169,0.101814112692057,0.000252666232155085,0.262327193586128,0.0238164231253774,0.000606840661970155,0,0.000608493129716799,0.000239785442290662,8.31051780403483e-05,4.44491137955556e-05,1.96402837309212e-05,0.000639526071215587,1.62150497441413e-05,0.0013945942236093,4.14508774850945,NA,NA,NA,NA,NA,NA
35,0.631650854853295,0.00068705924092346,0.00460697646583343,0.0107448314657338,0.0865523133209217,0.000320218628347285,0.248917391742626,0.00925708788985349,0.000867885512821266,0,0.000768055439115881,0.000268650591488447,9.68872907596122e-05,5.18992363163861e-05,2.49053656329457e-05,0.000947461399676047,2.5027396826017e-05,0.00179263986455644,5.36115757109129,NA,NA,NA,NA,NA,NA
40,0.7002277305952,0.000886485109584293,0.00390916362472177,0.0144275543530285,0.0390603242558212,0.000446530156957764,0.224121107075057,0.00656321759594556,0.00148606346569726,0,0.00101290991475647,0.000366148082865575,7.35611264038849e-05,4.80846635579431e-05,3.64203627802905e-05,0.0014988296146244,4.38235091256078e-05,0.00257479529401177,7.11142805126533,NA,NA,NA,NA,NA,NA
45,0.692033655823256,0.000872266885967464,0.0047148424774803,0.0133294731719645,0.0427577257959624,0.000496689637538541,0.228562092320863,0.00720493625967027,0.00177397428348142,0,0.00111458377434606,0.00038018632572549,0.000140171678267092,5.24362183824955e-05,4.92032719586541e-05,0.00162391505480171,3.43409277795921e-05,0.00281183740211118,7.31453209428363,NA,NA,NA,NA,NA,NA
50,0.694390831531247,0.000888019691600413,0.00494241649415668,0.0142818765277977,0.0328755330698227,0.000537192681324849,0.238497575469725,0.00354807128384291,0.00180301131258829,0,0.00112934505307423,0.000421781831332289,0.00016886114269325,6.19174063786075e-05,5.42213780434086e-05,0.00158497199152877,2.52028082092079e-05,0.00306211094512375,7.61980692894379,NA,NA,NA,NA,NA,NA
55,0.683082376734585,0.000933557766850699,0.00502857057805278,0.0164700277078184,0.0310908777265602,0.000536116122527443,0.248799400721033,0.00387148529970075,0.00185431607513578,0,0.00105191947306346,0.000533452354522504,0.00016543068553592,5.49456548376735e-05,4.69686774771547e-05,0.00164383656820992,3.73135836050569e-05,0.00328505401412705,8.85010663676573,NA,NA,NA,NA,NA,NA
60,0.678959391708477,0.00100073737774467,0.00515298737656616,0.0177733049065524,0.0314725046613494,0.000558856132525577,0.250714491572594,0.0040105363794793,0.00190317745924041,0,0.00104572823808938,0.000590667767174849,0.000154097124865758,9.32507951642495e-05,5.04486638986247e-05,0.00176015615178032,3.40263752941257e-05,0.00318716514365317,16.2208465396873,NA,NA,NA,NA,NA,NA
65,0.668388211316459,0.00114840206629658,0.0057332429722859,0.0213057680864846,0.0330125170210801,0.000612536342539716,0.253595649309646,0.00500783084190246,0.00204063202281844,0,0.00100752396666092,0.000650747807449615,0.00013888687284458,8.32671882994819e-05,5.01035324644061e-05,0.0019062975682354,4.12744925198478e-05,0.00331682463303278,25.6609630963518,NA,NA,NA,NA,NA,NA
70,0.653204117800265,0.00143534340287067,0.00624094708767225,0.025705313899529,0.0348616488715693,0.00064554579302564,0.259213605603858,0.00619081128507748,0.00221065082447131,0,0.00107270814965745,0.00062613635916462,0.000158361162400247,0.000113143154499219,6.23905308999753e-05,0.00206707870653682,4.79776189209018e-05,0.00352369978746748,41.6752864571874,NA,NA,NA,NA,NA,NA
75,0.637638324628866,0.00175785144026514,0.00699680524919232,0.0324280160358599,0.0377882668435772,0.000634107830874571,0.260842344090386,0.00819929228716132,0.00238675270606827,0,0.00117290693343379,0.00054831595717087,0.00016271240261299,0.000152218408475809,6.3399567482055e-05,0.00224634138372129,6.34993388311301e-05,0.00393365361680219,18.0868973547458,NA,NA,NA,NA,NA,NA
80,0.617436682308277,0.00194367650278062,0.00814202255724122,0.0401326275528231,0.0383109060268376,0.00065272237908539,0.268036114227523,0.0108205508238144,0.00287321863645756,0,0.00121207716896881,0.000580093232599513,0.000166692463599952,0.000116204382749825,7.69090595695762e-05,0.00242880403945553,6.99469047042023e-05,0.00415126475855692,16.8609369220345,NA,NA,NA,NA,NA,NA
85,0.597382875379297,0.0021058018903196,0.00948071997816312,0.0431461985618407,0.0413639981682969,0.000715622244970725,0.2767460104166,0.0132797519016008,0.0036372669848767,0,0.00128644884669567,0.000564940115498128,0.000161723279187855,0.000147519893532902,7.06787907225632e-05,0.00264263402439434,7.50873523754331e-05,0.00446329886726404,19.6709978693785,NA,NA,NA,NA,NA,NA
