"class","npixels","year","areaHa","scenario","rep"
"1",987220,2024,88849.8,"RCP85","Rep1"
"2",89571,2024,8061.39,"RCP85","Rep1"
"3",417989,2024,37619.01,"RCP85","Rep1"
"4",97355,2024,8761.95,"RCP85","Rep1"
"5",80936,2024,7284.24,"RCP85","Rep1"
"6",157109,2024,14139.81,"RCP85","Rep1"
"7",6401,2024,576.09,"RCP85","Rep1"
"8",6785,2024,610.65,"RCP85","Rep1"
"9",116563,2024,10490.67,"RCP85","Rep1"
"10",8863,2024,797.67,"RCP85","Rep1"
"11",127217,2024,11449.53,"RCP85","Rep1"
"12",43891,2024,3950.19,"RCP85","Rep1"
"13",731,2024,65.79,"RCP85","Rep1"
"0",712049,2025,64084.41,"RCP85","Rep1"
"1",988674,2025,88980.66,"RCP85","Rep1"
"2",89409,2025,8046.81,"RCP85","Rep1"
"3",419317,2025,37738.53,"RCP85","Rep1"
"4",97451,2025,8770.59,"RCP85","Rep1"
"5",81029,2025,7292.61,"RCP85","Rep1"
"6",158098,2025,14228.82,"RCP85","Rep1"
"7",6404,2025,576.36,"RCP85","Rep1"
"8",6804,2025,612.36,"RCP85","Rep1"
"9",113559,2025,10220.31,"RCP85","Rep1"
"10",8844,2025,795.96,"RCP85","Rep1"
"11",126958,2025,11426.22,"RCP85","Rep1"
"12",43906,2025,3951.54,"RCP85","Rep1"
"13",731,2025,65.79,"RCP85","Rep1"
"0",711511,2026,64035.99,"RCP85","Rep1"
"1",989906,2026,89091.54,"RCP85","Rep1"
"2",89340,2026,8040.6,"RCP85","Rep1"
"3",418665,2026,37679.85,"RCP85","Rep1"
"4",97622,2026,8785.98,"RCP85","Rep1"
"5",81099,2026,7298.91,"RCP85","Rep1"
"6",160821,2026,14473.89,"RCP85","Rep1"
"7",6406,2026,576.54,"RCP85","Rep1"
"8",6819,2026,613.71,"RCP85","Rep1"
"9",110635,2026,9957.15,"RCP85","Rep1"
"10",8816,2026,793.44,"RCP85","Rep1"
"11",126913,2026,11422.17,"RCP85","Rep1"
