"class","npixels","year","areaHa","scenario","rep"
"8",152703,2024,13743.27,"Current","Rep2"
"9",311118,2024,28000.62,"Current","Rep2"
"10",34567,2024,3111.03,"Current","Rep2"
"11",306945,2024,27625.05,"Current","Rep2"
"12",278486,2024,25063.74,"Current","Rep2"
"13",5466,2024,491.94,"Current","Rep2"
"0",5416126,2025,487451.34,"Current","Rep2"
"1",1723771,2025,155139.39,"Current","Rep2"
"2",167698,2025,15092.82,"Current","Rep2"
"3",569076,2025,51216.84,"Current","Rep2"
"4",113852,2025,10246.68,"Current","Rep2"
"5",98253,2025,8842.77,"Current","Rep2"
"6",279408,2025,25146.72,"Current","Rep2"
"7",66084,2025,5947.56,"Current","Rep2"
"8",152649,2025,13738.41,"Current","Rep2"
"9",307916,2025,27712.44,"Current","Rep2"
"10",34329,2025,3089.61,"Current","Rep2"
"11",306864,2025,27617.76,"Current","Rep2"
"12",278512,2025,25066.08,"Current","Rep2"
"13",5466,2025,491.94,"Current","Rep2"
"0",5415080,2026,487357.2,"Current","Rep2"
"1",1725254,2026,155272.86,"Current","Rep2"
"2",167625,2026,15086.25,"Current","Rep2"
"3",568160,2026,51134.4,"Current","Rep2"
"4",114176,2026,10275.84,"Current","Rep2"
"5",98301,2026,8847.09,"Current","Rep2"
"6",282548,2026,25429.32,"Current","Rep2"
"7",66123,2026,5951.07,"Current","Rep2"
"8",152614,2026,13735.26,"Current","Rep2"
"9",305049,2026,27454.41,"Current","Rep2"
"10",34067,2026,3066.03,"Current","Rep2"
"11",306963,2026,27626.67,"Current","Rep2"
"12",278577,2026,25071.93,"Current","Rep2"
"13",5467,2026,492.03,"Current","Rep2"
"0",5413923,2027,487253.07,"Current","Rep2"
"1",1728177,2027,155535.93,"Current","Rep2"
"2",168538,2027,15168.42,"Current","Rep2"
"3",566120,2027,50950.8,"Current","Rep2"
"4",114256,2027,10283.04,"Current","Rep2"
"5",98811,2027,8892.99,"Current","Rep2"
"6",284628,2027,25616.52,"Current","Rep2"
"7",66145,2027,5953.05,"Current","Rep2"
"8",152548,2027,13729.32,"Current","Rep2"
"9",302629,2027,27236.61,"Current","Rep2"
"10",32961,2027,2966.49,"Current","Rep2"
"11",307086,2027,27637.74,"Current","Rep2"
"12",278716,2027,25084.44,"Current","Rep2"
"13",5466,2027,491.94,"Current","Rep2"
"0",5412752,2028,487147.68,"Current","Rep2"
"1",1732311,2028,155907.99,"Current","Rep2"
"2",168365,2028,15152.85,"Current","Rep2"
"3",563948,2028,50755.32,"Current","Rep2"
"4",114273,2028,10284.57,"Current","Rep2"
"5",100221,2028,9019.89,"Current","Rep2"
"6",286548,2028,25789.32,"Current","Rep2"
"7",66171,2028,5955.39,"Current","Rep2"
"8",152506,2028,13725.54,"Current","Rep2"
"9",301226,2028,27110.34,"Current","Rep2"
"10",30299,2028,2726.91,"Current","Rep2"
"11",307147,2028,27643.23,"Current","Rep2"
"12",278770,2028,25089.3,"Current","Rep2"
"13",5467,2028,492.03,"Current","Rep2"
"0",5421873,2029,487968.57,"Current","Rep2"
"1",1730714,2029,155764.26,"Current","Rep2"
"2",167701,2029,15093.09,"Current","Rep2"
"3",561329,2029,50519.61,"Current","Rep2"
"4",114220,2029,10279.8,"Current","Rep2"
"5",100962,2029,9086.58,"Current","Rep2"
"6",287414,2029,25867.26,"Current","Rep2"
"7",66122,2029,5950.98,"Current","Rep2"
"8",152384,2029,13714.56,"Current","Rep2"
"9",298557,2029,26870.13,"Current","Rep2"
"10",29203,2029,2628.27,"Current","Rep2"
"11",305843,2029,27525.87,"Current","Rep2"
"12",278264,2029,25043.76,"Current","Rep2"
"13",5418,2029,487.62,"Current","Rep2"
"0",5420322,2030,487828.98,"Current","Rep2"
"1",1733382,2030,156004.38,"Current","Rep2"
"2",165946,2030,14935.14,"Current","Rep2"
"3",560548,2030,50449.32,"Current","Rep2"
"4",114135,2030,10272.15,"Current","Rep2"
"5",101455,2030,9130.95,"Current","Rep2"
"6",289499,2030,26054.91,"Current","Rep2"
"7",66147,2030,5953.23,"Current","Rep2"
"8",152342,2030,13710.78,"Current","Rep2"
"9",297743,2030,26796.87,"Current","Rep2"
"10",28868,2030,2598.12,"Current","Rep2"
"11",305822,2030,27523.98,"Current","Rep2"
"12",278376,2030,25053.84,"Current","Rep2"
"13",5419,2030,487.71,"Current","Rep2"
"0",5418790,2031,487691.1,"Current","Rep2"
"1",1735904,2031,156231.36,"Current","Rep2"
"2",164866,2031,14837.94,"Current","Rep2"
"3",559346,2031,50341.14,"Current","Rep2"
"4",113911,2031,10251.99,"Current","Rep2"
"5",102071,2031,9186.39,"Current","Rep2"
"6",292255,2031,26302.95,"Current","Rep2"
"7",66178,2031,5956.02,"Current","Rep2"
"8",152258,2031,13703.22,"Current","Rep2"
"9",296342,2031,26670.78,"Current","Rep2"
"10",28627,2031,2576.43,"Current","Rep2"
"11",305556,2031,27500.04,"Current","Rep2"
"12",278480,2031,25063.2,"Current","Rep2"
"13",5420,2031,487.8,"Current","Rep2"
"0",5417444,2032,487569.96,"Current","Rep2"
"1",1737418,2032,156367.62,"Current","Rep2"
"2",161835,2032,14565.15,"Current","Rep2"
"3",561551,2032,50539.59,"Current","Rep2"
"4",113246,2032,10192.14,"Current","Rep2"
"5",102014,2032,9181.26,"Current","Rep2"
"6",295048,2032,26554.32,"Current","Rep2"
"7",66207,2032,5958.63,"Current","Rep2"
"8",152179,2032,13696.11,"Current","Rep2"
"9",295202,2032,26568.18,"Current","Rep2"
"10",28437,2032,2559.33,"Current","Rep2"
"11",305421,2032,27487.89,"Current","Rep2"
"12",278579,2032,25072.11,"Current","Rep2"
"13",5423,2032,488.07,"Current","Rep2"
"0",5416094,2033,487448.46,"Current","Rep2"
"1",1740396,2033,156635.64,"Current","Rep2"
"2",155073,2033,13956.57,"Current","Rep2"
"3",567944,2033,51114.96,"Current","Rep2"
"4",111630,2033,10046.7,"Current","Rep2"
"5",101512,2033,9136.08,"Current","Rep2"
"6",298828,2033,26894.52,"Current","Rep2"
"7",66233,2033,5960.97,"Current","Rep2"
"8",152095,2033,13688.55,"Current","Rep2"
"9",293619,2033,26425.71,"Current","Rep2"
"10",28295,2033,2546.55,"Current","Rep2"
"11",304158,2033,27374.22,"Current","Rep2"
"12",278706,2033,25083.54,"Current","Rep2"
"13",5421,2033,487.89,"Current","Rep2"
"0",5422618,2034,488035.62,"Current","Rep2"
"1",1744722,2034,157024.98,"Current","Rep2"
"2",152846,2034,13756.14,"Current","Rep2"
"3",568924,2034,51203.16,"Current","Rep2"
"4",111289,2034,10016.01,"Current","Rep2"
"5",102954,2034,9265.86,"Current","Rep2"
"6",299533,2034,26957.97,"Current","Rep2"
"7",66761,2034,6008.49,"Current","Rep2"
"8",151923,2034,13673.07,"Current","Rep2"
"9",287484,2034,25873.56,"Current","Rep2"
"10",27804,2034,2502.36,"Current","Rep2"
"11",299589,2034,26963.01,"Current","Rep2"
"12",278144,2034,25032.96,"Current","Rep2"
"13",5413,2034,487.17,"Current","Rep2"
"0",5421021,2035,487891.89,"Current","Rep2"
"1",1747892,2035,157310.28,"Current","Rep2"
"2",152934,2035,13764.06,"Current","Rep2"
"3",569491,2035,51254.19,"Current","Rep2"
"4",108538,2035,9768.42,"Current","Rep2"
"5",103110,2035,9279.9,"Current","Rep2"
"6",302791,2035,27251.19,"Current","Rep2"
"7",66805,2035,6012.45,"Current","Rep2"
"8",151844,2035,13665.96,"Current","Rep2"
"9",285854,2035,25726.86,"Current","Rep2"
"10",27658,2035,2489.22,"Current","Rep2"
"11",298304,2035,26847.36,"Current","Rep2"
"12",278349,2035,25051.41,"Current","Rep2"
"13",5413,2035,487.17,"Current","Rep2"
"0",5419557,2036,487760.13,"Current","Rep2"
"1",1750475,2036,157542.75,"Current","Rep2"
"2",154376,2036,13893.84,"Current","Rep2"
"3",569214,2036,51229.26,"Current","Rep2"
"4",107453,2036,9670.77,"Current","Rep2"
"5",103498,2036,9314.82,"Current","Rep2"
"6",305624,2036,27506.16,"Current","Rep2"
"7",66841,2036,6015.69,"Current","Rep2"
"8",151776,2036,13659.84,"Current","Rep2"
"9",281605,2036,25344.45,"Current","Rep2"
"10",27218,2036,2449.62,"Current","Rep2"
"11",298480,2036,26863.2,"Current","Rep2"
"12",278472,2036,25062.48,"Current","Rep2"
"13",5415,2036,487.35,"Current","Rep2"
"0",5418196,2037,487637.64,"Current","Rep2"
"1",1752264,2037,157703.76,"Current","Rep2"
"2",154572,2037,13911.48,"Current","Rep2"
"3",569556,2037,51260.04,"Current","Rep2"
"4",106339,2037,9570.51,"Current","Rep2"
"5",100909,2037,9081.81,"Current","Rep2"
"6",310419,2037,27937.71,"Current","Rep2"
"7",66881,2037,6019.29,"Current","Rep2"
"8",151721,2037,13654.89,"Current","Rep2"
"9",278555,2037,25069.95,"Current","Rep2"
"10",27052,2037,2434.68,"Current","Rep2"
"11",299551,2037,26959.59,"Current","Rep2"
"12",278576,2037,25071.84,"Current","Rep2"
"13",5413,2037,487.17,"Current","Rep2"
"0",5416880,2038,487519.2,"Current","Rep2"
"1",1754216,2038,157879.44,"Current","Rep2"
"2",154944,2038,13944.96,"Current","Rep2"
"3",569231,2038,51230.79,"Current","Rep2"
"4",105633,2038,9506.97,"Current","Rep2"
"5",100488,2038,9043.92,"Current","Rep2"
"6",319306,2038,28737.54,"Current","Rep2"
"7",66926,2038,6023.34,"Current","Rep2"
"8",151675,2038,13650.75,"Current","Rep2"
"9",269981,2038,24298.29,"Current","Rep2"
"10",26878,2038,2419.02,"Current","Rep2"
"11",299774,2038,26979.66,"Current","Rep2"
"12",278657,2038,25079.13,"Current","Rep2"
"13",5415,2038,487.35,"Current","Rep2"
"0",5424108,2039,488169.72,"Current","Rep2"
"1",1752959,2039,157766.31,"Current","Rep2"
"2",155172,2039,13965.48,"Current","Rep2"
"3",566595,2039,50993.55,"Current","Rep2"
"4",104470,2039,9402.3,"Current","Rep2"
"5",100362,2039,9032.58,"Current","Rep2"
"6",323254,2039,29092.86,"Current","Rep2"
"7",67122,2039,6040.98,"Current","Rep2"
"8",151478,2039,13633.02,"Current","Rep2"
"9",266187,2039,23956.83,"Current","Rep2"
"10",26492,2039,2384.28,"Current","Rep2"
"11",298379,2039,26854.11,"Current","Rep2"
"12",278016,2039,25021.44,"Current","Rep2"
"13",5410,2039,486.9,"Current","Rep2"
"0",5422580,2040,488032.2,"Current","Rep2"
"1",1754837,2040,157935.33,"Current","Rep2"
"2",155356,2040,13982.04,"Current","Rep2"
"3",565952,2040,50935.68,"Current","Rep2"
"4",103655,2040,9328.95,"Current","Rep2"
"5",99859,2040,8987.31,"Current","Rep2"
"6",326072,2040,29346.48,"Current","Rep2"
"7",67158,2040,6044.22,"Current","Rep2"
"8",151422,2040,13627.98,"Current","Rep2"
"9",264300,2040,23787,"Current","Rep2"
"10",26377,2040,2373.93,"Current","Rep2"
"11",298319,2040,26848.71,"Current","Rep2"
"12",278706,2040,25083.54,"Current","Rep2"
"13",5411,2040,486.99,"Current","Rep2"
"0",5421000,2041,487890,"Current","Rep2"
"1",1758182,2041,158236.38,"Current","Rep2"
"2",156740,2041,14106.6,"Current","Rep2"
"3",565032,2041,50852.88,"Current","Rep2"
"4",102543,2041,9228.87,"Current","Rep2"
"5",100027,2041,9002.43,"Current","Rep2"
"6",329091,2041,29618.19,"Current","Rep2"
"7",67200,2041,6048,"Current","Rep2"
"8",151333,2041,13619.97,"Current","Rep2"
"9",260590,2041,23453.1,"Current","Rep2"
"10",26298,2041,2366.82,"Current","Rep2"
"11",296858,2041,26717.22,"Current","Rep2"
"12",279698,2041,25172.82,"Current","Rep2"
"13",5412,2041,487.08,"Current","Rep2"
"0",5419543,2042,487758.87,"Current","Rep2"
"1",1762172,2042,158595.48,"Current","Rep2"
"2",158182,2042,14236.38,"Current","Rep2"
"3",565441,2042,50889.69,"Current","Rep2"
"4",101328,2042,9119.52,"Current","Rep2"
"5",100044,2042,9003.96,"Current","Rep2"
"6",331456,2042,29831.04,"Current","Rep2"
"7",67236,2042,6051.24,"Current","Rep2"
"8",151240,2042,13611.6,"Current","Rep2"
"9",255316,2042,22978.44,"Current","Rep2"
"10",26242,2042,2361.78,"Current","Rep2"
"11",295678,2042,26611.02,"Current","Rep2"
"12",280716,2042,25264.44,"Current","Rep2"
"13",5410,2042,486.9,"Current","Rep2"
"0",5418242,2043,487641.78,"Current","Rep2"
"1",1764232,2043,158780.88,"Current","Rep2"
"2",158362,2043,14252.58,"Current","Rep2"
"3",564643,2043,50817.87,"Current","Rep2"
"4",99807,2043,8982.63,"Current","Rep2"
"5",100166,2043,9014.94,"Current","Rep2"
"6",334168,2043,30075.12,"Current","Rep2"
"7",67261,2043,6053.49,"Current","Rep2"
"8",151165,2043,13604.85,"Current","Rep2"
"9",254367,2043,22893.03,"Current","Rep2"
"10",26203,2043,2358.27,"Current","Rep2"
"11",294992,2043,26549.28,"Current","Rep2"
"12",280982,2043,25288.38,"Current","Rep2"
"13",5414,2043,487.26,"Current","Rep2"
"0",5425608,2044,488304.72,"Current","Rep2"
"1",1762392,2044,158615.28,"Current","Rep2"
"2",158451,2044,14260.59,"Current","Rep2"
"3",568405,2044,51156.45,"Current","Rep2"
"4",93015,2044,8371.35,"Current","Rep2"
"5",100217,2044,9019.53,"Current","Rep2"
"6",337613,2044,30385.17,"Current","Rep2"
"7",67469,2044,6072.21,"Current","Rep2"
"8",150947,2044,13585.23,"Current","Rep2"
"9",251136,2044,22602.24,"Current","Rep2"
"10",25817,2044,2323.53,"Current","Rep2"
"11",293301,2044,26397.09,"Current","Rep2"
"12",280230,2044,25220.7,"Current","Rep2"
"13",5403,2044,486.27,"Current","Rep2"
"0",5423768,2045,488139.12,"Current","Rep2"
"1",1766236,2045,158961.24,"Current","Rep2"
"2",158217,2045,14239.53,"Current","Rep2"
"3",575622,2045,51805.98,"Current","Rep2"
"4",89742,2045,8076.78,"Current","Rep2"
"5",100124,2045,9011.16,"Current","Rep2"
"6",339709,2045,30573.81,"Current","Rep2"
"7",67515,2045,6076.35,"Current","Rep2"
"8",150891,2045,13580.19,"Current","Rep2"
"9",245090,2045,22058.1,"Current","Rep2"
"10",25732,2045,2315.88,"Current","Rep2"
"11",291387,2045,26224.83,"Current","Rep2"
"12",280566,2045,25250.94,"Current","Rep2"
"13",5405,2045,486.45,"Current","Rep2"
"0",5422148,2046,487993.32,"Current","Rep2"
"1",1772341,2046,159510.69,"Current","Rep2"
"2",157712,2046,14194.08,"Current","Rep2"
"3",575337,2046,51780.33,"Current","Rep2"
"4",87621,2046,7885.89,"Current","Rep2"
"5",100149,2046,9013.41,"Current","Rep2"
"6",343023,2046,30872.07,"Current","Rep2"
"7",67550,2046,6079.5,"Current","Rep2"
"8",150849,2046,13576.41,"Current","Rep2"
"9",244351,2046,21991.59,"Current","Rep2"
"10",25655,2046,2308.95,"Current","Rep2"
"11",287035,2046,25833.15,"Current","Rep2"
"12",280828,2046,25274.52,"Current","Rep2"
"13",5405,2046,486.45,"Current","Rep2"
"0",5420819,2047,487873.71,"Current","Rep2"
"1",1773814,2047,159643.26,"Current","Rep2"
"2",157313,2047,14158.17,"Current","Rep2"
"3",579671,2047,52170.39,"Current","Rep2"
"4",81489,2047,7334.01,"Current","Rep2"
"5",99477,2047,8952.93,"Current","Rep2"
"6",346338,2047,31170.42,"Current","Rep2"
"7",67583,2047,6082.47,"Current","Rep2"
"8",151789,2047,13661.01,"Current","Rep2"
"9",243814,2047,21943.26,"Current","Rep2"
"10",25584,2047,2302.56,"Current","Rep2"
"11",285808,2047,25722.72,"Current","Rep2"
"12",281100,2047,25299,"Current","Rep2"
"13",5405,2047,486.45,"Current","Rep2"
"0",5419355,2048,487741.95,"Current","Rep2"
"1",1775806,2048,159822.54,"Current","Rep2"
"2",157348,2048,14161.32,"Current","Rep2"
"3",578774,2048,52089.66,"Current","Rep2"
"4",79860,2048,7187.4,"Current","Rep2"
"5",99037,2048,8913.33,"Current","Rep2"
"6",350064,2048,31505.76,"Current","Rep2"
"7",67625,2048,6086.25,"Current","Rep2"
"8",154499,2048,13904.91,"Current","Rep2"
"9",242957,2048,21866.13,"Current","Rep2"
"10",25501,2048,2295.09,"Current","Rep2"
"11",282349,2048,25411.41,"Current","Rep2"
"12",281424,2048,25328.16,"Current","Rep2"
"13",5405,2048,486.45,"Current","Rep2"
"0",5426093,2049,488348.37,"Current","Rep2"
"1",1774277,2049,159684.93,"Current","Rep2"
"2",158783,2049,14290.47,"Current","Rep2"
"3",576660,2049,51899.4,"Current","Rep2"
"4",78096,2049,7028.64,"Current","Rep2"
"5",99361,2049,8942.49,"Current","Rep2"
"6",353053,2049,31774.77,"Current","Rep2"
"7",67853,2049,6106.77,"Current","Rep2"
"8",154398,2049,13895.82,"Current","Rep2"
"9",239991,2049,21599.19,"Current","Rep2"
"10",25215,2049,2269.35,"Current","Rep2"
"11",279950,2049,25195.5,"Current","Rep2"
"12",280886,2049,25279.74,"Current","Rep2"
"13",5388,2049,484.92,"Current","Rep2"
"0",5424358,2050,488192.22,"Current","Rep2"
"1",1776760,2050,159908.4,"Current","Rep2"
"2",158816,2050,14293.44,"Current","Rep2"
"3",575875,2050,51828.75,"Current","Rep2"
"4",77373,2050,6963.57,"Current","Rep2"
"5",99819,2050,8983.71,"Current","Rep2"
"6",358030,2050,32222.7,"Current","Rep2"
"7",67904,2050,6111.36,"Current","Rep2"
"8",154314,2050,13888.26,"Current","Rep2"
"9",236922,2050,21322.98,"Current","Rep2"
"10",25158,2050,2264.22,"Current","Rep2"
"11",277447,2050,24970.23,"Current","Rep2"
"12",281839,2050,25365.51,"Current","Rep2"
"13",5389,2050,485.01,"Current","Rep2"
"0",5423078,2051,488077.02,"Current","Rep2"
"1",1779437,2051,160149.33,"Current","Rep2"
"2",158723,2051,14285.07,"Current","Rep2"
"3",576715,2051,51904.35,"Current","Rep2"
"4",76784,2051,6910.56,"Current","Rep2"
"5",99769,2051,8979.21,"Current","Rep2"
