"class","npixels","year","areaHa","scenario","rep"
"7",66156,2013,5954.04,"RCP45","Rep1"
"8",153041,2013,13773.69,"RCP45","Rep1"
"9",355145,2013,31963.05,"RCP45","Rep1"
"10",41664,2013,3749.76,"RCP45","Rep1"
"11",336285,2013,30265.65,"RCP45","Rep1"
"12",279838,2013,25185.42,"RCP45","Rep1"
"13",5500,2013,495,"RCP45","Rep1"
"0",5406362,2014,486572.58,"RCP45","Rep1"
"1",1677781,2014,151000.29,"RCP45","Rep1"
"2",170668,2014,15360.12,"RCP45","Rep1"
"3",570352,2014,51331.68,"RCP45","Rep1"
"4",109771,2014,9879.39,"RCP45","Rep1"
"5",101772,2014,9159.48,"RCP45","Rep1"
"6",253978,2014,22858.02,"RCP45","Rep1"
"7",66098,2014,5948.82,"RCP45","Rep1"
"8",153195,2014,13787.55,"RCP45","Rep1"
"9",349514,2014,31456.26,"RCP45","Rep1"
"10",40541,2014,3648.69,"RCP45","Rep1"
"11",335511,2014,30195.99,"RCP45","Rep1"
"12",278971,2014,25107.39,"RCP45","Rep1"
"13",5490,2014,494.1,"RCP45","Rep1"
"0",5407699,2015,486692.91,"RCP45","Rep1"
"1",1679663,2015,151169.67,"RCP45","Rep1"
"2",170660,2015,15359.4,"RCP45","Rep1"
"3",573707,2015,51633.63,"RCP45","Rep1"
"4",113765,2015,10238.85,"RCP45","Rep1"
"5",101866,2015,9167.94,"RCP45","Rep1"
"6",253017,2015,22771.53,"RCP45","Rep1"
"7",66114,2015,5950.26,"RCP45","Rep1"
"8",153135,2015,13782.15,"RCP45","Rep1"
"9",345437,2015,31089.33,"RCP45","Rep1"
"10",40289,2015,3626.01,"RCP45","Rep1"
"11",330047,2015,29704.23,"RCP45","Rep1"
"12",279115,2015,25120.35,"RCP45","Rep1"
"13",5490,2015,494.1,"RCP45","Rep1"
"0",5407327,2016,486659.43,"RCP45","Rep1"
"1",1685027,2016,151652.43,"RCP45","Rep1"
"2",168667,2016,15180.03,"RCP45","Rep1"
"3",573865,2016,51647.85,"RCP45","Rep1"
"4",113684,2016,10231.56,"RCP45","Rep1"
"5",101945,2016,9175.05,"RCP45","Rep1"
"6",253893,2016,22850.37,"RCP45","Rep1"
"7",66122,2016,5950.98,"RCP45","Rep1"
"8",153119,2016,13780.71,"RCP45","Rep1"
"9",341532,2016,30737.88,"RCP45","Rep1"
"10",40049,2016,3604.41,"RCP45","Rep1"
"11",330128,2016,29711.52,"RCP45","Rep1"
"12",279155,2016,25123.95,"RCP45","Rep1"
"13",5491,2016,494.19,"RCP45","Rep1"
"0",5406992,2017,486629.28,"RCP45","Rep1"
"1",1688459,2017,151961.31,"RCP45","Rep1"
"2",167432,2017,15068.88,"RCP45","Rep1"
"3",574689,2017,51722.01,"RCP45","Rep1"
"4",113555,2017,10219.95,"RCP45","Rep1"
"5",102018,2017,9181.62,"RCP45","Rep1"
"6",254824,2017,22934.16,"RCP45","Rep1"
"7",66129,2017,5951.61,"RCP45","Rep1"
"8",153094,2017,13778.46,"RCP45","Rep1"
"9",338527,2017,30467.43,"RCP45","Rep1"
"10",39854,2017,3586.86,"RCP45","Rep1"
"11",329654,2017,29668.86,"RCP45","Rep1"
"12",279286,2017,25135.74,"RCP45","Rep1"
"13",5491,2017,494.19,"RCP45","Rep1"
"0",5406669,2018,486600.21,"RCP45","Rep1"
"1",1691655,2018,152248.95,"RCP45","Rep1"
"2",166779,2018,15010.11,"RCP45","Rep1"
"3",577194,2018,51947.46,"RCP45","Rep1"
"4",113550,2018,10219.5,"RCP45","Rep1"
"5",101991,2018,9179.19,"RCP45","Rep1"
"6",256461,2018,23081.49,"RCP45","Rep1"
"7",66181,2018,5956.29,"RCP45","Rep1"
"8",153064,2018,13775.76,"RCP45","Rep1"
"9",332391,2018,29915.19,"RCP45","Rep1"
"10",39622,2018,3565.98,"RCP45","Rep1"
"11",329658,2018,29669.22,"RCP45","Rep1"
"12",279297,2018,25136.73,"RCP45","Rep1"
"13",5492,2018,494.28,"RCP45","Rep1"
"0",5416511,2019,487485.99,"RCP45","Rep1"
"1",1688860,2019,151997.4,"RCP45","Rep1"
"2",166460,2019,14981.4,"RCP45","Rep1"
"3",579153,2019,52123.77,"RCP45","Rep1"
"4",113570,2019,10221.3,"RCP45","Rep1"
"5",102289,2019,9206.01,"RCP45","Rep1"
"6",256393,2019,23075.37,"RCP45","Rep1"
"7",66156,2019,5954.04,"RCP45","Rep1"
"8",152829,2019,13754.61,"RCP45","Rep1"
"9",326563,2019,29390.67,"RCP45","Rep1"
"10",38732,2019,3485.88,"RCP45","Rep1"
"11",328486,2019,29563.74,"RCP45","Rep1"
"12",278521,2019,25066.89,"RCP45","Rep1"
"13",5481,2019,493.29,"RCP45","Rep1"
"0",5416085,2020,487447.65,"RCP45","Rep1"
"1",1695761,2020,152618.49,"RCP45","Rep1"
"2",168859,2020,15197.31,"RCP45","Rep1"
"3",580023,2020,52202.07,"RCP45","Rep1"
"4",113713,2020,10234.17,"RCP45","Rep1"
"5",102288,2020,9205.92,"RCP45","Rep1"
"6",257559,2020,23180.31,"RCP45","Rep1"
"7",66167,2020,5955.03,"RCP45","Rep1"
"8",152819,2020,13753.71,"RCP45","Rep1"
"9",321107,2020,28899.63,"RCP45","Rep1"
"10",38429,2020,3458.61,"RCP45","Rep1"
"11",323191,2020,29087.19,"RCP45","Rep1"
"12",278522,2020,25066.98,"RCP45","Rep1"
"13",5481,2020,493.29,"RCP45","Rep1"
"0",5415500,2021,487395,"RCP45","Rep1"
"1",1705154,2021,153463.86,"RCP45","Rep1"
"2",168660,2021,15179.4,"RCP45","Rep1"
"3",578669,2021,52080.21,"RCP45","Rep1"
"4",113786,2021,10240.74,"RCP45","Rep1"
"5",99999,2021,8999.91,"RCP45","Rep1"
"6",260513,2021,23446.17,"RCP45","Rep1"
"7",66191,2021,5957.19,"RCP45","Rep1"
"8",152878,2021,13759.02,"RCP45","Rep1"
"9",319586,2021,28762.74,"RCP45","Rep1"
"10",37770,2021,3399.3,"RCP45","Rep1"
"11",317271,2021,28554.39,"RCP45","Rep1"
"12",278545,2021,25069.05,"RCP45","Rep1"
"13",5482,2021,493.38,"RCP45","Rep1"
"0",5414916,2022,487342.44,"RCP45","Rep1"
"1",1710789,2022,153971.01,"RCP45","Rep1"
"2",168419,2022,15157.71,"RCP45","Rep1"
"3",577343,2022,51960.87,"RCP45","Rep1"
"4",113905,2022,10251.45,"RCP45","Rep1"
"5",98830,2022,8894.7,"RCP45","Rep1"
"6",262406,2022,23616.54,"RCP45","Rep1"
"7",66221,2022,5959.89,"RCP45","Rep1"
"8",153008,2022,13770.72,"RCP45","Rep1"
"9",317941,2022,28614.69,"RCP45","Rep1"
"10",37488,2022,3373.92,"RCP45","Rep1"
"11",314613,2022,28315.17,"RCP45","Rep1"
"12",278642,2022,25077.78,"RCP45","Rep1"
"13",5483,2022,493.47,"RCP45","Rep1"
"0",5414377,2023,487293.93,"RCP45","Rep1"
"1",1722034,2023,154983.06,"RCP45","Rep1"
"2",167884,2023,15109.56,"RCP45","Rep1"
"3",576909,2023,51921.81,"RCP45","Rep1"
"4",113973,2023,10257.57,"RCP45","Rep1"
"5",97523,2023,8777.07,"RCP45","Rep1"
"6",267766,2023,24098.94,"RCP45","Rep1"
"7",66230,2023,5960.7,"RCP45","Rep1"
"8",153062,2023,13775.58,"RCP45","Rep1"
"9",313736,2023,28236.24,"RCP45","Rep1"
"10",37194,2023,3347.46,"RCP45","Rep1"
"11",305164,2023,27464.76,"RCP45","Rep1"
"12",278671,2023,25080.39,"RCP45","Rep1"
"13",5481,2023,493.29,"RCP45","Rep1"
"0",5424419,2024,488197.71,"RCP45","Rep1"
"1",1719542,2024,154758.78,"RCP45","Rep1"
"2",167611,2024,15084.99,"RCP45","Rep1"
"3",576106,2024,51849.54,"RCP45","Rep1"
"4",113822,2024,10243.98,"RCP45","Rep1"
"5",97080,2024,8737.2,"RCP45","Rep1"
"6",267887,2024,24109.83,"RCP45","Rep1"
"7",66227,2024,5960.43,"RCP45","Rep1"
"8",152800,2024,13752,"RCP45","Rep1"
"9",310620,2024,27955.8,"RCP45","Rep1"
"10",36304,2024,3267.36,"RCP45","Rep1"
"11",304176,2024,27375.84,"RCP45","Rep1"
"12",277958,2024,25016.22,"RCP45","Rep1"
"13",5452,2024,490.68,"RCP45","Rep1"
"0",5423800,2025,488142,"RCP45","Rep1"
"1",1721300,2025,154917,"RCP45","Rep1"
"2",167627,2025,15086.43,"RCP45","Rep1"
"3",577643,2025,51987.87,"RCP45","Rep1"
"4",114056,2025,10265.04,"RCP45","Rep1"
"5",97023,2025,8732.07,"RCP45","Rep1"
"6",268451,2025,24160.59,"RCP45","Rep1"
"7",66241,2025,5961.69,"RCP45","Rep1"
"8",152799,2025,13751.91,"RCP45","Rep1"
"9",307488,2025,27673.92,"RCP45","Rep1"
"10",36104,2025,3249.36,"RCP45","Rep1"
"11",304043,2025,27363.87,"RCP45","Rep1"
"12",277977,2025,25017.93,"RCP45","Rep1"
"13",5452,2025,490.68,"RCP45","Rep1"
"0",5422970,2026,488067.3,"RCP45","Rep1"
"1",1722781,2026,155050.29,"RCP45","Rep1"
"2",167646,2026,15088.14,"RCP45","Rep1"
"3",576499,2026,51884.91,"RCP45","Rep1"
"4",114162,2026,10274.58,"RCP45","Rep1"
"5",97087,2026,8737.83,"RCP45","Rep1"
"6",271754,2026,24457.86,"RCP45","Rep1"
"7",66261,2026,5963.49,"RCP45","Rep1"
"8",152793,2026,13751.37,"RCP45","Rep1"
"9",304609,2026,27414.81,"RCP45","Rep1"
"10",35892,2026,3230.28,"RCP45","Rep1"
"11",304038,2026,27363.42,"RCP45","Rep1"
"12",278059,2026,25025.31,"RCP45","Rep1"
"13",5453,2026,490.77,"RCP45","Rep1"
"0",5422222,2027,487999.98,"RCP45","Rep1"
"1",1727307,2027,155457.63,"RCP45","Rep1"
"2",168498,2027,15164.82,"RCP45","Rep1"
"3",574898,2027,51740.82,"RCP45","Rep1"
"4",114306,2027,10287.54,"RCP45","Rep1"
"5",97503,2027,8775.27,"RCP45","Rep1"
"6",273071,2027,24576.39,"RCP45","Rep1"
"7",66282,2027,5965.38,"RCP45","Rep1"
"8",152774,2027,13749.66,"RCP45","Rep1"
"9",302222,2027,27199.98,"RCP45","Rep1"
"10",33518,2027,3016.62,"RCP45","Rep1"
"11",303785,2027,27340.65,"RCP45","Rep1"
"12",278165,2027,25034.85,"RCP45","Rep1"
"13",5453,2027,490.77,"RCP45","Rep1"
"0",5421437,2028,487929.33,"RCP45","Rep1"
"1",1730512,2028,155746.08,"RCP45","Rep1"
"2",168315,2028,15148.35,"RCP45","Rep1"
"3",573931,2028,51653.79,"RCP45","Rep1"
"4",114460,2028,10301.4,"RCP45","Rep1"
"5",98976,2028,8907.84,"RCP45","Rep1"
"6",273691,2028,24632.19,"RCP45","Rep1"
"7",66297,2028,5966.73,"RCP45","Rep1"
"8",152767,2028,13749.03,"RCP45","Rep1"
"9",300632,2028,27056.88,"RCP45","Rep1"
"10",31921,2028,2872.89,"RCP45","Rep1"
"11",303419,2028,27307.71,"RCP45","Rep1"
"12",278193,2028,25037.37,"RCP45","Rep1"
"13",5453,2028,490.77,"RCP45","Rep1"
"0",5430864,2029,488777.76,"RCP45","Rep1"
"1",1727710,2029,155493.9,"RCP45","Rep1"
"2",169361,2029,15242.49,"RCP45","Rep1"
"3",570572,2029,51351.48,"RCP45","Rep1"
"4",114469,2029,10302.21,"RCP45","Rep1"
"5",99760,2029,8978.4,"RCP45","Rep1"
"6",273796,2029,24641.64,"RCP45","Rep1"
"7",66176,2029,5955.84,"RCP45","Rep1"
"8",152700,2029,13743,"RCP45","Rep1"
"9",298213,2029,26839.17,"RCP45","Rep1"
"10",31092,2029,2798.28,"RCP45","Rep1"
"11",302199,2029,27197.91,"RCP45","Rep1"
"12",277686,2029,24991.74,"RCP45","Rep1"
"13",5406,2029,486.54,"RCP45","Rep1"
"0",5430094,2030,488708.46,"RCP45","Rep1"
"1",1729923,2030,155693.07,"RCP45","Rep1"
"2",166698,2030,15002.82,"RCP45","Rep1"
"3",572080,2030,51487.2,"RCP45","Rep1"
"4",114741,2030,10326.69,"RCP45","Rep1"
"5",99782,2030,8980.38,"RCP45","Rep1"
"6",274148,2030,24673.32,"RCP45","Rep1"
"7",66195,2030,5957.55,"RCP45","Rep1"
"8",152696,2030,13742.64,"RCP45","Rep1"
"9",297588,2030,26782.92,"RCP45","Rep1"
"10",30795,2030,2771.55,"RCP45","Rep1"
"11",302117,2030,27190.53,"RCP45","Rep1"
"12",277741,2030,24996.69,"RCP45","Rep1"
"13",5406,2030,486.54,"RCP45","Rep1"
"0",5429186,2031,488626.74,"RCP45","Rep1"
"1",1732327,2031,155909.43,"RCP45","Rep1"
"2",165036,2031,14853.24,"RCP45","Rep1"
"3",572534,2031,51528.06,"RCP45","Rep1"
"4",114807,2031,10332.63,"RCP45","Rep1"
"5",100050,2031,9004.5,"RCP45","Rep1"
"6",275437,2031,24789.33,"RCP45","Rep1"
"7",66217,2031,5959.53,"RCP45","Rep1"
"8",152681,2031,13741.29,"RCP45","Rep1"
"9",296295,2031,26666.55,"RCP45","Rep1"
"10",30534,2031,2748.06,"RCP45","Rep1"
"11",301682,2031,27151.38,"RCP45","Rep1"
"12",277812,2031,25003.08,"RCP45","Rep1"
"13",5406,2031,486.54,"RCP45","Rep1"
"0",5428327,2032,488549.43,"RCP45","Rep1"
"1",1734242,2032,156081.78,"RCP45","Rep1"
"2",162001,2032,14580.09,"RCP45","Rep1"
"3",576333,2032,51869.97,"RCP45","Rep1"
"4",113590,2032,10223.1,"RCP45","Rep1"
"5",99685,2032,8971.65,"RCP45","Rep1"
"6",276934,2032,24924.06,"RCP45","Rep1"
"7",66238,2032,5961.42,"RCP45","Rep1"
"8",152664,2032,13739.76,"RCP45","Rep1"
"9",295407,2032,26586.63,"RCP45","Rep1"
"10",30340,2032,2730.6,"RCP45","Rep1"
"11",300945,2032,27085.05,"RCP45","Rep1"
"12",277892,2032,25010.28,"RCP45","Rep1"
"13",5406,2032,486.54,"RCP45","Rep1"
"0",5427364,2033,488462.76,"RCP45","Rep1"
"1",1738849,2033,156496.41,"RCP45","Rep1"
"2",158819,2033,14293.71,"RCP45","Rep1"
"3",579667,2033,52170.03,"RCP45","Rep1"
"4",113039,2033,10173.51,"RCP45","Rep1"
"5",98970,2033,8907.3,"RCP45","Rep1"
"6",279254,2033,25132.86,"RCP45","Rep1"
"7",66251,2033,5962.59,"RCP45","Rep1"
"8",152673,2033,13740.57,"RCP45","Rep1"
"9",293934,2033,26454.06,"RCP45","Rep1"
"10",30181,2033,2716.29,"RCP45","Rep1"
"11",297642,2033,26787.78,"RCP45","Rep1"
"12",277953,2033,25015.77,"RCP45","Rep1"
"13",5408,2033,486.72,"RCP45","Rep1"
"0",5438350,2034,489451.5,"RCP45","Rep1"
"1",1741376,2034,156723.84,"RCP45","Rep1"
"2",152036,2034,13683.24,"RCP45","Rep1"
"3",586715,2034,52804.35,"RCP45","Rep1"
"4",110837,2034,9975.33,"RCP45","Rep1"
"5",100980,2034,9088.2,"RCP45","Rep1"
"6",278609,2034,25074.81,"RCP45","Rep1"
"7",66634,2034,5997.06,"RCP45","Rep1"
"8",152331,2034,13709.79,"RCP45","Rep1"
"9",286452,2034,25780.68,"RCP45","Rep1"
"10",29673,2034,2670.57,"RCP45","Rep1"
"11",293480,2034,26413.2,"RCP45","Rep1"
"12",277135,2034,24942.15,"RCP45","Rep1"
"13",5396,2034,485.64,"RCP45","Rep1"
"0",5437268,2035,489354.12,"RCP45","Rep1"
"1",1744119,2035,156970.71,"RCP45","Rep1"
"2",151974,2035,13677.66,"RCP45","Rep1"
"3",586906,2035,52821.54,"RCP45","Rep1"
"4",110129,2035,9911.61,"RCP45","Rep1"
"5",100909,2035,9081.81,"RCP45","Rep1"
"6",280217,2035,25219.53,"RCP45","Rep1"
"7",66753,2035,6007.77,"RCP45","Rep1"
"8",152316,2035,13708.44,"RCP45","Rep1"
"9",284370,2035,25593.3,"RCP45","Rep1"
"10",29297,2035,2636.73,"RCP45","Rep1"
"11",293112,2035,26380.08,"RCP45","Rep1"
"12",277237,2035,24951.33,"RCP45","Rep1"
"13",5397,2035,485.73,"RCP45","Rep1"
"0",5436057,2036,489245.13,"RCP45","Rep1"
"1",1746820,2036,157213.8,"RCP45","Rep1"
"2",153609,2036,13824.81,"RCP45","Rep1"
"3",587614,2036,52885.26,"RCP45","Rep1"
"4",109623,2036,9866.07,"RCP45","Rep1"
"5",100532,2036,9047.88,"RCP45","Rep1"
"6",282157,2036,25394.13,"RCP45","Rep1"
"7",66782,2036,6010.38,"RCP45","Rep1"
"8",152311,2036,13707.99,"RCP45","Rep1"
"9",279450,2036,25150.5,"RCP45","Rep1"
"10",29016,2036,2611.44,"RCP45","Rep1"
"11",293276,2036,26394.84,"RCP45","Rep1"
"12",277360,2036,24962.4,"RCP45","Rep1"
"13",5397,2036,485.73,"RCP45","Rep1"
"0",5435096,2037,489158.64,"RCP45","Rep1"
"1",1749022,2037,157411.98,"RCP45","Rep1"
"2",153798,2037,13841.82,"RCP45","Rep1"
"3",588963,2037,53006.67,"RCP45","Rep1"
"4",108914,2037,9802.26,"RCP45","Rep1"
"5",97615,2037,8785.35,"RCP45","Rep1"
"6",285213,2037,25669.17,"RCP45","Rep1"
"7",66807,2037,6012.63,"RCP45","Rep1"
"8",152311,2037,13707.99,"RCP45","Rep1"
"9",275991,2037,24839.19,"RCP45","Rep1"
"10",28869,2037,2598.21,"RCP45","Rep1"
"11",294560,2037,26510.4,"RCP45","Rep1"
"12",277447,2037,24970.23,"RCP45","Rep1"
"13",5398,2037,485.82,"RCP45","Rep1"
"0",5434113,2038,489070.17,"RCP45","Rep1"
"1",1750904,2038,157581.36,"RCP45","Rep1"
"2",154204,2038,13878.36,"RCP45","Rep1"
"3",590152,2038,53113.68,"RCP45","Rep1"
"4",108463,2038,9761.67,"RCP45","Rep1"
"5",97170,2038,8745.3,"RCP45","Rep1"
"6",293147,2038,26383.23,"RCP45","Rep1"
"7",66826,2038,6014.34,"RCP45","Rep1"
"8",152312,2038,13708.08,"RCP45","Rep1"
"9",266575,2038,23991.75,"RCP45","Rep1"
"10",28732,2038,2585.88,"RCP45","Rep1"
"11",294477,2038,26502.93,"RCP45","Rep1"
"12",277530,2038,24977.7,"RCP45","Rep1"
"13",5399,2038,485.91,"RCP45","Rep1"
"0",5441965,2039,489776.85,"RCP45","Rep1"
"1",1748952,2039,157405.68,"RCP45","Rep1"
"2",154388,2039,13894.92,"RCP45","Rep1"
"3",588614,2039,52975.26,"RCP45","Rep1"
"4",107429,2039,9668.61,"RCP45","Rep1"
"5",97115,2039,8740.35,"RCP45","Rep1"
"6",294642,2039,26517.78,"RCP45","Rep1"
"7",67130,2039,6041.7,"RCP45","Rep1"
"8",152157,2039,13694.13,"RCP45","Rep1"
"9",264055,2039,23764.95,"RCP45","Rep1"
"10",28333,2039,2549.97,"RCP45","Rep1"
"11",292971,2039,26367.39,"RCP45","Rep1"
"12",276853,2039,24916.77,"RCP45","Rep1"
"13",5400,2039,486,"RCP45","Rep1"
"0",5440568,2040,489651.12,"RCP45","Rep1"
"1",1749993,2040,157499.37,"RCP45","Rep1"
"2",154566,2040,13910.94,"RCP45","Rep1"
"3",589014,2040,53011.26,"RCP45","Rep1"
"4",106742,2040,9606.78,"RCP45","Rep1"
"5",96614,2040,8695.26,"RCP45","Rep1"
"6",296321,2040,26668.89,"RCP45","Rep1"
"7",67163,2040,6044.67,"RCP45","Rep1"
"8",152146,2040,13693.14,"RCP45","Rep1"
"9",262265,2040,23603.85,"RCP45","Rep1"
"10",28193,2040,2537.37,"RCP45","Rep1"
"11",293142,2040,26382.78,"RCP45","Rep1"
"12",277877,2040,25008.93,"RCP45","Rep1"
"13",5400,2040,486,"RCP45","Rep1"
"0",5439281,2041,489535.29,"RCP45","Rep1"
"1",1753010,2041,157770.9,"RCP45","Rep1"
"2",156161,2041,14054.49,"RCP45","Rep1"
"3",590302,2041,53127.18,"RCP45","Rep1"
"4",105195,2041,9467.55,"RCP45","Rep1"
"5",96633,2041,8696.97,"RCP45","Rep1"
"6",297741,2041,26796.69,"RCP45","Rep1"
"7",67208,2041,6048.72,"RCP45","Rep1"
"8",152142,2041,13692.78,"RCP45","Rep1"
"9",258074,2041,23226.66,"RCP45","Rep1"
"10",28082,2041,2527.38,"RCP45","Rep1"
"11",291902,2041,26271.18,"RCP45","Rep1"
"12",278872,2041,25098.48,"RCP45","Rep1"
"13",5401,2041,486.09,"RCP45","Rep1"
"0",5437983,2042,489418.47,"RCP45","Rep1"
"1",1756284,2042,158065.56,"RCP45","Rep1"
"2",157604,2042,14184.36,"RCP45","Rep1"
"3",591081,2042,53197.29,"RCP45","Rep1"
"4",104309,2042,9387.81,"RCP45","Rep1"
"5",96721,2042,8704.89,"RCP45","Rep1"
"6",299144,2042,26922.96,"RCP45","Rep1"
"7",67238,2042,6051.42,"RCP45","Rep1"
"8",152128,2042,13691.52,"RCP45","Rep1"
"9",252806,2042,22752.54,"RCP45","Rep1"
"10",27979,2042,2518.11,"RCP45","Rep1"
"11",291213,2042,26209.17,"RCP45","Rep1"
"12",280112,2042,25210.08,"RCP45","Rep1"
"13",5402,2042,486.18,"RCP45","Rep1"
"0",5436816,2043,489313.44,"RCP45","Rep1"
"1",1758222,2043,158239.98,"RCP45","Rep1"
"2",157799,2043,14201.91,"RCP45","Rep1"
"3",591462,2043,53231.58,"RCP45","Rep1"
"4",102929,2043,9263.61,"RCP45","Rep1"
"5",96692,2043,8702.28,"RCP45","Rep1"
"6",300274,2043,27024.66,"RCP45","Rep1"
"7",67264,2043,6053.76,"RCP45","Rep1"
"8",152126,2043,13691.34,"RCP45","Rep1"
"9",252111,2043,22689.99,"RCP45","Rep1"
"10",27918,2043,2512.62,"RCP45","Rep1"
"11",290670,2043,26160.3,"RCP45","Rep1"
"12",280320,2043,25228.8,"RCP45","Rep1"
"13",5401,2043,486.09,"RCP45","Rep1"
"0",5445263,2044,490073.67,"RCP45","Rep1"
"1",1756701,2044,158103.09,"RCP45","Rep1"
"2",157718,2044,14194.62,"RCP45","Rep1"
"3",597458,2044,53771.22,"RCP45","Rep1"
"4",96054,2044,8644.86,"RCP45","Rep1"
"5",96652,2044,8698.68,"RCP45","Rep1"
"6",300837,2044,27075.33,"RCP45","Rep1"
"7",67445,2044,6070.05,"RCP45","Rep1"
"8",152082,2044,13687.38,"RCP45","Rep1"
"9",248721,2044,22384.89,"RCP45","Rep1"
"10",27543,2044,2478.87,"RCP45","Rep1"
"11",288513,2044,25966.17,"RCP45","Rep1"
"12",279623,2044,25166.07,"RCP45","Rep1"
"13",5394,2044,485.46,"RCP45","Rep1"
"0",5443851,2045,489946.59,"RCP45","Rep1"
"1",1760384,2045,158434.56,"RCP45","Rep1"
"2",157648,2045,14188.32,"RCP45","Rep1"
"3",606041,2045,54543.69,"RCP45","Rep1"
"4",93348,2045,8401.32,"RCP45","Rep1"
"5",96481,2045,8683.29,"RCP45","Rep1"
"6",301431,2045,27128.79,"RCP45","Rep1"
"7",67480,2045,6073.2,"RCP45","Rep1"
"8",152084,2045,13687.56,"RCP45","Rep1"
"9",242365,2045,21812.85,"RCP45","Rep1"
"10",27462,2045,2471.58,"RCP45","Rep1"
"11",286167,2045,25755.03,"RCP45","Rep1"
"12",279865,2045,25187.85,"RCP45","Rep1"
"13",5397,2045,485.73,"RCP45","Rep1"
"0",5442409,2046,489816.81,"RCP45","Rep1"
"1",1766391,2046,158975.19,"RCP45","Rep1"
"2",157246,2046,14152.14,"RCP45","Rep1"
"3",607037,2046,54633.33,"RCP45","Rep1"
"4",91427,2046,8228.43,"RCP45","Rep1"
"5",96295,2046,8666.55,"RCP45","Rep1"
"6",302943,2046,27264.87,"RCP45","Rep1"
"7",67511,2046,6075.99,"RCP45","Rep1"
"8",152185,2046,13696.65,"RCP45","Rep1"
"9",242094,2046,21788.46,"RCP45","Rep1"
"10",27334,2046,2460.06,"RCP45","Rep1"
"11",281682,2046,25351.38,"RCP45","Rep1"
"12",280054,2046,25204.86,"RCP45","Rep1"
"13",5396,2046,485.64,"RCP45","Rep1"
"0",5441056,2047,489695.04,"RCP45","Rep1"
"1",1767642,2047,159087.78,"RCP45","Rep1"
"2",156836,2047,14115.24,"RCP45","Rep1"
"3",612591,2047,55133.19,"RCP45","Rep1"
"4",85038,2047,7653.42,"RCP45","Rep1"
"5",95947,2047,8635.23,"RCP45","Rep1"
"6",304771,2047,27429.39,"RCP45","Rep1"
"7",67545,2047,6079.05,"RCP45","Rep1"
"8",153317,2047,13798.53,"RCP45","Rep1"
"9",241867,2047,21768.03,"RCP45","Rep1"
"10",27206,2047,2448.54,"RCP45","Rep1"
"11",280489,2047,25244.01,"RCP45","Rep1"
"12",280304,2047,25227.36,"RCP45","Rep1"
"13",5395,2047,485.55,"RCP45","Rep1"
"0",5439714,2048,489574.26,"RCP45","Rep1"
"1",1769363,2048,159242.67,"RCP45","Rep1"
"2",156759,2048,14108.31,"RCP45","Rep1"
"3",612500,2048,55125,"RCP45","Rep1"
