"class","npixels","year","areaHa","scenario","rep"
"10",38060,2020,3425.4,"RCP85","Rep1"
"11",325904,2020,29331.36,"RCP85","Rep1"
"12",279186,2020,25126.74,"RCP85","Rep1"
"13",5496,2020,494.64,"RCP85","Rep1"
"0",5411841,2021,487065.69,"RCP85","Rep1"
"1",1706675,2021,153600.75,"RCP85","Rep1"
"2",168726,2021,15185.34,"RCP85","Rep1"
"3",574870,2021,51738.3,"RCP85","Rep1"
"4",213587,2021,19222.83,"RCP85","Rep1"
"6",264922,2021,23842.98,"RCP85","Rep1"
"7",66210,2021,5958.9,"RCP85","Rep1"
"8",153024,2021,13772.16,"RCP85","Rep1"
"9",319787,2021,28780.83,"RCP85","Rep1"
"10",37437,2021,3369.33,"RCP85","Rep1"
"11",318234,2021,28641.06,"RCP85","Rep1"
"12",279195,2021,25127.55,"RCP85","Rep1"
"13",5496,2021,494.64,"RCP85","Rep1"
"0",5411206,2022,487008.54,"RCP85","Rep1"
"1",1711985,2022,154078.65,"RCP85","Rep1"
"2",168487,2022,15163.83,"RCP85","Rep1"
"3",573541,2022,51618.69,"RCP85","Rep1"
"4",212452,2022,19120.68,"RCP85","Rep1"
"6",267462,2022,24071.58,"RCP85","Rep1"
"7",66221,2022,5959.89,"RCP85","Rep1"
"8",153127,2022,13781.43,"RCP85","Rep1"
"9",318205,2022,28638.45,"RCP85","Rep1"
"10",37146,2022,3343.14,"RCP85","Rep1"
"11",315440,2022,28389.6,"RCP85","Rep1"
"12",279236,2022,25131.24,"RCP85","Rep1"
"13",5496,2022,494.64,"RCP85","Rep1"
"0",5410442,2023,486939.78,"RCP85","Rep1"
"1",1723623,2023,155126.07,"RCP85","Rep1"
"2",167914,2023,15112.26,"RCP85","Rep1"
"3",572361,2023,51512.49,"RCP85","Rep1"
"4",211083,2023,18997.47,"RCP85","Rep1"
"6",273498,2023,24614.82,"RCP85","Rep1"
"7",66236,2023,5961.24,"RCP85","Rep1"
"8",153129,2023,13781.61,"RCP85","Rep1"
"9",314061,2023,28265.49,"RCP85","Rep1"
"10",36856,2023,3317.04,"RCP85","Rep1"
"11",305942,2023,27534.78,"RCP85","Rep1"
"12",279363,2023,25142.67,"RCP85","Rep1"
"13",5496,2023,494.64,"RCP85","Rep1"
"0",5420035,2024,487803.15,"RCP85","Rep1"
"1",1721373,2024,154923.57,"RCP85","Rep1"
"2",167869,2024,15108.21,"RCP85","Rep1"
"3",571061,2024,51395.49,"RCP85","Rep1"
"4",210282,2024,18925.38,"RCP85","Rep1"
"6",274117,2024,24670.53,"RCP85","Rep1"
"7",66132,2024,5951.88,"RCP85","Rep1"
"8",153020,2024,13771.8,"RCP85","Rep1"
"9",310882,2024,27979.38,"RCP85","Rep1"
"10",36084,2024,3247.56,"RCP85","Rep1"
"11",305023,2024,27452.07,"RCP85","Rep1"
"12",278671,2024,25080.39,"RCP85","Rep1"
"13",5455,2024,490.95,"RCP85","Rep1"
"0",5419096,2025,487718.64,"RCP85","Rep1"
"1",1723314,2025,155098.26,"RCP85","Rep1"
"2",167884,2025,15109.56,"RCP85","Rep1"
"3",571726,2025,51455.34,"RCP85","Rep1"
"4",210307,2025,18927.63,"RCP85","Rep1"
"6",275689,2025,24812.01,"RCP85","Rep1"
"7",66157,2025,5954.13,"RCP85","Rep1"
"8",152989,2025,13769.01,"RCP85","Rep1"
"9",307842,2025,27705.78,"RCP85","Rep1"
"10",35897,2025,3230.73,"RCP85","Rep1"
"11",304899,2025,27440.91,"RCP85","Rep1"
"12",278749,2025,25087.41,"RCP85","Rep1"
"13",5455,2025,490.95,"RCP85","Rep1"
"0",5418207,2026,487638.63,"RCP85","Rep1"
"1",1724832,2026,155234.88,"RCP85","Rep1"
"2",167837,2026,15105.33,"RCP85","Rep1"
"3",570298,2026,51326.82,"RCP85","Rep1"
"4",210465,2026,18941.85,"RCP85","Rep1"
"6",279426,2026,25148.34,"RCP85","Rep1"
"7",66170,2026,5955.3,"RCP85","Rep1"
"8",152970,2026,13767.3,"RCP85","Rep1"
"9",304998,2026,27449.82,"RCP85","Rep1"
"10",35709,2026,3213.81,"RCP85","Rep1"
"11",304814,2026,27433.26,"RCP85","Rep1"
"12",278823,2026,25094.07,"RCP85","Rep1"
"13",5455,2026,490.95,"RCP85","Rep1"
"0",5417283,2027,487555.47,"RCP85","Rep1"
"1",1730610,2027,155754.9,"RCP85","Rep1"
"2",168766,2027,15188.94,"RCP85","Rep1"
"3",568148,2027,51133.32,"RCP85","Rep1"
"4",210987,2027,18988.83,"RCP85","Rep1"
"6",281330,2027,25319.7,"RCP85","Rep1"
"7",66197,2027,5957.73,"RCP85","Rep1"
"8",152955,2027,13765.95,"RCP85","Rep1"
"9",302587,2027,27232.83,"RCP85","Rep1"
"10",31987,2027,2878.83,"RCP85","Rep1"
"11",304733,2027,27425.97,"RCP85","Rep1"
"12",278965,2027,25106.85,"RCP85","Rep1"
"13",5456,2027,491.04,"RCP85","Rep1"
"0",5416417,2028,487477.53,"RCP85","Rep1"
"1",1732712,2028,155944.08,"RCP85","Rep1"
"2",168584,2028,15172.56,"RCP85","Rep1"
"3",567330,2028,51059.7,"RCP85","Rep1"
"4",212340,2028,19110.6,"RCP85","Rep1"
"6",281788,2028,25360.92,"RCP85","Rep1"
"7",66213,2028,5959.17,"RCP85","Rep1"
"8",152935,2028,13764.15,"RCP85","Rep1"
"9",301141,2028,27102.69,"RCP85","Rep1"
"10",31552,2028,2839.68,"RCP85","Rep1"
"11",304497,2028,27404.73,"RCP85","Rep1"
"12",279039,2028,25113.51,"RCP85","Rep1"
"13",5456,2028,491.04,"RCP85","Rep1"
"0",5426175,2029,488355.75,"RCP85","Rep1"
"1",1730073,2029,155706.57,"RCP85","Rep1"
"2",169573,2029,15261.57,"RCP85","Rep1"
"3",563716,2029,50734.44,"RCP85","Rep1"
"4",213116,2029,19180.44,"RCP85","Rep1"
"6",281907,2029,25371.63,"RCP85","Rep1"
"7",66077,2029,5946.93,"RCP85","Rep1"
"8",152903,2029,13761.27,"RCP85","Rep1"
"9",298763,2029,26888.67,"RCP85","Rep1"
"10",30730,2029,2765.7,"RCP85","Rep1"
"11",303132,2029,27281.88,"RCP85","Rep1"
"12",278419,2029,25057.71,"RCP85","Rep1"
"13",5420,2029,487.8,"RCP85","Rep1"
"0",5425067,2030,488256.03,"RCP85","Rep1"
"1",1732618,2030,155935.62,"RCP85","Rep1"
"2",166876,2030,15018.84,"RCP85","Rep1"
"3",564421,2030,50797.89,"RCP85","Rep1"
"4",213239,2030,19191.51,"RCP85","Rep1"
"6",283319,2030,25498.71,"RCP85","Rep1"
"7",66110,2030,5949.9,"RCP85","Rep1"
"8",152879,2030,13759.11,"RCP85","Rep1"
"9",298020,2030,26821.8,"RCP85","Rep1"
"10",30388,2030,2734.92,"RCP85","Rep1"
"11",303117,2030,27280.53,"RCP85","Rep1"
"12",278529,2030,25067.61,"RCP85","Rep1"
"13",5421,2030,487.89,"RCP85","Rep1"
"0",5424109,2031,488169.81,"RCP85","Rep1"
"1",1734898,2031,156140.82,"RCP85","Rep1"
"2",165192,2031,14867.28,"RCP85","Rep1"
"3",565023,2031,50852.07,"RCP85","Rep1"
"4",213493,2031,19214.37,"RCP85","Rep1"
"6",284686,2031,25621.74,"RCP85","Rep1"
"7",66135,2031,5952.15,"RCP85","Rep1"
"8",152878,2031,13759.02,"RCP85","Rep1"
"9",296714,2031,26704.26,"RCP85","Rep1"
"10",30210,2031,2718.9,"RCP85","Rep1"
"11",302664,2031,27239.76,"RCP85","Rep1"
"12",278581,2031,25072.29,"RCP85","Rep1"
"13",5421,2031,487.89,"RCP85","Rep1"
"0",5423101,2032,488079.09,"RCP85","Rep1"
"1",1736470,2032,156282.3,"RCP85","Rep1"
"2",162204,2032,14598.36,"RCP85","Rep1"
"3",568554,2032,51169.86,"RCP85","Rep1"
"4",212004,2032,19080.36,"RCP85","Rep1"
"6",286482,2032,25783.38,"RCP85","Rep1"
"7",66144,2032,5952.96,"RCP85","Rep1"
"8",152841,2032,13755.69,"RCP85","Rep1"
"9",295757,2032,26618.13,"RCP85","Rep1"
"10",29983,2032,2698.47,"RCP85","Rep1"
"11",302383,2032,27214.47,"RCP85","Rep1"
"12",278660,2032,25079.4,"RCP85","Rep1"
"13",5421,2032,487.89,"RCP85","Rep1"
"0",5422107,2033,487989.63,"RCP85","Rep1"
"1",1739799,2033,156581.91,"RCP85","Rep1"
"2",156002,2033,14040.18,"RCP85","Rep1"
"3",574478,2033,51703.02,"RCP85","Rep1"
"4",210717,2033,18964.53,"RCP85","Rep1"
"6",289077,2033,26016.93,"RCP85","Rep1"
"7",66172,2033,5955.48,"RCP85","Rep1"
"8",152821,2033,13753.89,"RCP85","Rep1"
"9",294462,2033,26501.58,"RCP85","Rep1"
"10",29804,2033,2682.36,"RCP85","Rep1"
"11",300377,2033,27033.93,"RCP85","Rep1"
"12",278766,2033,25088.94,"RCP85","Rep1"
"13",5422,2033,487.98,"RCP85","Rep1"
"0",5431623,2034,488846.07,"RCP85","Rep1"
"1",1743628,2034,156926.52,"RCP85","Rep1"
"2",152712,2034,13744.08,"RCP85","Rep1"
"3",576863,2034,51917.67,"RCP85","Rep1"
"4",210844,2034,18975.96,"RCP85","Rep1"
"6",289894,2034,26090.46,"RCP85","Rep1"
"7",66348,2034,5971.32,"RCP85","Rep1"
"8",152687,2034,13741.83,"RCP85","Rep1"
"9",287198,2034,25847.82,"RCP85","Rep1"
"10",29303,2034,2637.27,"RCP85","Rep1"
"11",295339,2034,26580.51,"RCP85","Rep1"
"12",278160,2034,25034.4,"RCP85","Rep1"
"13",5405,2034,486.45,"RCP85","Rep1"
"0",5430493,2035,488744.37,"RCP85","Rep1"
"1",1746315,2035,157168.35,"RCP85","Rep1"
"2",152732,2035,13745.88,"RCP85","Rep1"
"3",577173,2035,51945.57,"RCP85","Rep1"
"4",209595,2035,18863.55,"RCP85","Rep1"
"6",292217,2035,26299.53,"RCP85","Rep1"
"7",66382,2035,5974.38,"RCP85","Rep1"
"8",152683,2035,13741.47,"RCP85","Rep1"
"9",285484,2035,25693.56,"RCP85","Rep1"
"10",28846,2035,2596.14,"RCP85","Rep1"
"11",294422,2035,26497.98,"RCP85","Rep1"
"12",278256,2035,25043.04,"RCP85","Rep1"
"13",5406,2035,486.54,"RCP85","Rep1"
"0",5429149,2036,488623.41,"RCP85","Rep1"
"1",1749787,2036,157480.83,"RCP85","Rep1"
"2",154189,2036,13877.01,"RCP85","Rep1"
"3",577377,2036,51963.93,"RCP85","Rep1"
"4",208060,2036,18725.4,"RCP85","Rep1"
"6",295014,2036,26551.26,"RCP85","Rep1"
"7",66428,2036,5978.52,"RCP85","Rep1"
"8",152662,2036,13739.58,"RCP85","Rep1"
"9",280313,2036,25228.17,"RCP85","Rep1"
"10",28691,2036,2582.19,"RCP85","Rep1"
"11",294527,2036,26507.43,"RCP85","Rep1"
"12",278400,2036,25056,"RCP85","Rep1"
"13",5407,2036,486.63,"RCP85","Rep1"
"0",5427993,2037,488519.37,"RCP85","Rep1"
"1",1751536,2037,157638.24,"RCP85","Rep1"
"2",154415,2037,13897.35,"RCP85","Rep1"
"3",578020,2037,52021.8,"RCP85","Rep1"
"4",205079,2037,18457.11,"RCP85","Rep1"
"6",297970,2037,26817.3,"RCP85","Rep1"
"7",66451,2037,5980.59,"RCP85","Rep1"
"8",152663,2037,13739.67,"RCP85","Rep1"
"9",277636,2037,24987.24,"RCP85","Rep1"
"10",28550,2037,2569.5,"RCP85","Rep1"
"11",295786,2037,26620.74,"RCP85","Rep1"
"12",278497,2037,25064.73,"RCP85","Rep1"
"13",5408,2037,486.72,"RCP85","Rep1"
"0",5426720,2038,488404.8,"RCP85","Rep1"
"1",1752562,2038,157730.58,"RCP85","Rep1"
"2",154903,2038,13941.27,"RCP85","Rep1"
"3",578876,2038,52098.84,"RCP85","Rep1"
"4",203855,2038,18346.95,"RCP85","Rep1"
"6",306966,2038,27626.94,"RCP85","Rep1"
"7",66491,2038,5984.19,"RCP85","Rep1"
"8",152658,2038,13739.22,"RCP85","Rep1"
"9",268078,2038,24127.02,"RCP85","Rep1"
"10",28415,2038,2557.35,"RCP85","Rep1"
"11",296423,2038,26678.07,"RCP85","Rep1"
"12",278649,2038,25078.41,"RCP85","Rep1"
"13",5408,2038,486.72,"RCP85","Rep1"
"0",5434718,2039,489124.62,"RCP85","Rep1"
"1",1750959,2039,157586.31,"RCP85","Rep1"
"2",155073,2039,13956.57,"RCP85","Rep1"
"3",577350,2039,51961.5,"RCP85","Rep1"
"4",202800,2039,18252,"RCP85","Rep1"
"6",308594,2039,27773.46,"RCP85","Rep1"
"7",67006,2039,6030.54,"RCP85","Rep1"
"8",152529,2039,13727.61,"RCP85","Rep1"
"9",264839,2039,23835.51,"RCP85","Rep1"
"10",27995,2039,2519.55,"RCP85","Rep1"
"11",294672,2039,26520.48,"RCP85","Rep1"
"12",278066,2039,25025.94,"RCP85","Rep1"
"13",5403,2039,486.27,"RCP85","Rep1"
"0",5433389,2040,489005.01,"RCP85","Rep1"
"1",1752712,2040,157744.08,"RCP85","Rep1"
"2",155176,2040,13965.84,"RCP85","Rep1"
"3",577120,2040,51940.8,"RCP85","Rep1"
"4",201602,2040,18144.18,"RCP85","Rep1"
"6",310672,2040,27960.48,"RCP85","Rep1"
"7",67056,2040,6035.04,"RCP85","Rep1"
"8",152505,2040,13725.45,"RCP85","Rep1"
"9",263058,2040,23675.22,"RCP85","Rep1"
"10",27832,2040,2504.88,"RCP85","Rep1"
"11",294440,2040,26499.6,"RCP85","Rep1"
"12",279039,2040,25113.51,"RCP85","Rep1"
"13",5403,2040,486.27,"RCP85","Rep1"
"0",5432090,2041,488888.1,"RCP85","Rep1"
"1",1755885,2041,158029.65,"RCP85","Rep1"
"2",156643,2041,14097.87,"RCP85","Rep1"
"3",577302,2041,51957.18,"RCP85","Rep1"
"4",200667,2041,18060.03,"RCP85","Rep1"
"6",312503,2041,28125.27,"RCP85","Rep1"
"7",67078,2041,6037.02,"RCP85","Rep1"
"8",152469,2041,13722.21,"RCP85","Rep1"
"9",259255,2041,23332.95,"RCP85","Rep1"
"10",27727,2041,2495.43,"RCP85","Rep1"
"11",292959,2041,26366.31,"RCP85","Rep1"
"12",280021,2041,25201.89,"RCP85","Rep1"
"13",5405,2041,486.45,"RCP85","Rep1"
"0",5430751,2042,488767.59,"RCP85","Rep1"
"1",1759512,2042,158356.08,"RCP85","Rep1"
"2",158736,2042,14286.24,"RCP85","Rep1"
"3",577452,2042,51970.68,"RCP85","Rep1"
"4",199945,2042,17995.05,"RCP85","Rep1"
"6",314263,2042,28283.67,"RCP85","Rep1"
"7",67129,2042,6041.61,"RCP85","Rep1"
"8",152444,2042,13719.96,"RCP85","Rep1"
"9",253470,2042,22812.3,"RCP85","Rep1"
"10",27622,2042,2485.98,"RCP85","Rep1"
"11",292044,2042,26283.96,"RCP85","Rep1"
"12",281231,2042,25310.79,"RCP85","Rep1"
"13",5405,2042,486.45,"RCP85","Rep1"
"0",5429595,2043,488663.55,"RCP85","Rep1"
"1",1761307,2043,158517.63,"RCP85","Rep1"
"2",158746,2043,14287.14,"RCP85","Rep1"
"3",578507,2043,52065.63,"RCP85","Rep1"
"4",198600,2043,17874,"RCP85","Rep1"
"6",315176,2043,28365.84,"RCP85","Rep1"
"7",67157,2043,6044.13,"RCP85","Rep1"
"8",152439,2043,13719.51,"RCP85","Rep1"
"9",252516,2043,22726.44,"RCP85","Rep1"
"10",27522,2043,2476.98,"RCP85","Rep1"
"11",291569,2043,26241.21,"RCP85","Rep1"
"12",281464,2043,25331.76,"RCP85","Rep1"
"13",5406,2043,486.54,"RCP85","Rep1"
"0",5437344,2044,489360.96,"RCP85","Rep1"
"1",1759451,2044,158350.59,"RCP85","Rep1"
"2",158826,2044,14294.34,"RCP85","Rep1"
"3",583795,2044,52541.55,"RCP85","Rep1"
"4",191171,2044,17205.39,"RCP85","Rep1"
"6",317046,2044,28534.14,"RCP85","Rep1"
"7",67411,2044,6066.99,"RCP85","Rep1"
"8",152294,2044,13706.46,"RCP85","Rep1"
"9",249554,2044,22459.86,"RCP85","Rep1"
"10",27145,2044,2443.05,"RCP85","Rep1"
"11",289937,2044,26094.33,"RCP85","Rep1"
"12",280670,2044,25260.3,"RCP85","Rep1"
"13",5360,2044,482.4,"RCP85","Rep1"
"0",5435947,2045,489235.23,"RCP85","Rep1"
"1",1763116,2045,158680.44,"RCP85","Rep1"
"2",158668,2045,14280.12,"RCP85","Rep1"
"3",592500,2045,53325,"RCP85","Rep1"
"4",187836,2045,16905.24,"RCP85","Rep1"
"6",317694,2045,28592.46,"RCP85","Rep1"
"7",67447,2045,6070.23,"RCP85","Rep1"
"8",152276,2045,13704.84,"RCP85","Rep1"
"9",243415,2045,21907.35,"RCP85","Rep1"
"10",27077,2045,2436.93,"RCP85","Rep1"
"11",287670,2045,25890.3,"RCP85","Rep1"
"12",280998,2045,25289.82,"RCP85","Rep1"
"13",5360,2045,482.4,"RCP85","Rep1"
"0",5434607,2046,489114.63,"RCP85","Rep1"
"1",1769732,2046,159275.88,"RCP85","Rep1"
"2",158112,2046,14230.08,"RCP85","Rep1"
"3",593535,2046,53418.15,"RCP85","Rep1"
"4",185985,2046,16738.65,"RCP85","Rep1"
"6",319093,2046,28718.37,"RCP85","Rep1"
"7",67484,2046,6073.56,"RCP85","Rep1"
"8",152289,2046,13706.01,"RCP85","Rep1"
"9",242986,2046,21868.74,"RCP85","Rep1"
"10",26965,2046,2426.85,"RCP85","Rep1"
"11",282654,2046,25438.86,"RCP85","Rep1"
"12",281202,2046,25308.18,"RCP85","Rep1"
"13",5360,2046,482.4,"RCP85","Rep1"
"0",5433291,2047,488996.19,"RCP85","Rep1"
"1",1770982,2047,159388.38,"RCP85","Rep1"
"2",157547,2047,14179.23,"RCP85","Rep1"
"3",599173,2047,53925.57,"RCP85","Rep1"
"4",178761,2047,16088.49,"RCP85","Rep1"
"6",321291,2047,28916.19,"RCP85","Rep1"
"7",67529,2047,6077.61,"RCP85","Rep1"
"8",153226,2047,13790.34,"RCP85","Rep1"
"9",242773,2047,21849.57,"RCP85","Rep1"
"10",26862,2047,2417.58,"RCP85","Rep1"
"11",281716,2047,25354.44,"RCP85","Rep1"
"12",281492,2047,25334.28,"RCP85","Rep1"
"13",5361,2047,482.49,"RCP85","Rep1"
"0",5432033,2048,488882.97,"RCP85","Rep1"
"1",1772532,2048,159527.88,"RCP85","Rep1"
"2",157488,2048,14173.92,"RCP85","Rep1"
"3",599452,2048,53950.68,"RCP85","Rep1"
"4",177307,2048,15957.63,"RCP85","Rep1"
"6",323193,2048,29087.37,"RCP85","Rep1"
"7",67587,2048,6082.83,"RCP85","Rep1"
"8",156088,2048,14047.92,"RCP85","Rep1"
"9",241911,2048,21771.99,"RCP85","Rep1"
"10",26768,2048,2409.12,"RCP85","Rep1"
"11",278595,2048,25073.55,"RCP85","Rep1"
"12",281688,2048,25351.92,"RCP85","Rep1"
"13",5362,2048,482.58,"RCP85","Rep1"
"0",5440909,2049,489681.81,"RCP85","Rep1"
"1",1769904,2049,159291.36,"RCP85","Rep1"
"2",158669,2049,14280.21,"RCP85","Rep1"
"3",598800,2049,53892,"RCP85","Rep1"
"4",174750,2049,15727.5,"RCP85","Rep1"
"6",325643,2049,29307.87,"RCP85","Rep1"
"7",67942,2049,6114.78,"RCP85","Rep1"
"8",155863,2049,14027.67,"RCP85","Rep1"
"9",238710,2049,21483.9,"RCP85","Rep1"
"10",26411,2049,2376.99,"RCP85","Rep1"
"11",276243,2049,24861.87,"RCP85","Rep1"
"12",280814,2049,25273.26,"RCP85","Rep1"
"13",5346,2049,481.14,"RCP85","Rep1"
"0",5439308,2050,489537.72,"RCP85","Rep1"
"1",1772438,2050,159519.42,"RCP85","Rep1"
"2",158690,2050,14282.1,"RCP85","Rep1"
"3",599379,2050,53944.11,"RCP85","Rep1"
"4",174578,2050,15712.02,"RCP85","Rep1"
"6",329280,2050,29635.2,"RCP85","Rep1"
"7",67993,2050,6119.37,"RCP85","Rep1"
"8",155843,2050,14025.87,"RCP85","Rep1"
"9",235346,2050,21181.14,"RCP85","Rep1"
"10",26302,2050,2367.18,"RCP85","Rep1"
"11",273757,2050,24638.13,"RCP85","Rep1"
"12",281742,2050,25356.78,"RCP85","Rep1"
"13",5348,2050,481.32,"RCP85","Rep1"
"0",5437854,2051,489406.86,"RCP85","Rep1"
"1",1774911,2051,159741.99,"RCP85","Rep1"
