"time","ABIEBALS","ACERPENS","ACERRUBR","ACERSACC","BETUALLE","BETULENT","BETUPAPY","FAGUGRAN","FRAXAMER","PICERUBE","PINUSTRO","POPUTREM","PRUNPENS","PRUNSERO","QUERALBA","QUERRUBR","TILIAMER","TSUGCANA","woody","TotalBiomass","NA","NA","NA","NA","NA"
0,0.0192656379703492,0.00440506391792081,0.100487639232759,0.00888292799948636,0.676974169646202,0,0.0152246344854655,0.055096845264659,0.0048871486611525,0.0866412695980078,0,4.79127452991112e-09,2.8257975269312e-07,0.00583194637805417,0,0,0,0.0166955994078125,0.252376818382733,NA,NA,NA,NA,NA,NA
5,0.0198015873104708,0.00444243014120464,0.0922490284541698,0.00969293410790124,0.692320644795123,0,0.00860411231225163,0.0546184531434571,0.00532215995611441,0.0873942712787745,0.000133237091260427,0.000252355562971092,8.58074339643713e-06,0.00580277915095727,0,9.81692327698816e-06,0,0.0158409155124174,0.297485708753523,NA,NA,NA,NA,NA,NA
10,0.0187494558930101,0.00473509962726385,0.0826213657213573,0.0116905060288706,0.705309936939035,1.5897927582253e-06,0.00469135401407835,0.0553044629406746,0.00623928866413852,0.0861099631976848,0.000358968279811392,0.000617453070729278,1.55448199080236e-05,0.0057238332011142,0,3.60642205078941e-05,1.24875757944339e-06,0.0154448563295246,0.327626077244442,NA,NA,NA,NA,NA,NA
15,0.0214812501047378,0.00450474940348656,0.0728348327231344,0.012704913011855,0.707967790617952,3.87081323800272e-06,0.00287052009047911,0.055570190991321,0.00682483275048602,0.0917105331226064,0.000554745791833786,0.000891348864361849,1.66426459639655e-05,0.0055399010524983,0,5.16193595588224e-05,1.72669910827647e-06,0.0144779925799184,0.354368638403088,NA,NA,NA,NA,NA,NA
20,0.0193484395881054,0.00423343081334475,0.0615033020822022,0.0130368946687905,0.719541778064006,3.62484237754606e-05,0.00225215389811698,0.0568706295578476,0.00752103863773783,0.0920143313412626,0.00074287734758385,0.00110754789865754,1.51765002027589e-05,0.00560959422631342,0,7.61236542600865e-05,1.83032520175489e-06,0.0142204258221453,0.387696578664753,NA,NA,NA,NA,NA,NA
25,0.0189624446298169,0.00385076078129364,0.0487574978045729,0.012875629730687,0.729818291683636,0.000105846617742057,0.00279616114191054,0.0571837862947227,0.00804739056886809,0.0941814015339762,0.000943748320454233,0.00121492428315426,1.72635283987409e-05,0.00555278395793727,4.90468301356146e-07,0.000100130315799112,1.83924837358356e-06,0.0138396989068239,0.407648115982952,NA,NA,NA,NA,NA,NA
30,0.0190609090400453,0.00352600347401368,0.0476907889254259,0.0140728802825804,0.727438967864652,0.000129326114862985,0.00195073838019759,0.0571219297327007,0.00827578601845801,0.0967628101764207,0.00112877636868037,0.00119050869777526,2.10301927978947e-05,0.00532675136332983,1.42751194604716e-06,0.000116526925875872,2.49962102891693e-06,0.0146407946134622,0.441385202040521,NA,NA,NA,NA,NA,NA
35,0.0181914002393435,0.00327984468282101,0.0357652034833686,0.0149088353768031,0.737559216600548,0.000168244829591191,0.00211355064108713,0.0578872032211423,0.0088035299198863,0.0975775727971877,0.00133402294717467,0.00114192438473775,1.96939688848214e-05,0.00524427290372904,2.01686810583429e-06,0.000146566219462825,3.46281004259903e-06,0.0145527349315154,0.471122606552063,NA,NA,NA,NA,NA,NA
40,0.0199160258825968,0.00308860583824645,0.0311354236165411,0.0152146130860579,0.736949653591016,0.000203392038206973,0.00278670234788412,0.0586501019857338,0.00921432539894918,0.0995192034032189,0.00150587580028537,0.000943398251279233,1.16144959119841e-05,0.00512576658153599,4.71952924359451e-06,0.000174966443664177,4.13965842132569e-06,0.0145524081415695,0.506794323278358,NA,NA,NA,NA,NA,NA
45,0.0192786431260381,0.00291500660743173,0.0241460211313565,0.0164588454140639,0.738918067481318,0.000235795221185756,0.00215094384636915,0.0614538904052319,0.00947394788514892,0.100910839858727,0.00168241818517393,0.000690610736625972,1.07417212552191e-05,0.00559884950450124,1.02605954436508e-05,0.000222262492297139,4.98423982921697e-06,0.0151182311633303,0.542151991496476,NA,NA,NA,NA,NA,NA
