"time","ABIEBALS","ACERPENS","ACERRUBR","ACERSACC","BETUALLE","BETULENT","BETUPAPY","FAGUGRAN","FRAXAMER","PICERUBE","PINUSTRO","POPUTREM","PRUNPENS","PRUNSERO","QUERALBA","QUERRUBR","TILIAMER","TSUGCANA","woody","TotalBiomass","NA","NA","NA","NA","NA"
0,3797.22678537152,0,204.949155873239,25.421898851037,419.040492491065,0,686.574316974854,79.6334561209473,15.6350694222279,1666.31443379066,2.88099503669918,4.57025858523075e-06,0,104.543719093626,0,24.4984232607881,0,35.9455682202499,3582.31208924801,NA,NA,NA,NA,NA,NA
5,3611.9913035678,0.0676782603358655,198.11160421319,19.6284848284556,413.976294904419,0.0407816402358707,763.065572609543,64.5790775738748,10.600280438693,1754.81086912389,3.48986124422244,0.234765899788019,0.140228788873099,116.350345355057,0.00892304932227316,0.177450651760296,0,39.3326833828271,3878.06152182842,NA,NA,NA,NA,NA,NA
10,3241.56105684043,0.301619771228187,186.916223687995,25.8307775087436,441.575955767072,0.0939253940422848,1007.12481793809,71.261473379533,11.0627684543523,1768.01958383197,2.68575417698737,0.347383410796619,0.159027024018257,120.230715352574,0.0238559090107892,0.381940385739334,0.0125240043416548,40.8510292876161,4203.83776312005,NA,NA,NA,NA,NA,NA
15,2949.67880750611,0.572659571432648,180.964904271407,20.5858799136398,438.645975404457,0.1498511522622,1127.60090259746,82.0758362579774,6.04904366517343,1742.86401118498,3.09993247163333,0.51511303868139,0.170832501117547,130.760036522384,0.0364130072949658,0.538434102776272,0.0137386937541016,43.9284151758115,4502.56962555045,NA,NA,NA,NA,NA,NA
20,2625.24780401284,0.833926124739579,177.089261247396,24.0172535145179,474.52467670189,0.218486645770379,1181.4495345258,89.846740742131,5.3976332138366,1771.40182811239,3.40378948553839,0.592381613769027,0.174923515831754,135.14571407121,0.0517089284708797,0.693336023574016,0.0161367518159125,45.3239878751478,4788.15204864956,NA,NA,NA,NA,NA,NA
25,2355.40752878906,1.06110204701106,175.210980630229,30.6010747282351,472.889928098499,0.353275407410218,1212.37448540153,99.6432291172621,5.87809470509002,1810.90745290357,2.32201058602569,0.673725598072509,0.199631006810723,143.619296731233,0.0638908387243649,0.875652140919353,0.0227419324239722,47.8491443911138,4921.36466771642,NA,NA,NA,NA,NA,NA
30,2159.56061143984,1.37212524654832,156.774955621302,36.4795315581854,495.060290927022,0.467016765285996,1232.355,108.447948717949,6.61129191321499,1858.39889546351,2.43744575936884,0.74810650887574,0.279122287968442,96.5628451676529,0.0753994082840237,1.1382100591716,0.0265680473372781,51.2373915187377,5082.42352564103,NA,NA,NA,NA,NA,NA
35,2070.54225274754,1.82692981676091,149.898630022336,39.9572424687845,388.398475710228,0.579203958759435,1123.04029899933,33.2292345596351,7.48796627103483,2020.02245110399,2.92586218621025,0.822734619790659,0.140732642503309,97.6686788268095,0.0997117763677545,1.51488457977413,0.0364071956520602,55.9914369857353,5360.60600195636,NA,NA,NA,NA,NA,NA
40,2074.08927610873,2.01244635193133,144.178472103004,43.4110500715308,108.073327610873,0.720618025751073,924.925865522174,18.43069527897,8.71726466380544,2257.60219742489,3.40716452074392,0.992452074391989,0.112108726752504,98.0341287553648,0.106540772532189,1.9253791130186,0.0540371959942775,62.6069814020029,5507.28572246066,NA,NA,NA,NA,NA,NA
45,1989.77079499717,2.18025738537121,139.63607367554,48.9742731462821,105.750623601643,0.858893698556516,965.39133558823,19.9071227867253,9.50397527791895,2318.44932615972,3.78966369324057,1.04467149191216,0.140194995998434,91.8556048205721,0.122301864086971,2.3280933270243,0.0461961760221517,65.9318565511762,5406.28168100804,NA,NA,NA,NA,NA,NA
