Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgDefoliation,
1, 2, 10512, 14748.6292808219, 532.70431347694, 268.942541856925, 0, 
1, 3, 6756, 15024.2346062759, 539.832712892405, 272.56631142688, 0, 
1, 4, 22531, 15551.6644622964, 547.682448547047, 271.583196484843, 0, 
1, 5, 21273, 15450.6658205237, 546.725103177101, 267.481126310346, 0, 
1, 7, 51231, 16039.4277293045, 572.995788044051, 270.829731998204, 0, 
1, 8, 136297, 15454.5521911708, 554.063303629449, 264.646008349413, 0, 
1, 11, 115650, 15199.7229053178, 549.427705233094, 255.148309554691, 0, 
1, 12, 55809, 15797.9438800194, 565.907226872782, 262.529663674318, 0, 
1, 14, 1269169, 15261.9968404523, 554.749737007001, 252.37368624667, 0, 
1, 17, 931229, 15487.9775329162, 574.497945670733, 248.635547217709, 0, 
1, 20, 740833, 14718.0405516493, 546.116586531331, 237.654372847862, 0, 
1, 24, 31026, 8301.67198478695, 331.420181296427, 148.446883259202, 0, 
1, 25, 55690, 8220.74780032322, 290.421270394146, 146.840168791525, 0, 
1, 26, 5094, 8531.92559874362, 317.056887392196, 151.007263447193, 0, 
1, 27, 26357, 8341.0745911902, 232.054638461863, 135.16045073415, 0, 
1, 28, 7166, 9067.01688529166, 178.907885282298, 136.027630477254, 0, 
1, 31, 4108, 9027.18597857838, 247.533238033552, 169.118305744888, 0, 
1, 33, 55919, 15633.3175664801, 559.164768219197, 270.566855630466, 0, 
1, 35, 3291, 13727.1999392282, 501.492477280027, 245.474627772713, 0, 
1, 36, 1891, 13748.0338445267, 498.370329967372, 244.683765203596, 0, 
1, 37, 78234, 15245.7996523251, 546.438735408835, 260.199542398446, 0, 
1, 38, 36436, 15489.0610110879, 548.354867755262, 270.036612141838, 0, 
1, 40, 52088, 15323.5655813239, 555.179399225492, 264.474351098142, 0, 
1, 45, 46044, 16692.9546520719, 603.064571459128, 268.479975675441, 0, 
1, 52, 179922, 7878.5221429286, 338.821334748786, 136.086015050967, 0, 
1, 53, 78866, 8046.61769330256, 324.591706241576, 144.545786523977, 0, 
1, 62, 8624, 14841.7486085343, 529.775885714299, 262.697124304267, 0, 
1, 65, 12462, 8754.31880917991, 253.557079064082, 156.936848017975, 0, 
1, 79, 32523, 16805.1125664914, 603.544731321324, 268.116686652523, 0, 
