"time","ABIEBALS","ACERPENS","ACERRUBR","ACERSACC","BETUALLE","BETULENT","BETUPAPY","FAGUGRAN","FRAXAMER","PICERUBE","PINUSTRO","POPUTREM","PRUNPENS","PRUNSERO","QUERALBA","QUERRUBR","TILIAMER","TSUGCANA","woody","TotalBiomass","NA","NA","NA","NA","NA"
0,0.000722292998144393,0.000345238159507459,0.0186076993138127,0.709606934734853,0.130984528907264,0.0019610545626765,0.00099618636517029,0.0889002411122315,0.0348606204604168,0.000479728089827099,0.000938499382753543,0.000227727488711626,8.70952880148224e-05,0.00430459133947111,0,0.00437922001350283,7.78752327942313e-07,0.00208375151244936,0.243328033859454,NA,NA,NA,NA,NA,NA
5,0.000744980160779792,0.000270880050318627,0.0181059754539066,0.711991720000387,0.130762165489955,0.00196618660041455,0.000886779362781079,0.0870453129584549,0.0346136048874019,0.000497347226205423,0.000951817905681146,0.000213551933281462,8.03355929496939e-06,0.00515886854984125,5.52538305722657e-08,0.0043185404361587,9.87667601667106e-07,0.00200103219447622,0.270469304022694,NA,NA,NA,NA,NA,NA
10,0.000761682094885788,0.000224699631865698,0.016174900769252,0.714661935684121,0.131349263842615,0.00198051673908955,0.000774286337016659,0.0863397813537999,0.0340899955456204,0.000499028203965828,0.000971258354328783,0.000202933520098295,7.2198280252103e-06,0.00537011562997581,2.46111478423886e-07,0.00424837474747723,1.86837736807792e-06,0.00194490807536561,0.30191990535204,NA,NA,NA,NA,NA,NA
15,0.000766564726014341,0.000198956259331281,0.0134460757667491,0.7157207789939,0.13077813766246,0.00196572542348873,0.00365339322044962,0.0833961376184121,0.0333514164396858,0.000580105520420259,0.000974265608327011,0.000600643020234458,6.63614228181417e-06,0.00805324435807939,4.34460161899424e-07,0.00413916166189646,2.29192753713533e-06,0.00185669615884418,0.308575086820353,NA,NA,NA,NA,NA,NA
20,0.000754490810691396,0.000194697444194721,0.0112294225916544,0.719953444511608,0.131091657608113,0.00198881191782628,0.00305412094862431,0.0813289997485789,0.0328812754462239,0.000590047120801085,0.000994678173941301,0.000579061324319316,6.72739054980521e-06,0.00834781308634322,4.41792838162244e-07,0.00406104797536412,2.45076695484952e-06,0.00180635202234549,0.33839153823715,NA,NA,NA,NA,NA,NA
25,0.000751834975869236,0.000214649490195096,0.00968638380053951,0.724155036139146,0.130017854614072,0.00200195779361836,0.00253116709667428,0.0792611492872129,0.0320678952604065,0.000595293776222237,0.00101879366218906,0.000557123901981141,6.38941947928658e-06,0.0102834564977882,5.3081085650422e-07,0.00396935491354859,2.32932661282194e-06,0.00174813269283903,0.350745890924494,NA,NA,NA,NA,NA,NA
30,0.000763094599102618,0.000257417754987504,0.0082286372568835,0.729165262674791,0.129007286702785,0.00203099649075413,0.00172242310911561,0.077951147477905,0.0313956668940825,0.000612489702973405,0.00104974774726065,0.000529770860853994,4.91149299566171e-06,0.01049414110301,5.88336533946996e-07,0.00387320400537738,2.38816964510133e-06,0.0018739481963401,0.37437948559365,NA,NA,NA,NA,NA,NA
35,0.000777925910376073,0.000227848870604338,0.00672887960877911,0.735173378244885,0.127855186466711,0.00205725282176218,0.000970213705724026,0.0759573973758879,0.0305861223430089,0.00062623968584172,0.00108185358405522,0.0004627705301674,2.58748966957883e-06,0.0110685488918088,8.34539387078705e-07,0.00370473421898704,2.62469877886904e-06,0.00184397937778244,0.395219619292271,NA,NA,NA,NA,NA,NA
40,0.000805045364022846,0.000186804348501342,0.00512020983745049,0.740613966638376,0.126614748789427,0.00208516839884936,0.000551778539470381,0.0742145060789709,0.0295103632096348,0.000647530537624939,0.00110834214217285,0.000365638260547824,2.19037877355483e-06,0.0122160010226596,1.26832029882047e-06,0.00345475786569631,2.60189087492301e-06,0.0018091130597872,0.414625401847435,NA,NA,NA,NA,NA,NA
45,0.000811834909955531,0.000133680595959047,0.0037492944877204,0.747376343641438,0.124985223859449,0.0021188892703244,0.000440887145400738,0.0723211911759134,0.0283009636289189,0.000672907034760472,0.00115003851738192,0.000252567000232661,1.69998427962965e-06,0.0120256898003252,1.58089355993885e-06,0.00322073271059404,2.58593835661052e-06,0.00191004493963734,0.430271188719603,NA,NA,NA,NA,NA,NA
50,0.000828456909193002,8.48816099018086e-05,0.00273700423632714,0.753845763650463,0.123262034162419,0.00214147486006927,0.000271189113943688,0.069792196674748,0.0267537269582773,0.000715619164230365,0.001186626909683,0.000146368844818538,1.44066887418591e-06,0.0130542977841622,1.80517468696393e-06,0.00286761963593911,2.56957398652106e-06,0.00192667595715299,0.451334687779736,NA,NA,NA,NA,NA,NA
55,0.000832012749307819,5.24007581391418e-05,0.0021836586571328,0.761661552148375,0.120180788259302,0.0021588604024854,0.00012950682634585,0.067086116872908,0.0256604232537215,0.000788397712452673,0.00122982445441722,6.85832234780929e-05,1.83058278715632e-06,0.013218763756812,2.20140415519812e-06,0.00254434323312152,2.5126135153487e-06,0.00190988595158312,0.485551206085384,NA,NA,NA,NA,NA,NA
60,0.000863295952764888,3.96696464040204e-05,0.00160267876258756,0.769830296277758,0.115850731386711,0.00217521284560532,7.51757185357751e-05,0.0643435085829144,0.024651993753264,0.00103150770458688,0.00128365897043698,3.63462852646667e-05,3.20749547299305e-06,0.0122582184937787,2.5346509741619e-06,0.00377278340264898,2.49567326284764e-06,0.00192026756597177,0.53200610857966,NA,NA,NA,NA,NA,NA
65,0.000899640553123093,3.95331313179181e-05,0.00119318933074227,0.781866086685397,0.110602075563999,0.00219890513705788,5.5163966637806e-05,0.0616096581965652,0.022959813123343,0.00111097943976661,0.00134683573870881,3.27654788312869e-05,3.64990966607532e-06,0.0106720834499065,2.97359568297373e-06,0.00310324830511228,2.71780274364797e-06,0.00196363701385185,0.5807648066768,NA,NA,NA,NA,NA,NA
70,0.00100379825298546,4.18245461175573e-05,0.000951444978529346,0.794051975951624,0.10472026612077,0.00219989306335732,5.79440632669841e-05,0.0587526279511215,0.0210917173683553,0.00130276297692374,0.00142872726727091,3.44325024513657e-05,4.64418684722791e-06,0.00936965399121956,3.50267306603563e-06,0.00235376357063431,1.85367735410904e-05,0.00220888698657431,0.623566858264671,NA,NA,NA,NA,NA,NA
75,0.00112409077030921,4.44964944006013e-05,0.000781056217916706,0.804833805067079,0.0981765267398016,0.00216056520206474,5.39452611804509e-05,0.0552352279168034,0.019552521119059,0.00147038481042221,0.00150993822970859,3.3418614357774e-05,4.4900953579199e-06,0.00886434285815069,4.60265196710341e-06,0.00218056096733492,0.00125041902615511,0.00240694591562046,0.686217741947441,NA,NA,NA,NA,NA,NA
80,0.00124967568759501,4.77974337139779e-05,0.000690412196811134,0.819976173578373,0.0906795836938571,0.00211573209744734,5.86995343220521e-05,0.0517064751412671,0.0179231420763332,0.00160579186616535,0.00163367472202474,3.56175000004802e-05,5.22956771039035e-06,0.00680441512859147,5.46106861502955e-06,0.00163135487108358,0.000981098513150779,0.00261463290992961,0.746937861556842,NA,NA,NA,NA,NA,NA
85,0.00149151112442103,5.0468751860919e-05,0.000703644903261838,0.832344781942742,0.0847664545129597,0.00202373699129341,6.12187090577384e-05,0.0482812050797084,0.0166910588181395,0.00175636744631074,0.00174195561158617,3.74559287547597e-05,6.22350206082039e-06,0.00517690009522481,6.56557330359618e-06,0.00123111164243864,0.000677423331428326,0.00274643819054567,0.795561674304653,NA,NA,NA,NA,NA,NA
90,0.00176585336812477,5.29536288504851e-05,0.000610184879759155,0.846638617499085,0.0777565430569786,0.00196744201713492,6.39128685327884e-05,0.0464629998362563,0.0139077123548724,0.00192879831406328,0.000282190572503101,4.19486596258336e-05,7.15465931773417e-06,0.00404667330732937,7.35024063960226e-06,0.000984767994913946,0.000401900496747986,0.00290070984775156,0.869216544697066,NA,NA,NA,NA,NA,NA
95,0.00211369221931837,5.51434128152451e-05,0.00058985131333793,0.858063835732646,0.0719300170010074,0.00208299667415327,6.4658102671457e-05,0.0431173231947458,0.0120005467547667,0.00214233606799308,0.000233343756296673,4.41253623178009e-05,8.40913547410452e-06,0.00317709085776605,8.51127161813188e-06,0.000910154406408447,0.000198217295037305,0.00311602249889392,0.93759870873664,NA,NA,NA,NA,NA,NA
100,0.00247008932974881,6.08274048130684e-05,0.000523280571799106,0.864847017507795,0.0647191159163584,0.00348720628837556,6.66641248911651e-05,0.0402833016895127,0.0128322199220491,0.00249316920586825,0.000283423124196638,4.32371875711261e-05,9.65413051645596e-06,0.00268275914995355,9.84827097710098e-06,0.000989868220995326,0.000105071236674538,0.00395651777148981,1.00791867721379,NA,NA,NA,NA,NA,NA
105,0.00293534244217572,6.55216066666282e-05,0.000531143440685566,0.872139391170563,0.0592295884412832,0.00355317766528855,6.97728981180765e-05,0.0383750610833079,0.0112104119808934,0.00280780781091004,0.000354591189393104,4.77579107152568e-05,1.17909366371042e-05,0.00195261598868688,1.34993146915007e-05,0.00101700352749473,0.000811558058881787,0.00474179058384832,1.10095732525422,NA,NA,NA,NA,NA,NA
110,0.00356075146346687,7.32719948448181e-05,0.000582594499483976,0.875691065002095,0.0554921223923366,0.00336203475280534,7.36808332848222e-05,0.0380302238474093,0.00987726824475805,0.00324825133121702,0.00045568142810297,5.19795464550895e-05,1.38519419775798e-05,0.00142629334902334,1.85064247799067e-05,0.00128366393572291,0.000373656557291632,0.00624414208783221,1.22635390165653,NA,NA,NA,NA,NA,NA
115,0.00438134183996793,8.40206356157841e-05,0.000650412056694007,0.880209935850074,0.0506038072877548,0.00319136505652789,7.94231884590011e-05,0.0363965791182292,0.00832622531925966,0.00396034053685853,0.00062064152587079,5.17754637851129e-05,1.47943067120903e-05,0.0010488824037659,2.67876243705319e-05,0.00248562309741822,0.000155622170022818,0.00754765115716696,1.34591514797862,NA,NA,NA,NA,NA,NA
120,0.00541220598257143,9.6307447929899e-05,0.000764286146411909,0.882642222724228,0.045957906968624,0.00282259147518394,9.85853701951221e-05,0.0363436629389764,0.00696525198665332,0.00481661321775459,0.000839832058334561,5.90077485782887e-05,2.5387134590254e-05,0.000907480392300007,3.75423776326636e-05,0.00267333035768312,9.70911277158151e-05,0.0092217040547987,1.53842271060148,NA,NA,NA,NA,NA,NA
125,0.006633998322831,0.000109560361961287,0.000860264532996354,0.88586944559555,0.0409062534616258,0.0025919182276241,0.000105121348686135,0.0351734243445981,0.0058638456611181,0.00579011503237606,0.00107200910518584,6.843953591708e-05,2.59073945984825e-05,0.000727279897762319,5.48552005103939e-05,0.00246371876615064,8.07516604581929e-05,0.0112914071174035,1.70890706173592,NA,NA,NA,NA,NA,NA
130,0.00806210862521885,0.000119562166662966,0.000901273091243572,0.887988075560757,0.036318761852054,0.00254817785403882,0.000123888066883207,0.0338830421643372,0.00499271325620513,0.0069217710204774,0.00136639467222113,7.72865819680035e-05,3.84139541351122e-05,0.000571073215796979,6.96222827942437e-05,0.00261503080276127,6.92127216217402e-05,0.0129397933514361,1.9153082625004,NA,NA,NA,NA,NA,NA
135,0.00970252332901212,0.000117697272635291,0.00094456052933989,0.88758409654867,0.033480359410864,0.00216410808736293,0.000194556924853168,0.0331660127410247,0.00460624172390808,0.00796399102310694,0.00168243536758119,0.000123391687907902,8.67131951459885e-05,0.000492430971145666,9.12725579388206e-05,0.00289021660257695,6.80217992944245e-05,0.0141650723332952,2.16315383859696,NA,NA,NA,NA,NA,NA
140,0.0113302805674818,0.000116413694573278,0.000981728493957222,0.884734655378139,0.0316751952983012,0.00196225621602524,0.00026086409054087,0.0339332384300029,0.00487547443634738,0.00853914922770116,0.00206606813036326,0.00016396299908735,0.000154978785271891,0.000433477570774763,0.000114957598355474,0.00305328679632952,6.13501865717463e-05,0.0149880805283126,2.47835007339677,NA,NA,NA,NA,NA,NA
145,0.012856407836359,0.000117355411739963,0.00103080552484894,0.88168809486301,0.0304303835136806,0.00195301788578077,0.000295490026347994,0.0343882177777507,0.00462723588504093,0.00961340669094122,0.00248384280539454,0.000164711004429189,0.000199225197476714,0.000420392635613549,0.000134005620107254,0.00335706293505491,4.88984013479025e-05,0.015591682374475,2.86931876701535,NA,NA,NA,NA,NA,NA
150,0.014017721337114,0.000127526868147145,0.0010577004843761,0.878212166879877,0.0301632727043258,0.00212694086215963,0.000328107246016905,0.0341321980102528,0.00466503696254152,0.0105950852046176,0.0029244030201033,0.000208981296883039,0.000271628368088454,0.000361060938795796,0.000158768247040853,0.00375306751099011,4.79954887060093e-05,0.016232394538671,3.24792863342771,NA,NA,NA,NA,NA,NA
155,0.0151509505261283,0.000122535894014952,0.00111949020074236,0.874155453546101,0.0303938529643955,0.00226436359821789,0.000445552941528955,0.0341574845459197,0.00500601095133284,0.0109984379142894,0.00338659174559834,0.00026818375890896,0.000447937405590341,0.000374623437720331,0.000183794849153905,0.00414433817635921,3.48110617392155e-05,0.0166912001212694,3.71884034048558,NA,NA,NA,NA,NA,NA
160,0.0161922075273431,0.000113610800260783,0.00113506731392137,0.870669736753438,0.0306182360829613,0.00203534610319994,0.000462377720380581,0.0348314896943993,0.00520307533433912,0.0115215233100026,0.00340837394497608,0.000296357352139889,0.000495273904566556,0.00033081036809774,0.0001992924652426,0.00420498705119845,2.46442480142914e-05,0.0175999276703192,4.23247952591322,NA,NA,NA,NA,NA,NA
165,0.0170584514357833,0.000108286014844252,0.00115433262243437,0.864581669955884,0.0319238035955436,0.00212145000437097,0.000541860911312433,0.0358753756920407,0.00570581559812782,0.0123132620215852,0.00378673698758667,0.000314418679250975,0.000637142361950474,0.000313550979062228,0.000215418565674451,0.00448862089667671,2.26417668304291e-05,0.0181481725857803,4.88214431011502,NA,NA,NA,NA,NA,NA
170,0.0174393987014989,0.000112822020194168,0.00118037363425589,0.860529125129117,0.0325875023931265,0.0022892586453335,0.000598560026661572,0.0375043967832637,0.00620341761196399,0.012646503952915,0.00421387077090814,0.000326692171202827,0.000736826562168626,0.0002505911047636,0.000231234123220751,0.00473211153572764,2.2346723134289e-05,0.0177346192745319,5.54031048846768,NA,NA,NA,NA,NA,NA
175,0.0178390686987169,0.000100940146231734,0.00121038377046972,0.856779408517263,0.0339901098791234,0.00255036953529324,0.000624767477427438,0.039576882761928,0.00505850425605173,0.0130792368851915,0.00462086625027774,0.000412181533166531,0.00084159657199922,0.00021458142481985,0.000256895188272276,0.00505753585058406,2.15279880248806e-05,0.0170885140303006,6.08581940476028,NA,NA,NA,NA,NA,NA
180,0.0181069697463263,8.04391527343716e-05,0.0012532179112213,0.853169567460921,0.0346342031506214,0.00281657398897297,0.000730187785724529,0.0401130122714862,0.00493023266161999,0.0135072904757933,0.00525695285479502,0.00043265838584997,0.00104331002136041,0.000140547503041924,0.000288047984575591,0.00546049372649975,2.20157596684656e-05,0.0172797375862496,6.43078437083639,NA,NA,NA,NA,NA,NA
185,0.0174850381500237,8.08728676193238e-05,0.00126226926458722,0.853393601001114,0.0345695165295412,0.00289968550034348,0.000765554696280336,0.0410713415033827,0.00457883308237656,0.0128768090460299,0.0059750015838023,0.000476557396928319,0.00111247910307302,0.00014837072390628,0.000308569978736725,0.0057296838109323,1.96387953142435e-05,0.0164890811283874,6.88550277152745,NA,NA,NA,NA,NA,NA
190,0.0165578762042925,7.98937326158046e-05,0.00130727607772932,0.852030800783425,0.0360503983332202,0.00276789652343523,0.000743889532965043,0.0420720148674018,0.00416013206370553,0.012298294736161,0.00764523582668278,0.000495513520825771,0.00104693384012839,0.000127280784287397,0.000336598666672427,0.00609497797682228,2.20933370997963e-05,0.0153841568016625,7.02597107537068,NA,NA,NA,NA,NA,NA
