"class","npixels","year","areaHa","scenario","rep"
"7",6377,2013,573.93,"Current","Rep3"
"8",6373,2013,573.57,"Current","Rep3"
"9",146855,2013,13216.95,"Current","Rep3"
"10",9768,2013,879.12,"Current","Rep3"
"11",142556,2013,12830.04,"Current","Rep3"
"12",44027,2013,3962.43,"Current","Rep3"
"13",736,2013,66.24,"Current","Rep3"
"0",705388,2014,63484.92,"Current","Rep3"
"1",962828,2014,86654.52,"Current","Rep3"
"2",95001,2014,8550.09,"Current","Rep3"
"3",419633,2014,37766.97,"Current","Rep3"
"4",94774,2014,8529.66,"Current","Rep3"
"5",84887,2014,7639.83,"Current","Rep3"
"6",140198,2014,12617.82,"Current","Rep3"
"7",6369,2014,573.21,"Current","Rep3"
"8",6404,2014,576.36,"Current","Rep3"
"9",141598,2014,12743.82,"Current","Rep3"
"10",9437,2014,849.33,"Current","Rep3"
"11",142105,2014,12789.45,"Current","Rep3"
"12",43874,2014,3948.66,"Current","Rep3"
"13",737,2014,66.33,"Current","Rep3"
"0",706238,2015,63561.42,"Current","Rep3"
"1",964325,2015,86789.25,"Current","Rep3"
"2",94864,2015,8537.76,"Current","Rep3"
"3",422849,2015,38056.41,"Current","Rep3"
"4",98321,2015,8848.89,"Current","Rep3"
"5",84909,2015,7641.81,"Current","Rep3"
"6",139692,2015,12572.28,"Current","Rep3"
"7",6370,2015,573.3,"Current","Rep3"
"8",6406,2015,576.54,"Current","Rep3"
"9",137645,2015,12388.05,"Current","Rep3"
"10",9430,2015,848.7,"Current","Rep3"
"11",137566,2015,12380.94,"Current","Rep3"
"12",43880,2015,3949.2,"Current","Rep3"
"13",738,2015,66.42,"Current","Rep3"
"0",705984,2016,63538.56,"Current","Rep3"
"1",968661,2016,87179.49,"Current","Rep3"
"2",91573,2016,8241.57,"Current","Rep3"
"3",423439,2016,38109.51,"Current","Rep3"
"4",98416,2016,8857.44,"Current","Rep3"
"5",84896,2016,7640.64,"Current","Rep3"
"6",139784,2016,12580.56,"Current","Rep3"
"7",6373,2016,573.57,"Current","Rep3"
"8",6408,2016,576.72,"Current","Rep3"
"9",135907,2016,12231.63,"Current","Rep3"
"10",9425,2016,848.25,"Current","Rep3"
"11",137622,2016,12385.98,"Current","Rep3"
"12",44006,2016,3960.54,"Current","Rep3"
"13",739,2016,66.51,"Current","Rep3"
"0",705731,2017,63515.79,"Current","Rep3"
"1",970523,2017,87347.07,"Current","Rep3"
"2",91125,2017,8201.25,"Current","Rep3"
"3",423144,2017,38082.96,"Current","Rep3"
"4",98621,2017,8875.89,"Current","Rep3"
"5",84900,2017,7641,"Current","Rep3"
"6",140006,2017,12600.54,"Current","Rep3"
"7",6373,2017,573.57,"Current","Rep3"
"8",6409,2017,576.81,"Current","Rep3"
"9",134676,2017,12120.84,"Current","Rep3"
"10",9401,2017,846.09,"Current","Rep3"
"11",137573,2017,12381.57,"Current","Rep3"
"12",44010,2017,3960.9,"Current","Rep3"
"13",741,2017,66.69,"Current","Rep3"
"0",705472,2018,63492.48,"Current","Rep3"
"1",971876,2018,87468.84,"Current","Rep3"
"2",90446,2018,8140.14,"Current","Rep3"
"3",425291,2018,38276.19,"Current","Rep3"
"4",98732,2018,8885.88,"Current","Rep3"
"5",84912,2018,7642.08,"Current","Rep3"
"6",141432,2018,12728.88,"Current","Rep3"
"7",6372,2018,573.48,"Current","Rep3"
"8",6416,2018,577.44,"Current","Rep3"
"9",130552,2018,11749.68,"Current","Rep3"
"10",9393,2018,845.37,"Current","Rep3"
"11",137588,2018,12382.92,"Current","Rep3"
"12",44010,2018,3960.9,"Current","Rep3"
"13",741,2018,66.69,"Current","Rep3"
"0",710639,2019,63957.51,"Current","Rep3"
"1",969919,2019,87292.71,"Current","Rep3"
"2",90236,2019,8121.24,"Current","Rep3"
"3",424058,2019,38165.22,"Current","Rep3"
"4",98819,2019,8893.71,"Current","Rep3"
"5",84914,2019,7642.26,"Current","Rep3"
"6",141505,2019,12735.45,"Current","Rep3"
"7",6369,2019,573.21,"Current","Rep3"
"8",6438,2019,579.42,"Current","Rep3"
"9",129411,2019,11646.99,"Current","Rep3"
"10",9261,2019,833.49,"Current","Rep3"
"11",137013,2019,12331.17,"Current","Rep3"
"12",43911,2019,3951.99,"Current","Rep3"
"13",740,2019,66.6,"Current","Rep3"
"0",710328,2020,63929.52,"Current","Rep3"
"1",976988,2020,87928.92,"Current","Rep3"
"2",92753,2020,8347.77,"Current","Rep3"
"3",425116,2020,38260.44,"Current","Rep3"
"4",98985,2020,8908.65,"Current","Rep3"
"5",84930,2020,7643.7,"Current","Rep3"
"6",142243,2020,12801.87,"Current","Rep3"
"7",6412,2020,577.08,"Current","Rep3"
"8",6456,2020,581.04,"Current","Rep3"
"9",124246,2020,11182.14,"Current","Rep3"
"10",9250,2020,832.5,"Current","Rep3"
"11",130870,2020,11778.3,"Current","Rep3"
"12",43915,2020,3952.35,"Current","Rep3"
"13",741,2020,66.69,"Current","Rep3"
"0",709824,2021,63884.16,"Current","Rep3"
"1",982859,2021,88457.31,"Current","Rep3"
"2",92672,2021,8340.48,"Current","Rep3"
"3",422808,2021,38052.72,"Current","Rep3"
"4",99033,2021,8912.97,"Current","Rep3"
"5",82850,2021,7456.5,"Current","Rep3"
"6",145378,2021,13084.02,"Current","Rep3"
"7",6412,2021,577.08,"Current","Rep3"
"8",6496,2021,584.64,"Current","Rep3"
"9",122833,2021,11054.97,"Current","Rep3"
"10",9238,2021,831.42,"Current","Rep3"
"11",128168,2021,11535.12,"Current","Rep3"
"12",43922,2021,3952.98,"Current","Rep3"
"13",740,2021,66.6,"Current","Rep3"
"0",709372,2022,63843.48,"Current","Rep3"
"1",986208,2022,88758.72,"Current","Rep3"
"2",92483,2022,8323.47,"Current","Rep3"
"3",421282,2022,37915.38,"Current","Rep3"
"4",99098,2022,8918.82,"Current","Rep3"
"5",81859,2022,7367.31,"Current","Rep3"
"6",147325,2022,13259.25,"Current","Rep3"
"7",6415,2022,577.35,"Current","Rep3"
"8",6637,2022,597.33,"Current","Rep3"
"9",121586,2022,10942.74,"Current","Rep3"
"10",9216,2022,829.44,"Current","Rep3"
"11",127077,2022,11436.93,"Current","Rep3"
"12",43935,2022,3954.15,"Current","Rep3"
"13",740,2022,66.6,"Current","Rep3"
"0",708978,2023,63808.02,"Current","Rep3"
"1",988682,2023,88981.38,"Current","Rep3"
"2",92015,2023,8281.35,"Current","Rep3"
"3",420782,2023,37870.38,"Current","Rep3"
"4",99238,2023,8931.42,"Current","Rep3"
"5",80552,2023,7249.68,"Current","Rep3"
"6",152081,2023,13687.29,"Current","Rep3"
"7",6417,2023,577.53,"Current","Rep3"
"8",6717,2023,604.53,"Current","Rep3"
"9",117421,2023,10567.89,"Current","Rep3"
"10",9189,2023,827.01,"Current","Rep3"
"11",126485,2023,11383.65,"Current","Rep3"
"12",43935,2023,3954.15,"Current","Rep3"
"13",741,2023,66.69,"Current","Rep3"
"0",715763,2024,64418.67,"Current","Rep3"
"1",986787,2024,88810.83,"Current","Rep3"
"2",89310,2024,8037.9,"Current","Rep3"
"3",420853,2024,37876.77,"Current","Rep3"
"4",99127,2024,8921.43,"Current","Rep3"
"5",79456,2024,7151.04,"Current","Rep3"
"6",152797,2024,13751.73,"Current","Rep3"
"7",6400,2024,576,"Current","Rep3"
"8",6762,2024,608.58,"Current","Rep3"
"9",116432,2024,10478.88,"Current","Rep3"
"10",8941,2024,804.69,"Current","Rep3"
"11",126115,2024,11350.35,"Current","Rep3"
"12",43773,2024,3939.57,"Current","Rep3"
"13",717,2024,64.53,"Current","Rep3"
"0",715074,2025,64356.66,"Current","Rep3"
"1",987972,2025,88917.48,"Current","Rep3"
"2",89176,2025,8025.84,"Current","Rep3"
"3",421904,2025,37971.36,"Current","Rep3"
"4",99193,2025,8927.37,"Current","Rep3"
"5",79663,2025,7169.67,"Current","Rep3"
"6",154046,2025,13864.14,"Current","Rep3"
"7",6403,2025,576.27,"Current","Rep3"
"8",6782,2025,610.38,"Current","Rep3"
"9",113485,2025,10213.65,"Current","Rep3"
"10",8909,2025,801.81,"Current","Rep3"
"11",126110,2025,11349.9,"Current","Rep3"
"12",43798,2025,3941.82,"Current","Rep3"
"13",718,2025,64.62,"Current","Rep3"
"0",714527,2026,64307.43,"Current","Rep3"
"1",989363,2026,89042.67,"Current","Rep3"
"2",89160,2026,8024.4,"Current","Rep3"
"3",420991,2026,37889.19,"Current","Rep3"
"4",99439,2026,8949.51,"Current","Rep3"
"5",79840,2026,7185.6,"Current","Rep3"
"6",156776,2026,14109.84,"Current","Rep3"
"7",6403,2026,576.27,"Current","Rep3"
"8",6788,2026,610.92,"Current","Rep3"
"9",110341,2026,9930.69,"Current","Rep3"
"10",8891,2026,800.19,"Current","Rep3"
"11",126171,2026,11355.39,"Current","Rep3"
"12",43827,2026,3944.43,"Current","Rep3"
"13",716,2026,64.44,"Current","Rep3"
"0",714005,2027,64260.45,"Current","Rep3"
"1",991791,2027,89261.19,"Current","Rep3"
"2",90096,2027,8108.64,"Current","Rep3"
"3",418937,2027,37704.33,"Current","Rep3"
"4",99667,2027,8970.03,"Current","Rep3"
"5",80173,2027,7215.57,"Current","Rep3"
"6",157674,2027,14190.66,"Current","Rep3"
"7",6404,2027,576.36,"Current","Rep3"
"8",6792,2027,611.28,"Current","Rep3"
"9",107894,2027,9710.46,"Current","Rep3"
"10",8873,2027,798.57,"Current","Rep3"
"11",126298,2027,11366.82,"Current","Rep3"
"12",43914,2027,3952.26,"Current","Rep3"
"13",715,2027,64.35,"Current","Rep3"
"0",713496,2028,64214.64,"Current","Rep3"
"1",993152,2028,89383.68,"Current","Rep3"
"2",89910,2028,8091.9,"Current","Rep3"
"3",417827,2028,37604.43,"Current","Rep3"
"4",99913,2028,8992.17,"Current","Rep3"
"5",81498,2028,7334.82,"Current","Rep3"
"6",158072,2028,14226.48,"Current","Rep3"
"7",6405,2028,576.45,"Current","Rep3"
"8",6803,2028,612.27,"Current","Rep3"
"9",106381,2028,9574.29,"Current","Rep3"
"10",8743,2028,786.87,"Current","Rep3"
"11",126392,2028,11375.28,"Current","Rep3"
"12",43926,2028,3953.34,"Current","Rep3"
"13",715,2028,64.35,"Current","Rep3"
"0",718853,2029,64696.77,"Current","Rep3"
"1",991321,2029,89218.89,"Current","Rep3"
"2",90887,2029,8179.83,"Current","Rep3"
"3",415847,2029,37426.23,"Current","Rep3"
"4",100230,2029,9020.7,"Current","Rep3"
"5",81914,2029,7372.26,"Current","Rep3"
"6",157864,2029,14207.76,"Current","Rep3"
"7",6398,2029,575.82,"Current","Rep3"
"8",6815,2029,613.35,"Current","Rep3"
"9",104009,2029,9360.81,"Current","Rep3"
"10",8635,2029,777.15,"Current","Rep3"
"11",125947,2029,11335.23,"Current","Rep3"
"12",43798,2029,3941.82,"Current","Rep3"
"13",715,2029,64.35,"Current","Rep3"
"0",718076,2030,64626.84,"Current","Rep3"
"1",992745,2030,89347.05,"Current","Rep3"
"2",90430,2030,8138.7,"Current","Rep3"
"3",415534,2030,37398.06,"Current","Rep3"
"4",100377,2030,9033.93,"Current","Rep3"
"5",82160,2030,7394.4,"Current","Rep3"
"6",157912,2030,14212.08,"Current","Rep3"
"7",6403,2030,576.27,"Current","Rep3"
"8",6835,2030,615.15,"Current","Rep3"
"9",103566,2030,9320.94,"Current","Rep3"
"10",8608,2030,774.72,"Current","Rep3"
"11",126027,2030,11342.43,"Current","Rep3"
"12",43843,2030,3945.87,"Current","Rep3"
"13",717,2030,64.53,"Current","Rep3"
"0",717301,2031,64557.09,"Current","Rep3"
"1",994306,2031,89487.54,"Current","Rep3"
"2",90376,2031,8133.84,"Current","Rep3"
"3",414246,2031,37282.14,"Current","Rep3"
"4",100383,2031,9034.47,"Current","Rep3"
"5",82322,2031,7408.98,"Current","Rep3"
"6",159467,2031,14352.03,"Current","Rep3"
"7",6408,2031,576.72,"Current","Rep3"
"8",6851,2031,616.59,"Current","Rep3"
"9",102684,2031,9241.56,"Current","Rep3"
"10",8569,2031,771.21,"Current","Rep3"
"11",125739,2031,11316.51,"Current","Rep3"
"12",43863,2031,3947.67,"Current","Rep3"
"13",718,2031,64.62,"Current","Rep3"
"0",716648,2032,64498.32,"Current","Rep3"
"1",995428,2032,89588.52,"Current","Rep3"
"2",90297,2032,8126.73,"Current","Rep3"
"3",413858,2032,37247.22,"Current","Rep3"
"4",100474,2032,9042.66,"Current","Rep3"
"5",81871,2032,7368.39,"Current","Rep3"
"6",160790,2032,14471.1,"Current","Rep3"
"7",6410,2032,576.9,"Current","Rep3"
"8",6878,2032,619.02,"Current","Rep3"
"9",102019,2032,9181.71,"Current","Rep3"
"10",8545,2032,769.05,"Current","Rep3"
"11",125421,2032,11287.89,"Current","Rep3"
"12",43876,2032,3948.84,"Current","Rep3"
"13",718,2032,64.62,"Current","Rep3"
"0",716022,2033,64441.98,"Current","Rep3"
"1",997077,2033,89736.93,"Current","Rep3"
"2",90250,2033,8122.5,"Current","Rep3"
"3",414970,2033,37347.3,"Current","Rep3"
"4",99040,2033,8913.6,"Current","Rep3"
"5",81346,2033,7321.14,"Current","Rep3"
"6",162842,2033,14655.78,"Current","Rep3"
"7",6413,2033,577.17,"Current","Rep3"
"8",6896,2033,620.64,"Current","Rep3"
"9",100674,2033,9060.66,"Current","Rep3"
"10",8534,2033,768.06,"Current","Rep3"
"11",124566,2033,11210.94,"Current","Rep3"
"12",43883,2033,3949.47,"Current","Rep3"
"13",720,2033,64.8,"Current","Rep3"
"0",721927,2034,64973.43,"Current","Rep3"
"1",996452,2034,89680.68,"Current","Rep3"
"2",88301,2034,7947.09,"Current","Rep3"
"3",416089,2034,37448.01,"Current","Rep3"
"4",98744,2034,8886.96,"Current","Rep3"
"5",81103,2034,7299.27,"Current","Rep3"
"6",162733,2034,14645.97,"Current","Rep3"
"7",6387,2034,574.83,"Current","Rep3"
"8",6896,2034,620.64,"Current","Rep3"
"9",98000,2034,8820,"Current","Rep3"
"10",8428,2034,758.52,"Current","Rep3"
"11",123743,2034,11136.87,"Current","Rep3"
"12",43716,2034,3934.44,"Current","Rep3"
"13",714,2034,64.26,"Current","Rep3"
"0",721077,2035,64896.93,"Current","Rep3"
"1",998608,2035,89874.72,"Current","Rep3"
"2",87321,2035,7858.89,"Current","Rep3"
"3",418728,2035,37685.52,"Current","Rep3"
"4",96178,2035,8656.02,"Current","Rep3"
"5",81172,2035,7305.48,"Current","Rep3"
"6",164346,2035,14791.14,"Current","Rep3"
"7",6388,2035,574.92,"Current","Rep3"
"8",6918,2035,622.62,"Current","Rep3"
"9",95834,2035,8625.06,"Current","Rep3"
"10",8413,2035,757.17,"Current","Rep3"
"11",123801,2035,11142.09,"Current","Rep3"
"12",43729,2035,3935.61,"Current","Rep3"
"13",720,2035,64.8,"Current","Rep3"
"0",720445,2036,64840.05,"Current","Rep3"
"1",999742,2036,89976.78,"Current","Rep3"
"2",88886,2036,7999.74,"Current","Rep3"
"3",419457,2036,37751.13,"Current","Rep3"
"4",96290,2036,8666.1,"Current","Rep3"
"5",81163,2036,7304.67,"Current","Rep3"
"6",165117,2036,14860.53,"Current","Rep3"
"7",6389,2036,575.01,"Current","Rep3"
"8",6932,2036,623.88,"Current","Rep3"
"9",92276,2036,8304.84,"Current","Rep3"
"10",8240,2036,741.6,"Current","Rep3"
"11",123836,2036,11145.24,"Current","Rep3"
"12",43741,2036,3936.69,"Current","Rep3"
"13",719,2036,64.71,"Current","Rep3"
"0",719638,2037,64767.42,"Current","Rep3"
"1",1002223,2037,90200.07,"Current","Rep3"
"2",88886,2037,7999.74,"Current","Rep3"
"3",420543,2037,37848.87,"Current","Rep3"
"4",95502,2037,8595.18,"Current","Rep3"
"5",79982,2037,7198.38,"Current","Rep3"
"6",168972,2037,15207.48,"Current","Rep3"
"7",6458,2037,581.22,"Current","Rep3"
"8",6944,2037,624.96,"Current","Rep3"
"9",88547,2037,7969.23,"Current","Rep3"
"10",8145,2037,733.05,"Current","Rep3"
"11",122902,2037,11061.18,"Current","Rep3"
"12",43771,2037,3939.39,"Current","Rep3"
"13",720,2037,64.8,"Current","Rep3"
"0",719203,2038,64728.27,"Current","Rep3"
"1",1004189,2038,90377.01,"Current","Rep3"
"2",89168,2038,8025.12,"Current","Rep3"
"3",422319,2038,38008.71,"Current","Rep3"
"4",95122,2038,8560.98,"Current","Rep3"
"5",79868,2038,7188.12,"Current","Rep3"
"6",174740,2038,15726.6,"Current","Rep3"
"7",6461,2038,581.49,"Current","Rep3"
"8",6953,2038,625.77,"Current","Rep3"
"9",80229,2038,7220.61,"Current","Rep3"
"10",8114,2038,730.26,"Current","Rep3"
"11",122373,2038,11013.57,"Current","Rep3"
"12",43773,2038,3939.57,"Current","Rep3"
"13",721,2038,64.89,"Current","Rep3"
"0",724418,2039,65197.62,"Current","Rep3"
"1",1002456,2039,90221.04,"Current","Rep3"
"2",89069,2039,8016.21,"Current","Rep3"
"3",421485,2039,37933.65,"Current","Rep3"
"4",94542,2039,8508.78,"Current","Rep3"
"5",79572,2039,7161.48,"Current","Rep3"
"6",175127,2039,15761.43,"Current","Rep3"
"7",6462,2039,581.58,"Current","Rep3"
"8",6973,2039,627.57,"Current","Rep3"
"9",79192,2039,7127.28,"Current","Rep3"
"10",8064,2039,725.76,"Current","Rep3"
"11",121572,2039,10941.48,"Current","Rep3"
"12",43579,2039,3922.11,"Current","Rep3"
"13",722,2039,64.98,"Current","Rep3"
"0",723573,2040,65121.57,"Current","Rep3"
"1",1003909,2040,90351.81,"Current","Rep3"
"2",89149,2040,8023.41,"Current","Rep3"
"3",421775,2040,37959.75,"Current","Rep3"
"4",94390,2040,8495.1,"Current","Rep3"
"5",79065,2040,7115.85,"Current","Rep3"
"6",176359,2040,15872.31,"Current","Rep3"
"7",6477,2040,582.93,"Current","Rep3"
"8",6980,2040,628.2,"Current","Rep3"
"9",78232,2040,7040.88,"Current","Rep3"
"10",8066,2040,725.94,"Current","Rep3"
"11",120415,2040,10837.35,"Current","Rep3"
"12",44120,2040,3970.8,"Current","Rep3"
"13",723,2040,65.07,"Current","Rep3"
"0",722807,2041,65052.63,"Current","Rep3"
"1",1006959,2041,90626.31,"Current","Rep3"
"2",89556,2041,8060.04,"Current","Rep3"
"3",421896,2041,37970.64,"Current","Rep3"
"4",94284,2041,8485.56,"Current","Rep3"
"5",77434,2041,6969.06,"Current","Rep3"
"6",177327,2041,15959.43,"Current","Rep3"
"7",6480,2041,583.2,"Current","Rep3"
"8",7003,2041,630.27,"Current","Rep3"
"9",75023,2041,6752.07,"Current","Rep3"
"10",8037,2041,723.33,"Current","Rep3"
"11",121337,2041,10920.33,"Current","Rep3"
"12",44367,2041,3993.03,"Current","Rep3"
"13",723,2041,65.07,"Current","Rep3"
"0",722161,2042,64994.49,"Current","Rep3"
"1",1008053,2042,90724.77,"Current","Rep3"
"2",89273,2042,8034.57,"Current","Rep3"
"3",423442,2042,38109.78,"Current","Rep3"
"4",93973,2042,8457.57,"Current","Rep3"
"5",77342,2042,6960.78,"Current","Rep3"
"6",177740,2042,15996.6,"Current","Rep3"
"7",6482,2042,583.38,"Current","Rep3"
"8",7012,2042,631.08,"Current","Rep3"
"9",72562,2042,6530.58,"Current","Rep3"
"10",8030,2042,722.7,"Current","Rep3"
"11",121366,2042,10922.94,"Current","Rep3"
"12",45074,2042,4056.66,"Current","Rep3"
"13",723,2042,65.07,"Current","Rep3"
"0",721316,2043,64918.44,"Current","Rep3"
"1",1009000,2043,90810,"Current","Rep3"
"2",89072,2043,8016.48,"Current","Rep3"
"3",424327,2043,38189.43,"Current","Rep3"
"4",92583,2043,8332.47,"Current","Rep3"
"5",77008,2043,6930.72,"Current","Rep3"
"6",178545,2043,16069.05,"Current","Rep3"
"7",6487,2043,583.83,"Current","Rep3"
"8",7020,2043,631.8,"Current","Rep3"
"9",72161,2043,6494.49,"Current","Rep3"
"10",8032,2043,722.88,"Current","Rep3"
"11",121628,2043,10946.52,"Current","Rep3"
"12",45330,2043,4079.7,"Current","Rep3"
"13",724,2043,65.16,"Current","Rep3"
"0",726437,2044,65379.33,"Current","Rep3"
"1",1007527,2044,90677.43,"Current","Rep3"
"2",88666,2044,7979.94,"Current","Rep3"
"3",430114,2044,38710.26,"Current","Rep3"
"4",86211,2044,7758.99,"Current","Rep3"
"5",76535,2044,6888.15,"Current","Rep3"
"6",179780,2044,16180.2,"Current","Rep3"
"7",6502,2044,585.18,"Current","Rep3"
"8",7051,2044,634.59,"Current","Rep3"
"9",69555,2044,6259.95,"Current","Rep3"
"10",7921,2044,712.89,"Current","Rep3"
"11",120999,2044,10889.91,"Current","Rep3"
"12",45220,2044,4069.8,"Current","Rep3"
"13",715,2044,64.35,"Current","Rep3"
"0",725908,2045,65331.72,"Current","Rep3"
"1",1010341,2045,90930.69,"Current","Rep3"
"2",88345,2045,7951.05,"Current","Rep3"
"3",437602,2045,39384.18,"Current","Rep3"
"4",85279,2045,7675.11,"Current","Rep3"
"5",76369,2045,6873.21,"Current","Rep3"
"6",178686,2045,16081.74,"Current","Rep3"
"7",6504,2045,585.36,"Current","Rep3"
"8",7059,2045,635.31,"Current","Rep3"
"9",64297,2045,5786.73,"Current","Rep3"
"10",7916,2045,712.44,"Current","Rep3"
"11",118900,2045,10701,"Current","Rep3"
"12",45312,2045,4078.08,"Current","Rep3"
"13",715,2045,64.35,"Current","Rep3"
"0",725253,2046,65272.77,"Current","Rep3"
"1",1014457,2046,91301.13,"Current","Rep3"
"2",88165,2046,7934.85,"Current","Rep3"
"3",438576,2046,39471.84,"Current","Rep3"
"4",84314,2046,7588.26,"Current","Rep3"
"5",76178,2046,6856.02,"Current","Rep3"
"6",179408,2046,16146.72,"Current","Rep3"
"7",6509,2046,585.81,"Current","Rep3"
"8",7089,2046,638.01,"Current","Rep3"
"9",63840,2046,5745.6,"Current","Rep3"
"10",7901,2046,711.09,"Current","Rep3"
"11",115365,2046,10382.85,"Current","Rep3"
"12",45463,2046,4091.67,"Current","Rep3"
"13",715,2046,64.35,"Current","Rep3"
"0",724326,2047,65189.34,"Current","Rep3"
"1",1015791,2047,91421.19,"Current","Rep3"
"2",87232,2047,7850.88,"Current","Rep3"
"3",438381,2047,39454.29,"Current","Rep3"
"4",83806,2047,7542.54,"Current","Rep3"
"5",76247,2047,6862.23,"Current","Rep3"
"6",180647,2047,16258.23,"Current","Rep3"
"7",6515,2047,586.35,"Current","Rep3"
"8",7631,2047,686.79,"Current","Rep3"
"9",63668,2047,5730.12,"Current","Rep3"
"10",7893,2047,710.37,"Current","Rep3"
"11",114716,2047,10324.44,"Current","Rep3"
"12",45663,2047,4109.67,"Current","Rep3"
"13",717,2047,64.53,"Current","Rep3"
"0",723736,2048,65136.24,"Current","Rep3"
"1",1017075,2048,91536.75,"Current","Rep3"
"2",86856,2048,7817.04,"Current","Rep3"
"3",438564,2048,39470.76,"Current","Rep3"
"4",83885,2048,7549.65,"Current","Rep3"
"5",76204,2048,6858.36,"Current","Rep3"
"6",180890,2048,16280.1,"Current","Rep3"
"7",6517,2048,586.53,"Current","Rep3"
"8",7759,2048,698.31,"Current","Rep3"
"9",63111,2048,5679.99,"Current","Rep3"
"10",7885,2048,709.65,"Current","Rep3"
"11",114295,2048,10286.55,"Current","Rep3"
"12",45739,2048,4116.51,"Current","Rep3"
"13",717,2048,64.53,"Current","Rep3"
"0",727947,2049,65515.23,"Current","Rep3"
"1",1016125,2049,91451.25,"Current","Rep3"
"2",87917,2049,7912.53,"Current","Rep3"
"3",438292,2049,39446.28,"Current","Rep3"
"4",83166,2049,7484.94,"Current","Rep3"
"5",76554,2049,6889.86,"Current","Rep3"
"6",181269,2049,16314.21,"Current","Rep3"
"7",6528,2049,587.52,"Current","Rep3"
"8",7739,2049,696.51,"Current","Rep3"
"9",60694,2049,5462.46,"Current","Rep3"
"10",7791,2049,701.19,"Current","Rep3"
"11",112422,2049,10117.98,"Current","Rep3"
"12",46080,2049,4147.2,"Current","Rep3"
"13",709,2049,63.81,"Current","Rep3"
"0",726991,2050,65429.19,"Current","Rep3"
"1",1017762,2050,91598.58,"Current","Rep3"
"2",87794,2050,7901.46,"Current","Rep3"
"3",440322,2050,39628.98,"Current","Rep3"
"4",82498,2050,7424.82,"Current","Rep3"
"5",76328,2050,6869.52,"Current","Rep3"
"6",182392,2050,16415.28,"Current","Rep3"
"7",6538,2050,588.42,"Current","Rep3"
"8",7759,2050,698.31,"Current","Rep3"
"9",58773,2050,5289.57,"Current","Rep3"
"10",7787,2050,700.83,"Current","Rep3"
"11",110693,2050,9962.37,"Current","Rep3"
"12",46887,2050,4219.83,"Current","Rep3"
"13",709,2050,63.81,"Current","Rep3"
"0",726105,2051,65349.45,"Current","Rep3"
"1",1019658,2051,91769.22,"Current","Rep3"
"2",87737,2051,7896.33,"Current","Rep3"
"3",442034,2051,39783.06,"Current","Rep3"
"4",82482,2051,7423.38,"Current","Rep3"
"5",75775,2051,6819.75,"Current","Rep3"
"6",184016,2051,16561.44,"Current","Rep3"
"7",6538,2051,588.42,"Current","Rep3"
"8",7775,2051,699.75,"Current","Rep3"
"9",58413,2051,5257.17,"Current","Rep3"
"10",7786,2051,700.74,"Current","Rep3"
"11",107181,2051,9646.29,"Current","Rep3"
"12",47024,2051,4232.16,"Current","Rep3"
"13",709,2051,63.81,"Current","Rep3"
"0",725506,2052,65295.54,"Current","Rep3"
"1",1020813,2052,91873.17,"Current","Rep3"
