"class","npixels","year","areaHa","scenario","rep"
"4",109668,2013,9870.12,"Current","Rep3"
"5",101685,2013,9151.65,"Current","Rep3"
"6",255270,2013,22974.3,"Current","Rep3"
"7",66157,2013,5954.13,"Current","Rep3"
"8",152966,2013,13766.94,"Current","Rep3"
"9",355274,2013,31974.66,"Current","Rep3"
"10",41215,2013,3709.35,"Current","Rep3"
"11",336512,2013,30286.08,"Current","Rep3"
"12",279741,2013,25176.69,"Current","Rep3"
"13",5500,2013,495,"Current","Rep3"
"0",5406869,2014,486618.21,"Current","Rep3"
"1",1678016,2014,151021.44,"Current","Rep3"
"2",170809,2014,15372.81,"Current","Rep3"
"3",568513,2014,51166.17,"Current","Rep3"
"4",109637,2014,9867.33,"Current","Rep3"
"5",101649,2014,9148.41,"Current","Rep3"
"6",255823,2014,23024.07,"Current","Rep3"
"7",66068,2014,5946.12,"Current","Rep3"
"8",153110,2014,13779.9,"Current","Rep3"
"9",349315,2014,31438.35,"Current","Rep3"
"10",39994,2014,3599.46,"Current","Rep3"
"11",335845,2014,30226.05,"Current","Rep3"
"12",278858,2014,25097.22,"Current","Rep3"
"13",5498,2014,494.82,"Current","Rep3"
"0",5407733,2015,486695.97,"Current","Rep3"
"1",1679722,2015,151174.98,"Current","Rep3"
"2",170657,2015,15359.13,"Current","Rep3"
"3",572253,2015,51502.77,"Current","Rep3"
"4",113852,2015,10246.68,"Current","Rep3"
"5",101649,2015,9148.41,"Current","Rep3"
"6",254932,2015,22943.88,"Current","Rep3"
"7",66086,2015,5947.74,"Current","Rep3"
"8",153045,2015,13774.05,"Current","Rep3"
"9",345326,2015,31079.34,"Current","Rep3"
"10",39645,2015,3568.05,"Current","Rep3"
"11",330743,2015,29766.87,"Current","Rep3"
"12",278862,2015,25097.58,"Current","Rep3"
"13",5499,2015,494.91,"Current","Rep3"
"0",5407197,2016,486647.73,"Current","Rep3"
"1",1686393,2016,151775.37,"Current","Rep3"
"2",167375,2016,15063.75,"Current","Rep3"
"3",572827,2016,51554.43,"Current","Rep3"
"4",114071,2016,10266.39,"Current","Rep3"
"5",101597,2016,9143.73,"Current","Rep3"
"6",255242,2016,22971.78,"Current","Rep3"
"7",66096,2016,5948.64,"Current","Rep3"
"8",153003,2016,13770.27,"Current","Rep3"
"9",341285,2016,30715.65,"Current","Rep3"
"10",39469,2016,3552.21,"Current","Rep3"
"11",330966,2016,29786.94,"Current","Rep3"
"12",278983,2016,25108.47,"Current","Rep3"
"13",5500,2016,495,"Current","Rep3"
"0",5406677,2017,486600.93,"Current","Rep3"
"1",1688461,2017,151961.49,"Current","Rep3"
"2",166917,2017,15022.53,"Current","Rep3"
"3",575263,2017,51773.67,"Current","Rep3"
"4",114523,2017,10307.07,"Current","Rep3"
"5",101570,2017,9141.3,"Current","Rep3"
"6",255749,2017,23017.41,"Current","Rep3"
"7",66110,2017,5949.9,"Current","Rep3"
"8",152951,2017,13765.59,"Current","Rep3"
"9",337048,2017,30334.32,"Current","Rep3"
"10",39043,2017,3513.87,"Current","Rep3"
"11",331174,2017,29805.66,"Current","Rep3"
"12",279016,2017,25111.44,"Current","Rep3"
"13",5502,2017,495.18,"Current","Rep3"
"0",5406172,2018,486555.48,"Current","Rep3"
"1",1692329,2018,152309.61,"Current","Rep3"
"2",166237,2018,14961.33,"Current","Rep3"
"3",575604,2018,51804.36,"Current","Rep3"
"4",114753,2018,10327.77,"Current","Rep3"
"5",101571,2018,9141.39,"Current","Rep3"
"6",257661,2018,23189.49,"Current","Rep3"
"7",66120,2018,5950.8,"Current","Rep3"
"8",152897,2018,13760.73,"Current","Rep3"
"9",332104,2018,29889.36,"Current","Rep3"
"10",38765,2018,3488.85,"Current","Rep3"
"11",331260,2018,29813.4,"Current","Rep3"
"12",279028,2018,25112.52,"Current","Rep3"
"13",5503,2018,495.27,"Current","Rep3"
"0",5414627,2019,487316.43,"Current","Rep3"
"1",1689877,2019,152088.93,"Current","Rep3"
"2",166031,2019,14942.79,"Current","Rep3"
"3",578258,2019,52043.22,"Current","Rep3"
"4",115042,2019,10353.78,"Current","Rep3"
"5",101780,2019,9160.2,"Current","Rep3"
"6",257581,2019,23182.29,"Current","Rep3"
"7",66062,2019,5945.58,"Current","Rep3"
"8",152737,2019,13746.33,"Current","Rep3"
"9",326178,2019,29356.02,"Current","Rep3"
"10",37859,2019,3407.31,"Current","Rep3"
"11",330061,2019,29705.49,"Current","Rep3"
"12",278416,2019,25057.44,"Current","Rep3"
"13",5495,2019,494.55,"Current","Rep3"
"0",5413799,2020,487241.91,"Current","Rep3"
"1",1699729,2020,152975.61,"Current","Rep3"
"2",168536,2020,15168.24,"Current","Rep3"
"3",579293,2020,52136.37,"Current","Rep3"
"4",115411,2020,10386.99,"Current","Rep3"
"5",101802,2020,9162.18,"Current","Rep3"
"6",258819,2020,23293.71,"Current","Rep3"
"7",66110,2020,5949.9,"Current","Rep3"
"8",152706,2020,13743.54,"Current","Rep3"
"9",320667,2020,28860.03,"Current","Rep3"
"10",37575,2020,3381.75,"Current","Rep3"
"11",321609,2020,28944.81,"Current","Rep3"
"12",278451,2020,25060.59,"Current","Rep3"
"13",5497,2020,494.73,"Current","Rep3"
"0",5412789,2021,487151.01,"Current","Rep3"
"1",1707111,2021,153639.99,"Current","Rep3"
"2",168449,2021,15160.41,"Current","Rep3"
"3",576451,2021,51880.59,"Current","Rep3"
"4",115548,2021,10399.32,"Current","Rep3"
"5",99733,2021,8975.97,"Current","Rep3"
"6",262609,2021,23634.81,"Current","Rep3"
"7",66126,2021,5951.34,"Current","Rep3"
"8",152675,2021,13740.75,"Current","Rep3"
"9",319276,2021,28734.84,"Current","Rep3"
"10",37080,2021,3337.2,"Current","Rep3"
"11",318157,2021,28634.13,"Current","Rep3"
"12",278504,2021,25065.36,"Current","Rep3"
"13",5496,2021,494.64,"Current","Rep3"
"0",5411894,2022,487070.46,"Current","Rep3"
"1",1712300,2022,154107,"Current","Rep3"
"2",168210,2022,15138.9,"Current","Rep3"
"3",574648,2022,51718.32,"Current","Rep3"
"4",115733,2022,10415.97,"Current","Rep3"
"5",98756,2022,8888.04,"Current","Rep3"
"6",265246,2022,23872.14,"Current","Rep3"
"7",66146,2022,5953.14,"Current","Rep3"
"8",152767,2022,13749.03,"Current","Rep3"
"9",317858,2022,28607.22,"Current","Rep3"
"10",36428,2022,3278.52,"Current","Rep3"
"11",315924,2022,28433.16,"Current","Rep3"
"12",278598,2022,25073.82,"Current","Rep3"
"13",5496,2022,494.64,"Current","Rep3"
"0",5411107,2023,486999.63,"Current","Rep3"
"1",1724412,2023,155197.08,"Current","Rep3"
"2",167710,2023,15093.9,"Current","Rep3"
"3",573905,2023,51651.45,"Current","Rep3"
"4",116041,2023,10443.69,"Current","Rep3"
"5",97446,2023,8770.14,"Current","Rep3"
"6",270326,2023,24329.34,"Current","Rep3"
"7",66165,2023,5954.85,"Current","Rep3"
"8",152822,2023,13753.98,"Current","Rep3"
"9",313785,2023,28240.65,"Current","Rep3"
"10",36076,2023,3246.84,"Current","Rep3"
"11",306119,2023,27550.71,"Current","Rep3"
"12",278593,2023,25073.37,"Current","Rep3"
"13",5497,2023,494.73,"Current","Rep3"
"0",5421244,2024,487911.96,"Current","Rep3"
"1",1721110,2024,154899.9,"Current","Rep3"
"2",167432,2024,15068.88,"Current","Rep3"
"3",573032,2024,51572.88,"Current","Rep3"
"4",116137,2024,10452.33,"Current","Rep3"
"5",96567,2024,8691.03,"Current","Rep3"
"6",271314,2024,24418.26,"Current","Rep3"
"7",66087,2024,5947.83,"Current","Rep3"
"8",152697,2024,13742.73,"Current","Rep3"
"9",310358,2024,27932.22,"Current","Rep3"
"10",35187,2024,3166.83,"Current","Rep3"
"11",305505,2024,27495.45,"Current","Rep3"
"12",277877,2024,25008.93,"Current","Rep3"
"13",5457,2024,491.13,"Current","Rep3"
"0",5419857,2025,487787.13,"Current","Rep3"
"1",1722662,2025,155039.58,"Current","Rep3"
"2",167424,2025,15068.16,"Current","Rep3"
"3",573477,2025,51612.93,"Current","Rep3"
"4",116323,2025,10469.07,"Current","Rep3"
"5",96778,2025,8710.02,"Current","Rep3"
"6",273377,2025,24603.93,"Current","Rep3"
"7",66103,2025,5949.27,"Current","Rep3"
"8",152673,2025,13740.57,"Current","Rep3"
"9",307339,2025,27660.51,"Current","Rep3"
"10",34855,2025,3136.95,"Current","Rep3"
"11",305758,2025,27518.22,"Current","Rep3"
"12",277920,2025,25012.8,"Current","Rep3"
"13",5458,2025,491.22,"Current","Rep3"
"0",5418805,2026,487692.45,"Current","Rep3"
"1",1724244,2026,155181.96,"Current","Rep3"
"2",167403,2026,15066.27,"Current","Rep3"
"3",572248,2026,51502.32,"Current","Rep3"
"4",116724,2026,10505.16,"Current","Rep3"
"5",96973,2026,8727.57,"Current","Rep3"
"6",276540,2026,24888.6,"Current","Rep3"
"7",66121,2026,5950.89,"Current","Rep3"
"8",152639,2026,13737.51,"Current","Rep3"
"9",304226,2026,27380.34,"Current","Rep3"
"10",34644,2026,3117.96,"Current","Rep3"
"11",305994,2026,27539.46,"Current","Rep3"
"12",277986,2026,25018.74,"Current","Rep3"
"13",5457,2026,491.13,"Current","Rep3"
"0",5417812,2027,487603.08,"Current","Rep3"
"1",1727161,2027,155444.49,"Current","Rep3"
"2",168282,2027,15145.38,"Current","Rep3"
"3",569894,2027,51290.46,"Current","Rep3"
"4",117056,2027,10535.04,"Current","Rep3"
"5",97332,2027,8759.88,"Current","Rep3"
"6",277923,2027,25013.07,"Current","Rep3"
"7",66131,2027,5951.79,"Current","Rep3"
"8",152597,2027,13733.73,"Current","Rep3"
"9",301838,2027,27165.42,"Current","Rep3"
"10",34414,2027,3097.26,"Current","Rep3"
"11",306011,2027,27540.99,"Current","Rep3"
"12",278097,2027,25028.73,"Current","Rep3"
"13",5456,2027,491.04,"Current","Rep3"
"0",5416854,2028,487516.86,"Current","Rep3"
"1",1732016,2028,155881.44,"Current","Rep3"
"2",168067,2028,15126.03,"Current","Rep3"
"3",568567,2028,51171.03,"Current","Rep3"
"4",117455,2028,10570.95,"Current","Rep3"
"5",98675,2028,8880.75,"Current","Rep3"
"6",278659,2028,25079.31,"Current","Rep3"
"7",66161,2028,5954.49,"Current","Rep3"
"8",152573,2028,13731.57,"Current","Rep3"
"9",300365,2028,27032.85,"Current","Rep3"
"10",31371,2028,2823.39,"Current","Rep3"
"11",305667,2028,27510.03,"Current","Rep3"
"12",278118,2028,25030.62,"Current","Rep3"
"13",5456,2028,491.04,"Current","Rep3"
"0",5426479,2029,488383.11,"Current","Rep3"
"1",1729264,2029,155633.76,"Current","Rep3"
"2",168954,2029,15205.86,"Current","Rep3"
"3",565897,2029,50930.73,"Current","Rep3"
"4",118087,2029,10627.83,"Current","Rep3"
"5",99434,2029,8949.06,"Current","Rep3"
"6",278309,2029,25047.81,"Current","Rep3"
"7",66004,2029,5940.36,"Current","Rep3"
"8",152524,2029,13727.16,"Current","Rep3"
"9",297803,2029,26802.27,"Current","Rep3"
"10",30035,2029,2703.15,"Current","Rep3"
"11",304370,2029,27393.3,"Current","Rep3"
"12",277436,2029,24969.24,"Current","Rep3"
"13",5408,2029,486.72,"Current","Rep3"
"0",5424942,2030,488244.78,"Current","Rep3"
"1",1731724,2030,155855.16,"Current","Rep3"
"2",166275,2030,14964.75,"Current","Rep3"
"3",567439,2030,51069.51,"Current","Rep3"
"4",118356,2030,10652.04,"Current","Rep3"
"5",99782,2030,8980.38,"Current","Rep3"
"6",278930,2030,25103.7,"Current","Rep3"
"7",66034,2030,5943.06,"Current","Rep3"
"8",152471,2030,13722.39,"Current","Rep3"
"9",297287,2030,26755.83,"Current","Rep3"
"10",29560,2030,2660.4,"Current","Rep3"
"11",304260,2030,27383.4,"Current","Rep3"
"12",277532,2030,24977.88,"Current","Rep3"
"13",5412,2030,487.08,"Current","Rep3"
"0",5423479,2031,488113.11,"Current","Rep3"
"1",1734067,2031,156066.03,"Current","Rep3"
"2",164686,2031,14821.74,"Current","Rep3"
"3",567110,2031,51039.9,"Current","Rep3"
"4",118482,2031,10663.38,"Current","Rep3"
"5",100502,2031,9045.18,"Current","Rep3"
"6",281306,2031,25317.54,"Current","Rep3"
"7",66055,2031,5944.95,"Current","Rep3"
"8",152418,2031,13717.62,"Current","Rep3"
"9",295662,2031,26609.58,"Current","Rep3"
"10",29268,2031,2634.12,"Current","Rep3"
"11",303985,2031,27358.65,"Current","Rep3"
"12",277571,2031,24981.39,"Current","Rep3"
"13",5413,2031,487.17,"Current","Rep3"
"0",5422211,2032,487998.99,"Current","Rep3"
"1",1736755,2032,156307.95,"Current","Rep3"
"2",164393,2032,14795.37,"Current","Rep3"
"3",566457,2032,50981.13,"Current","Rep3"
"4",118720,2032,10684.8,"Current","Rep3"
"5",100370,2032,9033.3,"Current","Rep3"
"6",283294,2032,25496.46,"Current","Rep3"
"7",66076,2032,5946.84,"Current","Rep3"
"8",152399,2032,13715.91,"Current","Rep3"
"9",294696,2032,26522.64,"Current","Rep3"
"10",29001,2032,2610.09,"Current","Rep3"
"11",302612,2032,27235.08,"Current","Rep3"
"12",277610,2032,24984.9,"Current","Rep3"
"13",5410,2032,486.9,"Current","Rep3"
"0",5421011,2033,487890.99,"Current","Rep3"
"1",1742989,2033,156869.01,"Current","Rep3"
"2",161309,2033,14517.81,"Current","Rep3"
"3",570165,2033,51314.85,"Current","Rep3"
"4",117417,2033,10567.53,"Current","Rep3"
"5",100532,2033,9047.88,"Current","Rep3"
"6",286328,2033,25769.52,"Current","Rep3"
"7",66105,2033,5949.45,"Current","Rep3"
"8",152362,2033,13712.58,"Current","Rep3"
"9",292284,2033,26305.56,"Current","Rep3"
"10",28869,2033,2598.21,"Current","Rep3"
"11",297570,2033,26781.3,"Current","Rep3"
"12",277651,2033,24988.59,"Current","Rep3"
"13",5412,2033,487.08,"Current","Rep3"
"0",5430401,2034,488736.09,"Current","Rep3"
"1",1744530,2034,157007.7,"Current","Rep3"
"2",153913,2034,13852.17,"Current","Rep3"
"3",576120,2034,51850.8,"Current","Rep3"
"4",117381,2034,10564.29,"Current","Rep3"
"5",100914,2034,9082.26,"Current","Rep3"
"6",286086,2034,25747.74,"Current","Rep3"
"7",66391,2034,5975.19,"Current","Rep3"
"8",152088,2034,13687.92,"Current","Rep3"
"9",286642,2034,25797.78,"Current","Rep3"
"10",28336,2034,2550.24,"Current","Rep3"
"11",295101,2034,26559.09,"Current","Rep3"
"12",276705,2034,24903.45,"Current","Rep3"
"13",5396,2034,485.64,"Current","Rep3"
"0",5428716,2035,488584.44,"Current","Rep3"
"1",1746867,2035,157218.03,"Current","Rep3"
"2",151617,2035,13645.53,"Current","Rep3"
"3",579439,2035,52149.51,"Current","Rep3"
"4",114935,2035,10344.15,"Current","Rep3"
"5",101101,2035,9099.09,"Current","Rep3"
"6",288694,2035,25982.46,"Current","Rep3"
"7",66428,2035,5978.52,"Current","Rep3"
"8",152062,2035,13685.58,"Current","Rep3"
"9",284291,2035,25586.19,"Current","Rep3"
"10",28194,2035,2537.46,"Current","Rep3"
"11",295458,2035,26591.22,"Current","Rep3"
"12",276798,2035,24911.82,"Current","Rep3"
"13",5404,2035,486.36,"Current","Rep3"
"0",5427426,2036,488468.34,"Current","Rep3"
"1",1748234,2036,157341.06,"Current","Rep3"
"2",153221,2036,13789.89,"Current","Rep3"
"3",579911,2036,52191.99,"Current","Rep3"
"4",115210,2036,10368.9,"Current","Rep3"
"5",101172,2036,9105.48,"Current","Rep3"
"6",289971,2036,26097.39,"Current","Rep3"
"7",66455,2036,5980.95,"Current","Rep3"
"8",152044,2036,13683.96,"Current","Rep3"
"9",280473,2036,25242.57,"Current","Rep3"
"10",27846,2036,2506.14,"Current","Rep3"
"11",295773,2036,26619.57,"Current","Rep3"
"12",276864,2036,24917.76,"Current","Rep3"
"13",5404,2036,486.36,"Current","Rep3"
"0",5425847,2037,488326.23,"Current","Rep3"
"1",1750945,2037,157585.05,"Current","Rep3"
"2",153376,2037,13803.84,"Current","Rep3"
"3",580364,2037,52232.76,"Current","Rep3"
"4",114516,2037,10306.44,"Current","Rep3"
"5",100035,2037,9003.15,"Current","Rep3"
"6",294808,2037,26532.72,"Current","Rep3"
"7",66577,2037,5991.93,"Current","Rep3"
"8",152006,2037,13680.54,"Current","Rep3"
"9",276471,2037,24882.39,"Current","Rep3"
"10",27593,2037,2483.37,"Current","Rep3"
"11",295091,2037,26558.19,"Current","Rep3"
"12",276969,2037,24927.21,"Current","Rep3"
"13",5406,2037,486.54,"Current","Rep3"
"0",5424901,2038,488241.09,"Current","Rep3"
"1",1753074,2038,157776.66,"Current","Rep3"
"2",153766,2038,13838.94,"Current","Rep3"
"3",582054,2038,52384.86,"Current","Rep3"
"4",114284,2038,10285.56,"Current","Rep3"
"5",99867,2038,8988.03,"Current","Rep3"
"6",301809,2038,27162.81,"Current","Rep3"
"7",66602,2038,5994.18,"Current","Rep3"
"8",152007,2038,13680.63,"Current","Rep3"
"9",267001,2038,24030.09,"Current","Rep3"
"10",27459,2038,2471.31,"Current","Rep3"
"11",294770,2038,26529.3,"Current","Rep3"
"12",277005,2038,24930.45,"Current","Rep3"
"13",5405,2038,486.45,"Current","Rep3"
"0",5433863,2039,489047.67,"Current","Rep3"
"1",1749912,2039,157492.08,"Current","Rep3"
"2",153777,2039,13839.93,"Current","Rep3"
"3",580659,2039,52259.31,"Current","Rep3"
"4",114051,2039,10264.59,"Current","Rep3"
"5",99806,2039,8982.54,"Current","Rep3"
"6",302437,2039,27219.33,"Current","Rep3"
"7",66717,2039,6004.53,"Current","Rep3"
"8",151827,2039,13664.43,"Current","Rep3"
"9",264931,2039,23843.79,"Current","Rep3"
"10",27097,2039,2438.73,"Current","Rep3"
"11",293147,2039,26383.23,"Current","Rep3"
"12",276378,2039,24874.02,"Current","Rep3"
"13",5402,2039,486.18,"Current","Rep3"
"0",5432147,2040,488893.23,"Current","Rep3"
"1",1751980,2040,157678.2,"Current","Rep3"
"2",153877,2040,13848.93,"Current","Rep3"
"3",580474,2040,52242.66,"Current","Rep3"
"4",114013,2040,10261.17,"Current","Rep3"
"5",99285,2040,8935.65,"Current","Rep3"
"6",304302,2040,27387.18,"Current","Rep3"
"7",66764,2040,6008.76,"Current","Rep3"
"8",151795,2040,13661.55,"Current","Rep3"
"9",263138,2040,23682.42,"Current","Rep3"
"10",26998,2040,2429.82,"Current","Rep3"
"11",292125,2040,26291.25,"Current","Rep3"
"12",277700,2040,24993,"Current","Rep3"
"13",5406,2040,486.54,"Current","Rep3"
"0",5430522,2041,488746.98,"Current","Rep3"
"1",1755372,2041,157983.48,"Current","Rep3"
"2",156599,2041,14093.91,"Current","Rep3"
"3",580174,2041,52215.66,"Current","Rep3"
"4",114014,2041,10261.26,"Current","Rep3"
"5",97665,2041,8789.85,"Current","Rep3"
"6",305976,2041,27537.84,"Current","Rep3"
"7",66802,2041,6012.18,"Current","Rep3"
"8",151766,2041,13658.94,"Current","Rep3"
"9",257476,2041,23172.84,"Current","Rep3"
"10",26929,2041,2423.61,"Current","Rep3"
"11",293181,2041,26386.29,"Current","Rep3"
"12",278120,2041,25030.8,"Current","Rep3"
"13",5408,2041,486.72,"Current","Rep3"
"0",5429187,2042,488626.83,"Current","Rep3"
"1",1756674,2042,158100.66,"Current","Rep3"
"2",157579,2042,14182.11,"Current","Rep3"
"3",581650,2042,52348.5,"Current","Rep3"
"4",113635,2042,10227.15,"Current","Rep3"
"5",97506,2042,8775.54,"Current","Rep3"
"6",306947,2042,27625.23,"Current","Rep3"
"7",66826,2042,6014.34,"Current","Rep3"
"8",151756,2042,13658.04,"Current","Rep3"
"9",253498,2042,22814.82,"Current","Rep3"
"10",26844,2042,2415.96,"Current","Rep3"
"11",293435,2042,26409.15,"Current","Rep3"
"12",279060,2042,25115.4,"Current","Rep3"
"13",5407,2042,486.63,"Current","Rep3"
"0",5427627,2043,488486.43,"Current","Rep3"
"1",1758069,2043,158226.21,"Current","Rep3"
"2",157633,2043,14186.97,"Current","Rep3"
"3",582945,2043,52465.05,"Current","Rep3"
"4",111712,2043,10054.08,"Current","Rep3"
"5",97062,2043,8735.58,"Current","Rep3"
"6",308357,2043,27752.13,"Current","Rep3"
"7",66863,2043,6017.67,"Current","Rep3"
"8",151717,2043,13654.53,"Current","Rep3"
"9",252724,2043,22745.16,"Current","Rep3"
"10",26773,2043,2409.57,"Current","Rep3"
"11",293617,2043,26425.53,"Current","Rep3"
"12",279498,2043,25154.82,"Current","Rep3"
"13",5407,2043,486.63,"Current","Rep3"
"0",5435667,2044,489210.03,"Current","Rep3"
"1",1755606,2044,158004.54,"Current","Rep3"
"2",157650,2044,14188.5,"Current","Rep3"
"3",589084,2044,53017.56,"Current","Rep3"
"4",104521,2044,9406.89,"Current","Rep3"
"5",96709,2044,8703.81,"Current","Rep3"
"6",309901,2044,27891.09,"Current","Rep3"
"7",67063,2044,6035.67,"Current","Rep3"
"8",151574,2044,13641.66,"Current","Rep3"
"9",249612,2044,22465.08,"Current","Rep3"
"10",26406,2044,2376.54,"Current","Rep3"
"11",292013,2044,26281.17,"Current","Rep3"
"12",278803,2044,25092.27,"Current","Rep3"
"13",5395,2044,485.55,"Current","Rep3"
"0",5434505,2045,489105.45,"Current","Rep3"
"1",1758983,2045,158308.47,"Current","Rep3"
"2",157424,2045,14168.16,"Current","Rep3"
"3",597225,2045,53750.25,"Current","Rep3"
"4",102976,2045,9267.84,"Current","Rep3"
"5",96459,2045,8681.31,"Current","Rep3"
"6",309212,2045,27829.08,"Current","Rep3"
"7",67091,2045,6038.19,"Current","Rep3"
"8",151545,2045,13639.05,"Current","Rep3"
"9",244173,2045,21975.57,"Current","Rep3"
"10",26299,2045,2366.91,"Current","Rep3"
"11",289761,2045,26078.49,"Current","Rep3"
"12",278956,2045,25106.04,"Current","Rep3"
"13",5395,2045,485.55,"Current","Rep3"
"0",5433171,2046,488985.39,"Current","Rep3"
"1",1764972,2046,158847.48,"Current","Rep3"
"2",157239,2046,14151.51,"Current","Rep3"
"3",598925,2046,53903.25,"Current","Rep3"
"4",101391,2046,9125.19,"Current","Rep3"
"5",96148,2046,8653.32,"Current","Rep3"
"6",310373,2046,27933.57,"Current","Rep3"
"7",67116,2046,6040.44,"Current","Rep3"
"8",151597,2046,13643.73,"Current","Rep3"
"9",243620,2046,21925.8,"Current","Rep3"
"10",26198,2046,2357.82,"Current","Rep3"
"11",284670,2046,25620.3,"Current","Rep3"
"12",279190,2046,25127.1,"Current","Rep3"
"13",5394,2046,485.46,"Current","Rep3"
"0",5431457,2047,488831.13,"Current","Rep3"
"1",1766541,2047,158988.69,"Current","Rep3"
"2",156334,2047,14070.06,"Current","Rep3"
"3",604336,2047,54390.24,"Current","Rep3"
"4",95008,2047,8550.72,"Current","Rep3"
"5",95728,2047,8615.52,"Current","Rep3"
"6",312883,2047,28159.47,"Current","Rep3"
"7",67167,2047,6045.03,"Current","Rep3"
"8",153327,2047,13799.43,"Current","Rep3"
"9",243387,2047,21904.83,"Current","Rep3"
"10",26122,2047,2350.98,"Current","Rep3"
"11",282832,2047,25454.88,"Current","Rep3"
"12",279486,2047,25153.74,"Current","Rep3"
"13",5396,2047,485.64,"Current","Rep3"
"0",5430334,2048,488730.06,"Current","Rep3"
"1",1768251,2048,159142.59,"Current","Rep3"
"2",155966,2048,14036.94,"Current","Rep3"
"3",605045,2048,54454.05,"Current","Rep3"
"4",94975,2048,8547.75,"Current","Rep3"
"5",95688,2048,8611.92,"Current","Rep3"
"6",313558,2048,28220.22,"Current","Rep3"
"7",67193,2048,6047.37,"Current","Rep3"
"8",155354,2048,13981.86,"Current","Rep3"
"9",242416,2048,21817.44,"Current","Rep3"
"10",26039,2048,2343.51,"Current","Rep3"
"11",280174,2048,25215.66,"Current","Rep3"
"12",279616,2048,25165.44,"Current","Rep3"
"13",5395,2048,485.55,"Current","Rep3"
"0",5437773,2049,489399.57,"Current","Rep3"
"1",1766046,2049,158944.14,"Current","Rep3"
"2",157201,2049,14148.09,"Current","Rep3"
"3",604491,2049,54404.19,"Current","Rep3"
"4",94973,2049,8547.57,"Current","Rep3"
"5",96267,2049,8664.03,"Current","Rep3"
"6",315142,2049,28362.78,"Current","Rep3"
"7",67349,2049,6061.41,"Current","Rep3"
"8",155380,2049,13984.2,"Current","Rep3"
"9",237979,2049,21418.11,"Current","Rep3"
"10",25707,2049,2313.63,"Current","Rep3"
"11",276963,2049,24926.67,"Current","Rep3"
"12",279347,2049,25141.23,"Current","Rep3"
"13",5386,2049,484.74,"Current","Rep3"
"0",5435984,2050,489238.56,"Current","Rep3"
"1",1767974,2050,159117.66,"Current","Rep3"
"2",157093,2050,14138.37,"Current","Rep3"
"3",606474,2050,54582.66,"Current","Rep3"
"4",94421,2050,8497.89,"Current","Rep3"
"5",96378,2050,8674.02,"Current","Rep3"
"6",317422,2050,28567.98,"Current","Rep3"
"7",67400,2050,6066,"Current","Rep3"
"8",155338,2050,13980.42,"Current","Rep3"
"9",235486,2050,21193.74,"Current","Rep3"
"10",25639,2050,2307.51,"Current","Rep3"
"11",274776,2050,24729.84,"Current","Rep3"
"12",280232,2050,25220.88,"Current","Rep3"
"13",5387,2050,484.83,"Current","Rep3"
"0",5434270,2051,489084.3,"Current","Rep3"
"1",1770156,2051,159314.04,"Current","Rep3"
"2",157041,2051,14133.69,"Current","Rep3"
"3",607772,2051,54699.48,"Current","Rep3"
"4",94537,2051,8508.33,"Current","Rep3"
"5",95884,2051,8629.56,"Current","Rep3"
