Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgDefoliation,
1, 2, 10512, 14776.1016933029, 561.929722233162, 274.796708523592, 0, 
1, 3, 6756, 15050.6761397277, 567.806029187603, 278.125962107756, 0, 
1, 4, 22531, 15577.6945097865, 573.610150318696, 276.828591718077, 0, 
1, 5, 21273, 15472.3449913035, 568.130512935149, 271.654209561416, 0, 
1, 7, 51231, 16055.0584802171, 588.689826914786, 273.999551053073, 0, 
1, 8, 136297, 15469.1816547686, 568.321283988169, 267.34652266741, 0, 
1, 11, 115650, 15208.0025767402, 555.850280346761, 256.446312148725, 0, 
1, 12, 55809, 15806.4943109534, 573.115587350093, 264.038900535756, 0, 
1, 14, 1269169, 15272.4720009707, 563.71735040314, 254.159906994262, 0, 
1, 17, 931229, 15495.7749565359, 581.623040817866, 250.010578493582, 0, 
1, 20, 740833, 14725.1678448449, 552.719018011161, 238.965954540362, 0, 
1, 24, 31026, 8307.53957970734, 337.624131325056, 149.859923934764, 0, 
1, 25, 55690, 8224.64167714132, 294.416223915217, 147.668863350691, 0, 
1, 26, 5094, 8534.64762465646, 319.557220284915, 151.56674519042, 0, 
1, 27, 26357, 8351.01771825322, 242.574113624242, 137.649998102971, 0, 
1, 28, 7166, 9074.79933017025, 187.578330615751, 138.173178900363, 0, 
1, 31, 4108, 9033.22346640701, 254.219409885787, 170.775316455696, 0, 
1, 33, 55919, 15652.2687279815, 578.129638167272, 274.380067597775, 0, 
1, 35, 3291, 13750.4718930416, 525.130190050706, 250.14159829839, 0, 
1, 36, 1891, 13764.8106821787, 515.760749636199, 248.127445795875, 0, 
1, 37, 78234, 15259.8001252652, 559.505858812303, 262.796840248485, 0, 
1, 38, 36436, 15510.0802777473, 568.079446027303, 273.973460313975, 0, 
1, 40, 52088, 15337.3419021656, 568.533884796323, 267.00462678544, 0, 
1, 45, 46044, 16698.7402918947, 608.399282857532, 269.615042133611, 0, 
1, 52, 179922, 7882.04822089572, 341.837430727812, 136.746384544414, 0, 
1, 53, 78866, 8053.87127532777, 332.091097429455, 146.197410798063, 0, 
1, 62, 8624, 14868.2170686456, 555.90450581952, 267.96706864564, 0, 
1, 65, 12462, 8759.86149895683, 259.081292425114, 158.329160648371, 0, 
1, 79, 32523, 16811.8210497187, 610.922263324022, 269.597146634689, 0, 
1, 80, 42117, 16449.1720920293, 587.773186864102, 266.20870432367, 0, 
1, 88, 5372, 8609.57092330603, 309.466755809754, 146.71016381236, 0, 
2, 2, 10512, 14920.4598554033, 626.84884038942, 287.844939117199, 0, 
2, 3, 6756, 15197.7642095915, 632.337015308807, 290.897276494967, 0, 
2, 4, 22531, 15727.1841462873, 635.781135518782, 288.429852203631, 0, 
2, 5, 21273, 15619.9229069713, 626.564432073065, 282.064494899638, 0, 
2, 7, 51231, 16202.707247565, 639.309494432059, 282.491538326404, 0, 
2, 8, 136297, 15618.4750287974, 615.825283058878, 275.785175022194, 0, 
2, 11, 115650, 15347.5028793774, 597.304872528133, 263.867323821876, 0, 
2, 12, 55809, 15948.9115734021, 616.787533538807, 271.586518303499, 0, 
2, 14, 1269169, 15404.6720168866, 600.490520362629, 260.207152081401, 0, 
2, 17, 931229, 15626.9699987866, 612.693751166872, 255.67238778002, 0, 
2, 20, 740833, 14850.790325215, 578.87877788394, 243.111559555257, 0, 
2, 24, 31026, 8381.4561335654, 349.421586097543, 155.061432347064, 0, 
2, 25, 55690, 8256.78712515712, 312.687251472326, 149.8988866942, 0, 
2, 26, 5094, 8579.73046721633, 334.667485048788, 154.801923831959, 0, 
2, 27, 26357, 8305.43745494556, 253.296514704626, 135.147323291725, 0, 
2, 28, 7166, 8963.44194808819, 204.843593542819, 129.829891152665, 0, 
2, 31, 4108, 8978.31694255112, 285.855612638313, 171.401168451801, 0, 
2, 33, 55919, 15802.0434199467, 634.122875455204, 284.068295212718, 0, 
2, 35, 3291, 13878.0808264965, 583.79212109829, 261.781829231237, 0, 
2, 36, 1891, 13893.5187731359, 566.76216164801, 257.536753040719, 0, 
2, 37, 78234, 15402.3818160902, 606.47798553029, 270.929992075057, 0, 
2, 38, 36436, 15654.2877922933, 623.978330421653, 283.720166867933, 0, 
2, 40, 52088, 15479.7414375672, 618.59549450363, 275.493568576256, 0, 
2, 45, 46044, 16842.8967292155, 649.695257416766, 277.016875162888, 0, 
2, 52, 179922, 7987.20897944665, 355.886378033449, 144.966418781472, 0, 
2, 53, 78866, 8128.35368853498, 344.057282001533, 151.63725813405, 0, 
2, 62, 8624, 15014.9877087199, 616.859656192869, 279.532699443414, 0, 
2, 65, 12462, 8731.66738886214, 276.040232020468, 156.278687209116, 0, 
2, 79, 32523, 16961.7150631861, 652.511505914202, 277.345355594502, 0, 
2, 80, 42117, 16595.934159603, 629.903180731036, 273.528622646437, 0, 
2, 88, 5372, 8659.43875651526, 320.558380231778, 148.943782576322, 0, 
3, 2, 10512, 15060.4090563166, 626.577885901625, 295.40696347032, 0, 
3, 3, 6756, 15337.5661634103, 632.081024820313, 298.453818827709, 0, 
3, 4, 22531, 15870.6736940216, 635.116062875703, 295.01881851671, 0, 
3, 5, 21273, 15759.494053495, 623.124993973101, 287.506980679735, 0, 
3, 7, 51231, 16345.052780543, 639.061700139816, 287.321211766313, 0, 
3, 8, 136297, 15761.2410031035, 614.601886343684, 280.320777419899, 0, 
3, 11, 115650, 15486.0007695633, 601.054713247302, 268.758210116732, 0, 
3, 12, 55809, 16089.6439642352, 620.246004676776, 276.560017201527, 0, 
3, 14, 1269169, 15536.2019337062, 604.998696472351, 264.490828250611, 0, 
3, 17, 931229, 15761.6964806723, 620.70767968322, 260.293702193553, 0, 
3, 20, 740833, 14980.8401178133, 587.981992832638, 247.000387401749, 0, 
3, 24, 31026, 8454.93914781151, 351.903347370657, 157.944723780055, 0, 
3, 25, 55690, 8282.66002873047, 306.726823621941, 149.141748967499, 0, 
3, 26, 5094, 8622.84393404005, 335.048379176738, 156.022379269729, 0, 
3, 27, 26357, 8247.77209090564, 239.91905081649, 129.997078574952, 0, 
3, 28, 7166, 8836.54200390734, 183.203012030876, 119.265280491208, 0, 
3, 31, 4108, 8896.32667964946, 253.725577258218, 164.268500486855, 0, 
3, 33, 55919, 15943.900624117, 631.679146367478, 289.238505695738, 0, 
3, 35, 3291, 14001.4664235795, 585.714791678837, 268.799453053783, 0, 
3, 36, 1891, 14017.7704918033, 565.312687265528, 262.770491803279, 0, 
3, 37, 78234, 15539.6233095585, 605.549358306404, 275.426285246824, 0, 
3, 38, 36436, 15792.5449006477, 622.140862654952, 289.008590405094, 0, 
3, 40, 52088, 15617.2212409768, 617.84310453615, 280.237578712947, 0, 
3, 45, 46044, 16987.7773434106, 655.304638683711, 282.200569020936, 0, 
3, 52, 179922, 8095.7793543869, 362.470144325268, 150.579706761819, 0, 
3, 53, 78866, 8201.92617858139, 345.679897597965, 154.422691654198, 0, 
3, 62, 8624, 15154.823283859, 616.292240793044, 286.024582560297, 0, 
3, 65, 12462, 8694.67437008506, 265.609345121409, 152.23222596694, 0, 
3, 79, 32523, 17113.344340928, 658.025833973864, 282.723887710236, 0, 
3, 80, 42117, 16741.2561910867, 633.770842222687, 278.403589999288, 0, 
3, 88, 5372, 8706.50074460164, 318.08708163297, 149.050819061802, 0, 
4, 2, 10512, 15177.624238965, 603.895878748625, 295.582096651446, 0, 
4, 3, 6756, 15456.949526347, 610.288622453852, 298.682504440497, 0, 
4, 4, 22531, 15994.6163508056, 616.780490004061, 295.468199369757, 0, 
4, 5, 21273, 15883.4599257274, 610.25252683288, 288.181873736661, 0, 
4, 7, 51231, 16475.5688547949, 630.547583215611, 288.462005426402, 0, 
4, 8, 136297, 15894.6052664402, 609.574588583245, 281.964452629185, 0, 
4, 11, 115650, 15618.0322524859, 597.690249356992, 271.036057068742, 0, 
4, 12, 55809, 16222.3434750667, 615.497036370479, 278.456431758319, 0, 
4, 14, 1269169, 15662.85296442, 602.748522120903, 266.476002801833, 0, 
4, 17, 931229, 15895.7996056824, 623.462435191197, 263.359737508175, 0, 
4, 20, 740833, 15111.7817159873, 592.242882929196, 249.905268798771, 0, 
4, 24, 31026, 8527.83059369561, 353.587344715568, 159.543447431187, 0, 
4, 25, 55690, 8307.51438319267, 307.081353686523, 148.358466511043, 0, 
4, 26, 5094, 8666.40812720848, 336.653901301455, 156.532587357676, 0, 
4, 27, 26357, 8192.08532837576, 242.161225316044, 126.968812839094, 0, 
4, 28, 7166, 8710.26904828356, 182.676538068685, 112.463996650851, 0, 
4, 31, 4108, 8802.81864654333, 240.905951904299, 156.700340798442, 0, 
4, 33, 55919, 16072.39190615, 620.726371167227, 290.145031205851, 0, 
4, 35, 3291, 14111.6320267396, 571.244008189367, 270.21482831966, 0, 
4, 36, 1891, 14130.471708091, 555.833069895508, 263.975145425701, 0, 
4, 37, 78234, 15667.0213206534, 600.018969309953, 277.032262187796, 0, 
4, 38, 36436, 15916.0778625535, 609.324235990397, 289.632643539357, 0, 
4, 40, 52088, 15741.5538703732, 608.165266756947, 280.973506373829, 0, 
4, 45, 46044, 17127.3214751108, 654.237348084073, 284.957019372774, 0, 
4, 52, 179922, 8205.6309289581, 366.852590216984, 154.376507597737, 0, 
4, 53, 78866, 8273.45574772399, 346.118698422418, 155.70342099257, 0, 
4, 62, 8624, 15276.8432282004, 598.450194157234, 286.402481447124, 0, 
4, 65, 12462, 8652.36751725245, 259.828550012203, 148.073984914139, 0, 
4, 79, 32523, 17258.2666420687, 655.456755589104, 285.26061556437, 0, 
4, 80, 42117, 16879.3343305554, 630.218576605565, 280.470190184486, 0, 
4, 88, 5372, 8755.8026805659, 323.230307501373, 149.77382725242, 0, 
5, 2, 10512, 15282.7948059361, 629.292764903803, 301.859684170472, 0, 
5, 3, 6756, 15578.7806394316, 634.194748425472, 304.259177027827, 0, 
5, 4, 22531, 16129.6670365275, 637.181670144959, 300.054458301895, 0, 
5, 5, 21273, 16000.8654632633, 625.021196833839, 292.006346072486, 0, 
5, 7, 51231, 16592.3203529113, 639.322691753219, 291.431106166188, 0, 
5, 8, 136297, 16020.6902059473, 617.227018359474, 284.6620615274, 0, 
