Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
5, 870, 752, 20, 19, 9, 1.84, 
5, 870, 973, 48, 48, 241, 5, 
5, 878, 867, 5, 0, 0, 0, 
5, 883, 1282, 55, 37, 9, 1, 
5, 889, 995, 36, 36, 5, 1.94, 
5, 901, 868, 2, 0, 0, 0, 
5, 913, 747, 26, 18, 9, 1.11, 
5, 915, 1371, 8, 7, 9, 3, 
5, 916, 1184, 32, 32, 5, 2, 
5, 925, 1072, 201, 0, 0, 0, 
5, 927, 1255, 60, 60, 33, 1.97, 
5, 937, 1335, 7, 7, 26, 4, 
5, 938, 1127, 13, 13, 4, 3, 
5, 943, 708, 106, 106, 46, 2.98, 
5, 970, 1268, 116, 116, 22, 1, 
5, 997, 823, 15, 14, 6, 2, 
5, 1002, 896, 31, 0, 0, 0, 
5, 1003, 954, 2, 0, 0, 0, 
5, 1005, 793, 125, 104, 6, 1.5, 
5, 1009, 711, 44, 5, 1, 3, 
5, 1014, 1097, 10, 6, 4, 2, 
5, 1022, 762, 8, 6, 1, 3, 
5, 1027, 1078, 35, 27, 9, 3, 
5, 1044, 445, 15, 15, 69, 4, 
5, 1050, 1074, 16, 16, 10, 3, 
5, 1060, 759, 72, 49, 4, 2, 
5, 1061, 1242, 129, 123, 27, 1, 
5, 1072, 1141, 18, 14, 5, 2, 
5, 1074, 795, 62, 60, 9, 3, 
5, 1075, 655, 23, 21, 1, 1, 
5, 1088, 1118, 2, 0, 0, 0, 
5, 1091, 938, 12, 8, 3, 3, 
5, 1095, 454, 15, 14, 17, 3, 
5, 1101, 897, 51, 51, 36, 1, 
5, 1109, 486, 14, 14, 12, 2, 
5, 1111, 456, 89, 88, 114, 3, 
5, 1134, 582, 115, 114, 139, 2.98, 
5, 1141, 720, 62, 62, 15, 1.95, 
5, 1147, 701, 11, 7, 5, 3, 
5, 1154, 1066, 40, 32, 3, 2, 
5, 1159, 887, 9, 0, 0, 0, 
5, 1165, 1146, 86, 85, 13, 1.55, 
5, 1189, 1146, 26, 24, 3, 1, 
5, 1190, 784, 98, 98, 29, 3, 
5, 1190, 1350, 46, 46, 171, 4, 
5, 1198, 1236, 19, 19, 105, 5, 
5, 1208, 1255, 41, 40, 24, 3, 
5, 1233, 1156, 35, 0, 0, 0, 
5, 1236, 781, 54, 52, 23, 2.88, 
5, 1236, 860, 146, 146, 320, 3, 
5, 1242, 925, 109, 107, 50, 1.76, 
5, 1243, 905, 45, 45, 89, 4, 
5, 1252, 692, 203, 203, 26, 1.6, 
5, 1260, 980, 23, 23, 81, 4, 
5, 1271, 707, 109, 98, 15, 2.98, 
5, 1278, 834, 7, 7, 14, 4, 
5, 1278, 1124, 64, 19, 1, 1, 
5, 1279, 601, 129, 128, 90, 2, 
5, 1292, 518, 4, 4, 1, 1, 
5, 1293, 868, 3, 3, 14, 4.67, 
5, 1306, 645, 2, 2, 3, 3, 
5, 1307, 905, 137, 137, 215, 2.99, 
5, 1310, 940, 88, 87, 47, 3, 
5, 1321, 1151, 27, 26, 15, 3, 
5, 1323, 1285, 2, 2, 9, 4, 
5, 1324, 1276, 119, 116, 79, 2, 
5, 1325, 1422, 167, 162, 55, 3, 
5, 1328, 916, 41, 40, 55, 3, 
5, 1342, 709, 63, 48, 4, 2, 
5, 1359, 854, 24, 4, 1, 3, 
5, 1360, 612, 16, 16, 21, 3, 
5, 1406, 1118, 44, 44, 75, 3, 
5, 1410, 924, 112, 111, 138, 1.95, 
5, 1411, 1050, 21, 17, 4, 2.41, 
5, 1419, 851, 2, 0, 0, 0, 
5, 1420, 1415, 16, 0, 0, 0, 
5, 1432, 1052, 20, 18, 3, 3, 
5, 1437, 1490, 48, 41, 21, 2.93, 
5, 1441, 1018, 104, 92, 17, 2, 
5, 1445, 937, 71, 71, 108, 3, 
5, 1445, 1171, 22, 18, 7, 1.44, 
5, 1453, 1265, 2, 0, 0, 0, 
5, 1467, 1241, 70, 69, 49, 3, 
5, 1476, 903, 7, 4, 4, 1.5, 
5, 1484, 697, 23, 20, 6, 2, 
5, 1503, 1457, 33, 33, 17, 1.97, 
5, 1527, 1126, 41, 41, 11, 2, 
5, 1537, 1434, 7, 6, 4, 3, 
5, 1538, 1569, 33, 29, 5, 1, 
5, 1541, 936, 82, 78, 6, 3, 
5, 1541, 1565, 15, 15, 64, 4, 
5, 1544, 1082, 126, 71, 4, 1.17, 
5, 1557, 984, 13, 12, 11, 1, 
5, 1559, 1091, 39, 32, 4, 3, 
5, 1567, 1532, 175, 175, 1080, 4.99, 
5, 1573, 1139, 248, 242, 50, 3, 
5, 1574, 872, 15, 12, 18, 4, 
5, 1578, 996, 26, 26, 6, 3, 
5, 1581, 1230, 100, 100, 107, 3, 
5, 1584, 1094, 88, 87, 15, 1.99, 
5, 1601, 791, 11, 11, 3, 2, 
5, 1612, 1525, 35, 28, 6, 1, 
5, 1626, 1027, 43, 0, 0, 0, 
5, 1627, 1692, 39, 39, 5, 1, 
5, 1636, 1694, 19, 17, 11, 1.76, 
5, 1639, 1132, 93, 0, 0, 0, 
5, 1647, 1128, 17, 13, 5, 3, 
5, 1648, 1532, 9, 9, 9, 2, 
5, 1654, 1112, 40, 39, 18, 2, 
5, 1661, 1603, 96, 0, 0, 0, 
5, 1666, 1348, 158, 142, 37, 2, 
5, 1678, 1067, 115, 113, 19, 1, 
5, 1706, 1307, 47, 1, 1, 3, 
5, 1707, 1271, 85, 84, 37, 1.98, 
5, 1710, 1088, 33, 33, 7, 3, 
5, 1726, 1573, 37, 31, 34, 3, 
5, 1728, 1275, 45, 45, 32, 2, 
5, 1728, 1636, 107, 107, 451, 4.99, 
5, 1734, 992, 93, 92, 38, 2, 
5, 1743, 1349, 52, 52, 50, 3, 
5, 1757, 866, 50, 50, 32, 2, 
5, 1773, 902, 70, 70, 45, 3, 
5, 1787, 1240, 10, 0, 0, 0, 
5, 1795, 896, 50, 48, 10, 3, 
5, 1795, 1194, 156, 156, 27, 2, 
5, 1798, 1031, 113, 113, 78, 3, 
5, 1821, 1362, 62, 62, 158, 4, 
5, 1850, 1367, 51, 51, 207, 4, 
5, 1864, 936, 39, 34, 7, 2, 
5, 1867, 1170, 50, 49, 4, 2, 
5, 1874, 1039, 66, 66, 28, 2, 
5, 1906, 1057, 205, 204, 161, 2, 
5, 1908, 1135, 8, 8, 2, 2, 
5, 1910, 961, 63, 57, 20, 2, 
5, 1945, 1070, 87, 86, 67, 2, 
5, 1947, 1290, 39, 0, 0, 0, 
5, 1964, 1202, 12, 12, 66, 4, 
5, 1980, 1253, 2, 1, 1, 3, 
5, 2010, 1048, 91, 46, 1, 1, 
5, 2038, 1394, 35, 29, 8, 1, 
5, 2042, 1280, 57, 27, 9, 1.81, 
5, 2057, 1263, 2, 0, 0, 0, 
5, 2066, 1382, 34, 30, 17, 2, 
5, 2068, 1198, 82, 72, 10, 2, 
5, 2079, 1096, 92, 91, 95, 3, 
5, 2098, 1146, 35, 24, 2, 1, 
5, 2140, 1219, 186, 186, 888, 4.99, 
5, 2669, 1071, 204, 201, 186, 3, 
5, 2678, 1110, 3, 3, 13, 4, 
5, 2735, 1025, 21, 21, 93, 4, 
5, 2739, 963, 2, 2, 1, 2, 
5, 2752, 929, 8, 8, 5, 2, 
5, 2801, 1121, 36, 36, 269, 5, 
5, 2808, 1210, 24, 21, 2, 1.81, 
5, 2812, 929, 12, 12, 61, 4, 
5, 2814, 836, 19, 0, 0, 0, 
5, 2816, 972, 25, 2, 1, 2, 
5, 2820, 1294, 84, 81, 22, 1.99, 
5, 2834, 1236, 3, 0, 0, 0, 
5, 2847, 765, 17, 0, 0, 0, 
5, 2858, 1270, 56, 53, 15, 2, 
5, 2871, 1344, 12, 12, 16, 2.83, 
5, 2879, 1261, 33, 33, 191, 5, 
5, 2887, 1190, 38, 23, 1, 1, 
5, 2898, 1032, 140, 140, 150, 3, 
5, 2900, 893, 53, 53, 20, 1.85, 
5, 2905, 981, 54, 40, 1, 1, 
5, 2921, 1202, 5, 4, 1, 1, 
5, 2922, 1452, 30, 30, 50, 3, 
5, 2934, 937, 60, 59, 43, 3, 
5, 2939, 937, 82, 82, 510, 5, 
5, 2941, 801, 84, 84, 85, 3, 
5, 2959, 974, 52, 51, 17, 1.9, 
5, 2967, 1043, 98, 79, 10, 1.77, 
5, 2967, 1496, 20, 18, 7, 2, 
5, 2970, 1437, 78, 75, 44, 3, 
5, 2993, 1262, 61, 53, 6, 2, 
5, 2996, 813, 62, 60, 64, 3, 
5, 3006, 1297, 66, 65, 21, 1, 
5, 3012, 1516, 13, 11, 11, 3, 
5, 3020, 1061, 15, 14, 7, 3, 
5, 3026, 1156, 3, 0, 0, 0, 
5, 3029, 1391, 106, 105, 128, 3, 
5, 3063, 1227, 108, 101, 30, 2, 
5, 3065, 1063, 29, 29, 18, 3, 
5, 3067, 1437, 7, 7, 27, 4, 
5, 3072, 1283, 163, 162, 38, 1.81, 
5, 3109, 915, 11, 11, 4, 3, 
5, 3111, 780, 34, 32, 13, 2, 
5, 3113, 1131, 86, 86, 93, 3, 
5, 3117, 1253, 73, 70, 30, 3, 
5, 3125, 1393, 91, 84, 8, 2, 
5, 3130, 1039, 38, 1, 1, 2, 
5, 3138, 1268, 75, 75, 61, 3, 
5, 3141, 1297, 14, 6, 4, 3, 
5, 3143, 1086, 9, 0, 0, 0, 
5, 3147, 1396, 29, 28, 7, 2, 
5, 3154, 1172, 150, 150, 112, 3, 
5, 3157, 1202, 8, 7, 6, 1.86, 
5, 3159, 1393, 15, 15, 3, 2, 
5, 3173, 1287, 44, 0, 0, 0, 
5, 3175, 1446, 3, 0, 0, 0, 
5, 3178, 1004, 13, 13, 27, 3, 
5, 3196, 1481, 16, 16, 13, 3, 
5, 3222, 1123, 6, 6, 4, 1.67, 
5, 3224, 1207, 54, 44, 19, 3, 
5, 3236, 623, 15, 11, 7, 2, 
5, 3247, 1342, 8, 8, 1, 1, 
5, 3256, 604, 59, 51, 4, 3, 
5, 3263, 949, 87, 87, 101, 3, 
5, 3271, 598, 84, 75, 5, 2, 
5, 3274, 509, 29, 29, 160, 4, 
5, 3284, 1156, 108, 0, 0, 0, 
5, 3293, 1256, 19, 13, 6, 1.46, 
5, 3293, 1279, 141, 0, 0, 0, 
5, 3296, 1120, 191, 190, 66, 2.91, 
5, 3298, 1512, 5, 0, 0, 0, 
5, 3306, 606, 14, 5, 1, 1, 
5, 3306, 1155, 31, 30, 7, 3, 
5, 3317, 1442, 55, 51, 5, 1.78, 
5, 3319, 1149, 60, 56, 9, 3, 
5, 3320, 1132, 5, 0, 0, 0, 
5, 3329, 1163, 81, 81, 71, 3, 
5, 3332, 1001, 143, 143, 131, 2.99, 
5, 3332, 1179, 58, 0, 0, 0, 
5, 3343, 1350, 26, 25, 13, 2, 
5, 3348, 902, 40, 37, 9, 2, 
5, 3348, 1307, 7, 0, 0, 0, 
5, 3352, 526, 31, 14, 4, 1, 
5, 3355, 1416, 39, 34, 16, 3, 
5, 3366, 1139, 14, 14, 9, 3, 
5, 3390, 542, 83, 83, 104, 3, 
5, 3393, 686, 49, 49, 11, 1.78, 
5, 3398, 910, 30, 26, 7, 2, 
5, 3401, 721, 10, 10, 59, 4, 
5, 3403, 1311, 2, 0, 0, 0, 
5, 3409, 573, 32, 31, 25, 3, 
5, 3411, 1452, 23, 23, 26, 3, 
5, 3417, 909, 22, 22, 92, 4, 
5, 3433, 1465, 51, 51, 73, 2.88, 
5, 3469, 1225, 5, 5, 8, 3, 
5, 3471, 1391, 28, 28, 13, 3, 
5, 3478, 819, 150, 150, 183, 3, 
5, 3485, 1182, 32, 31, 4, 1, 
5, 3488, 640, 25, 17, 3, 1.76, 
5, 3492, 371, 48, 39, 27, 2, 
5, 3516, 412, 211, 164, 6, 1, 
5, 3520, 928, 15, 0, 0, 0, 
5, 3521, 613, 62, 0, 0, 0, 
5, 3524, 1037, 77, 74, 9, 1, 
5, 3527, 368, 173, 173, 77, 3, 
5, 3535, 1306, 76, 76, 65, 3, 
5, 3537, 803, 31, 31, 36, 3, 
5, 3541, 1409, 104, 104, 93, 3, 
5, 3552, 711, 52, 0, 0, 0, 
5, 3555, 1026, 186, 186, 13, 1, 
5, 3559, 911, 40, 39, 15, 2.97, 
5, 3568, 939, 107, 52, 4, 1.98, 
5, 3588, 1262, 79, 79, 72, 3, 
5, 3589, 1044, 22, 0, 0, 0, 
5, 3622, 581, 52, 52, 70, 2.96, 
5, 3622, 1361, 95, 91, 53, 3, 
5, 3641, 1276, 4, 4, 22, 4, 
5, 3642, 671, 55, 55, 86, 3, 
5, 3649, 985, 45, 34, 19, 3, 
5, 3660, 574, 26, 26, 11, 3, 
5, 3662, 998, 15, 0, 0, 0, 
5, 3667, 530, 51, 23, 1, 2, 
5, 3672, 824, 9, 6, 2, 3, 
5, 3673, 460, 95, 53, 4, 2, 
5, 3683, 983, 50, 42, 10, 3, 
5, 3691, 1114, 21, 21, 8, 1.81, 
5, 3696, 921, 265, 265, 126, 2.99, 
5, 3730, 423, 24, 24, 31, 1.83, 
5, 3739, 1219, 128, 122, 46, 2, 
5, 3753, 1144, 31, 31, 21, 3, 
5, 3768, 1057, 122, 122, 474, 4, 
5, 3793, 412, 104, 0, 0, 0, 
5, 3793, 837, 87, 11, 69, 5, 
5, 3794, 1080, 62, 56, 22, 2.93, 
5, 3796, 1264, 164, 155, 105, 3, 
5, 3797, 574, 2, 0, 0, 0, 
5, 3798, 1255, 2, 0, 0, 0, 
5, 3799, 1178, 584, 583, 76, 1, 
5, 3804, 1187, 19, 0, 0, 0, 
5, 3811, 536, 97, 97, 34, 1.92, 
5, 3813, 1041, 63, 0, 0, 0, 
5, 3814, 663, 2, 0, 0, 0, 
5, 3814, 931, 72, 70, 31, 2.99, 
5, 3819, 454, 18, 0, 0, 0, 
5, 3821, 1224, 35, 35, 5, 2, 
5, 3849, 1035, 13, 13, 10, 3, 
5, 3861, 1088, 5, 4, 1, 1, 
5, 3871, 409, 53, 53, 74, 2.98, 
5, 3883, 1075, 27, 27, 22, 3, 
5, 3904, 763, 14, 0, 0, 0, 
5, 3942, 995, 8, 7, 3, 3, 
5, 3971, 930, 2, 0, 0, 0, 
5, 3972, 589, 21, 19, 6, 2, 
5, 3989, 951, 13, 2, 1, 1, 
5, 3991, 1017, 2, 1, 1, 3, 
5, 3997, 1044, 55, 48, 21, 3, 
5, 4001, 1351, 27, 27, 97, 4, 
5, 4002, 788, 6, 0, 0, 0, 
5, 4025, 1027, 2, 0, 0, 0, 
5, 4031, 912, 24, 0, 0, 0, 
5, 4032, 762, 5, 0, 0, 0, 
5, 4037, 770, 42, 41, 20, 3, 
5, 4041, 1101, 105, 104, 50, 3, 
5, 4042, 1058, 5, 0, 0, 0, 
5, 4046, 978, 12, 7, 2, 2, 
5, 4050, 487, 6, 6, 2, 3, 
5, 4057, 1160, 29, 29, 103, 4, 
5, 4058, 1096, 28, 28, 18, 3, 
5, 4062, 876, 56, 5, 1, 2, 
5, 4066, 590, 24, 0, 0, 0, 
5, 4075, 1126, 55, 41, 1, 1, 
5, 4080, 689, 44, 43, 32, 3, 
5, 4082, 742, 37, 37, 39, 2.95, 
5, 4093, 1021, 53, 26, 1, 2, 
5, 4095, 173, 7, 0, 0, 0, 
5, 4101, 895, 102, 97, 15, 1.77, 
5, 4112, 166, 58, 57, 45, 2.93, 
5, 4112, 780, 145, 145, 45, 1.99, 
5, 4121, 546, 27, 19, 6, 1.53, 
5, 4122, 978, 6, 6, 4, 1.33, 
5, 4127, 934, 40, 37, 36, 3, 
5, 4139, 892, 2, 2, 2, 3, 
5, 4142, 876, 123, 108, 26, 1.83, 
5, 4149, 723, 260, 0, 0, 0, 
5, 4169, 941, 17, 13, 3, 1.54, 
5, 4173, 1228, 31, 31, 12, 3, 
5, 4176, 988, 33, 5, 1, 1, 
5, 4183, 581, 80, 80, 13, 2, 
5, 4189, 216, 24, 24, 159, 4, 
5, 4209, 222, 51, 1, 2, 3, 
5, 4213, 838, 61, 1, 5, 4, 
5, 4214, 1188, 11, 9, 3, 3, 
5, 4226, 1250, 6, 6, 2, 3, 
5, 4230, 417, 11, 3, 1, 3, 
5, 4231, 1006, 39, 39, 31, 2.92, 
5, 4232, 1153, 36, 27, 9, 3, 
5, 4236, 1231, 128, 94, 14, 2, 
5, 4240, 305, 30, 29, 44, 3, 
5, 4240, 467, 79, 70, 543, 5, 
5, 4247, 902, 76, 75, 29, 3, 
5, 4248, 1211, 18, 0, 0, 0, 
5, 4250, 650, 78, 0, 0, 0, 
5, 4257, 182, 117, 113, 27, 2, 
5, 4258, 294, 93, 90, 33, 3, 
5, 4262, 218, 14, 10, 1, 2, 
5, 4264, 278, 137, 130, 62, 3, 
5, 4281, 1048, 12, 11, 10, 3, 
5, 4285, 1010, 22, 10, 2, 1, 
5, 4286, 231, 39, 37, 18, 2.65, 
5, 4286, 573, 11, 9, 3, 3, 
5, 4286, 785, 10, 10, 39, 4, 
5, 4287, 911, 98, 97, 9, 1, 
5, 4290, 319, 19, 15, 16, 3, 
5, 4294, 242, 6, 3, 1, 2, 
5, 4295, 927, 31, 0, 0, 0, 
5, 4308, 1251, 39, 39, 30, 3, 
5, 4311, 577, 126, 121, 93, 3, 
5, 4312, 548, 2, 2, 10, 4, 
5, 4321, 749, 2, 0, 0, 0, 
5, 4321, 1195, 54, 53, 52, 3, 
5, 4332, 541, 2, 2, 1, 2, 
5, 4335, 349, 11, 11, 4, 2, 
5, 4338, 1411, 170, 169, 185, 3, 
5, 4343, 582, 58, 58, 307, 4.97, 
5, 4353, 327, 55, 45, 13, 2, 
5, 4360, 517, 75, 0, 0, 0, 
5, 4374, 1075, 145, 144, 106, 3, 
5, 4396, 273, 15, 14, 15, 3, 
5, 4405, 287, 6, 6, 40, 4, 
5, 4405, 744, 2, 2, 10, 4, 
5, 4413, 1060, 37, 37, 19, 3, 
5, 4416, 924, 75, 75, 14, 1, 
5, 4425, 749, 21, 17, 3, 1, 
5, 4449, 1560, 22, 0, 0, 0, 
5, 4470, 828, 3, 0, 0, 0, 
5, 4470, 1090, 55, 55, 22, 2, 
5, 4487, 1375, 6, 5, 4, 3, 
5, 4488, 738, 83, 78, 21, 1.91, 
5, 4493, 1423, 123, 122, 28, 2, 
5, 4497, 1593, 15, 11, 2, 2, 
5, 4503, 1181, 66, 55, 8, 2, 
5, 4516, 911, 6, 5, 1, 1, 
5, 4516, 1073, 13, 11, 10, 3, 
5, 4518, 596, 76, 0, 0, 0, 
5, 4523, 601, 2, 1, 5, 5, 
5, 4526, 1323, 13, 6, 2, 2, 
5, 4534, 1401, 20, 0, 0, 0, 
5, 4535, 958, 19, 7, 2, 2, 
5, 4541, 347, 28, 27, 24, 3, 
5, 4544, 814, 42, 28, 8, 2, 
5, 4548, 255, 25, 0, 0, 0, 
5, 4557, 737, 167, 156, 104, 2.96, 
5, 4558, 1282, 191, 191, 1220, 4.99, 
5, 4577, 843, 8, 8, 47, 5, 
5, 4577, 896, 2, 0, 0, 0, 
5, 4578, 779, 9, 9, 47, 5, 
5, 4579, 445, 155, 138, 17, 1.79, 
5, 4581, 667, 2, 2, 1, 3, 
5, 4591, 1210, 6, 6, 2, 2, 
5, 4603, 1197, 24, 24, 25, 3, 
5, 4607, 626, 42, 37, 8, 3, 
5, 4609, 560, 3, 0, 0, 0, 
5, 4609, 971, 7, 0, 0, 0, 
5, 4609, 1160, 48, 46, 25, 3, 
5, 4613, 377, 184, 184, 133, 3, 
5, 4613, 549, 59, 12, 2, 2, 
5, 4614, 1427, 93, 93, 108, 3, 
5, 4618, 966, 98, 98, 434, 4, 
5, 4630, 642, 24, 24, 9, 3, 
5, 4644, 1056, 108, 108, 50, 2.99, 
5, 4645, 1036, 17, 16, 11, 3, 
5, 4648, 756, 84, 84, 27, 2, 
5, 4663, 1358, 50, 41, 2, 2, 
5, 4669, 1335, 31, 30, 10, 1.97, 
5, 4680, 511, 109, 56, 1, 1, 
5, 4697, 1135, 23, 0, 0, 0, 
5, 4707, 1472, 113, 112, 120, 3, 
5, 4720, 744, 114, 0, 0, 0, 
5, 4726, 605, 143, 140, 39, 2, 
5, 4726, 717, 158, 158, 20, 1, 
5, 4731, 1403, 12, 10, 7, 2, 
5, 4736, 382, 41, 34, 14, 3, 
5, 4753, 1110, 45, 44, 26, 2, 
5, 4754, 1348, 33, 0, 0, 0, 
5, 4757, 986, 102, 100, 25, 1.98, 
5, 4763, 1148, 30, 30, 141, 4, 
5, 4764, 376, 59, 53, 5, 2, 
5, 4764, 1131, 62, 56, 25, 1.96, 
5, 4765, 434, 13, 13, 13, 3, 
5, 4769, 476, 10, 6, 3, 2, 
5, 4770, 684, 77, 77, 31, 3, 
5, 4776, 927, 15, 15, 108, 5, 
5, 4792, 1116, 91, 91, 13, 1, 
5, 4811, 993, 29, 29, 19, 2.93, 
5, 4813, 753, 37, 0, 0, 0, 
5, 4827, 656, 30, 30, 32, 2.97, 
5, 4830, 1147, 36, 36, 20, 3, 
5, 4841, 894, 129, 0, 0, 0, 
5, 4843, 738, 66, 50, 3, 1, 
5, 4869, 746, 61, 61, 25, 2, 
5, 4891, 424, 133, 133, 114, 3, 
5, 4904, 549, 17, 10, 2, 2, 
5, 4907, 727, 13, 10, 4, 2, 
5, 4929, 665, 66, 66, 4, 1, 
5, 4934, 1084, 102, 102, 37, 1.93, 
5, 4953, 820, 227, 214, 8, 1, 
5, 4966, 532, 36, 36, 13, 2, 
5, 4966, 1197, 18, 18, 18, 3, 
5, 4982, 1009, 157, 155, 49, 1.92, 
5, 4985, 1171, 31, 22, 10, 2, 
5, 4986, 882, 60, 59, 39, 3, 
5, 4993, 900, 24, 24, 9, 2, 
5, 5002, 601, 29, 29, 18, 2.79, 
5, 5004, 1183, 26, 26, 21, 3, 
5, 5009, 670, 149, 149, 66, 2.97, 
5, 5010, 581, 174, 174, 51, 2, 
5, 5011, 1267, 78, 78, 50, 3, 
5, 5013, 889, 231, 229, 113, 2.97, 
5, 5015, 838, 3, 3, 5, 3, 
5, 5017, 450, 15, 12, 2, 1, 
5, 5024, 641, 166, 166, 60, 3, 
5, 5048, 549, 30, 15, 2, 2, 
5, 5048, 590, 8, 6, 2, 1, 
5, 5072, 554, 14, 14, 2, 2, 
5, 5086, 601, 37, 29, 7, 2, 
5, 5097, 883, 45, 45, 289, 5, 
5, 5100, 559, 86, 85, 50, 2.96, 
