"time","ABIEBALS","ACERPENS","ACERRUBR","ACERSACC","BETUALLE","BETULENT","BETUPAPY","FAGUGRAN","FRAXAMER","PICERUBE","PINUSTRO","POPUTREM","PRUNPENS","PRUNSERO","QUERALBA","QUERRUBR","TILIAMER","TSUGCANA","woody","TotalBiomass","NA","NA","NA","NA","NA"
0,0.0192656379703492,0.00440506391792081,0.100487639232759,0.00888292799948636,0.676974169646202,0,0.0152246344854655,0.055096845264659,0.0048871486611525,0.0866412695980078,0,4.79127452991112e-09,2.8257975269312e-07,0.00583194637805417,0,0,0,0.0166955994078125,0.252376818382733,NA,NA,NA,NA,NA,NA
5,0.0198912812656232,0.00444664290144738,0.0925529893219639,0.00945240156555886,0.692449680651143,0,0.00861944290046601,0.0542617108053094,0.00508101762737577,0.0878473257030713,7.7904866520016e-05,0.000134533282952279,2.29469858228417e-06,0.00581943389200384,0,7.93580166501088e-06,0,0.0158533154847076,0.296723995884232,NA,NA,NA,NA,NA,NA
10,0.0189702980752964,0.00471274935662862,0.0830725195338944,0.0111281917439756,0.705933032405317,1.48658683258689e-06,0.00466968855922685,0.0544463336946704,0.00567946985187208,0.0871995431681911,0.000228037668270461,0.000347284016706269,4.75240383533513e-06,0.00579200251153855,0,1.98209430491499e-05,6.90498677345687e-07,0.0154483241333885,0.322159181516431,NA,NA,NA,NA,NA,NA
15,0.0217996500234899,0.00446517375717769,0.0733434092924188,0.0119062466416253,0.708724909573794,2.87598913675353e-06,0.00283996716541659,0.0545049837607908,0.00609707171710503,0.0932040109867716,0.000384791818202234,0.000540763497897427,9.4784399622665e-06,0.00563822251374986,0,3.31937231535224e-05,7.02424298218663e-07,0.0145310033219162,0.349945030108018,NA,NA,NA,NA,NA,NA
20,0.0196506169153433,0.00414019401428843,0.0620121107686485,0.012085725793689,0.720735823196774,3.14812304996942e-05,0.00221260585083174,0.0556705274602619,0.00661665044644017,0.0937759884648881,0.000551238589937124,0.000753851920971968,7.79017434434457e-06,0.00568903348376369,5.0171690217707e-07,5.52896280019296e-05,7.06702705755014e-07,0.0141741535800543,0.3765502603061,NA,NA,NA,NA,NA,NA
25,0.0191986620553767,0.00368681279979406,0.0490718402750606,0.0118592161499797,0.731252143828606,9.33398616437428e-05,0.00274197462406511,0.055756424072401,0.00707479911040155,0.09646028365093,0.000676753149726527,0.000873595734042812,1.03291110230031e-05,0.0056748050009359,2.53997769937352e-06,7.46355842382095e-05,1.19480578828958e-06,0.0137588923174444,0.395809766516376,NA,NA,NA,NA,NA,NA
30,0.0192380636675383,0.00330571332681199,0.0484482209632792,0.0128212252022988,0.728828630490475,0.000109431497831146,0.00187063121354965,0.0555085280279039,0.00716716833392398,0.0993372074737945,0.000821753380050937,0.000858195060242369,1.73990387936019e-05,0.00538261037628845,2.77452895302802e-06,9.86948592051957e-05,2.53494079274962e-06,0.0146458146761217,0.425538336127391,NA,NA,NA,NA,NA,NA
35,0.0182882102988782,0.00293212340209972,0.0360653801703202,0.0135607658114149,0.739584564706203,0.000141762136522827,0.00188116677589674,0.0561632978317274,0.00766516402824298,0.10056977650318,0.00100167085986162,0.000813666816697986,1.44537818300991e-05,0.00533386654423358,3.49759576220606e-06,0.000130849581277902,2.6721344488437e-06,0.0145678571504208,0.455003928712858,NA,NA,NA,NA,NA,NA
40,0.0201150378017849,0.00262282846103959,0.0319918690142021,0.0135609765524249,0.738896258755065,0.000164584955061356,0.00226240521696382,0.0567633381460183,0.00798293694775827,0.102860751081876,0.00114258282328813,0.000677214982855291,7.62648266339192e-06,0.00528012635639838,3.82008435850621e-06,0.000152406860311578,3.45586994658078e-06,0.0145230277045463,0.48727167387759,NA,NA,NA,NA,NA,NA
45,0.0196410396814244,0.00233589760921821,0.0248339394499654,0.0145420017628247,0.740354778893813,0.000187232589972756,0.00171978511340057,0.0596132955921914,0.00817079504345787,0.105143106442616,0.00127382247955305,0.000494512900040315,3.69191849697362e-06,0.00558659500760638,7.69969819731625e-06,0.000192947046908741,3.90540780188962e-06,0.0151862560743996,0.523735518286212,NA,NA,NA,NA,NA,NA
