"class","npixels","year","areaHa","scenario","rep"
"13",5501,2017,495.09,"Current","Rep4"
"0",5404924,2018,486443.16,"Current","Rep4"
"1",1693229,2018,152390.61,"Current","Rep4"
"2",166494,2018,14984.46,"Current","Rep4"
"3",574182,2018,51676.38,"Current","Rep4"
"4",113964,2018,10256.76,"Current","Rep4"
"5",101800,2018,9162,"Current","Rep4"
"6",259581,2018,23362.29,"Current","Rep4"
"7",66125,2018,5951.25,"Current","Rep4"
"8",152858,2018,13757.22,"Current","Rep4"
"9",332306,2018,29907.54,"Current","Rep4"
"10",38589,2018,3473.01,"Current","Rep4"
"11",331024,2018,29792.16,"Current","Rep4"
"12",279426,2018,25148.34,"Current","Rep4"
"13",5502,2018,495.18,"Current","Rep4"
"0",5411930,2019,487073.7,"Current","Rep4"
"1",1691535,2019,152238.15,"Current","Rep4"
"2",166299,2019,14966.91,"Current","Rep4"
"3",576320,2019,51868.8,"Current","Rep4"
"4",114027,2019,10262.43,"Current","Rep4"
"5",102097,2019,9188.73,"Current","Rep4"
"6",260201,2019,23418.09,"Current","Rep4"
"7",66116,2019,5950.44,"Current","Rep4"
"8",152759,2019,13748.31,"Current","Rep4"
"9",326590,2019,29393.1,"Current","Rep4"
"10",37765,2019,3398.85,"Current","Rep4"
"11",330051,2019,29704.59,"Current","Rep4"
"12",278822,2019,25093.98,"Current","Rep4"
"13",5492,2019,494.28,"Current","Rep4"
"0",5411074,2020,486996.66,"Current","Rep4"
"1",1696300,2020,152667,"Current","Rep4"
"2",168592,2020,15173.28,"Current","Rep4"
"3",577302,2020,51957.18,"Current","Rep4"
"4",114307,2020,10287.63,"Current","Rep4"
"5",102113,2020,9190.17,"Current","Rep4"
"6",261605,2020,23544.45,"Current","Rep4"
"7",66151,2020,5953.59,"Current","Rep4"
"8",152771,2020,13749.39,"Current","Rep4"
"9",320995,2020,28889.55,"Current","Rep4"
"10",37340,2020,3360.6,"Current","Rep4"
"11",327121,2020,29440.89,"Current","Rep4"
"12",278840,2020,25095.6,"Current","Rep4"
"13",5493,2020,494.37,"Current","Rep4"
"0",5410158,2021,486914.22,"Current","Rep4"
"1",1707801,2021,153702.09,"Current","Rep4"
"2",168347,2021,15151.23,"Current","Rep4"
"3",574983,2021,51748.47,"Current","Rep4"
"4",114334,2021,10290.06,"Current","Rep4"
"5",100095,2021,9008.55,"Current","Rep4"
"6",265493,2021,23894.37,"Current","Rep4"
"7",66169,2021,5955.21,"Current","Rep4"
"8",152809,2021,13752.81,"Current","Rep4"
"9",319672,2021,28770.48,"Current","Rep4"
"10",36493,2021,3284.37,"Current","Rep4"
"11",319280,2021,28735.2,"Current","Rep4"
"12",278875,2021,25098.75,"Current","Rep4"
"13",5495,2021,494.55,"Current","Rep4"
"0",5409534,2022,486858.06,"Current","Rep4"
"1",1713226,2022,154190.34,"Current","Rep4"
"2",168137,2022,15132.33,"Current","Rep4"
"3",574195,2022,51677.55,"Current","Rep4"
"4",114601,2022,10314.09,"Current","Rep4"
"5",98909,2022,8901.81,"Current","Rep4"
"6",267070,2022,24036.3,"Current","Rep4"
"7",66178,2022,5956.02,"Current","Rep4"
"8",152880,2022,13759.2,"Current","Rep4"
"9",318246,2022,28642.14,"Current","Rep4"
"10",36110,2022,3249.9,"Current","Rep4"
"11",316545,2022,28489.05,"Current","Rep4"
"12",278878,2022,25099.02,"Current","Rep4"
"13",5495,2022,494.55,"Current","Rep4"
"0",5408736,2023,486786.24,"Current","Rep4"
"1",1724607,2023,155214.63,"Current","Rep4"
"2",167386,2023,15064.74,"Current","Rep4"
"3",573427,2023,51608.43,"Current","Rep4"
"4",114617,2023,10315.53,"Current","Rep4"
"5",97635,2023,8787.15,"Current","Rep4"
"6",272878,2023,24559.02,"Current","Rep4"
"7",66198,2023,5957.82,"Current","Rep4"
"8",152863,2023,13757.67,"Current","Rep4"
"9",314116,2023,28270.44,"Current","Rep4"
"10",35673,2023,3210.57,"Current","Rep4"
"11",307387,2023,27664.83,"Current","Rep4"
"12",278986,2023,25108.74,"Current","Rep4"
"13",5495,2023,494.55,"Current","Rep4"
"0",5417421,2024,487567.89,"Current","Rep4"
"1",1722104,2024,154989.36,"Current","Rep4"
"2",167551,2024,15079.59,"Current","Rep4"
"3",572611,2024,51534.99,"Current","Rep4"
"4",115006,2024,10350.54,"Current","Rep4"
"5",97015,2024,8731.35,"Current","Rep4"
"6",273125,2024,24581.25,"Current","Rep4"
"7",66049,2024,5944.41,"Current","Rep4"
"8",152780,2024,13750.2,"Current","Rep4"
"9",310869,2024,27978.21,"Current","Rep4"
"10",34708,2024,3123.72,"Current","Rep4"
"11",306832,2024,27614.88,"Current","Rep4"
"12",278467,2024,25062.03,"Current","Rep4"
"13",5466,2024,491.94,"Current","Rep4"
"0",5416152,2025,487453.68,"Current","Rep4"
"1",1724003,2025,155160.27,"Current","Rep4"
"2",167565,2025,15080.85,"Current","Rep4"
"3",573297,2025,51596.73,"Current","Rep4"
"4",115068,2025,10356.12,"Current","Rep4"
"5",97234,2025,8751.06,"Current","Rep4"
"6",274910,2025,24741.9,"Current","Rep4"
"7",66083,2025,5947.47,"Current","Rep4"
"8",152719,2025,13744.71,"Current","Rep4"
"9",307695,2025,27692.55,"Current","Rep4"
"10",34454,2025,3100.86,"Current","Rep4"
"11",306798,2025,27611.82,"Current","Rep4"
"12",278560,2025,25070.4,"Current","Rep4"
"13",5466,2025,491.94,"Current","Rep4"
"0",5414912,2026,487342.08,"Current","Rep4"
"1",1725670,2026,155310.3,"Current","Rep4"
"2",167506,2026,15075.54,"Current","Rep4"
"3",571380,2026,51424.2,"Current","Rep4"
"4",114996,2026,10349.64,"Current","Rep4"
"5",97552,2026,8779.68,"Current","Rep4"
"6",279192,2026,25127.28,"Current","Rep4"
"7",66095,2026,5948.55,"Current","Rep4"
"8",152645,2026,13738.05,"Current","Rep4"
"9",304795,2026,27431.55,"Current","Rep4"
"10",34181,2026,3076.29,"Current","Rep4"
"11",306965,2026,27626.85,"Current","Rep4"
"12",278648,2026,25078.32,"Current","Rep4"
"13",5467,2026,492.03,"Current","Rep4"
"0",5413866,2027,487247.94,"Current","Rep4"
"1",1730010,2027,155700.9,"Current","Rep4"
"2",168397,2027,15155.73,"Current","Rep4"
"3",568956,2027,51206.04,"Current","Rep4"
"4",115057,2027,10355.13,"Current","Rep4"
"5",98126,2027,8831.34,"Current","Rep4"
"6",281265,2027,25313.85,"Current","Rep4"
"7",66123,2027,5951.07,"Current","Rep4"
"8",152592,2027,13733.28,"Current","Rep4"
"9",302378,2027,27214.02,"Current","Rep4"
"10",31810,2027,2862.9,"Current","Rep4"
"11",307180,2027,27646.2,"Current","Rep4"
"12",278778,2027,25090.02,"Current","Rep4"
"13",5466,2027,491.94,"Current","Rep4"
"0",5412763,2028,487148.67,"Current","Rep4"
"1",1733459,2028,156011.31,"Current","Rep4"
"2",168226,2028,15140.34,"Current","Rep4"
"3",566313,2028,50968.17,"Current","Rep4"
"4",114868,2028,10338.12,"Current","Rep4"
"5",99634,2028,8967.06,"Current","Rep4"
"6",283363,2028,25502.67,"Current","Rep4"
"7",66141,2028,5952.69,"Current","Rep4"
"8",152538,2028,13728.42,"Current","Rep4"
"9",300946,2028,27085.14,"Current","Rep4"
"10",30139,2028,2712.51,"Current","Rep4"
"11",307273,2028,27654.57,"Current","Rep4"
"12",278875,2028,25098.75,"Current","Rep4"
"13",5466,2028,491.94,"Current","Rep4"
"0",5421400,2029,487926,"Current","Rep4"
"1",1730885,2029,155779.65,"Current","Rep4"
"2",166939,2029,15024.51,"Current","Rep4"
"3",565391,2029,50885.19,"Current","Rep4"
"4",115172,2029,10365.48,"Current","Rep4"
"5",100389,2029,9035.01,"Current","Rep4"
"6",283559,2029,25520.31,"Current","Rep4"
"7",66024,2029,5942.16,"Current","Rep4"
"8",152582,2029,13732.38,"Current","Rep4"
"9",298510,2029,26865.9,"Current","Rep4"
"10",29216,2029,2629.44,"Current","Rep4"
"11",306112,2029,27550.08,"Current","Rep4"
"12",278412,2029,25057.08,"Current","Rep4"
"13",5413,2029,487.17,"Current","Rep4"
"0",5420276,2030,487824.84,"Current","Rep4"
"1",1733655,2030,156028.95,"Current","Rep4"
"2",165212,2030,14869.08,"Current","Rep4"
"3",565644,2030,50907.96,"Current","Rep4"
"4",115440,2030,10389.6,"Current","Rep4"
"5",100640,2030,9057.6,"Current","Rep4"
"6",284364,2030,25592.76,"Current","Rep4"
"7",66053,2030,5944.77,"Current","Rep4"
"8",152551,2030,13729.59,"Current","Rep4"
"9",297497,2030,26774.73,"Current","Rep4"
"10",28945,2030,2605.05,"Current","Rep4"
"11",305857,2030,27527.13,"Current","Rep4"
"12",278457,2030,25061.13,"Current","Rep4"
"13",5413,2030,487.17,"Current","Rep4"
"0",5418873,2031,487698.57,"Current","Rep4"
"1",1736118,2031,156250.62,"Current","Rep4"
"2",164616,2031,14815.44,"Current","Rep4"
"3",564184,2031,50776.56,"Current","Rep4"
"4",115266,2031,10373.94,"Current","Rep4"
"5",101268,2031,9114.12,"Current","Rep4"
"6",286841,2031,25815.69,"Current","Rep4"
"7",66089,2031,5948.01,"Current","Rep4"
"8",152520,2031,13726.8,"Current","Rep4"
"9",296127,2031,26651.43,"Current","Rep4"
"10",28712,2031,2584.08,"Current","Rep4"
"11",305438,2031,27489.42,"Current","Rep4"
"12",278538,2031,25068.42,"Current","Rep4"
"13",5414,2031,487.26,"Current","Rep4"
"0",5417570,2032,487581.3,"Current","Rep4"
"1",1737614,2032,156385.26,"Current","Rep4"
"2",160758,2032,14468.22,"Current","Rep4"
"3",567143,2032,51042.87,"Current","Rep4"
"4",114424,2032,10298.16,"Current","Rep4"
"5",101121,2032,9100.89,"Current","Rep4"
"6",289753,2032,26077.77,"Current","Rep4"
"7",66115,2032,5950.35,"Current","Rep4"
"8",152435,2032,13719.15,"Current","Rep4"
"9",295164,2032,26564.76,"Current","Rep4"
"10",28497,2032,2564.73,"Current","Rep4"
"11",305372,2032,27483.48,"Current","Rep4"
"12",278617,2032,25075.53,"Current","Rep4"
"13",5421,2032,487.89,"Current","Rep4"
"0",5416371,2033,487473.39,"Current","Rep4"
"1",1740574,2033,156651.66,"Current","Rep4"
"2",154853,2033,13936.77,"Current","Rep4"
"3",572913,2033,51562.17,"Current","Rep4"
"4",113142,2033,10182.78,"Current","Rep4"
"5",100672,2033,9060.48,"Current","Rep4"
"6",292893,2033,26360.37,"Current","Rep4"
"7",66136,2033,5952.24,"Current","Rep4"
"8",152373,2033,13713.57,"Current","Rep4"
"9",293644,2033,26427.96,"Current","Rep4"
"10",28317,2033,2548.53,"Current","Rep4"
"11",303992,2033,27359.28,"Current","Rep4"
"12",278701,2033,25083.09,"Current","Rep4"
"13",5423,2033,488.07,"Current","Rep4"
"0",5424531,2034,488207.79,"Current","Rep4"
"1",1744349,2034,156991.41,"Current","Rep4"
"2",152297,2034,13706.73,"Current","Rep4"
"3",573663,2034,51629.67,"Current","Rep4"
"4",112770,2034,10149.3,"Current","Rep4"
"5",102276,2034,9204.84,"Current","Rep4"
"6",293707,2034,26433.63,"Current","Rep4"
"7",66320,2034,5968.8,"Current","Rep4"
"8",152214,2034,13699.26,"Current","Rep4"
"9",287374,2034,25863.66,"Current","Rep4"
"10",27832,2034,2504.88,"Current","Rep4"
"11",299225,2034,26930.25,"Current","Rep4"
"12",278035,2034,25023.15,"Current","Rep4"
"13",5411,2034,486.99,"Current","Rep4"
"0",5423153,2035,488083.77,"Current","Rep4"
"1",1747569,2035,157281.21,"Current","Rep4"
"2",152297,2035,13706.73,"Current","Rep4"
"3",575160,2035,51764.4,"Current","Rep4"
"4",110528,2035,9947.52,"Current","Rep4"
"5",102090,2035,9188.1,"Current","Rep4"
"6",295780,2035,26620.2,"Current","Rep4"
"7",66443,2035,5979.87,"Current","Rep4"
"8",152185,2035,13696.65,"Current","Rep4"
"9",285775,2035,25719.75,"Current","Rep4"
"10",27697,2035,2492.73,"Current","Rep4"
"11",297742,2035,26796.78,"Current","Rep4"
"12",278174,2035,25035.66,"Current","Rep4"
"13",5411,2035,486.99,"Current","Rep4"
"0",5421692,2036,487952.28,"Current","Rep4"
"1",1750708,2036,157563.72,"Current","Rep4"
"2",153725,2036,13835.25,"Current","Rep4"
"3",575058,2036,51755.22,"Current","Rep4"
"4",109684,2036,9871.56,"Current","Rep4"
"5",102316,2036,9208.44,"Current","Rep4"
"6",297856,2036,26807.04,"Current","Rep4"
"7",66483,2036,5983.47,"Current","Rep4"
"8",152141,2036,13692.69,"Current","Rep4"
"9",281658,2036,25349.22,"Current","Rep4"
"10",27263,2036,2453.67,"Current","Rep4"
"11",297744,2036,26796.96,"Current","Rep4"
"12",278266,2036,25043.94,"Current","Rep4"
"13",5410,2036,486.9,"Current","Rep4"
"0",5420190,2037,487817.1,"Current","Rep4"
"1",1753289,2037,157796.01,"Current","Rep4"
"2",153988,2037,13858.92,"Current","Rep4"
"3",574664,2037,51719.76,"Current","Rep4"
"4",108556,2037,9770.04,"Current","Rep4"
"5",101396,2037,9125.64,"Current","Rep4"
"6",303064,2037,27275.76,"Current","Rep4"
"7",66529,2037,5987.61,"Current","Rep4"
"8",152073,2037,13686.57,"Current","Rep4"
"9",278221,2037,25039.89,"Current","Rep4"
"10",27111,2037,2439.99,"Current","Rep4"
"11",297094,2037,26738.46,"Current","Rep4"
"12",278420,2037,25057.8,"Current","Rep4"
"13",5409,2037,486.81,"Current","Rep4"
"0",5418878,2038,487699.02,"Current","Rep4"
"1",1754853,2038,157936.77,"Current","Rep4"
"2",154420,2038,13897.8,"Current","Rep4"
"3",574653,2038,51718.77,"Current","Rep4"
"4",108051,2038,9724.59,"Current","Rep4"
"5",99462,2038,8951.58,"Current","Rep4"
"6",311754,2038,28057.86,"Current","Rep4"
"7",66564,2038,5990.76,"Current","Rep4"
"8",151995,2038,13679.55,"Current","Rep4"
"9",269638,2038,24267.42,"Current","Rep4"
"10",26994,2038,2429.46,"Current","Rep4"
"11",298824,2038,26894.16,"Current","Rep4"
"12",278509,2038,25065.81,"Current","Rep4"
"13",5409,2038,486.81,"Current","Rep4"
"0",5427315,2039,488458.35,"Current","Rep4"
"1",1752032,2039,157682.88,"Current","Rep4"
"2",154693,2039,13922.37,"Current","Rep4"
"3",573460,2039,51611.4,"Current","Rep4"
"4",107225,2039,9650.25,"Current","Rep4"
"5",99308,2039,8937.72,"Current","Rep4"
"6",313888,2039,28249.92,"Current","Rep4"
"7",66742,2039,6006.78,"Current","Rep4"
"8",151728,2039,13655.52,"Current","Rep4"
"9",266404,2039,23976.36,"Current","Rep4"
"10",26574,2039,2391.66,"Current","Rep4"
"11",297425,2039,26768.25,"Current","Rep4"
"12",277802,2039,25002.18,"Current","Rep4"
"13",5408,2039,486.72,"Current","Rep4"
"0",5425531,2040,488297.79,"Current","Rep4"
"1",1753917,2040,157852.53,"Current","Rep4"
"2",154770,2040,13929.3,"Current","Rep4"
"3",573129,2040,51581.61,"Current","Rep4"
"4",106501,2040,9585.09,"Current","Rep4"
"5",98606,2040,8874.54,"Current","Rep4"
"6",316343,2040,28470.87,"Current","Rep4"
"7",66782,2040,6010.38,"Current","Rep4"
"8",151703,2040,13653.27,"Current","Rep4"
"9",264564,2040,23810.76,"Current","Rep4"
"10",26446,2040,2380.14,"Current","Rep4"
"11",297686,2040,26791.74,"Current","Rep4"
"12",278616,2040,25075.44,"Current","Rep4"
"13",5410,2040,486.9,"Current","Rep4"
"0",5424108,2041,488169.72,"Current","Rep4"
"1",1757089,2041,158138.01,"Current","Rep4"
"2",155719,2041,14014.71,"Current","Rep4"
"3",573039,2041,51573.51,"Current","Rep4"
"4",106038,2041,9543.42,"Current","Rep4"
"5",98453,2041,8860.77,"Current","Rep4"
"6",318865,2041,28697.85,"Current","Rep4"
"7",66817,2041,6013.53,"Current","Rep4"
"8",151641,2041,13647.69,"Current","Rep4"
"9",260622,2041,23455.98,"Current","Rep4"
"10",26392,2041,2375.28,"Current","Rep4"
"11",296328,2041,26669.52,"Current","Rep4"
"12",279483,2041,25153.47,"Current","Rep4"
"13",5410,2041,486.9,"Current","Rep4"
"0",5422467,2042,488022.03,"Current","Rep4"
"1",1760890,2042,158480.1,"Current","Rep4"
"2",158277,2042,14244.93,"Current","Rep4"
"3",573407,2042,51606.63,"Current","Rep4"
"4",105072,2042,9456.48,"Current","Rep4"
"5",98457,2042,8861.13,"Current","Rep4"
"6",321003,2042,28890.27,"Current","Rep4"
"7",66837,2042,6015.33,"Current","Rep4"
"8",151592,2042,13643.28,"Current","Rep4"
"9",254156,2042,22874.04,"Current","Rep4"
"10",26341,2042,2370.69,"Current","Rep4"
"11",295539,2042,26598.51,"Current","Rep4"
"12",280555,2042,25249.95,"Current","Rep4"
"13",5411,2042,486.99,"Current","Rep4"
"0",5421056,2043,487895.04,"Current","Rep4"
"1",1762756,2043,158648.04,"Current","Rep4"
"2",158562,2043,14270.58,"Current","Rep4"
"3",573658,2043,51629.22,"Current","Rep4"
"4",103804,2043,9342.36,"Current","Rep4"
"5",98348,2043,8851.32,"Current","Rep4"
"6",322572,2043,29031.48,"Current","Rep4"
"7",66877,2043,6018.93,"Current","Rep4"
"8",151536,2043,13638.24,"Current","Rep4"
"9",253151,2043,22783.59,"Current","Rep4"
"10",26295,2043,2366.55,"Current","Rep4"
"11",295071,2043,26556.39,"Current","Rep4"
"12",280907,2043,25281.63,"Current","Rep4"
"13",5411,2043,486.99,"Current","Rep4"
"0",5428893,2044,488600.37,"Current","Rep4"
"1",1761101,2044,158499.09,"Current","Rep4"
"2",158416,2044,14257.44,"Current","Rep4"
"3",577948,2044,52015.32,"Current","Rep4"
"4",96552,2044,8689.68,"Current","Rep4"
"5",98460,2044,8861.4,"Current","Rep4"
"6",325251,2044,29272.59,"Current","Rep4"
"7",67016,2044,6031.44,"Current","Rep4"
"8",151373,2044,13623.57,"Current","Rep4"
"9",250378,2044,22534.02,"Current","Rep4"
"10",25936,2044,2334.24,"Current","Rep4"
"11",293220,2044,26389.8,"Current","Rep4"
"12",280081,2044,25207.29,"Current","Rep4"
"13",5379,2044,484.11,"Current","Rep4"
"0",5426997,2045,488429.73,"Current","Rep4"
"1",1764931,2045,158843.79,"Current","Rep4"
"2",158210,2045,14238.9,"Current","Rep4"
"3",585160,2045,52664.4,"Current","Rep4"
"4",93232,2045,8390.88,"Current","Rep4"
"5",98494,2045,8864.46,"Current","Rep4"
"6",327365,2045,29462.85,"Current","Rep4"
"7",67056,2045,6035.04,"Current","Rep4"
"8",151290,2045,13616.1,"Current","Rep4"
"9",244191,2045,21977.19,"Current","Rep4"
"10",25844,2045,2325.96,"Current","Rep4"
"11",291385,2045,26224.65,"Current","Rep4"
"12",280470,2045,25242.3,"Current","Rep4"
"13",5379,2045,484.11,"Current","Rep4"
"0",5425232,2046,488270.88,"Current","Rep4"
"1",1770491,2046,159344.19,"Current","Rep4"
"2",157512,2046,14176.08,"Current","Rep4"
"3",585922,2046,52732.98,"Current","Rep4"
"4",90960,2046,8186.4,"Current","Rep4"
"5",98523,2046,8867.07,"Current","Rep4"
"6",330148,2046,29713.32,"Current","Rep4"
"7",67107,2046,6039.63,"Current","Rep4"
"8",151283,2046,13615.47,"Current","Rep4"
"9",243575,2046,21921.75,"Current","Rep4"
"10",25747,2046,2317.23,"Current","Rep4"
"11",287388,2046,25864.92,"Current","Rep4"
"12",280734,2046,25266.06,"Current","Rep4"
"13",5382,2046,484.38,"Current","Rep4"
"0",5423775,2047,488139.75,"Current","Rep4"
"1",1771550,2047,159439.5,"Current","Rep4"
"2",157098,2047,14138.82,"Current","Rep4"
"3",590596,2047,53153.64,"Current","Rep4"
"4",85630,2047,7706.7,"Current","Rep4"
"5",98050,2047,8824.5,"Current","Rep4"
"6",332244,2047,29901.96,"Current","Rep4"
"7",67144,2047,6042.96,"Current","Rep4"
"8",152158,2047,13694.22,"Current","Rep4"
"9",243273,2047,21894.57,"Current","Rep4"
"10",25681,2047,2311.29,"Current","Rep4"
"11",286401,2047,25776.09,"Current","Rep4"
"12",281021,2047,25291.89,"Current","Rep4"
"13",5383,2047,484.47,"Current","Rep4"
"0",5422203,2048,487998.27,"Current","Rep4"
"1",1773286,2048,159595.74,"Current","Rep4"
"2",157105,2048,14139.45,"Current","Rep4"
"3",590205,2048,53118.45,"Current","Rep4"
"4",84256,2048,7583.04,"Current","Rep4"
"5",97603,2048,8784.27,"Current","Rep4"
"6",335530,2048,30197.7,"Current","Rep4"
"7",67197,2048,6047.73,"Current","Rep4"
"8",154888,2048,13939.92,"Current","Rep4"
"9",242396,2048,21815.64,"Current","Rep4"
"10",25601,2048,2304.09,"Current","Rep4"
"11",282905,2048,25461.45,"Current","Rep4"
"12",281447,2048,25330.23,"Current","Rep4"
"13",5382,2048,484.38,"Current","Rep4"
"0",5428842,2049,488595.78,"Current","Rep4"
"1",1772122,2049,159490.98,"Current","Rep4"
"2",158262,2049,14243.58,"Current","Rep4"
"3",589706,2049,53073.54,"Current","Rep4"
"4",82738,2049,7446.42,"Current","Rep4"
"5",97487,2049,8773.83,"Current","Rep4"
"6",337489,2049,30374.01,"Current","Rep4"
"7",67265,2049,6053.85,"Current","Rep4"
"8",154869,2049,13938.21,"Current","Rep4"
"9",239421,2049,21547.89,"Current","Rep4"
"10",25322,2049,2278.98,"Current","Rep4"
"11",280237,2049,25221.33,"Current","Rep4"
"12",280879,2049,25279.11,"Current","Rep4"
"13",5365,2049,482.85,"Current","Rep4"
"0",5427011,2050,488430.99,"Current","Rep4"
"1",1774875,2050,159738.75,"Current","Rep4"
"2",158189,2050,14237.01,"Current","Rep4"
"3",589943,2050,53094.87,"Current","Rep4"
"4",82198,2050,7397.82,"Current","Rep4"
"5",97625,2050,8786.25,"Current","Rep4"
"6",341694,2050,30752.46,"Current","Rep4"
"7",67314,2050,6058.26,"Current","Rep4"
"8",154829,2050,13934.61,"Current","Rep4"
"9",236056,2050,21245.04,"Current","Rep4"
"10",25260,2050,2273.4,"Current","Rep4"
"11",277767,2050,24999.03,"Current","Rep4"
"12",281877,2050,25368.93,"Current","Rep4"
"13",5366,2050,482.94,"Current","Rep4"
"0",5425201,2051,488268.09,"Current","Rep4"
"1",1777503,2051,159975.27,"Current","Rep4"
"2",158130,2051,14231.7,"Current","Rep4"
"3",589433,2051,53048.97,"Current","Rep4"
"4",81491,2051,7334.19,"Current","Rep4"
"5",97841,2051,8805.69,"Current","Rep4"
