Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgDefoliation,
1, 2, 10512, 14765.4832572298, 552.687297062069, 272.889649923897, 0, 
1, 3, 6756, 15041.1036116045, 559.255056223874, 276.382918886915, 0, 
1, 4, 22531, 15568.7573121477, 566.17102499223, 275.399050197506, 0, 
1, 5, 21273, 15465.8283269873, 563.195484766899, 270.820711700277, 0, 
1, 7, 51231, 16053.0875446507, 587.917350511729, 273.841716929203, 0, 
1, 8, 136297, 15468.7077705305, 569.188921544671, 267.635399165059, 0, 
1, 11, 115650, 15211.2432598357, 561.489853920542, 257.52766104626, 0, 
1, 12, 55809, 15809.7428371768, 578.278172863519, 265.030335608952, 0, 
1, 14, 1269169, 15275.5551624725, 568.927209807549, 255.166386824765, 0, 
1, 17, 931229, 15502.2836176708, 589.79142688702, 251.569466801399, 0, 
1, 20, 740833, 14732.2453521914, 561.237295121507, 240.62240882898, 0, 
1, 24, 31026, 8313.62679688004, 345.138584384121, 151.349996776897, 0, 
1, 25, 55690, 8234.37687196983, 306.401931013314, 150.239342790447, 0, 
1, 26, 5094, 8545.27326266195, 332.495438559794, 154.311150372988, 0, 
1, 27, 26357, 8358.79307204917, 251.933683040955, 139.574989566339, 0, 
1, 28, 7166, 9088.25704716718, 204.141240718924, 141.869243650572, 0, 
1, 31, 4108, 9029.30890944499, 250.396968455379, 169.838851022395, 0, 
1, 33, 55919, 15647.6508700084, 574.912731400068, 273.753339651997, 0, 
1, 35, 3291, 13742.5657854755, 518.29236422832, 248.856882406563, 0, 
1, 36, 1891, 13761.1025912216, 512.476554946196, 247.467477525119, 0, 
1, 37, 78234, 15259.1639951939, 560.581021900206, 263.108776235396, 0, 
1, 38, 36436, 15503.9309199693, 563.452305182762, 272.968245691075, 0, 
1, 40, 52088, 15336.2165373983, 569.195906239315, 267.194267393642, 0, 
1, 45, 46044, 16705.0377030666, 615.749861669362, 270.943619146903, 0, 
1, 52, 179922, 7887.25263169596, 348.104232425876, 137.996148330943, 0, 
1, 53, 78866, 8059.17189917075, 338.697729613815, 147.568191616159, 0, 
1, 62, 8624, 14859.3373144712, 548.170182133318, 266.388798701299, 0, 
1, 65, 12462, 8765.33878992136, 266.447819137966, 159.878590916386, 0, 
1, 79, 32523, 16817.6147034406, 616.157105337245, 270.529778925683, 0, 
1, 80, 42117, 16453.5365766792, 592.796084442241, 267.136999311442, 0, 
1, 88, 5372, 8613.63644825019, 316.018237907469, 147.984363365599, 0, 
2, 2, 10512, 14887.9195205479, 603.38607767491, 281.914764079148, 0, 
2, 3, 6756, 15164.6031675548, 608.930455557298, 285.149348727057, 0, 
2, 4, 22531, 15694.9192224047, 612.093704409991, 282.957480804225, 0, 
2, 5, 21273, 15589.3866873502, 601.744903281347, 276.629483382692, 0, 
2, 7, 51231, 16182.4670414398, 620.776853379952, 278.730280494232, 0, 
2, 8, 136297, 15598.9051629896, 596.941428433616, 272.120318128792, 0, 
2, 11, 115650, 15336.125049719, 583.230944808709, 261.666779074795, 0, 
2, 12, 55809, 15937.2174022111, 601.931838649049, 269.144564496766, 0, 
2, 14, 1269169, 15395.9729389861, 589.234137774492, 258.593994180444, 0, 
2, 17, 931229, 15628.5448294673, 607.680197747442, 255.529937319392, 0, 
2, 20, 740833, 14854.8289007104, 576.211164035978, 243.451899415928, 0, 
2, 24, 31026, 8385.28608264037, 347.129486945942, 155.282472764778, 0, 
2, 25, 55690, 8261.00163404561, 306.369679956566, 149.866367390914, 0, 
2, 26, 5094, 8589.85394581861, 334.906414078371, 156.357086768748, 0, 
2, 27, 26357, 8303.42368251318, 242.686315998514, 133.635922145919, 0, 
2, 28, 7166, 8961.99776723416, 186.780646938945, 127.734161317332, 0, 
2, 31, 4108, 8961.65555014606, 269.833942227161, 167.068403115871, 0, 
2, 33, 55919, 15774.6160160232, 610.505982129255, 279.087233319623, 0, 
2, 35, 3291, 13847.129140079, 561.901348480184, 256.49225159526, 0, 
2, 36, 1891, 13870.1602326811, 544.752619019939, 252.660497091486, 0, 
2, 37, 78234, 15383.0101618222, 587.612892444841, 267.410857172074, 0, 
2, 38, 36436, 15626.3481172467, 601.663321758352, 278.641014381381, 0, 
2, 40, 52088, 15457.6121947474, 596.69233338167, 271.230648133927, 0, 
2, 45, 46044, 16837.3437147077, 637.754847270816, 275.367930675007, 0, 
2, 52, 179922, 7991.844193595, 355.314496242778, 145.464245617545, 0, 
2, 53, 78866, 8132.32120305328, 342.771590241626, 152.04772652347, 0, 
2, 62, 8624, 14982.4859693878, 593.686295410054, 273.811224489796, 0, 
2, 65, 12462, 8728.97416145081, 266.238741994369, 154.85042529289, 0, 
2, 79, 32523, 16956.1742766657, 640.003212439745, 275.442456107985, 0, 
2, 80, 42117, 16586.5555001543, 616.158747619511, 271.282831160814, 0, 
2, 88, 5372, 8654.62416232316, 310.650335810559, 147.371370067014, 0, 
3, 2, 10512, 15037.6636225266, 641.995655625303, 295.038907914764, 0, 
3, 3, 6756, 15317.0279751332, 649.355208155486, 298.491859088218, 0, 
3, 4, 22531, 15852.6853668279, 655.260536363096, 295.896941991035, 0, 
3, 5, 21273, 15750.8996380388, 651.557668911306, 290.007662294928, 0, 
3, 7, 51231, 16355.1527395522, 677.331405455918, 292.741738400578, 0, 
3, 8, 136297, 15770.8946345114, 650.245704000129, 285.207201919338, 0, 
3, 11, 115650, 15503.4252485949, 636.772939392697, 274.509303934285, 0, 
3, 12, 55809, 16107.3102008637, 656.459414617297, 282.264563063305, 0, 
3, 14, 1269169, 15557.5345198315, 642.239232573899, 270.825249434866, 0, 
3, 17, 931229, 15791.339495441, 655.355680823027, 266.894006737333, 0, 
3, 20, 740833, 15010.4153702656, 618.919199476795, 253.156040565148, 0, 
3, 24, 31026, 8467.38251788822, 363.352755412215, 160.36998001676, 0, 
3, 25, 55690, 8292.0883102891, 314.135101175803, 150.64130005387, 0, 
3, 26, 5094, 8640.32253631724, 345.076923844776, 158.996859049863, 0, 
3, 27, 26357, 8253.30052737413, 249.517633319524, 131.156125507455, 0, 
3, 28, 7166, 8839.65838682668, 190.105450155036, 119.519955344683, 0, 
3, 31, 4108, 8892.83179162609, 271.188124837723, 165.660662122687, 0, 
3, 33, 55919, 15941.9574026717, 663.981896510428, 292.803573025269, 0, 
3, 35, 3291, 13980.3068975995, 600.179028648759, 268.729869340626, 0, 
3, 36, 1891, 14014.2400846113, 592.802328902555, 265.342675832893, 0, 
3, 37, 78234, 15548.6197816806, 641.388807767929, 280.535662244037, 0, 
3, 38, 36436, 15786.8926885498, 651.821137159437, 291.997639697003, 0, 
3, 40, 52088, 15624.1747811396, 656.749664913335, 285.374289663646, 0, 
3, 45, 46044, 17013.2359482234, 693.16743447107, 288.546129788898, 0, 
3, 52, 179922, 8112.8456608975, 378.318963665211, 153.909894287525, 0, 
3, 53, 78866, 8212.23003575685, 354.510416254681, 156.460160271854, 0, 
3, 62, 8624, 15135.767393321, 634.934129778048, 286.453269944341, 0, 
3, 65, 12462, 8702.7993099021, 280.44778846552, 154.58369443107, 0, 
3, 79, 32523, 17135.8914306798, 692.646632857661, 288.349998462626, 0, 
3, 80, 42117, 16760.8999691336, 668.534427445732, 283.900705178432, 0, 
3, 88, 5372, 8716.15506329114, 336.010581753171, 151.783134772896, 0, 
4, 2, 10512, 15181.1507800609, 641.786629527166, 302.77749238965, 0, 
4, 3, 6756, 15463.7408229722, 648.207089575311, 306.076228537596, 0, 
