Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
5, 575, 654, 38, 38, 194, 5, 
5, 583, 567, 13, 13, 4, 1, 
5, 601, 980, 17, 17, 7, 3, 
5, 611, 1074, 27, 23, 5, 3, 
5, 613, 879, 11, 11, 45, 4, 
5, 614, 998, 203, 189, 59, 3, 
5, 619, 973, 127, 0, 0, 0, 
5, 623, 982, 56, 0, 0, 0, 
5, 633, 1006, 94, 60, 17, 3, 
5, 635, 1085, 6, 6, 24, 4.67, 
5, 654, 1329, 28, 28, 122, 4.89, 
5, 668, 1072, 59, 56, 13, 3, 
5, 669, 648, 41, 0, 0, 0, 
5, 670, 845, 36, 33, 2, 3, 
5, 683, 922, 40, 40, 88, 2.98, 
5, 687, 1111, 45, 45, 14, 2.44, 
5, 699, 1036, 94, 94, 163, 3, 
5, 707, 994, 69, 68, 93, 1.91, 
5, 709, 1348, 24, 20, 9, 2.5, 
5, 716, 1220, 184, 182, 56, 3, 
5, 724, 1211, 2, 0, 0, 0, 
5, 729, 583, 64, 48, 9, 2, 
5, 733, 960, 17, 16, 19, 1.5, 
5, 735, 1303, 71, 71, 18, 1, 
5, 738, 926, 64, 61, 34, 1.97, 
5, 741, 1319, 179, 177, 135, 3, 
5, 744, 1318, 6, 0, 0, 0, 
5, 796, 620, 268, 247, 19, 3, 
5, 798, 1027, 2, 2, 2, 3, 
5, 800, 673, 5, 3, 1, 1, 
5, 803, 619, 197, 0, 0, 0, 
5, 806, 990, 23, 17, 20, 3, 
5, 813, 872, 60, 57, 11, 1.91, 
5, 827, 705, 6, 6, 11, 2.83, 
5, 827, 894, 84, 0, 0, 0, 
5, 833, 1097, 88, 85, 27, 2.88, 
5, 841, 665, 22, 16, 3, 1, 
5, 854, 1367, 68, 68, 323, 4.94, 
5, 862, 828, 43, 37, 6, 1, 
5, 866, 1028, 11, 0, 0, 0, 
5, 866, 1241, 30, 30, 13, 1.83, 
5, 870, 864, 9, 0, 0, 0, 
5, 871, 1031, 20, 20, 75, 5, 
5, 876, 936, 34, 34, 143, 4.68, 
5, 884, 996, 25, 25, 71, 4, 
5, 921, 501, 147, 147, 151, 3, 
5, 937, 753, 30, 15, 3, 2, 
5, 947, 662, 16, 0, 0, 0, 
5, 959, 892, 127, 0, 0, 0, 
5, 963, 611, 37, 37, 11, 2, 
5, 992, 1010, 33, 0, 0, 0, 
5, 997, 1028, 50, 0, 0, 0, 
5, 1005, 1150, 33, 2, 4, 3, 
5, 1016, 1036, 43, 41, 10, 1, 
5, 1062, 934, 7, 6, 2, 2.5, 
5, 1065, 871, 29, 3, 1, 2, 
5, 1085, 1328, 110, 103, 19, 1, 
5, 1090, 1300, 64, 64, 67, 2.97, 
5, 1092, 868, 3, 3, 3, 5, 
5, 1109, 1462, 86, 86, 307, 4, 
5, 1113, 470, 77, 77, 8, 1, 
5, 1126, 1097, 132, 132, 173, 3, 
5, 1158, 1097, 17, 0, 0, 0, 
5, 1165, 675, 61, 61, 24, 3, 
5, 1171, 909, 43, 43, 14, 3, 
5, 1176, 1078, 138, 138, 15, 1, 
5, 1181, 679, 122, 122, 447, 4, 
5, 1187, 1290, 11, 11, 56, 4, 
5, 1190, 838, 50, 50, 91, 2.98, 
5, 1190, 1341, 52, 52, 38, 2.85, 
5, 1192, 829, 81, 58, 10, 1.62, 
5, 1193, 863, 5, 3, 1, 1, 
5, 1197, 882, 4, 2, 2, 3, 
5, 1223, 1271, 2, 2, 1, 1, 
5, 1227, 1264, 53, 0, 0, 0, 
5, 1228, 573, 83, 0, 0, 0, 
5, 1240, 1198, 2, 1, 2, 3, 
5, 1254, 925, 335, 272, 26, 1, 
5, 1256, 1050, 9, 9, 6, 2, 
5, 1262, 706, 27, 0, 0, 0, 
5, 1270, 777, 30, 30, 130, 5, 
5, 1274, 1421, 58, 58, 33, 1, 
5, 1277, 1295, 223, 222, 112, 2, 
5, 1294, 1335, 50, 21, 2, 1, 
5, 1296, 511, 80, 55, 20, 2, 
5, 1296, 908, 13, 13, 10, 3, 
5, 1298, 1343, 14, 10, 7, 2, 
5, 1303, 846, 2, 0, 0, 0, 
5, 1307, 731, 3, 0, 0, 0, 
5, 1332, 946, 49, 42, 16, 2.93, 
5, 1338, 1289, 46, 40, 11, 3, 
5, 1339, 811, 236, 236, 909, 4, 
5, 1346, 1125, 37, 37, 176, 5, 
5, 1370, 1241, 14, 14, 17, 3, 
5, 1372, 1113, 76, 52, 5, 1, 
5, 1373, 1036, 47, 0, 0, 0, 
5, 1373, 1222, 37, 34, 15, 3, 
5, 1388, 1256, 2, 2, 1, 3, 
5, 1390, 1382, 155, 155, 103, 3, 
5, 1394, 867, 3, 1, 1, 2, 
5, 1405, 1251, 98, 88, 9, 2, 
5, 1410, 1111, 2, 0, 0, 0, 
5, 1441, 1455, 34, 34, 8, 2.82, 
5, 1445, 1034, 51, 50, 24, 3, 
5, 1449, 1326, 97, 92, 24, 2, 
5, 1451, 839, 4, 0, 0, 0, 
5, 1460, 1237, 7, 7, 8, 3, 
5, 1466, 868, 13, 0, 0, 0, 
5, 1468, 683, 7, 7, 7, 3, 
5, 1469, 647, 2, 0, 0, 0, 
5, 1474, 1131, 2, 2, 2, 1, 
5, 1484, 1136, 81, 81, 63, 2.84, 
5, 1492, 1156, 38, 28, 4, 1.46, 
5, 1510, 1120, 9, 9, 6, 3, 
5, 1516, 1147, 145, 0, 0, 0, 
5, 1522, 1246, 145, 142, 130, 3, 
5, 1528, 1440, 22, 22, 12, 2.82, 
5, 1534, 1060, 27, 0, 0, 0, 
5, 1552, 1316, 21, 18, 6, 2, 
5, 1561, 944, 30, 0, 0, 0, 
5, 1590, 1152, 3, 2, 1, 3, 
5, 1594, 1509, 26, 0, 0, 0, 
5, 1598, 1347, 131, 131, 765, 5, 
5, 1600, 908, 77, 77, 298, 4, 
5, 1603, 1447, 26, 23, 6, 2, 
5, 1621, 1602, 55, 55, 59, 3, 
5, 1631, 1113, 11, 0, 0, 0, 
5, 1641, 1330, 70, 69, 64, 3, 
5, 1653, 1457, 80, 68, 17, 2, 
5, 1666, 1462, 112, 112, 546, 4.97, 
5, 1667, 802, 47, 47, 227, 4, 
5, 1667, 1266, 110, 110, 160, 3, 
5, 1675, 1372, 28, 21, 2, 2, 
5, 1680, 1604, 2, 1, 1, 2, 
5, 1682, 1599, 23, 17, 7, 2, 
5, 1713, 1210, 41, 26, 11, 3, 
5, 1715, 1043, 71, 70, 40, 3, 
5, 1723, 1472, 61, 61, 22, 1.95, 
5, 1729, 1393, 199, 198, 129, 2.99, 
5, 1748, 885, 194, 0, 0, 0, 
5, 1752, 1589, 68, 66, 25, 3, 
5, 1760, 1155, 4, 0, 0, 0, 
5, 1771, 821, 18, 18, 18, 3, 
5, 1786, 1156, 115, 75, 5, 2, 
5, 1795, 1362, 41, 33, 15, 3, 
5, 1813, 858, 146, 146, 121, 3, 
5, 1821, 893, 50, 50, 253, 4.94, 
5, 1834, 980, 26, 26, 109, 4, 
5, 1836, 1393, 96, 96, 304, 4, 
5, 1845, 1300, 18, 18, 88, 4, 
5, 1860, 835, 65, 64, 30, 2, 
5, 1860, 971, 11, 1, 2, 2, 
5, 1879, 1444, 16, 14, 3, 2, 
5, 1900, 1340, 67, 65, 36, 3, 
5, 1909, 989, 5, 3, 3, 3, 
5, 1931, 1202, 25, 25, 3, 1, 
5, 1936, 1235, 137, 135, 18, 2, 
5, 1952, 1123, 70, 41, 10, 1.78, 
5, 1954, 1060, 98, 78, 5, 2, 
5, 1959, 930, 31, 31, 16, 2.81, 
5, 1973, 1369, 130, 27, 41, 2.96, 
5, 1988, 1091, 163, 162, 14, 2, 
5, 1997, 1332, 104, 93, 20, 2, 
5, 2004, 1313, 85, 85, 20, 3, 
5, 2010, 996, 4, 4, 4, 2.5, 
5, 2087, 906, 17, 0, 0, 0, 
5, 2089, 1319, 130, 129, 55, 2, 
5, 2100, 1294, 20, 20, 33, 3, 
5, 2119, 1140, 105, 104, 43, 2.96, 
5, 2121, 1361, 2, 1, 2, 2, 
5, 2131, 947, 142, 142, 712, 5, 
5, 2137, 1277, 16, 13, 3, 2, 
5, 2141, 1257, 55, 54, 31, 3, 
5, 2670, 1110, 36, 36, 12, 2, 
5, 2686, 1044, 39, 39, 45, 3, 
5, 2807, 812, 112, 109, 134, 2.99, 
5, 2809, 1005, 34, 27, 20, 3, 
5, 2811, 1337, 71, 71, 76, 3, 
5, 2834, 1255, 42, 42, 25, 3, 
5, 2840, 970, 78, 0, 0, 0, 
5, 2864, 958, 63, 61, 20, 2, 
5, 2868, 1390, 22, 13, 9, 3, 
5, 2877, 1234, 6, 6, 7, 3, 
5, 2878, 766, 3, 0, 0, 0, 
5, 2888, 959, 2, 2, 1, 3, 
5, 2900, 888, 2, 2, 17, 5, 
5, 2907, 1080, 10, 7, 2, 3, 
5, 2927, 1032, 2, 2, 1, 1, 
5, 2937, 1424, 14, 14, 11, 3, 
5, 2948, 1067, 18, 17, 14, 3, 
5, 2952, 1364, 16, 16, 135, 5, 
5, 2958, 1257, 22, 22, 3, 2, 
5, 2963, 1096, 2, 0, 0, 0, 
5, 2981, 1480, 12, 8, 3, 1, 
5, 2983, 1062, 109, 109, 75, 3, 
5, 2996, 921, 88, 87, 46, 2.98, 
5, 3000, 1278, 38, 34, 7, 2, 
5, 3018, 1452, 37, 36, 31, 2.78, 
5, 3030, 953, 68, 68, 32, 3, 
5, 3035, 977, 4, 0, 0, 0, 
5, 3041, 1424, 64, 64, 8, 1, 
5, 3066, 961, 9, 0, 0, 0, 
5, 3076, 1214, 2, 0, 0, 0, 
5, 3078, 852, 9, 5, 1, 1, 
5, 3111, 1458, 37, 37, 185, 5, 
5, 3113, 1347, 107, 94, 1, 1, 
5, 3125, 757, 59, 55, 19, 2, 
5, 3132, 848, 11, 7, 1, 2, 
5, 3140, 958, 35, 29, 13, 3, 
5, 3144, 815, 222, 222, 1073, 4, 
5, 3145, 1084, 241, 241, 46, 2, 
5, 3150, 1367, 56, 49, 11, 2, 
5, 3167, 1098, 139, 139, 29, 2, 
5, 3195, 908, 69, 0, 0, 0, 
5, 3195, 1109, 125, 125, 91, 2.96, 
5, 3210, 1342, 54, 54, 59, 3, 
5, 3216, 610, 71, 57, 5, 1, 
5, 3225, 551, 191, 191, 131, 3, 
5, 3238, 1099, 4, 4, 2, 3, 
5, 3238, 1315, 68, 68, 31, 3, 
5, 3251, 1232, 6, 5, 1, 1, 
5, 3251, 1513, 2, 2, 9, 4, 
5, 3266, 971, 134, 117, 18, 2, 
5, 3268, 1108, 15, 15, 62, 4, 
5, 3269, 720, 25, 25, 16, 3, 
5, 3287, 1176, 6, 5, 4, 3, 
5, 3302, 1225, 49, 49, 45, 3, 
5, 3304, 695, 6, 6, 12, 2, 
5, 3305, 1133, 15, 15, 5, 1.8, 
5, 3308, 1372, 30, 0, 0, 0, 
5, 3311, 931, 70, 28, 1, 1, 
5, 3315, 1069, 43, 43, 27, 3, 
5, 3323, 655, 57, 57, 348, 4.96, 
5, 3325, 588, 133, 120, 23, 1.9, 
5, 3341, 1054, 8, 8, 4, 1.25, 
5, 3347, 777, 124, 124, 123, 1.97, 
5, 3355, 838, 101, 82, 17, 2, 
5, 3359, 529, 76, 56, 9, 2, 
5, 3371, 755, 106, 104, 22, 1.59, 
5, 3400, 834, 59, 59, 74, 2.98, 
5, 3402, 1080, 12, 0, 0, 0, 
5, 3407, 615, 34, 34, 131, 4, 
5, 3407, 663, 173, 173, 107, 3, 
5, 3409, 946, 142, 140, 50, 1.99, 
5, 3415, 783, 46, 37, 5, 3, 
5, 3429, 852, 38, 38, 48, 3, 
5, 3431, 1323, 83, 82, 46, 1.88, 
5, 3434, 1150, 33, 33, 178, 5, 
5, 3439, 822, 3, 0, 0, 0, 
5, 3442, 1334, 49, 44, 9, 1.95, 
5, 3464, 815, 2, 2, 1, 3, 
5, 3464, 1247, 10, 10, 2, 2, 
5, 3469, 830, 46, 9, 1, 1, 
5, 3469, 1165, 5, 0, 0, 0, 
5, 3489, 793, 101, 95, 21, 1.71, 
5, 3497, 823, 106, 6, 1, 1, 
5, 3501, 1392, 8, 6, 4, 3, 
5, 3527, 764, 18, 0, 0, 0, 
5, 3539, 409, 124, 123, 111, 3, 
5, 3541, 655, 34, 31, 36, 3, 
5, 3544, 1050, 107, 106, 34, 2.58, 
5, 3552, 622, 67, 67, 72, 3, 
5, 3553, 598, 41, 41, 222, 5, 
5, 3554, 665, 30, 30, 49, 2.93, 
5, 3558, 691, 21, 21, 23, 3, 
5, 3562, 1112, 44, 0, 0, 0, 
5, 3591, 1010, 13, 8, 3, 2, 
5, 3600, 1305, 11, 11, 31, 4, 
5, 3601, 844, 40, 40, 175, 4, 
5, 3602, 810, 36, 36, 49, 3, 
5, 3610, 1091, 110, 0, 0, 0, 
5, 3611, 1001, 42, 41, 5, 3, 
5, 3627, 670, 41, 39, 20, 3, 
5, 3629, 921, 333, 333, 135, 2.99, 
5, 3636, 923, 5, 0, 0, 0, 
5, 3641, 1077, 14, 0, 0, 0, 
5, 3647, 474, 142, 142, 525, 4, 
5, 3656, 555, 42, 41, 21, 3, 
5, 3658, 840, 13, 9, 7, 3, 
5, 3679, 1311, 65, 63, 27, 1.98, 
5, 3680, 1073, 18, 16, 4, 2, 
5, 3685, 1238, 2, 0, 0, 0, 
5, 3686, 609, 2, 2, 2, 2, 
5, 3688, 546, 71, 71, 174, 3, 
5, 3690, 1088, 103, 102, 165, 4, 
5, 3695, 1426, 9, 0, 0, 0, 
5, 3697, 454, 125, 125, 424, 4, 
5, 3699, 633, 51, 51, 372, 5, 
5, 3702, 352, 8, 5, 7, 2, 
5, 3703, 545, 19, 9, 2, 2, 
5, 3706, 1430, 273, 252, 28, 1.78, 
5, 3709, 1304, 94, 94, 118, 3, 
5, 3711, 1179, 59, 59, 46, 3, 
5, 3713, 712, 15, 1, 9, 5, 
5, 3735, 1318, 110, 0, 0, 0, 
5, 3741, 550, 79, 78, 30, 3, 
5, 3750, 887, 24, 24, 14, 3, 
5, 3768, 381, 3, 0, 0, 0, 
5, 3783, 1008, 2, 0, 0, 0, 
5, 3784, 1099, 5, 2, 1, 3, 
5, 3785, 566, 19, 19, 16, 3, 
5, 3792, 1175, 7, 6, 11, 2.83, 
5, 3807, 408, 65, 64, 42, 2, 
5, 3809, 474, 78, 78, 375, 4, 
5, 3834, 1014, 44, 24, 2, 1.29, 
5, 3865, 1206, 53, 51, 18, 3, 
5, 3870, 844, 73, 73, 4, 2, 
5, 3882, 909, 4, 4, 1, 3, 
5, 3895, 937, 11, 11, 50, 5, 
5, 3896, 920, 95, 91, 34, 3, 
5, 3922, 532, 58, 58, 96, 3, 
5, 3933, 606, 193, 193, 88, 2, 
5, 3942, 694, 74, 55, 3, 1, 
5, 3949, 614, 2, 0, 0, 0, 
5, 3952, 914, 47, 1, 1, 1, 
5, 3965, 934, 48, 48, 10, 2, 
5, 3970, 1119, 27, 27, 15, 3, 
5, 3976, 961, 75, 0, 0, 0, 
5, 3988, 1271, 71, 71, 11, 2, 
5, 3989, 539, 9, 0, 0, 0, 
5, 3997, 1228, 65, 61, 22, 3, 
5, 4017, 897, 4, 1, 1, 3, 
5, 4018, 593, 32, 32, 140, 4, 
5, 4025, 683, 46, 6, 1, 1, 
5, 4027, 522, 44, 33, 31, 3, 
5, 4044, 1298, 11, 11, 11, 3, 
5, 4059, 687, 3, 3, 5, 3, 
5, 4059, 1253, 96, 93, 23, 3, 
5, 4064, 1438, 153, 16, 78, 4.94, 
5, 4092, 856, 48, 39, 3, 1, 
5, 4097, 655, 6, 1, 1, 2, 
5, 4098, 790, 61, 60, 86, 3, 
5, 4106, 1095, 23, 3, 13, 4, 
5, 4111, 1346, 44, 0, 0, 0, 
5, 4121, 617, 5, 0, 0, 0, 
5, 4123, 870, 9, 0, 0, 0, 
5, 4127, 858, 143, 143, 37, 1.99, 
5, 4127, 1022, 2, 0, 0, 0, 
5, 4134, 773, 131, 131, 122, 3, 
5, 4139, 1170, 59, 57, 45, 3, 
5, 4142, 1072, 21, 21, 12, 1, 
5, 4142, 1149, 148, 142, 16, 1, 
5, 4150, 421, 7, 5, 2, 3, 
5, 4154, 1295, 94, 94, 559, 5, 
5, 4157, 589, 29, 28, 6, 2, 
5, 4168, 888, 4, 4, 4, 3, 
5, 4168, 1044, 31, 31, 34, 3, 
5, 4172, 1439, 16, 9, 7, 3, 
5, 4174, 1034, 264, 207, 52, 3, 
5, 4175, 1023, 93, 0, 0, 0, 
5, 4177, 1316, 68, 68, 74, 3, 
5, 4180, 744, 30, 27, 5, 3, 
5, 4199, 200, 124, 77, 3, 1, 
5, 4199, 344, 61, 0, 0, 0, 
5, 4200, 483, 118, 116, 19, 1.95, 
5, 4200, 537, 52, 48, 14, 2, 
5, 4202, 1072, 23, 0, 0, 0, 
5, 4216, 485, 51, 18, 2, 1, 
5, 4220, 525, 55, 55, 45, 3, 
5, 4227, 183, 50, 48, 26, 2, 
5, 4228, 303, 2, 1, 2, 3, 
5, 4231, 853, 81, 21, 1, 3, 
5, 4231, 934, 47, 15, 2, 1.47, 
5, 4232, 969, 151, 146, 13, 1.84, 
5, 4236, 349, 2, 2, 1, 2, 
5, 4236, 1078, 28, 24, 2, 1, 
5, 4240, 1446, 13, 13, 3, 2, 
5, 4248, 1217, 57, 56, 33, 2.98, 
5, 4251, 1171, 20, 19, 9, 2, 
5, 4255, 1029, 74, 73, 73, 3, 
5, 4256, 634, 38, 38, 202, 5, 
5, 4264, 1188, 95, 95, 77, 2.99, 
5, 4264, 1191, 92, 91, 6, 1, 
5, 4273, 920, 50, 50, 48, 3, 
5, 4273, 1232, 117, 117, 753, 5, 
5, 4276, 219, 41, 40, 22, 2.7, 
5, 4277, 697, 22, 1, 7, 4, 
5, 4283, 617, 9, 7, 5, 3, 
5, 4289, 1190, 120, 120, 467, 4, 
5, 4293, 576, 18, 18, 2, 1.33, 
5, 4296, 691, 48, 47, 35, 3, 
5, 4297, 213, 14, 13, 3, 2, 
5, 4310, 947, 26, 26, 27, 3, 
5, 4318, 708, 4, 4, 3, 3, 
5, 4324, 224, 10, 2, 2, 2, 
5, 4324, 1139, 44, 41, 6, 2, 
5, 4330, 1358, 176, 0, 0, 0, 
5, 4336, 170, 90, 23, 1, 1, 
5, 4346, 1408, 46, 46, 17, 1.87, 
5, 4354, 1313, 76, 72, 28, 2, 
5, 4357, 749, 283, 282, 72, 2, 
5, 4361, 167, 20, 0, 0, 0, 
5, 4361, 1061, 36, 35, 32, 3, 
5, 4362, 194, 30, 30, 141, 4, 
5, 4362, 930, 10, 3, 1, 2, 
5, 4372, 788, 99, 99, 246, 3, 
5, 4377, 784, 224, 223, 108, 2, 
5, 4378, 429, 28, 2, 12, 4, 
5, 4394, 1322, 222, 220, 47, 2, 
5, 4398, 344, 66, 65, 16, 2, 
5, 4400, 563, 35, 32, 9, 2, 
5, 4408, 920, 48, 48, 33, 2.92, 
5, 4420, 1134, 15, 5, 1, 3, 
5, 4423, 887, 11, 11, 7, 3, 
5, 4423, 979, 136, 135, 38, 2, 
5, 4430, 939, 10, 10, 6, 3, 
5, 4448, 578, 114, 114, 91, 3, 
5, 4458, 1316, 37, 34, 14, 2.88, 
5, 4462, 1262, 13, 10, 8, 2, 
5, 4463, 271, 238, 235, 67, 2, 
5, 4463, 584, 184, 184, 45, 1.98, 
5, 4467, 665, 132, 132, 58, 2.09, 
5, 4481, 352, 43, 4, 2, 3, 
5, 4481, 869, 45, 42, 48, 3, 
5, 4485, 1521, 125, 120, 114, 2.98, 
5, 4486, 588, 263, 249, 129, 2.96, 
5, 4490, 1451, 118, 82, 4, 1, 
5, 4501, 1079, 4, 4, 3, 3, 
5, 4534, 858, 41, 39, 15, 2, 
5, 4534, 1294, 12, 12, 83, 4.92, 
5, 4555, 990, 22, 19, 10, 2, 
5, 4556, 1363, 20, 19, 9, 2, 
5, 4561, 744, 43, 42, 29, 2, 
5, 4571, 696, 157, 157, 84, 2, 
5, 4572, 829, 26, 26, 19, 3, 
5, 4579, 461, 27, 21, 3, 1, 
5, 4582, 634, 53, 53, 254, 5, 
5, 4588, 1481, 83, 67, 7, 1, 
5, 4592, 355, 39, 39, 20, 3, 
5, 4593, 1089, 21, 21, 40, 1.9, 
5, 4598, 575, 43, 43, 118, 4, 
5, 4612, 1254, 17, 15, 2, 2, 
5, 4613, 1451, 64, 64, 65, 3, 
5, 4617, 1136, 45, 44, 7, 2, 
5, 4617, 1492, 19, 0, 0, 0, 
5, 4618, 569, 2, 0, 0, 0, 
5, 4618, 832, 84, 79, 18, 2, 
5, 4619, 600, 18, 18, 85, 4.89, 
5, 4621, 689, 63, 61, 47, 3, 
5, 4621, 1191, 123, 121, 24, 1.93, 
5, 4629, 614, 40, 18, 2, 2, 
5, 4629, 1091, 17, 17, 13, 1, 
5, 4633, 1488, 23, 23, 33, 3, 
5, 4646, 837, 46, 44, 12, 2, 
5, 4648, 637, 39, 37, 32, 3, 
5, 4676, 615, 8, 3, 1, 2, 
5, 4681, 638, 15, 15, 11, 3, 
5, 4686, 1213, 114, 114, 695, 5, 
5, 4703, 769, 48, 47, 7, 2, 
5, 4707, 852, 4, 0, 0, 0, 
5, 4708, 1088, 180, 177, 63, 1.99, 
5, 4721, 1315, 37, 36, 4, 2, 
5, 4731, 464, 60, 58, 43, 2.9, 
5, 4732, 759, 70, 28, 1, 1, 
5, 4743, 1093, 16, 10, 3, 1.3, 
5, 4749, 614, 38, 37, 19, 3, 
5, 4757, 648, 95, 92, 47, 3, 
5, 4769, 676, 95, 93, 24, 2.55, 
5, 4774, 1025, 89, 87, 32, 1.97, 
5, 4776, 567, 20, 7, 1, 2, 
5, 4795, 829, 36, 36, 13, 3, 
5, 4799, 956, 7, 4, 2, 1, 
5, 4803, 749, 193, 187, 13, 2, 
5, 4813, 1393, 12, 12, 2, 3, 
5, 4817, 1001, 124, 123, 11, 1.88, 
5, 4819, 1086, 10, 0, 0, 0, 
5, 4864, 627, 17, 16, 4, 2, 
5, 4867, 949, 141, 141, 41, 2, 
5, 4869, 689, 48, 48, 31, 3, 
5, 4869, 1040, 49, 48, 61, 3, 
5, 4870, 946, 15, 0, 0, 0, 
5, 4876, 1063, 33, 30, 25, 2.97, 
5, 4882, 515, 35, 35, 30, 3, 
5, 4889, 842, 186, 182, 61, 3, 
5, 4894, 1198, 2, 2, 2, 4, 
5, 4899, 728, 120, 120, 120, 3, 
5, 4905, 1144, 74, 74, 407, 4.96, 
5, 4907, 866, 61, 0, 0, 0, 
5, 4936, 495, 25, 25, 8, 1.8, 
5, 4955, 926, 2, 0, 0, 0, 
5, 4957, 533, 11, 11, 6, 2.91, 
5, 4960, 820, 24, 10, 2, 1, 
5, 4964, 994, 104, 101, 74, 2.92, 
5, 4972, 899, 2, 0, 0, 0, 
5, 4975, 714, 43, 41, 12, 3, 
5, 4985, 481, 30, 28, 5, 1.07, 
5, 4986, 871, 96, 68, 12, 2, 
5, 4998, 496, 26, 26, 21, 3, 
5, 4999, 1017, 2, 0, 0, 0, 
5, 5007, 1017, 99, 99, 578, 4.99, 
5, 5016, 538, 5, 4, 1, 3, 
5, 5018, 361, 42, 0, 0, 0, 
5, 5031, 765, 15, 15, 9, 3, 
5, 5032, 761, 38, 38, 18, 3, 
5, 5033, 531, 96, 0, 0, 0, 
5, 5037, 1150, 6, 0, 0, 0, 
5, 5042, 701, 2, 0, 0, 0, 
5, 5064, 921, 50, 39, 7, 1, 
5, 5069, 589, 86, 83, 47, 2.81, 
5, 5076, 1059, 101, 100, 85, 3, 
5, 5087, 718, 14, 14, 8, 3, 
5, 5089, 496, 69, 67, 37, 3, 
5, 5092, 814, 15, 7, 2, 1, 
5, 5100, 648, 76, 70, 12, 2, 
5, 5106, 721, 15, 11, 1, 2, 
5, 5125, 1235, 60, 58, 8, 1, 
5, 5127, 429, 61, 61, 399, 5, 
5, 5129, 656, 108, 107, 51, 2.93, 
5, 5129, 1012, 10, 3, 1, 2, 
5, 5137, 1180, 166, 165, 157, 2.99, 
5, 5139, 1209, 67, 67, 29, 1.82, 
5, 5141, 393, 76, 55, 10, 1.45, 
5, 5152, 372, 10, 10, 57, 5, 
5, 5160, 401, 2, 2, 8, 4, 
5, 5162, 1056, 37, 37, 3, 1, 
5, 5164, 959, 195, 193, 72, 2, 
5, 5165, 992, 68, 68, 46, 3, 
5, 5166, 1081, 40, 40, 28, 2.9, 
5, 5179, 1033, 9, 9, 3, 1.67, 
5, 5183, 879, 168, 152, 6, 1, 
5, 5206, 786, 147, 0, 0, 0, 
5, 5214, 1038, 58, 57, 9, 2, 
5, 5220, 556, 78, 75, 11, 3, 
5, 5223, 1079, 148, 148, 653, 4, 
5, 5223, 1205, 15, 14, 7, 1.79, 
5, 5227, 993, 91, 91, 134, 2.99, 
5, 5230, 649, 20, 20, 7, 3, 
5, 5230, 987, 2, 1, 1, 2, 
5, 5232, 923, 44, 42, 27, 3, 
5, 5240, 489, 66, 66, 17, 2, 
5, 5241, 1051, 2, 0, 0, 0, 
5, 5250, 510, 119, 11, 1, 1, 
5, 5250, 862, 15, 15, 14, 2.8, 
5, 5259, 743, 143, 143, 129, 3, 
