"class","npixels","year","areaHa","scenario","rep"
"10",9292,2021,836.28,"RCP45","Rep4"
"11",128994,2021,11609.46,"RCP45","Rep4"
"12",43902,2021,3951.18,"RCP45","Rep4"
"13",736,2021,66.24,"RCP45","Rep4"
"0",708938,2022,63804.42,"RCP45","Rep4"
"1",985673,2022,88710.57,"RCP45","Rep4"
"2",92649,2022,8338.41,"RCP45","Rep4"
"3",423027,2022,38072.43,"RCP45","Rep4"
"4",98064,2022,8825.76,"RCP45","Rep4"
"5",81957,2022,7376.13,"RCP45","Rep4"
"6",146259,2022,13163.31,"RCP45","Rep4"
"7",6413,2022,577.17,"RCP45","Rep4"
"8",6677,2022,600.93,"RCP45","Rep4"
"9",121995,2022,10979.55,"RCP45","Rep4"
"10",9282,2022,835.38,"RCP45","Rep4"
"11",127655,2022,11488.95,"RCP45","Rep4"
"12",43908,2022,3951.72,"RCP45","Rep4"
"13",736,2022,66.24,"RCP45","Rep4"
"0",708725,2023,63785.25,"RCP45","Rep4"
"1",988040,2023,88923.6,"RCP45","Rep4"
"2",92100,2023,8289,"RCP45","Rep4"
"3",422745,2023,38047.05,"RCP45","Rep4"
"4",98074,2023,8826.66,"RCP45","Rep4"
"5",80593,2023,7253.37,"RCP45","Rep4"
"6",151062,2023,13595.58,"RCP45","Rep4"
"7",6413,2023,577.17,"RCP45","Rep4"
"8",6717,2023,604.53,"RCP45","Rep4"
"9",117760,2023,10598.4,"RCP45","Rep4"
"10",9265,2023,833.85,"RCP45","Rep4"
"11",127088,2023,11437.92,"RCP45","Rep4"
"12",43914,2023,3952.26,"RCP45","Rep4"
"13",737,2023,66.33,"RCP45","Rep4"
"0",714349,2024,64291.41,"RCP45","Rep4"
"1",987189,2024,88847.01,"RCP45","Rep4"
"2",89452,2024,8050.68,"RCP45","Rep4"
"3",423549,2024,38119.41,"RCP45","Rep4"
"4",97889,2024,8810.01,"RCP45","Rep4"
"5",79678,2024,7171.02,"RCP45","Rep4"
"6",151065,2024,13595.85,"RCP45","Rep4"
"7",6391,2024,575.19,"RCP45","Rep4"
"8",6726,2024,605.34,"RCP45","Rep4"
"9",116853,2024,10516.77,"RCP45","Rep4"
"10",9010,2024,810.9,"RCP45","Rep4"
"11",126558,2024,11390.22,"RCP45","Rep4"
"12",43798,2024,3941.82,"RCP45","Rep4"
"13",726,2024,65.34,"RCP45","Rep4"
"0",714083,2025,64267.47,"RCP45","Rep4"
"1",988667,2025,88980.03,"RCP45","Rep4"
"2",89296,2025,8036.64,"RCP45","Rep4"
"3",425171,2025,38265.39,"RCP45","Rep4"
"4",98030,2025,8822.7,"RCP45","Rep4"
"5",79648,2025,7168.32,"RCP45","Rep4"
"6",151460,2025,13631.4,"RCP45","Rep4"
"7",6392,2025,575.28,"RCP45","Rep4"
"8",6747,2025,607.23,"RCP45","Rep4"
"9",113979,2025,10258.11,"RCP45","Rep4"
"10",9000,2025,810,"RCP45","Rep4"
"11",126229,2025,11360.61,"RCP45","Rep4"
"12",43805,2025,3942.45,"RCP45","Rep4"
"13",726,2025,65.34,"RCP45","Rep4"
"0",713718,2026,64234.62,"RCP45","Rep4"
"1",989866,2026,89087.94,"RCP45","Rep4"
"2",89285,2026,8035.65,"RCP45","Rep4"
"3",424420,2026,38197.8,"RCP45","Rep4"
"4",98039,2026,8823.51,"RCP45","Rep4"
"5",79739,2026,7176.51,"RCP45","Rep4"
"6",154215,2026,13879.35,"RCP45","Rep4"
"7",6395,2026,575.55,"RCP45","Rep4"
"8",6759,2026,608.31,"RCP45","Rep4"
"9",111103,2026,9999.27,"RCP45","Rep4"
"10",8981,2026,808.29,"RCP45","Rep4"
"11",126135,2026,11352.15,"RCP45","Rep4"
"12",43852,2026,3946.68,"RCP45","Rep4"
"13",726,2026,65.34,"RCP45","Rep4"
"0",713358,2027,64202.22,"RCP45","Rep4"
"1",991758,2027,89258.22,"RCP45","Rep4"
"2",90214,2027,8119.26,"RCP45","Rep4"
"3",423005,2027,38070.45,"RCP45","Rep4"
"4",98047,2027,8824.23,"RCP45","Rep4"
"5",80160,2027,7214.4,"RCP45","Rep4"
"6",155255,2027,13972.95,"RCP45","Rep4"
"7",6396,2027,575.64,"RCP45","Rep4"
"8",6762,2027,608.58,"RCP45","Rep4"
"9",108558,2027,9770.22,"RCP45","Rep4"
"10",8959,2027,806.31,"RCP45","Rep4"
"11",126099,2027,11348.91,"RCP45","Rep4"
"12",43936,2027,3954.24,"RCP45","Rep4"
"13",726,2027,65.34,"RCP45","Rep4"
"0",713050,2028,64174.5,"RCP45","Rep4"
"1",993493,2028,89414.37,"RCP45","Rep4"
"2",90086,2028,8107.74,"RCP45","Rep4"
"3",421493,2028,37934.37,"RCP45","Rep4"
"4",98045,2028,8824.05,"RCP45","Rep4"
"5",81739,2028,7356.51,"RCP45","Rep4"
"6",155720,2028,14014.8,"RCP45","Rep4"
"7",6399,2028,575.91,"RCP45","Rep4"
"8",6772,2028,609.48,"RCP45","Rep4"
"9",106853,2028,9616.77,"RCP45","Rep4"
"10",8825,2028,794.25,"RCP45","Rep4"
"11",126079,2028,11347.11,"RCP45","Rep4"
"12",43953,2028,3955.77,"RCP45","Rep4"
"13",726,2028,65.34,"RCP45","Rep4"
"0",718709,2029,64683.81,"RCP45","Rep4"
"1",992446,2029,89320.14,"RCP45","Rep4"
"2",90953,2029,8185.77,"RCP45","Rep4"
"3",419200,2029,37728,"RCP45","Rep4"
"4",98113,2029,8830.17,"RCP45","Rep4"
"5",81946,2029,7375.14,"RCP45","Rep4"
"6",155310,2029,13977.9,"RCP45","Rep4"
"7",6377,2029,573.93,"RCP45","Rep4"
"8",6780,2029,610.2,"RCP45","Rep4"
"9",104539,2029,9408.51,"RCP45","Rep4"
"10",8682,2029,781.38,"RCP45","Rep4"
"11",125587,2029,11302.83,"RCP45","Rep4"
"12",43865,2029,3947.85,"RCP45","Rep4"
"13",726,2029,65.34,"RCP45","Rep4"
"0",718218,2030,64639.62,"RCP45","Rep4"
"1",994034,2030,89463.06,"RCP45","Rep4"
"2",90731,2030,8165.79,"RCP45","Rep4"
"3",418428,2030,37658.52,"RCP45","Rep4"
"4",98116,2030,8830.44,"RCP45","Rep4"
"5",82057,2030,7385.13,"RCP45","Rep4"
"6",155595,2030,14003.55,"RCP45","Rep4"
"7",6379,2030,574.11,"RCP45","Rep4"
"8",6812,2030,613.08,"RCP45","Rep4"
"9",103969,2030,9357.21,"RCP45","Rep4"
"10",8671,2030,780.39,"RCP45","Rep4"
"11",125610,2030,11304.9,"RCP45","Rep4"
"12",43886,2030,3949.74,"RCP45","Rep4"
"13",727,2030,65.43,"RCP45","Rep4"
"0",717898,2031,64610.82,"RCP45","Rep4"
"1",994829,2031,89534.61,"RCP45","Rep4"
"2",90654,2031,8158.86,"RCP45","Rep4"
"3",418359,2031,37652.31,"RCP45","Rep4"
"4",98185,2031,8836.65,"RCP45","Rep4"
"5",82193,2031,7397.37,"RCP45","Rep4"
"6",156353,2031,14071.77,"RCP45","Rep4"
"7",6382,2031,574.38,"RCP45","Rep4"
"8",6836,2031,615.24,"RCP45","Rep4"
"9",103015,2031,9271.35,"RCP45","Rep4"
"10",8646,2031,778.14,"RCP45","Rep4"
"11",125258,2031,11273.22,"RCP45","Rep4"
"12",43897,2031,3950.73,"RCP45","Rep4"
"13",728,2031,65.52,"RCP45","Rep4"
"0",717383,2032,64564.47,"RCP45","Rep4"
"1",995088,2032,89557.92,"RCP45","Rep4"
"2",90543,2032,8148.87,"RCP45","Rep4"
"3",419371,2032,37743.39,"RCP45","Rep4"
"4",97304,2032,8757.36,"RCP45","Rep4"
"5",81583,2032,7342.47,"RCP45","Rep4"
"6",157750,2032,14197.5,"RCP45","Rep4"
"7",6385,2032,574.65,"RCP45","Rep4"
"8",6850,2032,616.5,"RCP45","Rep4"
"9",102443,2032,9219.87,"RCP45","Rep4"
"10",8636,2032,777.24,"RCP45","Rep4"
"11",125239,2032,11271.51,"RCP45","Rep4"
"12",43930,2032,3953.7,"RCP45","Rep4"
"13",728,2032,65.52,"RCP45","Rep4"
"0",716910,2033,64521.9,"RCP45","Rep4"
"1",996412,2033,89677.08,"RCP45","Rep4"
"2",89654,2033,8068.86,"RCP45","Rep4"
"3",420814,2033,37873.26,"RCP45","Rep4"
"4",96050,2033,8644.5,"RCP45","Rep4"
"5",81084,2033,7297.56,"RCP45","Rep4"
"6",159452,2033,14350.68,"RCP45","Rep4"
"7",6389,2033,575.01,"RCP45","Rep4"
"8",6866,2033,617.94,"RCP45","Rep4"
"9",101361,2033,9122.49,"RCP45","Rep4"
"10",8612,2033,775.08,"RCP45","Rep4"
"11",124953,2033,11245.77,"RCP45","Rep4"
"12",43947,2033,3955.23,"RCP45","Rep4"
"13",729,2033,65.61,"RCP45","Rep4"
"0",722330,2034,65009.7,"RCP45","Rep4"
"1",996364,2034,89672.76,"RCP45","Rep4"
"2",87682,2034,7891.38,"RCP45","Rep4"
"3",422725,2034,38045.25,"RCP45","Rep4"
"4",94061,2034,8465.49,"RCP45","Rep4"
"5",81338,2034,7320.42,"RCP45","Rep4"
"6",159990,2034,14399.1,"RCP45","Rep4"
"7",6393,2034,575.37,"RCP45","Rep4"
"8",6870,2034,618.3,"RCP45","Rep4"
"9",98492,2034,8864.28,"RCP45","Rep4"
"10",8515,2034,766.35,"RCP45","Rep4"
"11",123913,2034,11152.17,"RCP45","Rep4"
"12",43837,2034,3945.33,"RCP45","Rep4"
"13",723,2034,65.07,"RCP45","Rep4"
"0",721996,2035,64979.64,"RCP45","Rep4"
"1",997948,2035,89815.32,"RCP45","Rep4"
"2",87562,2035,7880.58,"RCP45","Rep4"
"3",424029,2035,38162.61,"RCP45","Rep4"
"4",92647,2035,8338.23,"RCP45","Rep4"
"5",81122,2035,7300.98,"RCP45","Rep4"
"6",161063,2035,14495.67,"RCP45","Rep4"
"7",6468,2035,582.12,"RCP45","Rep4"
"8",6882,2035,619.38,"RCP45","Rep4"
"9",97049,2035,8734.41,"RCP45","Rep4"
"10",8500,2035,765,"RCP45","Rep4"
"11",123402,2035,11106.18,"RCP45","Rep4"
"12",43842,2035,3945.78,"RCP45","Rep4"
"13",723,2035,65.07,"RCP45","Rep4"
"0",721609,2036,64944.81,"RCP45","Rep4"
"1",1000644,2036,90057.96,"RCP45","Rep4"
"2",88979,2036,8008.11,"RCP45","Rep4"
"3",425201,2036,38268.09,"RCP45","Rep4"
"4",92212,2036,8299.08,"RCP45","Rep4"
"5",81125,2036,7301.25,"RCP45","Rep4"
"6",161493,2036,14534.37,"RCP45","Rep4"
"7",6475,2036,582.75,"RCP45","Rep4"
"8",6887,2036,619.83,"RCP45","Rep4"
"9",92486,2036,8323.74,"RCP45","Rep4"
"10",8269,2036,744.21,"RCP45","Rep4"
"11",123269,2036,11094.21,"RCP45","Rep4"
"12",43861,2036,3947.49,"RCP45","Rep4"
"13",723,2036,65.07,"RCP45","Rep4"
"0",721051,2037,64894.59,"RCP45","Rep4"
"1",1002987,2037,90268.83,"RCP45","Rep4"
"2",89082,2037,8017.38,"RCP45","Rep4"
"3",426297,2037,38366.73,"RCP45","Rep4"
"4",91357,2037,8222.13,"RCP45","Rep4"
"5",79909,2037,7191.81,"RCP45","Rep4"
"6",164636,2037,14817.24,"RCP45","Rep4"
"7",6480,2037,583.2,"RCP45","Rep4"
"8",6895,2037,620.55,"RCP45","Rep4"
"9",89344,2037,8040.96,"RCP45","Rep4"
"10",8232,2037,740.88,"RCP45","Rep4"
"11",122335,2037,11010.15,"RCP45","Rep4"
"12",43905,2037,3951.45,"RCP45","Rep4"
"13",723,2037,65.07,"RCP45","Rep4"
"0",720659,2038,64859.31,"RCP45","Rep4"
"1",1004397,2038,90395.73,"RCP45","Rep4"
"2",89390,2038,8045.1,"RCP45","Rep4"
"3",427444,2038,38469.96,"RCP45","Rep4"
"4",91073,2038,8196.57,"RCP45","Rep4"
"5",77833,2038,7004.97,"RCP45","Rep4"
"6",170689,2038,15362.01,"RCP45","Rep4"
"7",6483,2038,583.47,"RCP45","Rep4"
"8",6907,2038,621.63,"RCP45","Rep4"
"9",81537,2038,7338.33,"RCP45","Rep4"
"10",8210,2038,738.9,"RCP45","Rep4"
"11",123967,2038,11157.03,"RCP45","Rep4"
"12",43921,2038,3952.89,"RCP45","Rep4"
"13",723,2038,65.07,"RCP45","Rep4"
"0",725938,2039,65334.42,"RCP45","Rep4"
"1",1003589,2039,90323.01,"RCP45","Rep4"
"2",89339,2039,8040.51,"RCP45","Rep4"
"3",426561,2039,38390.49,"RCP45","Rep4"
"4",89997,2039,8099.73,"RCP45","Rep4"
"5",77351,2039,6961.59,"RCP45","Rep4"
"6",172061,2039,15485.49,"RCP45","Rep4"
"7",6486,2039,583.74,"RCP45","Rep4"
"8",6913,2039,622.17,"RCP45","Rep4"
"9",79291,2039,7136.19,"RCP45","Rep4"
"10",8139,2039,732.51,"RCP45","Rep4"
"11",123078,2039,11077.02,"RCP45","Rep4"
"12",43769,2039,3939.21,"RCP45","Rep4"
"13",721,2039,64.89,"RCP45","Rep4"
"0",725380,2040,65284.2,"RCP45","Rep4"
"1",1004786,2040,90430.74,"RCP45","Rep4"
"2",89365,2040,8042.85,"RCP45","Rep4"
"3",427066,2040,38435.94,"RCP45","Rep4"
"4",89415,2040,8047.35,"RCP45","Rep4"
"5",76639,2040,6897.51,"RCP45","Rep4"
"6",173111,2040,15579.99,"RCP45","Rep4"
"7",6491,2040,584.19,"RCP45","Rep4"
"8",6922,2040,622.98,"RCP45","Rep4"
"9",78353,2040,7051.77,"RCP45","Rep4"
"10",8114,2040,730.26,"RCP45","Rep4"
"11",122970,2040,11067.3,"RCP45","Rep4"
"12",43898,2040,3950.82,"RCP45","Rep4"
"13",723,2040,65.07,"RCP45","Rep4"
"0",724897,2041,65240.73,"RCP45","Rep4"
"1",1007658,2041,90689.22,"RCP45","Rep4"
"2",89673,2041,8070.57,"RCP45","Rep4"
"3",427655,2041,38488.95,"RCP45","Rep4"
"4",89063,2041,8015.67,"RCP45","Rep4"
"5",76453,2041,6880.77,"RCP45","Rep4"
"6",173698,2041,15632.82,"RCP45","Rep4"
"7",6494,2041,584.46,"RCP45","Rep4"
"8",6936,2041,624.24,"RCP45","Rep4"
"9",75521,2041,6796.89,"RCP45","Rep4"
"10",8098,2041,728.82,"RCP45","Rep4"
"11",121716,2041,10954.44,"RCP45","Rep4"
"12",44647,2041,4018.23,"RCP45","Rep4"
"13",724,2041,65.16,"RCP45","Rep4"
"0",724349,2042,65191.41,"RCP45","Rep4"
"1",1010334,2042,90930.06,"RCP45","Rep4"
"2",89514,2042,8056.26,"RCP45","Rep4"
"3",428796,2042,38591.64,"RCP45","Rep4"
"4",88405,2042,7956.45,"RCP45","Rep4"
"5",76456,2042,6881.04,"RCP45","Rep4"
"6",174236,2042,15681.24,"RCP45","Rep4"
"7",6495,2042,584.55,"RCP45","Rep4"
"8",6951,2042,625.59,"RCP45","Rep4"
"9",72373,2042,6513.57,"RCP45","Rep4"
"10",8073,2042,726.57,"RCP45","Rep4"
"11",120981,2042,10888.29,"RCP45","Rep4"
"12",45545,2042,4099.05,"RCP45","Rep4"
"13",725,2042,65.25,"RCP45","Rep4"
"0",723917,2043,65152.53,"RCP45","Rep4"
"1",1011035,2043,90993.15,"RCP45","Rep4"
"2",89392,2043,8045.28,"RCP45","Rep4"
"3",429670,2043,38670.3,"RCP45","Rep4"
"4",87305,2043,7857.45,"RCP45","Rep4"
"5",76421,2043,6877.89,"RCP45","Rep4"
"6",175171,2043,15765.39,"RCP45","Rep4"
"7",6500,2043,585,"RCP45","Rep4"
"8",6968,2043,627.12,"RCP45","Rep4"
"9",71603,2043,6444.27,"RCP45","Rep4"
"10",8064,2043,725.76,"RCP45","Rep4"
"11",120853,2043,10876.77,"RCP45","Rep4"
"12",45609,2043,4104.81,"RCP45","Rep4"
"13",725,2043,65.25,"RCP45","Rep4"
"0",729326,2044,65639.34,"RCP45","Rep4"
"1",1009877,2044,90888.93,"RCP45","Rep4"
"2",88996,2044,8009.64,"RCP45","Rep4"
"3",432872,2044,38958.48,"RCP45","Rep4"
"4",82400,2044,7416,"RCP45","Rep4"
"5",76464,2044,6881.76,"RCP45","Rep4"
"6",176276,2044,15864.84,"RCP45","Rep4"
"7",6518,2044,586.62,"RCP45","Rep4"
"8",6975,2044,627.75,"RCP45","Rep4"
"9",69662,2044,6269.58,"RCP45","Rep4"
"10",7960,2044,716.4,"RCP45","Rep4"
"11",119766,2044,10778.94,"RCP45","Rep4"
"12",45425,2044,4088.25,"RCP45","Rep4"
"13",716,2044,64.44,"RCP45","Rep4"
"0",728648,2045,65578.32,"RCP45","Rep4"
"1",1012782,2045,91150.38,"RCP45","Rep4"
"2",88484,2045,7963.56,"RCP45","Rep4"
"3",441133,2045,39701.97,"RCP45","Rep4"
"4",80428,2045,7238.52,"RCP45","Rep4"
"5",76497,2045,6884.73,"RCP45","Rep4"
"6",176237,2045,15861.33,"RCP45","Rep4"
"7",6522,2045,586.98,"RCP45","Rep4"
"8",6994,2045,629.46,"RCP45","Rep4"
"9",63368,2045,5703.12,"RCP45","Rep4"
"10",7943,2045,714.87,"RCP45","Rep4"
"11",117881,2045,10609.29,"RCP45","Rep4"
"12",45601,2045,4104.09,"RCP45","Rep4"
"13",715,2045,64.35,"RCP45","Rep4"
"0",728210,2046,65538.9,"RCP45","Rep4"
"1",1016448,2046,91480.32,"RCP45","Rep4"
"2",87780,2046,7900.2,"RCP45","Rep4"
"3",442779,2046,39850.11,"RCP45","Rep4"
"4",78830,2046,7094.7,"RCP45","Rep4"
"5",76359,2046,6872.31,"RCP45","Rep4"
"6",176804,2046,15912.36,"RCP45","Rep4"
"7",6525,2046,587.25,"RCP45","Rep4"
"8",7022,2046,631.98,"RCP45","Rep4"
"9",62999,2046,5669.91,"RCP45","Rep4"
"10",7935,2046,714.15,"RCP45","Rep4"
"11",115159,2046,10364.31,"RCP45","Rep4"
"12",45665,2046,4109.85,"RCP45","Rep4"
"13",718,2046,64.62,"RCP45","Rep4"
"0",727558,2047,65480.22,"RCP45","Rep4"
"1",1017598,2047,91583.82,"RCP45","Rep4"
"2",87403,2047,7866.27,"RCP45","Rep4"
"3",443042,2047,39873.78,"RCP45","Rep4"
"4",77967,2047,7017.03,"RCP45","Rep4"
"5",76374,2047,6873.66,"RCP45","Rep4"
"6",177659,2047,15989.31,"RCP45","Rep4"
"7",6527,2047,587.43,"RCP45","Rep4"
"8",7403,2047,666.27,"RCP45","Rep4"
"9",62827,2047,5654.43,"RCP45","Rep4"
"10",7922,2047,712.98,"RCP45","Rep4"
"11",114470,2047,10302.3,"RCP45","Rep4"
"12",45764,2047,4118.76,"RCP45","Rep4"
"13",719,2047,64.71,"RCP45","Rep4"
"0",726874,2048,65418.66,"RCP45","Rep4"
"1",1019007,2048,91710.63,"RCP45","Rep4"
"2",87357,2048,7862.13,"RCP45","Rep4"
"3",442971,2048,39867.39,"RCP45","Rep4"
"4",77459,2048,6971.31,"RCP45","Rep4"
"5",76299,2048,6866.91,"RCP45","Rep4"
"6",178498,2048,16064.82,"RCP45","Rep4"
"7",6531,2048,587.79,"RCP45","Rep4"
"8",7688,2048,691.92,"RCP45","Rep4"
"9",62277,2048,5604.93,"RCP45","Rep4"
"10",7911,2048,711.99,"RCP45","Rep4"
"11",113650,2048,10228.5,"RCP45","Rep4"
