"time","ABIEBALS","ACERPENS","ACERRUBR","ACERSACC","BETUALLE","BETULENT","BETUPAPY","FAGUGRAN","FRAXAMER","PICERUBE","PINUSTRO","POPUTREM","PRUNPENS","PRUNSERO","QUERALBA","QUERRUBR","TILIAMER","TSUGCANA","woody","TotalBiomass","NA","NA","NA","NA","NA"
0,0.303972158043297,0,0.0644316748618105,0.00710022090187142,0.0328214221527882,0,0.109704707327971,0.000259305793727432,0.00409247535364625,0.442351546844496,0.000556763389929686,0,0,0.0262898097879518,0,0,0,0.00824849052991358,0.298143148664154,NA,NA,NA,NA,NA,NA
5,0.303902614251914,1.57333416403075e-05,0.058887638940553,0.00500211703172746,0.0349129896492118,6.65607962246013e-05,0.114018947539833,0.000648246516821853,0.00256040852540905,0.441209391432373,0.000946202680963292,0.000397987619705055,0.000274257524527548,0.0272053238109635,9.08214127015459e-06,0.000162261961123927,0,0.00937346960040857,0.540213983010006,NA,NA,NA,NA,NA,NA
10,0.296698991296562,2.54679256949237e-05,0.0540208298777186,0.0058367183640666,0.0382514737192591,7.29240410790533e-05,0.117083701395278,0.000907596131745185,0.0026741292415713,0.443869709275357,0.00123209338663695,0.000722633579038165,0.000238828407331962,0.0272802308523878,1.36022899608049e-05,0.000311662257114451,0,0.0101415329141598,0.753939014073891,NA,NA,NA,NA,NA,NA
15,0.290730152877775,4.24818812994283e-05,0.0512997301608371,0.00419273770266217,0.0310373690057004,0.00010755443888413,0.125501424334981,0.00137015292001395,0.00143389781371695,0.450649792928406,0.00127022340464818,0.000854822742451244,0.000293107128450714,0.0288844552140502,1.50116143983695e-05,0.000409671310368494,0,0.01105204756901,1.07214559143654,NA,NA,NA,NA,NA,NA
20,0.275118369624684,5.44901824545492e-05,0.0544045079515835,0.00435738535824148,0.0326742606247218,0.000104606855488977,0.124777848521068,0.00165285566493929,0.00118058278140607,0.461041727632019,0.00135616501918387,0.00083079203413225,0.000230655509817643,0.0283820299131694,1.6612317086049e-05,0.00042371514940297,0,0.0113273375797511,1.44505943080066,NA,NA,NA,NA,NA,NA
25,0.266314204116737,6.3034407752496e-05,0.0540004625185295,0.00552176057759775,0.0287608051823694,0.000136918789059447,0.123183402800731,0.00204376851348807,0.00129341396509339,0.467121000189755,0.00191925801200074,0.000747093710051935,0.000239263230402153,0.0282767644503634,1.59418216810289e-05,0.000459479398799902,0,0.0117507578348269,1.77582053720836,NA,NA,NA,NA,NA,NA
30,0.256927462808736,8.50649712460096e-05,0.0461530853948348,0.00614534540372782,0.0279104116510732,0.000162504179930547,0.128795099171703,0.00217713554067783,0.00139267933673932,0.479764682996171,0.00178724147750721,0.000700105393511238,0.000253001589845496,0.0287457663858292,1.89459625174821e-05,0.000587461711804944,0,0.0121143303468846,1.93974667907019,NA,NA,NA,NA,NA,NA
35,0.243767481820756,9.43295813409205e-05,0.0375672577745295,0.00675488723251582,0.0281668465628222,0.000183047281280094,0.13388407125868,0.00179475902562197,0.00155847936881741,0.507524144146446,0.00208651136485603,0.000752034834837499,0.000211928158906446,0.0183699448262456,3.39315829841041e-05,0.000733389141907452,0,0.013206443940005,2.32618034232725,NA,NA,NA,NA,NA,NA
40,0.228208422353415,9.33139229295544e-05,0.0322657724162384,0.00683341469035463,0.0256213551729995,0.000197692038000166,0.1334750001888,0.00157907791605132,0.00154010387794919,0.534510734183649,0.00212581337901132,0.000719657176513235,0.000157464977406917,0.015717238203211,2.62238760005436e-05,0.000824979237228735,0,0.0140970527451158,2.41302290736863,NA,NA,NA,NA,NA,NA
45,0.207875409145808,9.85531589484518e-05,0.0296673694428672,0.00729123986499454,0.0217896265849812,0.000197217720217759,0.139009573964696,0.0016775096069164,0.00157056700055971,0.556881683698814,0.00209962275184525,0.000745325887903492,0.000161935341970435,0.0138553574202931,3.45219491222765e-05,0.000867864854852894,0,0.014702687843888,2.65533650834547,NA,NA,NA,NA,NA,NA
50,0.191294155670056,0.000111978636427116,0.0371895560435665,0.00778431253979338,0.0212362884227051,0.000189210968583947,0.133996446912976,0.0015048667246493,0.00153918351163089,0.572990694943027,0.00210688170560371,0.000765059645947468,0.000145559557504128,0.0121342188138884,3.20508089772641e-05,0.000870044518352914,0,0.0147412419168593,2.6822567016609,NA,NA,NA,NA,NA,NA
55,0.183538219829687,0.000112148931257296,0.0427364354723732,0.00959052115167191,0.0213734395239282,0.000194329648129159,0.118248714153565,0.00177471758575683,0.00151347669758935,0.589825316606066,0.0022071836648845,0.000751872791146953,0.000187144006802339,0.0102378681707384,3.03826344958737e-05,0.000933171810903008,0,0.0151943441811264,2.66483058136866,NA,NA,NA,NA,NA,NA
60,0.189915095578862,0.000159627339257666,0.0447184249235677,0.0114399217863126,0.0177254298013183,0.000241557187305206,0.101489197954903,0.00221813836349877,0.00166394052116059,0.603123127687494,0.00262240740955354,0.000758237807467875,0.0002386946176624,0.00734005059602692,3.84633584915753e-05,0.00114276440312391,0,0.0128382956849764,2.92123669582018,NA,NA,NA,NA,NA,NA
65,0.196570703306283,0.000118545508749672,0.0531120019406978,0.0139678538446887,0.0169254264638454,0.000272218517854514,0.0680147562217706,0.00268809565031028,0.00164147049207275,0.616504525548092,0.00319872798196967,0.000780711216963908,0.000258734973358504,0.00661494548970055,3.17948367777968e-05,0.00134500854533213,4.08414434736609e-06,0.0144243260797977,3.48730816260147,NA,NA,NA,NA,NA,NA
70,0.201187559116831,0.0001140152404747,0.0513959556506844,0.0140031243755338,0.0171109168836231,0.000280002595891317,0.0430160937457314,0.00296706238225743,0.00163273230756208,0.63640304142891,0.00346994237273567,0.000878654301818427,0.000249263023019706,0.00596525413479402,3.46393618980843e-05,0.00114527608969922,9.62966204935889e-06,0.0150279854854724,3.12860572796852,NA,NA,NA,NA,NA,NA
75,0.20245946622256,0.000166784915936323,0.051142803715483,0.0143940774373779,0.0171601938929673,0.000283557737565654,0.041153541098518,0.00307243955001087,0.00158978631293295,0.635651851070991,0.00348984638040045,0.000902734691826514,0.000329411901314681,0.00557198008871779,2.63132245597377e-05,0.00122018573003576,1.04240014924766e-05,0.0154058402891083,3.04667657783542,NA,NA,NA,NA,NA,NA
80,0.211866546582316,0.000138282442482428,0.0644183295721257,0.0157656448069484,0.0176211278216162,0.000348962941710993,0.0402651296947571,0.00337995794479985,0.00151615000474205,0.612256113210894,0.00345720354024988,0.000827271993909919,0.000325372206746593,0.00513876128452514,2.78880556330998e-05,0.00129588369974371,6.77751985788516e-06,0.0159047335973766,2.97720853894185,NA,NA,NA,NA,NA,NA
85,0.216716941132676,0.000113221497768578,0.0577778941810558,0.0183728895584824,0.018239068594199,0.000412918437965378,0.0402169525728317,0.00391991867168518,0.00163972731363166,0.601358843061927,0.00361903589164273,0.000878835094471899,0.000290783094142171,0.0121414847576808,2.49857773849945e-05,0.00159533202370875,1.16298613629712e-05,0.0168026634142305,2.94060570984845,NA,NA,NA,NA,NA,NA
90,0.214657188473292,0.000122786258430538,0.0415539616089075,0.0193191923056416,0.0190999098788995,0.000474199469805182,0.0397879202595562,0.00429325403675869,0.00145635772158567,0.605295080234838,0.00397790572738287,0.000911616291163953,0.000326311423350139,0.0226168865315792,4.27596422892854e-05,0.00194767397269085,1.21364132532398e-05,0.0181616054015624,3.13290908472154,NA,NA,NA,NA,NA,NA
95,0.212335760105846,0.000127693384062974,0.0311236839689452,0.019508941184138,0.0202909359048242,0.00044841157512918,0.0389070093842541,0.00467259701468013,0.00137840506973758,0.612915854303633,0.00418188086208047,0.000796143470852018,0.000340841516383502,0.0258900665516865,6.04499335537764e-05,0.00214532197011353,1.30669534185908e-05,0.0194883932847982,2.96994135531107,NA,NA,NA,NA,NA,NA
100,0.210740458317162,0.000106570806630277,0.0240523962530233,0.019179351270195,0.0221104997244542,0.000464742499489662,0.0382311623568316,0.00501227157828595,0.00131120724277509,0.62670899056915,0.00419924912200504,0.000713813313320348,0.000434964042645398,0.018949088498318,6.37027931571088e-05,0.00234140654684889,1.71052603153203e-05,0.02068318528628,2.88753425328054,NA,NA,NA,NA,NA,NA
105,0.208397350987737,9.58499827826847e-05,0.0168889898839282,0.0188879578191169,0.0219788703214961,0.000442011199602254,0.0384041479795769,0.00539902856825957,0.00123540722490976,0.640785348721672,0.00417185426856087,0.000761987998177898,0.000519124036719215,0.0129214906974488,6.44816424557067e-05,0.00235201219928613,6.69011696012647e-06,0.0224134207328686,2.61119928704284,NA,NA,NA,NA,NA,NA
110,0.20658599078508,9.02717444232398e-05,0.0109550473446734,0.0186799640793211,0.0225029083594372,0.000582030104372489,0.0389665846882508,0.00662328259061174,0.00118425904428811,0.649194418786739,0.00411522951988568,0.000815901229927508,0.00060293344849698,0.00778791890446655,6.75577316161716e-05,0.00247114369170577,8.23191336801883e-06,0.024751870649435,2.64648035614816,NA,NA,NA,NA,NA,NA
115,0.205214905958317,7.38110669478965e-05,0.00681456796648779,0.0195746953759882,0.0251562952243635,0.000893723265472798,0.0392614071154564,0.00925514687544002,0.00118332374115442,0.642427931282661,0.00405065896422451,0.000845255674030238,0.000609912528326171,0.00934321074883409,6.53274965033561e-05,0.00277765785268325,8.76864819723297e-06,0.0285956071822997,2.6364127277696,NA,NA,NA,NA,NA,NA
120,0.203922472710596,6.44173220055943e-05,0.0048072616231522,0.0230432941024549,0.026522150292378,0.00094333101296499,0.0374994732847761,0.0122990078459916,0.00125614118006538,0.620227426265958,0.00426957112057756,0.000787904188967395,0.000667922685022365,0.0223830825549293,5.06298833805854e-05,0.0035296915322543,3.85718603112355e-06,0.0335422588234411,2.61668693055181,NA,NA,NA,NA,NA,NA
125,0.20899760398034,6.29838744475559e-05,0.00417420990083104,0.025178812444654,0.0276925924512085,0.000905163576845363,0.0365812330011348,0.0137760538111934,0.00148436209713552,0.61694714089618,0.00451351304104871,0.000820988160577101,0.000714894785544403,0.0135402237258371,4.61992592348944e-05,0.00404001792994128,4.87619675726518e-06,0.0363546004595679,2.63403855600226,NA,NA,NA,NA,NA,NA
130,0.219298558718372,6.32345889085502e-05,0.00371178212355034,0.0290504369908343,0.0300962864745966,0.000903818655326273,0.0361217511891193,0.0148691558211427,0.00183690999241637,0.606605480969558,0.0044621664211425,0.000890835266080146,0.000766370194595713,0.00577722579135322,4.86810355858163e-05,0.00320477031949704,9.65383745269324e-06,0.0382506866519728,2.42616208817964,NA,NA,NA,NA,NA,NA
135,0.230490984223339,6.55994124071588e-05,0.00334501274785981,0.0357481343421715,0.0324202649839634,0.000845485031668461,0.0350183993856805,0.0152012940009113,0.00253108451307042,0.588471500273315,0.00445804815324031,0.000835332367890554,0.000776094772888113,0.00263405624006365,4.90814401689441e-05,0.00297881998217103,5.05085588464735e-06,0.0401960951080918,2.37953627432779,NA,NA,NA,NA,NA,NA
140,0.242644031434387,6.53608550848741e-05,0.00297033474344654,0.0426338965938425,0.0335766596635157,0.000719803230806572,0.0336252411044055,0.0151728969904264,0.00295988578871552,0.568387312240645,0.00450121944149773,0.000825313466193121,0.000835696221131633,0.00142184756256311,5.24113612390094e-05,0.00290287557645669,5.89887111761626e-06,0.0427692075681808,2.24380426955933,NA,NA,NA,NA,NA,NA
145,0.257974249726296,5.8586866325036e-05,0.00276495473226821,0.0465281778240655,0.0345125398000866,0.000694280252116963,0.0338363682304833,0.0148340194561558,0.00285667386796789,0.547233424483222,0.004550606800495,0.000865813223437672,0.000905499661145536,0.000975096103076292,5.56662455046888e-05,0.00298700127958684,5.89175962949827e-06,0.0443146540696213,2.10754833616209,NA,NA,NA,NA,NA,NA
150,0.273535780790501,8.06762864354782e-05,0.00263942063295532,0.0488166208303383,0.0343634163014929,0.000738674796881043,0.0355286319303846,0.0144586948926015,0.00263711704248022,0.526242681970768,0.00485025639109423,0.000837939622853637,0.00112620575428016,0.000809661360026696,6.630042142234e-05,0.00314889598660811,5.18423448455856e-06,0.0459840550943343,2.14263348620121,NA,NA,NA,NA,NA,NA
155,0.287874424167422,7.43227167574849e-05,0.00246188918010633,0.049348198672942,0.0319325740576662,0.000778882763418582,0.0370118566783219,0.0139613045085783,0.00248302314773631,0.51063094189771,0.00497005028390526,0.000879485456227964,0.00140679725467393,0.000650770309038015,6.54384753312657e-05,0.00323865484001764,4.33854945384556e-06,0.0481484638775799,2.04179414557932,NA,NA,NA,NA,NA,NA
160,0.300706922640647,7.80655765716314e-05,0.00232121137130873,0.0507365479169187,0.030246896591069,0.000838634427094499,0.0399562364013627,0.0137762703225306,0.00248634014107342,0.49350311138308,0.0051167366074393,0.000962880685532534,0.00171458668383963,0.000545401770456415,7.72903347642224e-05,0.00341668925816659,3.20528089661447e-06,0.0494516599891098,1.93470531091511,NA,NA,NA,NA,NA,NA
165,0.313308877695448,8.1818250903794e-05,0.0021946664890254,0.0518893536729552,0.029080457285425,0.000868872955149079,0.042895047529317,0.0135379959279494,0.00245691061078265,0.47719674877219,0.00531012309559421,0.000968859980536581,0.00196305851059119,0.000449837932083021,7.80332379884958e-05,0.00367879414942632,5.28472590452875e-06,0.0500276629596677,1.85272444816106,NA,NA,NA,NA,NA,NA
170,0.328905827888385,0.000110475746543377,0.00213221189904022,0.0526133973098019,0.0283206622398715,0.00089854478008005,0.045918386374876,0.0128721093982316,0.00263099026929298,0.458314250999284,0.00582272643842118,0.00102673409332261,0.00226874162411682,0.000364180807079289,9.11366853124885e-05,0.0039910973121403,7.17811218018687e-06,0.0498129323430646,1.81233606747025,NA,NA,NA,NA,NA,NA
175,0.346695530170511,0.000109666325478234,0.00211866440479907,0.0522771864052889,0.0277931438476695,0.000868615067783984,0.0491557647958908,0.0121717295939227,0.00264870228033977,0.438038427950757,0.00631274241403249,0.00107813223707163,0.00262976135747573,0.000284449138770564,8.69463785811976e-05,0.00428227041429145,5.02326583374055e-06,0.0496234396764386,1.75806016904703,NA,NA,NA,NA,NA,NA
180,0.36553233342969,0.000106653841847869,0.00210800504699612,0.0519574903559811,0.0280678645958157,0.000881536034583752,0.0523508337775614,0.0117553590940466,0.00260736472744956,0.414669172931422,0.00717688470654455,0.00111617376683958,0.00294287662251479,0.000225081587016271,8.57142601376761e-05,0.00460281980571327,6.57626247039389e-06,0.0499656679987115,1.75984544058041,NA,NA,NA,NA,NA,NA
185,0.383565278377288,0.000115330414316393,0.00202193643244506,0.0509142470082535,0.0280193147531218,0.000902969722761259,0.0562013765342644,0.0112139212281571,0.00251509437427833,0.392443142047538,0.00850214141436465,0.0012030921353801,0.0031671076727375,0.000186401828407964,8.07169988285628e-05,0.00478437862908235,6.98041515042911e-06,0.0502842534434569,1.7572941267962,NA,NA,NA,NA,NA,NA
190,0.403298112490627,0.000123097642547156,0.0020297329160868,0.0461854988114129,0.0294094546095411,0.000991375043397536,0.0626210745051704,0.0108750395459923,0.00265370399841964,0.367599920233796,0.00937591940857063,0.00131002598993471,0.00360991324635623,0.000168572932829791,8.61257825321522e-05,0.00519019682204078,1.07570977072213e-05,0.050567070549768,1.72022920915607,NA,NA,NA,NA,NA,NA
