"class","npixels","year","areaHa","scenario","rep"
"2",155867,2041,14028.03,"Current","Rep1"
"3",581285,2041,52315.65,"Current","Rep1"
"4",110526,2041,9947.34,"Current","Rep1"
"5",98466,2041,8861.94,"Current","Rep1"
"6",308847,2041,27796.23,"Current","Rep1"
"7",66830,2041,6014.7,"Current","Rep1"
"8",151743,2041,13656.87,"Current","Rep1"
"9",259656,2041,23369.04,"Current","Rep1"
"10",26587,2041,2392.83,"Current","Rep1"
"11",294671,2041,26520.39,"Current","Rep1"
"12",278432,2041,25058.88,"Current","Rep1"
"13",5411,2041,486.99,"Current","Rep1"
"0",5427695,2042,488492.55,"Current","Rep1"
"1",1755900,2042,158031,"Current","Rep1"
"2",157415,2042,14167.35,"Current","Rep1"
"3",582286,2042,52405.74,"Current","Rep1"
"4",109782,2042,9880.38,"Current","Rep1"
"5",98248,2042,8842.32,"Current","Rep1"
"6",310144,2042,27912.96,"Current","Rep1"
"7",66859,2042,6017.31,"Current","Rep1"
"8",151695,2042,13652.55,"Current","Rep1"
"9",254661,2042,22919.49,"Current","Rep1"
"10",26536,2042,2388.24,"Current","Rep1"
"11",293877,2042,26448.93,"Current","Rep1"
"12",279495,2042,25154.55,"Current","Rep1"
"13",5411,2042,486.99,"Current","Rep1"
"0",5426363,2043,488372.67,"Current","Rep1"
"1",1757862,2043,158207.58,"Current","Rep1"
"2",157532,2043,14177.88,"Current","Rep1"
"3",582089,2043,52388.01,"Current","Rep1"
"4",109280,2043,9835.2,"Current","Rep1"
"5",97586,2043,8782.74,"Current","Rep1"
"6",311449,2043,28030.41,"Current","Rep1"
"7",66895,2043,6020.55,"Current","Rep1"
"8",151660,2043,13649.4,"Current","Rep1"
"9",253543,2043,22818.87,"Current","Rep1"
"10",26449,2043,2380.41,"Current","Rep1"
"11",294001,2043,26460.09,"Current","Rep1"
"12",279883,2043,25189.47,"Current","Rep1"
"13",5412,2043,487.08,"Current","Rep1"
"0",5434530,2044,489107.7,"Current","Rep1"
"1",1756246,2044,158062.14,"Current","Rep1"
"2",157829,2044,14204.61,"Current","Rep1"
"3",585366,2044,52682.94,"Current","Rep1"
"4",104361,2044,9392.49,"Current","Rep1"
"5",97370,2044,8763.3,"Current","Rep1"
"6",314910,2044,28341.9,"Current","Rep1"
"7",67053,2044,6034.77,"Current","Rep1"
"8",151393,2044,13625.37,"Current","Rep1"
"9",248325,2044,22349.25,"Current","Rep1"
"10",26073,2044,2346.57,"Current","Rep1"
"11",292008,2044,26280.72,"Current","Rep1"
"12",279144,2044,25122.96,"Current","Rep1"
"13",5396,2044,485.64,"Current","Rep1"
"0",5433083,2045,488977.47,"Current","Rep1"
"1",1759857,2045,158387.13,"Current","Rep1"
"2",157726,2045,14195.34,"Current","Rep1"
"3",593612,2045,53425.08,"Current","Rep1"
"4",102074,2045,9186.66,"Current","Rep1"
"5",97058,2045,8735.22,"Current","Rep1"
"6",312996,2045,28169.64,"Current","Rep1"
"7",67088,2045,6037.92,"Current","Rep1"
"8",151406,2045,13626.54,"Current","Rep1"
"9",244527,2045,22007.43,"Current","Rep1"
"10",25972,2045,2337.48,"Current","Rep1"
"11",289871,2045,26088.39,"Current","Rep1"
"12",279339,2045,25140.51,"Current","Rep1"
"13",5395,2045,485.55,"Current","Rep1"
"0",5431733,2046,488855.97,"Current","Rep1"
"1",1764334,2046,158790.06,"Current","Rep1"
"2",157237,2046,14151.33,"Current","Rep1"
"3",596253,2046,53662.77,"Current","Rep1"
"4",99854,2046,8986.86,"Current","Rep1"
"5",96641,2046,8697.69,"Current","Rep1"
"6",313943,2046,28254.87,"Current","Rep1"
"7",67132,2046,6041.88,"Current","Rep1"
"8",151689,2046,13652.01,"Current","Rep1"
"9",243854,2046,21946.86,"Current","Rep1"
"10",25881,2046,2329.29,"Current","Rep1"
"11",286530,2046,25787.7,"Current","Rep1"
"12",279526,2046,25157.34,"Current","Rep1"
"13",5397,2046,485.73,"Current","Rep1"
"0",5430548,2047,488749.32,"Current","Rep1"
"1",1765859,2047,158927.31,"Current","Rep1"
"2",156761,2047,14108.49,"Current","Rep1"
"3",601193,2047,54107.37,"Current","Rep1"
"4",95253,2047,8572.77,"Current","Rep1"
"5",96149,2047,8653.41,"Current","Rep1"
"6",315077,2047,28356.93,"Current","Rep1"
"7",67171,2047,6045.39,"Current","Rep1"
"8",153349,2047,13801.41,"Current","Rep1"
"9",243357,2047,21902.13,"Current","Rep1"
"10",25807,2047,2322.63,"Current","Rep1"
"11",284346,2047,25591.14,"Current","Rep1"
"12",279737,2047,25176.33,"Current","Rep1"
"13",5397,2047,485.73,"Current","Rep1"
"0",5429427,2048,488648.43,"Current","Rep1"
"1",1767837,2048,159105.33,"Current","Rep1"
"2",156576,2048,14091.84,"Current","Rep1"
"3",602550,2048,54229.5,"Current","Rep1"
"4",94530,2048,8507.7,"Current","Rep1"
"5",96032,2048,8642.88,"Current","Rep1"
"6",315783,2048,28420.47,"Current","Rep1"
"7",67202,2048,6048.18,"Current","Rep1"
"8",155189,2048,13967.01,"Current","Rep1"
"9",242339,2048,21810.51,"Current","Rep1"
"10",25734,2048,2316.06,"Current","Rep1"
"11",281454,2048,25330.86,"Current","Rep1"
"12",279953,2048,25195.77,"Current","Rep1"
"13",5398,2048,485.82,"Current","Rep1"
"0",5437901,2049,489411.09,"Current","Rep1"
"1",1765258,2049,158873.22,"Current","Rep1"
"2",157697,2049,14192.73,"Current","Rep1"
"3",601914,2049,54172.26,"Current","Rep1"
"4",94128,2049,8471.52,"Current","Rep1"
"5",96763,2049,8708.67,"Current","Rep1"
"6",316643,2049,28497.87,"Current","Rep1"
"7",67264,2049,6053.76,"Current","Rep1"
"8",155049,2049,13954.41,"Current","Rep1"
"9",238837,2049,21495.33,"Current","Rep1"
"10",25451,2049,2290.59,"Current","Rep1"
"11",278545,2049,25069.05,"Current","Rep1"
"12",279197,2049,25127.73,"Current","Rep1"
"13",5357,2049,482.13,"Current","Rep1"
"0",5435831,2050,489224.79,"Current","Rep1"
"1",1767593,2050,159083.37,"Current","Rep1"
"2",157638,2050,14187.42,"Current","Rep1"
"3",603365,2050,54302.85,"Current","Rep1"
"4",93232,2050,8390.88,"Current","Rep1"
"5",97000,2050,8730,"Current","Rep1"
"6",320409,2050,28836.81,"Current","Rep1"
"7",67299,2050,6056.91,"Current","Rep1"
"8",155030,2050,13952.7,"Current","Rep1"
"9",235410,2050,21186.9,"Current","Rep1"
"10",25396,2050,2285.64,"Current","Rep1"
"11",276344,2050,24870.96,"Current","Rep1"
"12",280098,2050,25208.82,"Current","Rep1"
