"class","npixels","year","areaHa","scenario","rep"
"4",98076,2020,8826.84,"Current","Rep1"
"5",85510,2020,7695.9,"Current","Rep1"
"6",144171,2020,12975.39,"Current","Rep1"
"7",6385,2020,574.65,"Current","Rep1"
"8",6489,2020,584.01,"Current","Rep1"
"9",124189,2020,11177.01,"Current","Rep1"
"10",9150,2020,823.5,"Current","Rep1"
"11",134106,2020,12069.54,"Current","Rep1"
"12",43890,2020,3950.1,"Current","Rep1"
"13",736,2020,66.24,"Current","Rep1"
"0",708790,2021,63791.1,"Current","Rep1"
"1",981919,2021,88372.71,"Current","Rep1"
"2",92746,2021,8347.14,"Current","Rep1"
"3",422214,2021,37999.26,"Current","Rep1"
"4",98088,2021,8827.92,"Current","Rep1"
"5",83471,2021,7512.39,"Current","Rep1"
"6",147201,2021,13248.09,"Current","Rep1"
"7",6387,2021,574.83,"Current","Rep1"
"8",6581,2021,592.29,"Current","Rep1"
"9",122831,2021,11054.79,"Current","Rep1"
"10",9123,2021,821.07,"Current","Rep1"
"11",129246,2021,11632.14,"Current","Rep1"
"12",43901,2021,3951.09,"Current","Rep1"
"13",735,2021,66.15,"Current","Rep1"
"0",708301,2022,63747.09,"Current","Rep1"
"1",985666,2022,88709.94,"Current","Rep1"
"2",92567,2022,8331.03,"Current","Rep1"
"3",420419,2022,37837.71,"Current","Rep1"
"4",98063,2022,8825.67,"Current","Rep1"
"5",82526,2022,7427.34,"Current","Rep1"
"6",149232,2022,13430.88,"Current","Rep1"
"7",6391,2022,575.19,"Current","Rep1"
"8",6703,2022,603.27,"Current","Rep1"
"9",121563,2022,10940.67,"Current","Rep1"
"10",9100,2022,819,"Current","Rep1"
"11",128056,2022,11525.04,"Current","Rep1"
"12",43911,2022,3951.99,"Current","Rep1"
"13",735,2022,66.15,"Current","Rep1"
"0",707821,2023,63703.89,"Current","Rep1"
"1",987787,2023,88900.83,"Current","Rep1"
"2",91977,2023,8277.93,"Current","Rep1"
"3",419961,2023,37796.49,"Current","Rep1"
"4",97979,2023,8818.11,"Current","Rep1"
"5",81371,2023,7323.39,"Current","Rep1"
"6",154441,2023,13899.69,"Current","Rep1"
"7",6392,2023,575.28,"Current","Rep1"
"8",6752,2023,607.68,"Current","Rep1"
"9",117434,2023,10569.06,"Current","Rep1"
"10",9075,2023,816.75,"Current","Rep1"
"11",127580,2023,11482.2,"Current","Rep1"
"12",43927,2023,3953.43,"Current","Rep1"
"13",736,2023,66.24,"Current","Rep1"
"0",712702,2024,64143.18,"Current","Rep1"
"1",987027,2024,88832.43,"Current","Rep1"
"2",89924,2024,8093.16,"Current","Rep1"
"3",419888,2024,37789.92,"Current","Rep1"
"4",97840,2024,8805.6,"Current","Rep1"
"5",80333,2024,7229.97,"Current","Rep1"
"6",155399,2024,13985.91,"Current","Rep1"
"7",6388,2024,574.92,"Current","Rep1"
"8",6796,2024,611.64,"Current","Rep1"
"9",116428,2024,10478.52,"Current","Rep1"
"10",8867,2024,798.03,"Current","Rep1"
"11",127077,2024,11436.93,"Current","Rep1"
"12",43835,2024,3945.15,"Current","Rep1"
"13",729,2024,65.61,"Current","Rep1"
"0",712360,2025,64112.4,"Current","Rep1"
"1",988367,2025,88953.03,"Current","Rep1"
"2",89384,2025,8044.56,"Current","Rep1"
"3",421954,2025,37975.86,"Current","Rep1"
"4",98092,2025,8828.28,"Current","Rep1"
"5",80309,2025,7227.81,"Current","Rep1"
"6",155905,2025,14031.45,"Current","Rep1"
"7",6389,2025,575.01,"Current","Rep1"
"8",6803,2025,612.27,"Current","Rep1"
"9",113418,2025,10207.62,"Current","Rep1"
"10",8844,2025,795.96,"Current","Rep1"
"11",126841,2025,11415.69,"Current","Rep1"
"12",43838,2025,3945.42,"Current","Rep1"
"13",729,2025,65.61,"Current","Rep1"
"0",711814,2026,64063.26,"Current","Rep1"
"1",989311,2026,89037.99,"Current","Rep1"
"2",89380,2026,8044.2,"Current","Rep1"
"3",421331,2026,37919.79,"Current","Rep1"
"4",98229,2026,8840.61,"Current","Rep1"
"5",80486,2026,7243.74,"Current","Rep1"
"6",158742,2026,14286.78,"Current","Rep1"
"7",6389,2026,575.01,"Current","Rep1"
"8",6829,2026,614.61,"Current","Rep1"
"9",110406,2026,9936.54,"Current","Rep1"
"10",8832,2026,794.88,"Current","Rep1"
"11",126878,2026,11419.02,"Current","Rep1"
"12",43876,2026,3948.84,"Current","Rep1"
"13",730,2026,65.7,"Current","Rep1"
"0",711357,2027,64022.13,"Current","Rep1"
"1",990985,2027,89188.65,"Current","Rep1"
"2",90259,2027,8123.31,"Current","Rep1"
"3",420122,2027,37810.98,"Current","Rep1"
"4",98375,2027,8853.75,"Current","Rep1"
"5",80894,2027,7280.46,"Current","Rep1"
"6",159655,2027,14368.95,"Current","Rep1"
"7",6389,2027,575.01,"Current","Rep1"
"8",6838,2027,615.42,"Current","Rep1"
"9",108008,2027,9720.72,"Current","Rep1"
"10",8810,2027,792.9,"Current","Rep1"
"11",126862,2027,11417.58,"Current","Rep1"
"12",43948,2027,3955.32,"Current","Rep1"
"13",731,2027,65.79,"Current","Rep1"
"0",710885,2028,63979.65,"Current","Rep1"
"1",992682,2028,89341.38,"Current","Rep1"
"2",90124,2028,8111.16,"Current","Rep1"
"3",418589,2028,37673.01,"Current","Rep1"
"4",98517,2028,8866.53,"Current","Rep1"
"5",82239,2028,7401.51,"Current","Rep1"
"6",160359,2028,14432.31,"Current","Rep1"
"7",6390,2028,575.1,"Current","Rep1"
"8",6849,2028,616.41,"Current","Rep1"
"9",106379,2028,9574.11,"Current","Rep1"
"10",8687,2028,781.83,"Current","Rep1"
"11",126836,2028,11415.24,"Current","Rep1"
"12",43966,2028,3956.94,"Current","Rep1"
"13",731,2028,65.79,"Current","Rep1"
"0",716713,2029,64504.17,"Current","Rep1"
"1",991031,2029,89192.79,"Current","Rep1"
"2",91230,2029,8210.7,"Current","Rep1"
"3",416053,2029,37444.77,"Current","Rep1"
"4",98714,2029,8884.26,"Current","Rep1"
"5",82531,2029,7427.79,"Current","Rep1"
"6",160224,2029,14420.16,"Current","Rep1"
"7",6377,2029,573.93,"Current","Rep1"
"8",6867,2029,618.03,"Current","Rep1"
"9",104055,2029,9364.95,"Current","Rep1"
"10",8569,2029,771.21,"Current","Rep1"
"11",126307,2029,11367.63,"Current","Rep1"
"12",43832,2029,3944.88,"Current","Rep1"
"13",730,2029,65.7,"Current","Rep1"
"0",716099,2030,64448.91,"Current","Rep1"
"1",992868,2030,89358.12,"Current","Rep1"
"2",90811,2030,8172.99,"Current","Rep1"
"3",415336,2030,37380.24,"Current","Rep1"
"4",99010,2030,8910.9,"Current","Rep1"
"5",82645,2030,7438.05,"Current","Rep1"
"6",160286,2030,14425.74,"Current","Rep1"
"7",6379,2030,574.11,"Current","Rep1"
"8",6887,2030,619.83,"Current","Rep1"
"9",103427,2030,9308.43,"Current","Rep1"
"10",8533,2030,767.97,"Current","Rep1"
"11",126365,2030,11372.85,"Current","Rep1"
"12",43857,2030,3947.13,"Current","Rep1"
"13",730,2030,65.7,"Current","Rep1"
"0",715465,2031,64391.85,"Current","Rep1"
"1",994488,2031,89503.92,"Current","Rep1"
"2",90673,2031,8160.57,"Current","Rep1"
"3",414359,2031,37292.31,"Current","Rep1"
"4",99118,2031,8920.62,"Current","Rep1"
"5",82637,2031,7437.33,"Current","Rep1"
"6",161399,2031,14525.91,"Current","Rep1"
"7",6382,2031,574.38,"Current","Rep1"
"8",6911,2031,621.99,"Current","Rep1"
"9",102591,2031,9233.19,"Current","Rep1"
"10",8484,2031,763.56,"Current","Rep1"
"11",126125,2031,11351.25,"Current","Rep1"
"12",43871,2031,3948.39,"Current","Rep1"
"13",730,2031,65.7,"Current","Rep1"
"0",714787,2032,64330.83,"Current","Rep1"
"1",995293,2032,89576.37,"Current","Rep1"
"2",90581,2032,8152.29,"Current","Rep1"
"3",413771,2032,37239.39,"Current","Rep1"
"4",98981,2032,8908.29,"Current","Rep1"
"5",82288,2032,7405.92,"Current","Rep1"
"6",163091,2032,14678.19,"Current","Rep1"
"7",6385,2032,574.65,"Current","Rep1"
"8",6928,2032,623.52,"Current","Rep1"
"9",101890,2032,9170.1,"Current","Rep1"
"10",8466,2032,761.94,"Current","Rep1"
"11",126148,2032,11353.32,"Current","Rep1"
"12",43893,2032,3950.37,"Current","Rep1"
"13",731,2032,65.79,"Current","Rep1"
"0",714380,2033,64294.2,"Current","Rep1"
"1",996586,2033,89692.74,"Current","Rep1"
"2",90349,2033,8131.41,"Current","Rep1"
"3",415431,2033,37388.79,"Current","Rep1"
"4",97685,2033,8791.65,"Current","Rep1"
"5",81714,2033,7354.26,"Current","Rep1"
"6",164422,2033,14797.98,"Current","Rep1"
"7",6386,2033,574.74,"Current","Rep1"
"8",6939,2033,624.51,"Current","Rep1"
"9",100611,2033,9054.99,"Current","Rep1"
"10",8445,2033,760.05,"Current","Rep1"
"11",125660,2033,11309.4,"Current","Rep1"
"12",43894,2033,3950.46,"Current","Rep1"
"13",731,2033,65.79,"Current","Rep1"
"0",719615,2034,64765.35,"Current","Rep1"
"1",996572,2034,89691.48,"Current","Rep1"
"2",87905,2034,7911.45,"Current","Rep1"
"3",416906,2034,37521.54,"Current","Rep1"
"4",97526,2034,8777.34,"Current","Rep1"
"5",81682,2034,7351.38,"Current","Rep1"
"6",164512,2034,14806.08,"Current","Rep1"
"7",6397,2034,575.73,"Current","Rep1"
"8",6924,2034,623.16,"Current","Rep1"
"9",97880,2034,8809.2,"Current","Rep1"
"10",8339,2034,750.51,"Current","Rep1"
"11",124529,2034,11207.61,"Current","Rep1"
"12",43724,2034,3935.16,"Current","Rep1"
"13",722,2034,64.98,"Current","Rep1"
"0",718837,2035,64695.33,"Current","Rep1"
"1",998292,2035,89846.28,"Current","Rep1"
"2",87661,2035,7889.49,"Current","Rep1"
"3",418988,2035,37708.92,"Current","Rep1"
"4",94923,2035,8543.07,"Current","Rep1"
"5",81663,2035,7349.67,"Current","Rep1"
"6",165983,2035,14938.47,"Current","Rep1"
"7",6399,2035,575.91,"Current","Rep1"
"8",6945,2035,625.05,"Current","Rep1"
"9",96401,2035,8676.09,"Current","Rep1"
"10",8323,2035,749.07,"Current","Rep1"
"11",124338,2035,11190.42,"Current","Rep1"
"12",43758,2035,3938.22,"Current","Rep1"
"13",722,2035,64.98,"Current","Rep1"
"0",718396,2036,64655.64,"Current","Rep1"
"1",1000178,2036,90016.02,"Current","Rep1"
"2",89097,2036,8018.73,"Current","Rep1"
"3",419870,2036,37788.3,"Current","Rep1"
"4",95025,2036,8552.25,"Current","Rep1"
"5",81546,2036,7339.14,"Current","Rep1"
"6",166358,2036,14972.22,"Current","Rep1"
"7",6462,2036,581.58,"Current","Rep1"
"8",6952,2036,625.68,"Current","Rep1"
"9",92424,2036,8318.16,"Current","Rep1"
"10",8124,2036,731.16,"Current","Rep1"
"11",124313,2036,11188.17,"Current","Rep1"
"12",43765,2036,3938.85,"Current","Rep1"
"13",723,2036,65.07,"Current","Rep1"
"0",717815,2037,64603.35,"Current","Rep1"
"1",1002479,2037,90223.11,"Current","Rep1"
"2",89182,2037,8026.38,"Current","Rep1"
"3",421472,2037,37932.48,"Current","Rep1"
"4",94371,2037,8493.39,"Current","Rep1"
"5",80335,2037,7230.15,"Current","Rep1"
"6",169069,2037,15216.21,"Current","Rep1"
"7",6471,2037,582.39,"Current","Rep1"
"8",6968,2037,627.12,"Current","Rep1"
"9",89159,2037,8024.31,"Current","Rep1"
"10",8063,2037,725.67,"Current","Rep1"
"11",123352,2037,11101.68,"Current","Rep1"
"12",43772,2037,3939.48,"Current","Rep1"
"13",725,2037,65.25,"Current","Rep1"
"0",717146,2038,64543.14,"Current","Rep1"
"1",1003649,2038,90328.41,"Current","Rep1"
"2",89466,2038,8051.94,"Current","Rep1"
"3",423076,2038,38076.84,"Current","Rep1"
"4",93788,2038,8440.92,"Current","Rep1"
"5",80288,2038,7225.92,"Current","Rep1"
"6",175133,2038,15761.97,"Current","Rep1"
"7",6474,2038,582.66,"Current","Rep1"
"8",6989,2038,629.01,"Current","Rep1"
"9",81506,2038,7335.54,"Current","Rep1"
"10",8042,2038,723.78,"Current","Rep1"
"11",123159,2038,11084.31,"Current","Rep1"
"12",43792,2038,3941.28,"Current","Rep1"
"13",725,2038,65.25,"Current","Rep1"
"0",723135,2039,65082.15,"Current","Rep1"
"1",1001674,2039,90150.66,"Current","Rep1"
"2",89300,2039,8037,"Current","Rep1"
"3",421933,2039,37973.97,"Current","Rep1"
"4",93067,2039,8376.03,"Current","Rep1"
"5",80008,2039,7200.72,"Current","Rep1"
"6",176774,2039,15909.66,"Current","Rep1"
"7",6499,2039,584.91,"Current","Rep1"
"8",7011,2039,630.99,"Current","Rep1"
"9",79239,2039,7131.51,"Current","Rep1"
"10",7986,2039,718.74,"Current","Rep1"
"11",122288,2039,11005.92,"Current","Rep1"
"12",43593,2039,3923.37,"Current","Rep1"
"13",726,2039,65.34,"Current","Rep1"
"0",722290,2040,65006.1,"Current","Rep1"
"1",1002917,2040,90262.53,"Current","Rep1"
"2",89297,2040,8036.73,"Current","Rep1"
"3",422637,2040,38037.33,"Current","Rep1"
"4",92305,2040,8307.45,"Current","Rep1"
"5",79183,2040,7126.47,"Current","Rep1"
"6",178037,2040,16023.33,"Current","Rep1"
"7",6502,2040,585.18,"Current","Rep1"
"8",7021,2040,631.89,"Current","Rep1"
"9",78380,2040,7054.2,"Current","Rep1"
"10",7978,2040,718.02,"Current","Rep1"
"11",122236,2040,11001.24,"Current","Rep1"
"12",43724,2040,3935.16,"Current","Rep1"
"13",726,2040,65.34,"Current","Rep1"
"0",721528,2041,64937.52,"Current","Rep1"
"1",1005911,2041,90531.99,"Current","Rep1"
"2",89651,2041,8068.59,"Current","Rep1"
"3",423138,2041,38082.42,"Current","Rep1"
"4",91708,2041,8253.72,"Current","Rep1"
"5",78437,2041,7059.33,"Current","Rep1"
"6",179016,2041,16111.44,"Current","Rep1"
"7",6500,2041,585,"Current","Rep1"
"8",7043,2041,633.87,"Current","Rep1"
"9",75676,2041,6810.84,"Current","Rep1"
"10",7968,2041,717.12,"Current","Rep1"
"11",121574,2041,10941.66,"Current","Rep1"
"12",44356,2041,3992.04,"Current","Rep1"
"13",727,2041,65.43,"Current","Rep1"
"0",720910,2042,64881.9,"Current","Rep1"
"1",1008540,2042,90768.6,"Current","Rep1"
"2",89463,2042,8051.67,"Current","Rep1"
"3",424268,2042,38184.12,"Current","Rep1"
"4",91095,2042,8198.55,"Current","Rep1"
"5",78244,2042,7041.96,"Current","Rep1"
"6",179623,2042,16166.07,"Current","Rep1"
"7",6502,2042,585.18,"Current","Rep1"
"8",7057,2042,635.13,"Current","Rep1"
"9",72675,2042,6540.75,"Current","Rep1"
"10",7955,2042,715.95,"Current","Rep1"
"11",121019,2042,10891.71,"Current","Rep1"
"12",45155,2042,4063.95,"Current","Rep1"
"13",727,2042,65.43,"Current","Rep1"
"0",720213,2043,64819.17,"Current","Rep1"
"1",1009911,2043,90891.99,"Current","Rep1"
"2",89281,2043,8035.29,"Current","Rep1"
"3",424073,2043,38166.57,"Current","Rep1"
"4",90779,2043,8170.11,"Current","Rep1"
"5",77663,2043,6989.67,"Current","Rep1"
"6",180307,2043,16227.63,"Current","Rep1"
"7",6505,2043,585.45,"Current","Rep1"
"8",7072,2043,636.48,"Current","Rep1"
"9",72060,2043,6485.4,"Current","Rep1"
"10",7944,2043,714.96,"Current","Rep1"
"11",121299,2043,10916.91,"Current","Rep1"
"12",45399,2043,4085.91,"Current","Rep1"
"13",727,2043,65.43,"Current","Rep1"
"0",724531,2044,65207.79,"Current","Rep1"
"1",1009750,2044,90877.5,"Current","Rep1"
"2",89095,2044,8018.55,"Current","Rep1"
"3",427227,2044,38450.43,"Current","Rep1"
"4",86597,2044,7793.73,"Current","Rep1"
"5",77311,2044,6957.99,"Current","Rep1"
"6",183589,2044,16523.01,"Current","Rep1"
"7",6449,2044,580.41,"Current","Rep1"
"8",7113,2044,640.17,"Current","Rep1"
"9",67497,2044,6074.73,"Current","Rep1"
"10",7815,2044,703.35,"Current","Rep1"
"11",120259,2044,10823.31,"Current","Rep1"
"12",45283,2044,4075.47,"Current","Rep1"
"13",717,2044,64.53,"Current","Rep1"
"0",723866,2045,65147.94,"Current","Rep1"
"1",1012731,2045,91145.79,"Current","Rep1"
"2",88694,2045,7982.46,"Current","Rep1"
"3",434712,2045,39124.08,"Current","Rep1"
"4",85187,2045,7666.83,"Current","Rep1"
"5",77137,2045,6942.33,"Current","Rep1"
"6",181025,2045,16292.25,"Current","Rep1"
"7",6454,2045,580.86,"Current","Rep1"
"8",7134,2045,642.06,"Current","Rep1"
"9",64100,2045,5769,"Current","Rep1"
"10",7799,2045,701.91,"Current","Rep1"
"11",118258,2045,10643.22,"Current","Rep1"
"12",45419,2045,4087.71,"Current","Rep1"
"13",717,2045,64.53,"Current","Rep1"
"0",723241,2046,65091.69,"Current","Rep1"
"1",1015743,2046,91416.87,"Current","Rep1"
"2",88028,2046,7922.52,"Current","Rep1"
"3",436390,2046,39275.1,"Current","Rep1"
"4",83772,2046,7539.48,"Current","Rep1"
"5",76891,2046,6920.19,"Current","Rep1"
"6",181611,2046,16344.99,"Current","Rep1"
"7",6459,2046,581.31,"Current","Rep1"
"8",7244,2046,651.96,"Current","Rep1"
"9",63705,2046,5733.45,"Current","Rep1"
"10",7787,2046,700.83,"Current","Rep1"
"11",116092,2046,10448.28,"Current","Rep1"
"12",45552,2046,4099.68,"Current","Rep1"
"13",718,2046,64.62,"Current","Rep1"
"0",722716,2047,65044.44,"Current","Rep1"
"1",1016896,2047,91520.64,"Current","Rep1"
"2",87459,2047,7871.31,"Current","Rep1"
"3",437175,2047,39345.75,"Current","Rep1"
"4",83196,2047,7487.64,"Current","Rep1"
"5",76776,2047,6909.84,"Current","Rep1"
"6",181950,2047,16375.5,"Current","Rep1"
"7",6465,2047,581.85,"Current","Rep1"
"8",7694,2047,692.46,"Current","Rep1"
"9",63456,2047,5711.04,"Current","Rep1"
"10",7780,2047,700.2,"Current","Rep1"
"11",115225,2047,10370.25,"Current","Rep1"
"12",45727,2047,4115.43,"Current","Rep1"
"13",718,2047,64.62,"Current","Rep1"
"0",722205,2048,64998.45,"Current","Rep1"
"1",1018312,2048,91648.08,"Current","Rep1"
"2",87243,2048,7851.87,"Current","Rep1"
"3",437576,2048,39381.84,"Current","Rep1"
"4",83005,2048,7470.45,"Current","Rep1"
"5",76680,2048,6901.2,"Current","Rep1"
"6",182172,2048,16395.48,"Current","Rep1"
"7",6468,2048,582.12,"Current","Rep1"
"8",7800,2048,702,"Current","Rep1"
"9",62911,2048,5661.99,"Current","Rep1"
"10",7777,2048,699.93,"Current","Rep1"
"11",114468,2048,10302.12,"Current","Rep1"
"12",45898,2048,4130.82,"Current","Rep1"
"13",718,2048,64.62,"Current","Rep1"
"0",727288,2049,65455.92,"Current","Rep1"
"1",1016775,2049,91509.75,"Current","Rep1"
"2",88265,2049,7943.85,"Current","Rep1"
"3",436852,2049,39316.68,"Current","Rep1"
"4",82274,2049,7404.66,"Current","Rep1"
"5",77215,2049,6949.35,"Current","Rep1"
"6",182679,2049,16441.11,"Current","Rep1"
"7",6463,2049,581.67,"Current","Rep1"
"8",7814,2049,703.26,"Current","Rep1"
"9",60406,2049,5436.54,"Current","Rep1"
"10",7722,2049,694.98,"Current","Rep1"
"11",113009,2049,10170.81,"Current","Rep1"
"12",45762,2049,4118.58,"Current","Rep1"
"13",709,2049,63.81,"Current","Rep1"
"0",726250,2050,65362.5,"Current","Rep1"
"1",1018614,2050,91675.26,"Current","Rep1"
"2",88184,2050,7936.56,"Current","Rep1"
"3",438543,2050,39468.87,"Current","Rep1"
"4",81308,2050,7317.72,"Current","Rep1"
"5",77091,2050,6938.19,"Current","Rep1"
"6",184150,2050,16573.5,"Current","Rep1"
"7",6467,2050,582.03,"Current","Rep1"
"8",7824,2050,704.16,"Current","Rep1"
"9",58454,2050,5260.86,"Current","Rep1"
"10",7718,2050,694.62,"Current","Rep1"
"11",111328,2050,10019.52,"Current","Rep1"
"12",46591,2050,4193.19,"Current","Rep1"
"13",711,2050,63.99,"Current","Rep1"
"0",725610,2051,65304.9,"Current","Rep1"
"1",1020033,2051,91802.97,"Current","Rep1"
"2",88000,2051,7920,"Current","Rep1"
"3",440748,2051,39667.32,"Current","Rep1"
"4",81337,2051,7320.33,"Current","Rep1"
"5",76492,2051,6884.28,"Current","Rep1"
"6",185168,2051,16665.12,"Current","Rep1"
"7",6468,2051,582.12,"Current","Rep1"
"8",7818,2051,703.62,"Current","Rep1"
"9",58050,2051,5224.5,"Current","Rep1"
"10",7715,2051,694.35,"Current","Rep1"
"11",108081,2051,9727.29,"Current","Rep1"
"12",47003,2051,4230.27,"Current","Rep1"
"13",710,2051,63.9,"Current","Rep1"
"0",724946,2052,65245.14,"Current","Rep1"
"1",1021366,2052,91922.94,"Current","Rep1"
