"time","ABIEBALS","ACERPENS","ACERRUBR","ACERSACC","BETUALLE","BETULENT","BETUPAPY","FAGUGRAN","FRAXAMER","PICERUBE","PINUSTRO","POPUTREM","PRUNPENS","PRUNSERO","QUERALBA","QUERRUBR","TILIAMER","TSUGCANA","woody","TotalBiomass","NA","NA","NA","NA","NA"
0,3797.22678537152,0,204.949155873239,25.421898851037,419.040492491065,0,686.574316974854,79.6334561209473,15.6350694222279,1666.31443379066,2.88099503669918,4.57025858523075e-06,0,104.543719093626,0,24.4984232607881,0,35.9455682202499,3582.31208924801,NA,NA,NA,NA,NA,NA
5,3647.50570037971,0.158715804823544,199.093028871192,22.8110352533449,414.598724516367,0.142111791831981,767.997964150104,63.7802986544453,10.7773869156401,1764.3328141127,4.03789521527929,0.377512854261555,0.23257927978259,116.486880604505,0.0153020159648508,0.458435520372703,0.00324315623017414,39.9588663630252,3893.45011694301,NA,NA,NA,NA,NA,NA
10,3284.10500074209,0.47847482468183,188.560118362955,31.2429455307781,441.794784980149,0.215409446773775,1009.75473544581,70.2876006456161,11.2708480204816,1776.19799821899,3.60009368854588,0.613766650588104,0.264224889614486,120.501799562168,0.0371646692145004,0.840265667322177,0.00645152313457757,41.962343697822,4241.19554005417,NA,NA,NA,NA,NA,NA
15,3001.14675328365,0.884572770575479,182.759325372399,29.8559029915056,437.926178278203,0.313170579266849,1127.39504161971,81.224826939649,6.68068826409341,1751.68482182596,4.19864771446699,0.796058674798057,0.271546132065645,129.427456699401,0.0568802734874383,1.14681957215504,0.0143088476216631,45.8022424454777,4583.86542012708,NA,NA,NA,NA,NA,NA
20,2669.67706211221,1.31091917134113,180.818737848724,36.0212374068596,473.859533577057,0.405831682155183,1186.17882957051,89.4001106987042,5.74909068921571,1774.44526460711,4.76354663764314,0.836003125610471,0.325282095647401,133.872375556982,0.0615261537316626,1.43624126736063,0.0121815086651969,47.7522395557168,4880.98398589754,NA,NA,NA,NA,NA,NA
25,2394.73544708051,1.86756174996131,177.083774544056,49.9200521480592,479.936578205675,0.646710967505944,1210.22415693189,99.9940114144223,6.60885203926111,1806.13862379771,4.57725369186687,0.89615408063253,0.314557843546443,142.552248885054,0.0907151130890691,1.81931072646186,0.0256754158479453,50.8499758486956,5044.72648061565,NA,NA,NA,NA,NA,NA
30,2201.45941599953,2.53003107850272,161.778344381282,62.5702659375676,501.685158047955,0.933953264226283,1252.67500344224,111.23048250359,7.66581758099097,1860.69263754204,4.61110564723932,1.00402741989418,0.394618304844706,100.92399044041,0.127456283561832,2.37261256122268,0.0328733846063062,55.4014978658117,5163.457827652,NA,NA,NA,NA,NA,NA
35,2113.34939626841,3.47520546728459,154.248269267946,71.2067316986515,403.420689366905,1.20797521330456,1145.29867341021,44.2853134649648,8.86532422815881,2010.46614034996,5.45517338669648,1.15641637886443,0.212531283798258,97.2808305423918,0.167299744504762,3.00489046098865,0.0556080943399184,61.3225927803002,5446.59517850705,NA,NA,NA,NA,NA,NA
40,2110.62163073547,4.05756612788917,151.009887748337,78.6597700098306,135.381072677808,1.37910084360211,970.135353558446,27.620287602021,10.5259024713655,2242.15169977824,6.49783384010425,1.33788093550673,0.144749777097003,98.2256921423836,0.219267963695389,3.84352209597403,0.0841830319379987,68.905546283807,5577.06479047118,NA,NA,NA,NA,NA,NA
45,2032.53905858049,4.36939648812159,148.905769514534,89.6208587870739,134.363883724362,1.56290393979637,1007.30190939944,30.727224435591,11.5796724214254,2324.60469824406,7.16620333480891,1.47971078648369,0.147593330382175,92.1716039545522,0.262416998671979,4.39095765087797,0.0913265456691752,73.3802803600413,5484.51225025823,NA,NA,NA,NA,NA,NA
