"class","npixels","year","areaHa","scenario","rep"
"13",5413,2031,487.17,"Current","Rep2"
"0",5428258,2032,488543.22,"Current","Rep2"
"1",1732547,2032,155929.23,"Current","Rep2"
"2",163269,2032,14694.21,"Current","Rep2"
"3",579659,2032,52169.31,"Current","Rep2"
"4",115684,2032,10411.56,"Current","Rep2"
"5",99049,2032,8914.41,"Current","Rep2"
"6",272351,2032,24511.59,"Current","Rep2"
"7",66063,2032,5945.67,"Current","Rep2"
"8",153048,2032,13774.32,"Current","Rep2"
"9",295025,2032,26552.25,"Current","Rep2"
"10",30720,2032,2764.8,"Current","Rep2"
"11",300791,2032,27071.19,"Current","Rep2"
"12",278125,2032,25031.25,"Current","Rep2"
"13",5415,2032,487.35,"Current","Rep2"
"0",5427415,2033,488467.35,"Current","Rep2"
"1",1735757,2033,156218.13,"Current","Rep2"
"2",158060,2033,14225.4,"Current","Rep2"
"3",585905,2033,52731.45,"Current","Rep2"
"4",114194,2033,10277.46,"Current","Rep2"
"5",99812,2033,8983.08,"Current","Rep2"
"6",274695,2033,24722.55,"Current","Rep2"
"7",66082,2033,5947.38,"Current","Rep2"
"8",153044,2033,13773.96,"Current","Rep2"
"9",291953,2033,26275.77,"Current","Rep2"
"10",30589,2033,2753.01,"Current","Rep2"
"11",298958,2033,26906.22,"Current","Rep2"
"12",278124,2033,25031.16,"Current","Rep2"
"13",5416,2033,487.44,"Current","Rep2"
"0",5435635,2034,489207.15,"Current","Rep2"
"1",1740044,2034,156603.96,"Current","Rep2"
"2",152953,2034,13765.77,"Current","Rep2"
"3",589709,2034,53073.81,"Current","Rep2"
"4",114144,2034,10272.96,"Current","Rep2"
"5",100249,2034,9022.41,"Current","Rep2"
"6",274329,2034,24689.61,"Current","Rep2"
"7",66344,2034,5970.96,"Current","Rep2"
"8",152900,2034,13761,"Current","Rep2"
"9",285884,2034,25729.56,"Current","Rep2"
"10",30108,2034,2709.72,"Current","Rep2"
"11",294930,2034,26543.7,"Current","Rep2"
"12",277369,2034,24963.21,"Current","Rep2"
"13",5406,2034,486.54,"Current","Rep2"
"0",5434976,2035,489147.84,"Current","Rep2"
"1",1743103,2035,156879.27,"Current","Rep2"
"2",151901,2035,13671.09,"Current","Rep2"
"3",593283,2035,53395.47,"Current","Rep2"
"4",111429,2035,10028.61,"Current","Rep2"
"5",100257,2035,9023.13,"Current","Rep2"
"6",275405,2035,24786.45,"Current","Rep2"
"7",66364,2035,5972.76,"Current","Rep2"
"8",152904,2035,13761.36,"Current","Rep2"
"9",283842,2035,25545.78,"Current","Rep2"
"10",30021,2035,2701.89,"Current","Rep2"
"11",293736,2035,26436.24,"Current","Rep2"
"12",277377,2035,24963.93,"Current","Rep2"
"13",5406,2035,486.54,"Current","Rep2"
"0",5434194,2036,489077.46,"Current","Rep2"
"1",1745385,2036,157084.65,"Current","Rep2"
"2",153354,2036,13801.86,"Current","Rep2"
"3",594491,2036,53504.19,"Current","Rep2"
"4",111364,2036,10022.76,"Current","Rep2"
"5",100396,2036,9035.64,"Current","Rep2"
"6",275891,2036,24830.19,"Current","Rep2"
"7",66407,2036,5976.63,"Current","Rep2"
"8",152904,2036,13761.36,"Current","Rep2"
"9",279337,2036,25140.33,"Current","Rep2"
"10",29926,2036,2693.34,"Current","Rep2"
"11",293574,2036,26421.66,"Current","Rep2"
"12",277375,2036,24963.75,"Current","Rep2"
"13",5406,2036,486.54,"Current","Rep2"
"0",5433424,2037,489008.16,"Current","Rep2"
"1",1748446,2037,157360.14,"Current","Rep2"
"2",153512,2037,13816.08,"Current","Rep2"
"3",595770,2037,53619.3,"Current","Rep2"
"4",111103,2037,9999.27,"Current","Rep2"
"5",98989,2037,8909.01,"Current","Rep2"
"6",278588,2037,25072.92,"Current","Rep2"
"7",66527,2037,5987.43,"Current","Rep2"
"8",152894,2037,13760.46,"Current","Rep2"
"9",275744,2037,24816.96,"Current","Rep2"
"10",29502,2037,2655.18,"Current","Rep2"
"11",292702,2037,26343.18,"Current","Rep2"
"12",277396,2037,24965.64,"Current","Rep2"
"13",5407,2037,486.63,"Current","Rep2"
"0",5432636,2038,488937.24,"Current","Rep2"
"1",1750566,2038,157550.94,"Current","Rep2"
"2",153873,2038,13848.57,"Current","Rep2"
"3",597581,2038,53782.29,"Current","Rep2"
"4",110514,2038,9946.26,"Current","Rep2"
"5",98775,2038,8889.75,"Current","Rep2"
"6",285472,2038,25692.48,"Current","Rep2"
"7",66545,2038,5989.05,"Current","Rep2"
"8",152875,2038,13758.75,"Current","Rep2"
"9",266690,2038,24002.1,"Current","Rep2"
"10",29300,2038,2637,"Current","Rep2"
"11",292362,2038,26312.58,"Current","Rep2"
"12",277408,2038,24966.72,"Current","Rep2"
"13",5407,2038,486.63,"Current","Rep2"
"0",5442600,2039,489834,"Current","Rep2"
"1",1747626,2039,157286.34,"Current","Rep2"
"2",153914,2039,13852.26,"Current","Rep2"
"3",595433,2039,53588.97,"Current","Rep2"
"4",110282,2039,9925.38,"Current","Rep2"
"5",98809,2039,8892.81,"Current","Rep2"
"6",286830,2039,25814.7,"Current","Rep2"
"7",66899,2039,6020.91,"Current","Rep2"
"8",152586,2039,13732.74,"Current","Rep2"
"9",263788,2039,23740.92,"Current","Rep2"
"10",28832,2039,2594.88,"Current","Rep2"
"11",290281,2039,26125.29,"Current","Rep2"
"12",276723,2039,24905.07,"Current","Rep2"
"13",5401,2039,486.09,"Current","Rep2"
"0",5441664,2040,489749.76,"Current","Rep2"
"1",1749055,2040,157414.95,"Current","Rep2"
"2",154082,2040,13867.38,"Current","Rep2"
"3",596996,2040,53729.64,"Current","Rep2"
"4",109390,2040,9845.1,"Current","Rep2"
"5",98214,2040,8839.26,"Current","Rep2"
"6",287723,2040,25895.07,"Current","Rep2"
"7",66924,2040,6023.16,"Current","Rep2"
"8",152589,2040,13733.01,"Current","Rep2"
"9",261783,2040,23560.47,"Current","Rep2"
"10",28733,2040,2585.97,"Current","Rep2"
"11",289773,2040,26079.57,"Current","Rep2"
"12",277676,2040,24990.84,"Current","Rep2"
"13",5402,2040,486.18,"Current","Rep2"
"0",5440544,2041,489648.96,"Current","Rep2"
"1",1752425,2041,157718.25,"Current","Rep2"
"2",156292,2041,14066.28,"Current","Rep2"
"3",597414,2041,53767.26,"Current","Rep2"
"4",108909,2041,9801.81,"Current","Rep2"
"5",97124,2041,8741.16,"Current","Rep2"
"6",288693,2041,25982.37,"Current","Rep2"
"7",66944,2041,6024.96,"Current","Rep2"
"8",152571,2041,13731.39,"Current","Rep2"
"9",257394,2041,23165.46,"Current","Rep2"
"10",28605,2041,2574.45,"Current","Rep2"
"11",289213,2041,26029.17,"Current","Rep2"
"12",278473,2041,25062.57,"Current","Rep2"
"13",5403,2041,486.27,"Current","Rep2"
"0",5439299,2042,489536.91,"Current","Rep2"
"1",1755326,2042,157979.34,"Current","Rep2"
"2",157603,2042,14184.27,"Current","Rep2"
"3",598520,2042,53866.8,"Current","Rep2"
"4",108362,2042,9752.58,"Current","Rep2"
"5",96308,2042,8667.72,"Current","Rep2"
"6",289640,2042,26067.6,"Current","Rep2"
"7",66990,2042,6029.1,"Current","Rep2"
"8",152571,2042,13731.39,"Current","Rep2"
"9",252335,2042,22710.15,"Current","Rep2"
"10",28512,2042,2566.08,"Current","Rep2"
"11",289420,2042,26047.8,"Current","Rep2"
"12",279714,2042,25174.26,"Current","Rep2"
"13",5404,2042,486.36,"Current","Rep2"
"0",5438512,2043,489466.08,"Current","Rep2"
"1",1757033,2043,158132.97,"Current","Rep2"
"2",157739,2043,14196.51,"Current","Rep2"
"3",599020,2043,53911.8,"Current","Rep2"
"4",107858,2043,9707.22,"Current","Rep2"
"5",96015,2043,8641.35,"Current","Rep2"
"6",289891,2043,26090.19,"Current","Rep2"
"7",67008,2043,6030.72,"Current","Rep2"
"8",152573,2043,13731.57,"Current","Rep2"
"9",251521,2043,22636.89,"Current","Rep2"
"10",28398,2043,2555.82,"Current","Rep2"
"11",289068,2043,26016.12,"Current","Rep2"
"12",279964,2043,25196.76,"Current","Rep2"
"13",5404,2043,486.36,"Current","Rep2"
"0",5448600,2044,490374,"Current","Rep2"
"1",1754364,2044,157892.76,"Current","Rep2"
"2",158116,2044,14230.44,"Current","Rep2"
"3",603585,2044,54322.65,"Current","Rep2"
"4",101955,2044,9175.95,"Current","Rep2"
"5",95573,2044,8601.57,"Current","Rep2"
"6",290680,2044,26161.2,"Current","Rep2"
"7",67174,2044,6045.66,"Current","Rep2"
"8",152438,2044,13719.42,"Current","Rep2"
"9",247888,2044,22309.92,"Current","Rep2"
"10",27990,2044,2519.1,"Current","Rep2"
"11",287093,2044,25838.37,"Current","Rep2"
"12",279151,2044,25123.59,"Current","Rep2"
"13",5397,2044,485.73,"Current","Rep2"
"0",5447519,2045,490276.71,"Current","Rep2"
"1",1758255,2045,158242.95,"Current","Rep2"
"2",157806,2045,14202.54,"Current","Rep2"
"3",612538,2045,55128.42,"Current","Rep2"
"4",99583,2045,8962.47,"Current","Rep2"
"5",95413,2045,8587.17,"Current","Rep2"
"6",289716,2045,26074.44,"Current","Rep2"
"7",67223,2045,6050.07,"Current","Rep2"
"8",152438,2045,13719.42,"Current","Rep2"
"9",242624,2045,21836.16,"Current","Rep2"
"10",27871,2045,2508.39,"Current","Rep2"
"11",284355,2045,25591.95,"Current","Rep2"
"12",279265,2045,25133.85,"Current","Rep2"
"13",5398,2045,485.82,"Current","Rep2"
"0",5446535,2046,490188.15,"Current","Rep2"
"1",1763301,2046,158697.09,"Current","Rep2"
"2",157288,2046,14155.92,"Current","Rep2"
"3",614702,2046,55323.18,"Current","Rep2"
"4",97619,2046,8785.71,"Current","Rep2"
"5",95198,2046,8567.82,"Current","Rep2"
"6",290332,2046,26129.88,"Current","Rep2"
"7",67263,2046,6053.67,"Current","Rep2"
"8",152624,2046,13736.16,"Current","Rep2"
"9",242297,2046,21806.73,"Current","Rep2"
"10",27786,2046,2500.74,"Current","Rep2"
"11",280244,2046,25221.96,"Current","Rep2"
"12",279417,2046,25147.53,"Current","Rep2"
"13",5398,2046,485.82,"Current","Rep2"
"0",5445686,2047,490111.74,"Current","Rep2"
"1",1764620,2047,158815.8,"Current","Rep2"
"2",156736,2047,14106.24,"Current","Rep2"
"3",620519,2047,55846.71,"Current","Rep2"
"4",92151,2047,8293.59,"Current","Rep2"
"5",94934,2047,8544.06,"Current","Rep2"
"6",290907,2047,26181.63,"Current","Rep2"
"7",67291,2047,6056.19,"Current","Rep2"
"8",155190,2047,13967.1,"Current","Rep2"
"9",242066,2047,21785.94,"Current","Rep2"
"10",27654,2047,2488.86,"Current","Rep2"
"11",277212,2047,24949.08,"Current","Rep2"
"12",279640,2047,25167.6,"Current","Rep2"
"13",5398,2047,485.82,"Current","Rep2"
"0",5444920,2048,490042.8,"Current","Rep2"
"1",1766083,2048,158947.47,"Current","Rep2"
"2",156539,2048,14088.51,"Current","Rep2"
"3",621300,2048,55917,"Current","Rep2"
"4",91881,2048,8269.29,"Current","Rep2"
"5",94848,2048,8536.32,"Current","Rep2"
"6",291418,2048,26227.62,"Current","Rep2"
"7",67327,2048,6059.43,"Current","Rep2"
"8",156284,2048,14065.56,"Current","Rep2"
"9",241265,2048,21713.85,"Current","Rep2"
"10",27545,2048,2479.05,"Current","Rep2"
"11",275377,2048,24783.93,"Current","Rep2"
"12",279818,2048,25183.62,"Current","Rep2"
"13",5399,2048,485.91,"Current","Rep2"
"0",5454603,2049,490914.27,"Current","Rep2"
"1",1762563,2049,158630.67,"Current","Rep2"
"2",157810,2049,14202.9,"Current","Rep2"
"3",620237,2049,55821.33,"Current","Rep2"
"4",90854,2049,8176.86,"Current","Rep2"
"5",95718,2049,8614.62,"Current","Rep2"
"6",292466,2049,26321.94,"Current","Rep2"
"7",67500,2049,6075,"Current","Rep2"
"8",156050,2049,14044.5,"Current","Rep2"
"9",237794,2049,21401.46,"Current","Rep2"
"10",27219,2049,2449.71,"Current","Rep2"
"11",272714,2049,24544.26,"Current","Rep2"
"12",279091,2049,25118.19,"Current","Rep2"
"13",5385,2049,484.65,"Current","Rep2"
"0",5453233,2050,490790.97,"Current","Rep2"
"1",1764667,2050,158820.03,"Current","Rep2"
"2",157755,2050,14197.95,"Current","Rep2"
"3",623299,2050,56096.91,"Current","Rep2"
"4",89645,2050,8068.05,"Current","Rep2"
"5",95747,2050,8617.23,"Current","Rep2"
"6",294920,2050,26542.8,"Current","Rep2"
"7",67566,2050,6080.94,"Current","Rep2"
"8",156042,2050,14043.78,"Current","Rep2"
"9",234292,2050,21086.28,"Current","Rep2"
"10",27099,2050,2438.91,"Current","Rep2"
"11",270413,2050,24337.17,"Current","Rep2"
"12",279939,2050,25194.51,"Current","Rep2"
"13",5387,2050,484.83,"Current","Rep2"
"0",5452148,2051,490693.32,"Current","Rep2"
"1",1766293,2051,158966.37,"Current","Rep2"
"2",157592,2051,14183.28,"Current","Rep2"
"3",625560,2051,56300.4,"Current","Rep2"
"4",89770,2051,8079.3,"Current","Rep2"
"5",95031,2051,8552.79,"Current","Rep2"
