Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
5, 3907, 836, 177, 177, 1021, 5, 
5, 3927, 1158, 6, 5, 3, 2, 
5, 3932, 527, 123, 122, 104, 2, 
5, 3944, 690, 58, 58, 17, 2, 
5, 3965, 677, 39, 0, 0, 0, 
5, 3973, 611, 23, 23, 165, 5, 
5, 3975, 1124, 55, 44, 8, 2, 
5, 3976, 703, 64, 62, 37, 2, 
5, 3983, 1253, 114, 112, 87, 3, 
5, 3990, 1148, 98, 98, 62, 3, 
5, 3993, 795, 2, 0, 0, 0, 
5, 3996, 817, 16, 16, 10, 3, 
5, 4007, 1215, 14, 11, 2, 2, 
5, 4007, 1256, 21, 21, 83, 4, 
5, 4016, 644, 3, 0, 0, 0, 
5, 4053, 1259, 82, 82, 15, 3, 
5, 4056, 1358, 31, 31, 39, 3, 
5, 4061, 1139, 18, 4, 1, 1, 
5, 4064, 581, 5, 5, 7, 3, 
5, 4074, 1231, 25, 24, 24, 2.75, 
5, 4074, 1302, 119, 93, 17, 1.88, 
5, 4077, 654, 26, 25, 6, 2, 
5, 4088, 792, 9, 0, 0, 0, 
5, 4089, 1352, 42, 39, 23, 3, 
5, 4095, 586, 51, 0, 0, 0, 
5, 4098, 1478, 55, 55, 10, 1, 
5, 4102, 537, 23, 1, 1, 3, 
5, 4107, 838, 105, 104, 89, 3, 
5, 4111, 1253, 89, 0, 0, 0, 
5, 4116, 874, 9, 8, 1, 1, 
5, 4119, 925, 15, 3, 1, 1, 
5, 4125, 703, 39, 39, 22, 3, 
5, 4128, 238, 182, 154, 3, 1, 
5, 4138, 995, 54, 5, 4, 3, 
5, 4140, 280, 25, 24, 32, 3, 
5, 4142, 387, 30, 28, 4, 1, 
5, 4143, 599, 83, 24, 3, 2, 
5, 4150, 414, 37, 0, 0, 0, 
5, 4163, 1001, 69, 68, 60, 3, 
5, 4171, 761, 37, 0, 0, 0, 
5, 4176, 728, 4, 2, 3, 3, 
5, 4180, 759, 60, 0, 0, 0, 
5, 4180, 934, 25, 5, 3, 3, 
5, 4184, 1267, 16, 15, 3, 1.6, 
5, 4188, 1140, 2, 1, 2, 3, 
5, 4189, 833, 7, 0, 0, 0, 
5, 4192, 757, 143, 0, 0, 0, 
5, 4195, 1038, 25, 25, 98, 4.92, 
5, 4216, 156, 15, 14, 7, 3, 
5, 4218, 389, 188, 186, 34, 2, 
5, 4228, 746, 45, 0, 0, 0, 
5, 4238, 851, 172, 84, 5, 2, 
5, 4244, 713, 84, 84, 48, 3, 
5, 4257, 370, 100, 100, 57, 3, 
5, 4260, 1258, 19, 0, 0, 0, 
5, 4270, 1021, 49, 49, 23, 3, 
5, 4284, 1006, 10, 10, 9, 3, 
5, 4287, 158, 30, 30, 27, 3, 
5, 4295, 1265, 30, 12, 2, 1.33, 
5, 4299, 407, 72, 68, 17, 2, 
5, 4299, 1073, 30, 28, 4, 2, 
5, 4302, 762, 9, 0, 0, 0, 
5, 4310, 1512, 62, 62, 33, 2, 
5, 4316, 279, 7, 7, 1, 2, 
5, 4320, 925, 85, 74, 8, 2, 
5, 4326, 596, 30, 29, 36, 3, 
5, 4328, 1495, 18, 18, 17, 3, 
5, 4329, 367, 2, 0, 0, 0, 
5, 4333, 749, 63, 62, 40, 2.98, 
5, 4333, 1048, 42, 42, 285, 5, 
5, 4336, 852, 41, 39, 9, 1.56, 
5, 4338, 156, 7, 7, 51, 4, 
5, 4343, 1054, 110, 108, 71, 3, 
5, 4350, 278, 8, 7, 4, 2, 
5, 4360, 313, 38, 38, 4, 1, 
5, 4363, 587, 66, 66, 350, 5, 
5, 4377, 953, 96, 76, 6, 2, 
5, 4384, 1157, 143, 143, 137, 2.98, 
5, 4390, 466, 29, 24, 4, 2, 
5, 4395, 805, 226, 224, 48, 1.97, 
5, 4406, 270, 81, 80, 63, 2.99, 
5, 4417, 1489, 69, 57, 11, 2, 
5, 4427, 610, 12, 12, 50, 4, 
5, 4434, 1303, 9, 0, 0, 0, 
5, 4456, 907, 8, 8, 44, 5, 
5, 4458, 386, 96, 95, 93, 3, 
5, 4467, 950, 30, 30, 20, 3, 
5, 4468, 611, 95, 68, 13, 2, 
5, 4472, 829, 60, 59, 68, 2.97, 
5, 4479, 1580, 14, 0, 0, 0, 
5, 4480, 732, 12, 9, 4, 1, 
5, 4482, 896, 38, 38, 24, 2.95, 
5, 4487, 657, 88, 88, 204, 3, 
5, 4491, 1151, 111, 0, 0, 0, 
5, 4497, 1411, 148, 144, 49, 1.95, 
5, 4498, 762, 2, 0, 0, 0, 
5, 4515, 1054, 47, 46, 23, 2, 
5, 4516, 1136, 52, 52, 38, 3, 
5, 4517, 1577, 135, 0, 0, 0, 
5, 4521, 541, 5, 4, 3, 2, 
5, 4530, 799, 87, 87, 88, 3, 
5, 4533, 244, 27, 23, 9, 2, 
5, 4533, 1246, 53, 0, 0, 0, 
5, 4547, 1114, 31, 22, 5, 2, 
5, 4552, 1236, 25, 0, 0, 0, 
5, 4552, 1472, 125, 125, 890, 5, 
5, 4556, 830, 37, 37, 34, 3, 
5, 4559, 1132, 3, 2, 3, 3, 
5, 4571, 837, 10, 10, 5, 3, 
5, 4574, 1271, 28, 20, 5, 2, 
5, 4574, 1468, 29, 24, 12, 1.88, 
5, 4576, 1232, 47, 45, 19, 3, 
5, 4583, 145, 104, 104, 114, 3, 
5, 4596, 148, 20, 19, 1, 2, 
5, 4601, 1505, 7, 7, 2, 1, 
5, 4604, 459, 45, 44, 17, 1, 
5, 4615, 803, 194, 194, 17, 2, 
5, 4615, 832, 16, 5, 2, 2, 
5, 4625, 672, 2, 0, 0, 0, 
5, 4629, 796, 23, 21, 9, 3, 
5, 4632, 353, 118, 117, 30, 2, 
5, 4636, 687, 11, 0, 0, 0, 
5, 4636, 1043, 52, 48, 20, 2.88, 
5, 4641, 860, 20, 17, 4, 2, 
5, 4649, 639, 146, 141, 30, 2, 
5, 4660, 1508, 21, 15, 2, 1, 
5, 4662, 969, 301, 281, 24, 2, 
5, 4667, 167, 93, 93, 112, 3, 
5, 4685, 571, 35, 35, 181, 4, 
5, 4685, 1455, 2, 2, 2, 1.5, 
5, 4687, 581, 24, 16, 1, 2, 
5, 4688, 873, 57, 1, 4, 4, 
5, 4705, 630, 49, 49, 58, 3, 
5, 4706, 374, 21, 0, 0, 0, 
5, 4711, 827, 27, 24, 5, 2, 
5, 4731, 1168, 39, 0, 0, 0, 
5, 4738, 448, 3, 3, 19, 4, 
5, 4745, 1086, 26, 26, 139, 4.92, 
5, 4749, 1153, 43, 32, 1, 1, 
5, 4752, 1273, 27, 0, 0, 0, 
5, 4757, 616, 36, 36, 44, 2.97, 
5, 4779, 1389, 149, 145, 23, 2, 
5, 4781, 598, 89, 89, 52, 3, 
5, 4781, 958, 88, 88, 534, 4.99, 
5, 4787, 1200, 184, 183, 46, 2, 
5, 4794, 963, 6, 6, 1, 1, 
5, 4797, 997, 55, 55, 48, 3, 
5, 4802, 1124, 49, 48, 13, 1.92, 
5, 4810, 1352, 129, 0, 0, 0, 
5, 4811, 1107, 6, 6, 6, 2, 
5, 4815, 1355, 18, 0, 0, 0, 
5, 4819, 1397, 141, 36, 2, 1, 
5, 4822, 1162, 41, 39, 27, 3, 
5, 4823, 1175, 43, 35, 9, 2, 
5, 4829, 1370, 19, 18, 8, 3, 
5, 4846, 1185, 112, 112, 132, 3, 
5, 4848, 970, 167, 134, 9, 1, 
5, 4855, 389, 18, 0, 0, 0, 
5, 4868, 1067, 2, 2, 2, 3, 
5, 4871, 752, 133, 133, 109, 3, 
5, 4877, 506, 44, 38, 18, 3, 
5, 4885, 1109, 76, 73, 57, 3, 
5, 4886, 975, 30, 0, 0, 0, 
5, 4887, 982, 18, 0, 0, 0, 
5, 4889, 743, 31, 31, 28, 3, 
5, 4905, 932, 2, 0, 0, 0, 
5, 4913, 948, 42, 42, 14, 1.86, 
5, 4915, 1072, 7, 6, 10, 3, 
5, 4919, 1161, 163, 163, 169, 3, 
5, 4921, 504, 47, 0, 0, 0, 
5, 4930, 1159, 2, 1, 1, 2, 
5, 4936, 971, 13, 4, 1, 1, 
5, 4937, 994, 24, 21, 15, 2.86, 
5, 4965, 936, 292, 291, 134, 2.66, 
5, 4965, 1230, 12, 6, 2, 2, 
5, 4970, 894, 39, 38, 10, 2, 
5, 4982, 1245, 9, 4, 1, 1, 
5, 4985, 939, 111, 107, 74, 3, 
5, 5001, 889, 162, 159, 120, 3, 
5, 5010, 1136, 31, 31, 20, 3, 
5, 5011, 1259, 81, 78, 11, 1, 
5, 5027, 1235, 65, 62, 3, 1, 
5, 5032, 784, 36, 0, 0, 0, 
5, 5040, 810, 82, 70, 15, 2, 
5, 5046, 1139, 286, 283, 198, 2.99, 
5, 5050, 782, 11, 5, 1, 1, 
5, 5066, 924, 90, 85, 23, 2, 
5, 5073, 641, 24, 20, 5, 3, 
5, 5080, 572, 27, 19, 8, 1.68, 
5, 5095, 985, 28, 0, 0, 0, 
5, 5097, 340, 31, 31, 26, 3, 
5, 5106, 792, 9, 0, 0, 0, 
5, 5128, 691, 138, 138, 64, 2.83, 
5, 5131, 811, 25, 0, 0, 0, 
5, 5135, 377, 12, 12, 19, 3, 
5, 5140, 760, 40, 40, 131, 4, 
5, 5148, 541, 2, 1, 1, 1, 
5, 5152, 481, 38, 36, 36, 2.94, 
5, 5165, 1072, 2, 0, 0, 0, 
5, 5181, 487, 74, 73, 39, 3, 
5, 5185, 1101, 53, 52, 40, 3, 
5, 5186, 995, 92, 85, 19, 2, 
5, 5202, 859, 58, 58, 45, 2.97, 
5, 5208, 1082, 50, 50, 18, 1.92, 
5, 5229, 657, 65, 62, 46, 3, 
5, 5249, 1130, 2, 2, 2, 3, 
5, 5254, 644, 5, 4, 4, 3, 
5, 5257, 1018, 69, 68, 33, 1.97, 
5, 5264, 472, 18, 15, 9, 3, 
5, 5275, 878, 74, 52, 25, 2, 
5, 5279, 382, 96, 95, 79, 3, 
5, 5282, 659, 240, 240, 275, 3, 
5, 5290, 585, 26, 10, 4, 1, 
5, 5299, 438, 8, 8, 10, 2.38, 
5, 5314, 1027, 9, 1, 5, 4, 
5, 5322, 680, 19, 12, 4, 1.58, 
5, 5333, 737, 26, 25, 26, 3, 
5, 5343, 1160, 56, 56, 86, 3, 
5, 5348, 360, 72, 72, 85, 3, 
5, 5349, 1123, 140, 0, 0, 0, 
5, 5383, 650, 21, 18, 10, 3, 
5, 5384, 650, 32, 20, 13, 2.85, 
5, 5385, 657, 4, 4, 3, 2, 
5, 5401, 377, 186, 186, 189, 3, 
5, 5405, 950, 11, 11, 8, 3, 
5, 5410, 877, 59, 54, 14, 2, 
5, 5418, 883, 50, 50, 42, 3, 
5, 5421, 1127, 30, 30, 157, 5, 
5, 5456, 929, 25, 21, 5, 2, 
5, 5469, 771, 27, 18, 2, 1.28, 
5, 5509, 920, 84, 84, 440, 4.99, 
5, 5520, 615, 91, 91, 71, 3, 
5, 5521, 546, 119, 108, 30, 2.96, 
10, 126, 776, 134, 134, 69, 2.97, 
10, 126, 1028, 10, 5, 1, 1, 
10, 140, 1004, 20, 18, 15, 2, 
10, 147, 746, 5, 4, 3, 2.5, 
10, 183, 790, 47, 47, 199, 5, 
10, 193, 1027, 37, 37, 196, 4, 
10, 197, 598, 2, 0, 0, 0, 
10, 204, 695, 30, 5, 5, 3, 
10, 210, 942, 3, 0, 0, 0, 
10, 235, 708, 87, 81, 19, 3, 
10, 259, 1235, 48, 4, 3, 3, 
10, 300, 889, 14, 0, 0, 0, 
10, 311, 1127, 33, 0, 0, 0, 
10, 374, 494, 30, 27, 3, 1, 
10, 376, 907, 67, 0, 0, 0, 
10, 384, 863, 96, 92, 47, 2, 
10, 395, 1067, 31, 31, 22, 2, 
10, 421, 666, 56, 42, 13, 1.95, 
