"class","npixels","year","areaHa","scenario","rep"
"1",1770504,2049,159345.36,"RCP85","Rep2"
"2",159060,2049,14315.4,"RCP85","Rep2"
"3",592861,2049,53357.49,"RCP85","Rep2"
"4",172554,2049,15529.86,"RCP85","Rep2"
"6",330144,2049,29712.96,"RCP85","Rep2"
"7",67905,2049,6111.45,"RCP85","Rep2"
"8",155552,2049,13999.68,"RCP85","Rep2"
"9",239629,2049,21566.61,"RCP85","Rep2"
"10",26332,2049,2369.88,"RCP85","Rep2"
"11",275991,2049,24839.19,"RCP85","Rep2"
"12",281486,2049,25333.74,"RCP85","Rep2"
"13",5344,2049,480.96,"RCP85","Rep2"
"0",5441142,2050,489702.78,"RCP85","Rep2"
"1",1772396,2050,159515.64,"RCP85","Rep2"
"2",159147,2050,14323.23,"RCP85","Rep2"
"3",593244,2050,53391.96,"RCP85","Rep2"
"4",172205,2050,15498.45,"RCP85","Rep2"
"6",334002,2050,30060.18,"RCP85","Rep2"
"7",67956,2050,6116.04,"RCP85","Rep2"
"8",155524,2050,13997.16,"RCP85","Rep2"
"9",235998,2050,21239.82,"RCP85","Rep2"
"10",26237,2050,2361.33,"RCP85","Rep2"
"11",275013,2050,24751.17,"RCP85","Rep2"
"12",281795,2050,25361.55,"RCP85","Rep2"
"13",5345,2050,481.05,"RCP85","Rep2"
