Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
5, 530, 798, 259, 258, 267, 3, 
5, 534, 965, 25, 25, 69, 3, 
5, 537, 653, 115, 113, 34, 2, 
5, 546, 746, 61, 61, 57, 3, 
5, 553, 1127, 17, 13, 4, 1.38, 
5, 558, 1167, 60, 56, 27, 1, 
5, 559, 1348, 2, 0, 0, 0, 
5, 563, 699, 46, 35, 6, 2, 
5, 564, 843, 96, 0, 0, 0, 
5, 580, 707, 6, 0, 0, 0, 
5, 581, 910, 68, 49, 15, 1.55, 
5, 598, 631, 9, 9, 2, 3, 
5, 618, 580, 25, 24, 2, 2, 
5, 630, 1179, 61, 44, 5, 2, 
5, 645, 665, 55, 55, 247, 5, 
5, 645, 788, 155, 0, 0, 0, 
5, 659, 1088, 3, 1, 1, 1, 
5, 663, 1075, 183, 183, 8, 2, 
5, 664, 1362, 10, 0, 0, 0, 
5, 668, 509, 2, 0, 0, 0, 
5, 668, 798, 13, 13, 20, 3, 
5, 691, 1078, 23, 22, 6, 2.95, 
5, 702, 433, 4, 3, 1, 2, 
5, 722, 626, 27, 27, 9, 2, 
5, 722, 669, 152, 36, 2, 1, 
5, 724, 934, 168, 168, 401, 3, 
5, 741, 1161, 50, 50, 27, 2, 
5, 746, 1170, 62, 59, 20, 1, 
5, 775, 1101, 13, 12, 18, 2.92, 
5, 779, 796, 39, 26, 5, 2, 
5, 781, 1203, 2, 2, 3, 4, 
5, 785, 996, 165, 165, 785, 4, 
5, 789, 752, 35, 0, 0, 0, 
5, 801, 1151, 89, 78, 27, 3, 
5, 825, 1270, 13, 9, 5, 1.67, 
5, 837, 1318, 47, 35, 13, 2, 
5, 839, 625, 37, 31, 7, 1.81, 
5, 846, 973, 21, 20, 16, 3, 
5, 853, 1123, 25, 24, 3, 1, 
5, 861, 1206, 82, 82, 93, 3, 
5, 869, 1043, 122, 99, 5, 2, 
5, 890, 1081, 2, 1, 1, 1, 
5, 891, 981, 2, 0, 0, 0, 
5, 894, 911, 15, 13, 3, 3, 
5, 895, 1071, 2, 0, 0, 0, 
5, 902, 886, 58, 56, 19, 3, 
5, 912, 1174, 69, 68, 9, 3, 
5, 913, 591, 21, 19, 7, 2, 
5, 913, 777, 41, 41, 178, 4, 
5, 919, 862, 44, 40, 21, 3, 
5, 925, 994, 52, 50, 41, 3, 
5, 956, 566, 5, 5, 24, 4.6, 
5, 964, 517, 7, 0, 0, 0, 
5, 969, 1084, 51, 51, 32, 1.94, 
5, 977, 1003, 47, 47, 131, 4, 
5, 986, 627, 122, 91, 11, 1.52, 
5, 1000, 1390, 10, 0, 0, 0, 
5, 1002, 783, 22, 22, 42, 4, 
5, 1014, 1240, 10, 10, 4, 2, 
5, 1019, 572, 34, 34, 29, 3, 
5, 1021, 879, 12, 0, 0, 0, 
5, 1024, 867, 8, 7, 2, 2, 
5, 1033, 1086, 29, 0, 0, 0, 
5, 1049, 1169, 42, 37, 9, 2, 
5, 1064, 1182, 21, 21, 11, 3, 
5, 1065, 1000, 59, 0, 0, 0, 
5, 1066, 1221, 21, 18, 14, 2, 
5, 1067, 961, 40, 40, 13, 1.85, 
5, 1083, 726, 51, 48, 124, 4, 
5, 1093, 1102, 31, 29, 27, 3, 
5, 1096, 649, 81, 74, 14, 2, 
5, 1099, 824, 5, 0, 0, 0, 
5, 1110, 525, 9, 9, 48, 4, 
5, 1117, 575, 81, 77, 45, 2, 
5, 1117, 1120, 7, 5, 2, 3, 
5, 1122, 896, 145, 140, 60, 3, 
5, 1125, 869, 61, 57, 11, 3, 
5, 1129, 1325, 2, 1, 1, 1, 
5, 1132, 830, 38, 34, 8, 2, 
5, 1138, 1138, 38, 38, 7, 1.89, 
5, 1156, 1278, 66, 66, 83, 3, 
5, 1176, 999, 155, 155, 550, 4, 
5, 1192, 747, 8, 6, 3, 3, 
5, 1206, 644, 6, 0, 0, 0, 
5, 1207, 1218, 152, 152, 841, 4.98, 
5, 1212, 553, 10, 8, 9, 3, 
5, 1220, 979, 16, 5, 5, 1.6, 
5, 1220, 1113, 63, 63, 23, 1.98, 
5, 1247, 1173, 4, 4, 2, 2, 
5, 1254, 1360, 16, 16, 56, 5, 
5, 1271, 773, 61, 55, 27, 2.65, 
5, 1272, 663, 76, 76, 68, 2.96, 
5, 1274, 864, 51, 51, 104, 3, 
5, 1288, 1210, 38, 35, 20, 2, 
5, 1291, 723, 2, 2, 12, 5, 
5, 1310, 760, 6, 4, 1, 2, 
5, 1318, 906, 8, 8, 2, 2, 
5, 1328, 1095, 89, 89, 276, 4, 
5, 1340, 1019, 108, 44, 1, 2, 
5, 1351, 747, 71, 71, 81, 3, 
5, 1358, 889, 100, 87, 12, 2, 
5, 1363, 1401, 42, 17, 1, 1, 
5, 1368, 1335, 47, 46, 27, 3, 
5, 1388, 1254, 118, 0, 0, 0, 
5, 1406, 1236, 33, 33, 18, 2, 
5, 1409, 788, 6, 0, 0, 0, 
5, 1420, 1120, 20, 18, 31, 3, 
5, 1420, 1157, 96, 94, 50, 3, 
5, 1427, 609, 91, 84, 485, 5, 
5, 1427, 997, 118, 115, 30, 2, 
5, 1431, 1339, 15, 15, 12, 3, 
5, 1436, 1259, 44, 22, 4, 2.36, 
5, 1441, 1461, 200, 188, 83, 3, 
5, 1452, 1357, 187, 185, 117, 2.97, 
5, 1455, 1081, 166, 154, 19, 2, 
5, 1457, 1132, 19, 16, 5, 3, 
5, 1460, 964, 28, 26, 22, 1.96, 
5, 1463, 636, 25, 24, 25, 3, 
5, 1481, 974, 10, 10, 15, 3, 
5, 1483, 894, 95, 74, 11, 1, 
5, 1485, 1479, 16, 12, 10, 3, 
5, 1493, 1064, 8, 0, 0, 0, 
5, 1499, 1501, 17, 17, 15, 3, 
5, 1505, 1620, 3, 0, 0, 0, 
5, 1506, 951, 38, 37, 67, 3, 
5, 1524, 881, 108, 99, 23, 3, 
5, 1531, 987, 13, 13, 25, 3, 
5, 1539, 889, 8, 8, 2, 2, 
5, 1540, 1273, 32, 30, 14, 2.87, 
5, 1554, 1212, 11, 0, 0, 0, 
5, 1559, 980, 71, 71, 147, 3, 
5, 1561, 1602, 28, 19, 13, 2, 
5, 1562, 821, 42, 42, 221, 5, 
5, 1562, 1585, 124, 123, 30, 1, 
5, 1565, 863, 7, 0, 0, 0, 
5, 1582, 974, 22, 10, 2, 3, 
5, 1596, 1082, 93, 86, 23, 2.91, 
5, 1604, 1093, 20, 0, 0, 0, 
5, 1607, 1221, 39, 39, 21, 2, 
5, 1632, 1213, 13, 10, 4, 2, 
5, 1640, 1502, 164, 151, 60, 2, 
5, 1663, 1036, 8, 7, 5, 1.71, 
5, 1665, 1485, 28, 28, 24, 3, 
5, 1674, 1031, 31, 29, 10, 2.59, 
5, 1677, 1296, 143, 0, 0, 0, 
5, 1684, 1518, 87, 82, 44, 2, 
5, 1686, 1181, 62, 62, 26, 3, 
5, 1687, 1571, 12, 8, 10, 2.63, 
5, 1704, 911, 26, 7, 1, 1, 
5, 1719, 1347, 40, 40, 227, 5, 
5, 1726, 1638, 67, 67, 257, 5, 
5, 1733, 1241, 176, 173, 18, 2, 
5, 1744, 1483, 223, 220, 79, 3, 
5, 1750, 1480, 5, 0, 0, 0, 
5, 1789, 1219, 147, 145, 55, 3, 
5, 1790, 1162, 26, 22, 6, 3, 
5, 1807, 1411, 28, 27, 8, 2, 
5, 1841, 1149, 59, 58, 8, 1.78, 
5, 1842, 901, 57, 55, 32, 1.84, 
5, 1847, 1426, 7, 4, 4, 3, 
5, 1853, 1108, 27, 23, 20, 3, 
5, 1854, 1269, 165, 165, 1003, 5, 
5, 1855, 1458, 3, 0, 0, 0, 
5, 1859, 1352, 10, 3, 1, 2, 
5, 1873, 1384, 6, 6, 30, 5, 
5, 1887, 1405, 47, 46, 10, 2, 
5, 1892, 1361, 44, 43, 46, 3, 
5, 1909, 996, 83, 74, 43, 3, 
5, 1914, 1119, 13, 0, 0, 0, 
5, 1924, 1477, 96, 95, 18, 3, 
5, 1941, 986, 70, 53, 3, 1, 
5, 1962, 1344, 13, 13, 4, 3, 
5, 1974, 1028, 350, 286, 17, 1, 
5, 1975, 1287, 38, 34, 5, 2, 
5, 1981, 1122, 85, 85, 10, 3, 
5, 1984, 1278, 104, 86, 33, 2, 
5, 1989, 1041, 38, 38, 122, 4, 
5, 2003, 1217, 9, 9, 41, 4, 
5, 2005, 1282, 51, 50, 6, 1.94, 
5, 2017, 1413, 4, 4, 2, 2, 
5, 2023, 1412, 20, 19, 15, 3, 
5, 2026, 1136, 96, 74, 18, 2, 
5, 2041, 1228, 274, 274, 56, 2, 
5, 2054, 1432, 22, 20, 9, 1.4, 
5, 2063, 1272, 117, 117, 227, 3, 
5, 2065, 1232, 12, 0, 0, 0, 
5, 2088, 1423, 27, 27, 11, 2.93, 
5, 2091, 1215, 64, 62, 12, 2, 
5, 2117, 1045, 48, 40, 3, 2, 
5, 2126, 1173, 128, 117, 35, 2, 
5, 2160, 1040, 39, 29, 6, 2.48, 
5, 2632, 1033, 141, 43, 198, 4, 
5, 2680, 1044, 128, 123, 21, 2, 
5, 2687, 1019, 2, 2, 2, 3, 
5, 2745, 916, 25, 0, 0, 0, 
5, 2794, 1043, 33, 0, 0, 0, 
5, 2798, 819, 109, 0, 0, 0, 
5, 2799, 1266, 6, 4, 3, 2, 
5, 2814, 1118, 13, 13, 8, 3, 
5, 2830, 1359, 10, 10, 5, 2, 
5, 2837, 911, 31, 31, 135, 4, 
5, 2840, 1169, 27, 27, 18, 3, 
5, 2869, 765, 37, 22, 1, 2, 
5, 2883, 1280, 12, 11, 9, 1.91, 
5, 2941, 1252, 69, 63, 6, 1, 
5, 2942, 1230, 60, 52, 25, 2.96, 
5, 2976, 1118, 52, 47, 15, 2.87, 
5, 2982, 1474, 88, 88, 86, 3, 
5, 2983, 1115, 19, 17, 6, 3, 
5, 2985, 1081, 24, 23, 21, 3, 
5, 2986, 775, 32, 23, 4, 1, 
5, 2987, 1028, 27, 26, 13, 3, 
5, 3005, 1251, 4, 0, 0, 0, 
5, 3012, 760, 19, 17, 4, 2, 
5, 3012, 1352, 5, 5, 8, 3, 
5, 3020, 1256, 28, 26, 9, 3, 
5, 3020, 1282, 8, 7, 3, 2.43, 
5, 3020, 1458, 97, 97, 83, 3, 
5, 3037, 1003, 20, 20, 113, 5, 
5, 3045, 801, 33, 33, 47, 2.94, 
5, 3047, 762, 88, 88, 52, 2.99, 
5, 3066, 1031, 55, 46, 5, 1, 
5, 3070, 779, 78, 78, 60, 2.99, 
5, 3074, 1058, 20, 20, 20, 3, 
5, 3103, 1460, 125, 125, 61, 3, 
5, 3112, 1318, 15, 0, 0, 0, 
5, 3116, 1455, 33, 32, 8, 2.97, 
5, 3118, 779, 181, 179, 171, 3, 
5, 3121, 1066, 54, 49, 31, 3, 
5, 3131, 1302, 14, 1, 6, 4, 
5, 3138, 828, 17, 16, 7, 2, 
5, 3159, 1365, 75, 69, 14, 2.9, 
5, 3159, 1537, 92, 91, 71, 3, 
5, 3174, 1154, 174, 167, 20, 2, 
5, 3175, 1481, 16, 15, 10, 3, 
5, 3199, 1358, 71, 66, 2, 1, 
5, 3200, 1442, 11, 0, 0, 0, 
5, 3202, 1050, 28, 24, 5, 2, 
5, 3204, 996, 25, 0, 0, 0, 
5, 3210, 991, 201, 201, 68, 2, 
5, 3217, 608, 65, 45, 5, 2, 
5, 3221, 640, 54, 0, 0, 0, 
5, 3224, 600, 3, 0, 0, 0, 
5, 3242, 1493, 15, 15, 7, 3, 
5, 3243, 1187, 49, 49, 20, 3, 
5, 3247, 572, 2, 0, 0, 0, 
5, 3258, 520, 14, 12, 1, 3, 
5, 3259, 1019, 41, 41, 13, 1.98, 
5, 3278, 1031, 22, 22, 64, 4, 
5, 3283, 1014, 9, 7, 3, 1.29, 
5, 3287, 1296, 5, 0, 0, 0, 
5, 3296, 1455, 100, 100, 53, 2.98, 
5, 3302, 665, 17, 15, 7, 3, 
5, 3309, 716, 19, 19, 11, 2, 
5, 3313, 1316, 57, 57, 237, 4, 
5, 3321, 459, 52, 52, 63, 3, 
5, 3322, 917, 28, 0, 0, 0, 
5, 3331, 756, 103, 103, 279, 3, 
5, 3333, 1366, 5, 5, 5, 3, 
5, 3346, 1051, 3, 1, 3, 3, 
5, 3355, 1104, 20, 8, 1, 2, 
5, 3369, 789, 2, 1, 1, 1, 
5, 3369, 930, 66, 66, 27, 2, 
5, 3370, 586, 44, 0, 0, 0, 
5, 3396, 1467, 25, 22, 22, 2.95, 
5, 3442, 466, 34, 0, 0, 0, 
5, 3444, 1422, 3, 0, 0, 0, 
5, 3446, 1073, 43, 8, 1, 1, 
5, 3448, 729, 146, 99, 19, 2, 
5, 3454, 428, 5, 0, 0, 0, 
5, 3455, 1110, 21, 21, 15, 3, 
5, 3484, 786, 90, 90, 29, 2.98, 
5, 3485, 401, 23, 23, 8, 3, 
5, 3491, 964, 144, 124, 13, 2, 
5, 3493, 640, 53, 52, 12, 2, 
5, 3493, 909, 24, 24, 10, 3, 
5, 3504, 1260, 77, 76, 85, 3, 
5, 3523, 424, 87, 84, 31, 3, 
5, 3532, 825, 165, 165, 39, 2, 
5, 3537, 987, 2, 0, 0, 0, 
5, 3537, 1155, 111, 111, 41, 1.99, 
5, 3540, 451, 2, 0, 0, 0, 
5, 3547, 963, 10, 10, 53, 5, 
5, 3580, 762, 73, 73, 62, 1.97, 
5, 3597, 756, 75, 75, 326, 4, 
5, 3599, 582, 136, 135, 60, 2, 
5, 3600, 943, 56, 24, 2, 2, 
5, 3620, 1002, 46, 46, 189, 4.98, 
5, 3627, 983, 30, 22, 3, 2, 
5, 3631, 963, 70, 67, 16, 2.76, 
5, 3634, 669, 75, 73, 33, 2, 
5, 3642, 866, 9, 9, 5, 2, 
5, 3642, 1325, 43, 42, 38, 3, 
5, 3656, 509, 15, 14, 4, 2, 
5, 3664, 1417, 97, 96, 70, 3, 
5, 3666, 898, 62, 62, 189, 4, 
5, 3689, 387, 4, 4, 1, 2, 
5, 3690, 571, 2, 1, 2, 3, 
5, 3694, 1152, 9, 0, 0, 0, 
5, 3706, 967, 36, 31, 7, 2.81, 
5, 3710, 930, 6, 6, 3, 3, 
5, 3716, 537, 12, 0, 0, 0, 
5, 3718, 626, 27, 27, 25, 2, 
5, 3747, 1152, 27, 19, 4, 2, 
5, 3748, 1071, 22, 14, 5, 1.71, 
5, 3782, 388, 3, 3, 4, 2.67, 
5, 3786, 1138, 100, 100, 65, 2.99, 
5, 3829, 569, 18, 18, 26, 1.94, 
5, 3830, 559, 18, 18, 22, 1, 
5, 3865, 930, 112, 112, 43, 3, 
5, 3867, 1153, 81, 81, 291, 4, 
5, 3868, 447, 109, 89, 44, 3, 
5, 3869, 528, 45, 45, 51, 2, 
5, 3881, 515, 96, 96, 57, 1, 
5, 3890, 1217, 147, 140, 25, 2, 
5, 3894, 894, 11, 0, 0, 0, 
5, 3897, 545, 61, 61, 30, 3, 
5, 3898, 846, 19, 0, 0, 0, 
5, 3915, 1130, 10, 9, 15, 3, 
5, 3933, 886, 110, 110, 16, 1, 
5, 3941, 522, 2, 0, 0, 0, 
5, 3955, 1142, 13, 10, 4, 3, 
5, 3960, 858, 24, 23, 3, 3, 
5, 3971, 692, 16, 16, 82, 5, 
5, 3992, 1260, 148, 148, 123, 3, 
5, 3993, 874, 50, 50, 33, 2.96, 
5, 4009, 1330, 157, 155, 710, 4, 
5, 4029, 1051, 195, 195, 55, 3, 
5, 4030, 1188, 39, 39, 238, 4.97, 
5, 4041, 701, 19, 3, 1, 1, 
5, 4047, 740, 116, 116, 76, 3, 
5, 4048, 762, 2, 0, 0, 0, 
5, 4055, 1064, 65, 52, 5, 1, 
5, 4056, 791, 19, 19, 16, 3, 
5, 4059, 764, 21, 21, 16, 2.95, 
5, 4065, 932, 74, 67, 56, 3, 
5, 4074, 755, 52, 46, 14, 2, 
5, 4080, 646, 165, 165, 211, 3, 
5, 4085, 587, 9, 0, 0, 0, 
5, 4099, 966, 199, 197, 15, 1, 
5, 4107, 1208, 19, 17, 10, 1.94, 
5, 4112, 302, 32, 0, 0, 0, 
5, 4117, 520, 124, 120, 103, 3, 
5, 4117, 796, 26, 26, 40, 3, 
5, 4123, 906, 238, 232, 52, 2, 
5, 4123, 1041, 44, 15, 5, 1.2, 
5, 4124, 1252, 129, 0, 0, 0, 
5, 4126, 1324, 13, 13, 64, 4, 
5, 4130, 439, 33, 33, 13, 3, 
5, 4133, 949, 23, 0, 0, 0, 
5, 4134, 338, 24, 23, 16, 3, 
5, 4146, 1293, 12, 0, 0, 0, 
5, 4148, 866, 74, 73, 95, 2.97, 
5, 4155, 181, 286, 0, 0, 0, 
5, 4164, 954, 115, 94, 8, 2, 
5, 4168, 682, 39, 34, 2, 2, 
5, 4188, 757, 59, 19, 1, 3, 
5, 4188, 1274, 33, 27, 6, 1.7, 
5, 4189, 464, 154, 0, 0, 0, 
5, 4194, 966, 20, 20, 7, 3, 
5, 4204, 617, 38, 17, 5, 2, 
5, 4209, 176, 53, 53, 82, 3, 
5, 4213, 385, 7, 6, 2, 2, 
5, 4219, 523, 170, 170, 768, 4, 
5, 4234, 1428, 32, 31, 11, 2, 
5, 4239, 1191, 46, 46, 24, 1.91, 
5, 4242, 219, 80, 78, 36, 2.96, 
5, 4243, 654, 2, 0, 0, 0, 
5, 4247, 302, 27, 27, 25, 3, 
5, 4248, 960, 24, 12, 4, 1, 
5, 4249, 978, 31, 24, 6, 1, 
5, 4256, 1104, 7, 7, 3, 3, 
5, 4259, 351, 140, 122, 24, 2.7, 
5, 4265, 342, 38, 33, 8, 2, 
5, 4265, 1005, 40, 39, 35, 3, 
5, 4279, 1411, 12, 10, 1, 1, 
5, 4285, 886, 115, 109, 27, 3, 
5, 4285, 1169, 96, 88, 6, 1, 
5, 4296, 508, 104, 104, 744, 5, 
5, 4307, 1488, 32, 28, 7, 1, 
5, 4311, 1281, 35, 35, 5, 1, 
5, 4312, 698, 2, 2, 1, 2, 
5, 4318, 686, 52, 40, 4, 2, 
5, 4332, 1324, 61, 60, 41, 3, 
5, 4335, 261, 42, 42, 6, 1, 
5, 4338, 1441, 30, 29, 4, 1.97, 
5, 4339, 255, 31, 28, 17, 2.54, 
5, 4346, 952, 24, 24, 26, 3, 
5, 4358, 295, 52, 51, 9, 1, 
5, 4362, 1154, 17, 17, 12, 3, 
5, 4365, 475, 11, 1, 1, 1, 
5, 4365, 681, 127, 126, 90, 2.97, 
5, 4366, 213, 7, 2, 2, 2, 
5, 4375, 708, 179, 179, 615, 4, 
5, 4376, 978, 27, 14, 1, 3, 
5, 4379, 1279, 3, 0, 0, 0, 
5, 4382, 219, 142, 136, 19, 2, 
5, 4382, 1097, 95, 95, 50, 3, 
5, 4389, 433, 69, 65, 46, 3, 
5, 4399, 1249, 194, 165, 1, 1, 
5, 4400, 1123, 11, 0, 0, 0, 
5, 4408, 190, 49, 0, 0, 0, 
5, 4416, 145, 28, 0, 0, 0, 
5, 4416, 534, 104, 104, 540, 4, 
5, 4416, 734, 117, 115, 95, 3, 
5, 4416, 753, 6, 6, 22, 4, 
5, 4424, 215, 115, 115, 154, 3, 
5, 4434, 716, 7, 7, 27, 4, 
5, 4435, 1247, 62, 0, 0, 0, 
5, 4440, 1155, 183, 93, 3, 1, 
5, 4447, 940, 54, 49, 26, 2, 
5, 4452, 160, 48, 47, 3, 2, 
5, 4454, 1116, 50, 42, 36, 3, 
5, 4467, 367, 201, 193, 12, 1, 
5, 4474, 448, 28, 0, 0, 0, 
5, 4488, 1218, 61, 59, 5, 1, 
5, 4495, 407, 122, 120, 94, 3, 
5, 4495, 1371, 17, 17, 16, 3, 
5, 4500, 1552, 93, 67, 11, 1, 
5, 4501, 1136, 39, 39, 8, 2, 
5, 4505, 1008, 50, 50, 49, 3, 
5, 4509, 721, 63, 63, 11, 2, 
5, 4517, 454, 40, 0, 0, 0, 
5, 4518, 1401, 38, 28, 5, 1, 
5, 4524, 187, 10, 0, 0, 0, 
5, 4527, 181, 155, 127, 16, 2, 
5, 4536, 349, 128, 119, 13, 1.94, 
5, 4541, 739, 75, 53, 30, 3, 
5, 4548, 424, 20, 4, 1, 1, 
5, 4559, 473, 123, 116, 29, 2, 
5, 4560, 546, 55, 55, 140, 3, 
5, 4562, 365, 10, 9, 3, 2, 
5, 4566, 206, 64, 43, 4, 2, 
5, 4566, 651, 13, 13, 6, 2, 
5, 4570, 1146, 62, 62, 40, 3, 
5, 4581, 699, 47, 47, 10, 1.38, 
5, 4584, 815, 6, 0, 0, 0, 
5, 4588, 905, 24, 24, 104, 4, 
5, 4610, 814, 203, 203, 120, 3, 
5, 4610, 1301, 41, 39, 6, 2, 
5, 4610, 1304, 4, 2, 2, 3, 
5, 4613, 378, 23, 23, 124, 4, 
5, 4614, 597, 43, 43, 191, 4.98, 
5, 4616, 950, 45, 42, 10, 2, 
5, 4622, 1458, 146, 146, 700, 4, 
5, 4633, 674, 209, 209, 1001, 5, 
5, 4635, 963, 47, 47, 39, 3, 
5, 4637, 477, 7, 6, 4, 3, 
5, 4647, 648, 36, 0, 0, 0, 
5, 4650, 454, 128, 0, 0, 0, 
5, 4653, 583, 87, 86, 14, 2, 
5, 4653, 791, 95, 95, 41, 3, 
5, 4655, 1046, 5, 0, 0, 0, 
5, 4657, 557, 18, 17, 8, 3, 
5, 4660, 1240, 109, 106, 15, 1, 
5, 4661, 866, 53, 49, 19, 1.9, 
5, 4666, 354, 283, 283, 226, 3, 
5, 4668, 215, 16, 14, 16, 3, 
5, 4670, 865, 35, 35, 202, 5, 
5, 4671, 581, 51, 11, 1, 2, 
5, 4674, 1357, 40, 40, 20, 3, 
5, 4677, 734, 46, 45, 16, 2, 
5, 4680, 614, 49, 49, 7, 2, 
5, 4693, 1035, 68, 0, 0, 0, 
5, 4704, 795, 86, 85, 76, 3, 
5, 4714, 546, 104, 104, 609, 4.99, 
5, 4721, 650, 19, 19, 112, 5, 
5, 4721, 1448, 7, 6, 8, 2.5, 
5, 4725, 1269, 27, 27, 166, 5, 
5, 4727, 513, 32, 32, 143, 5, 
5, 4727, 948, 59, 59, 28, 2.98, 
5, 4739, 1278, 23, 0, 0, 0, 
5, 4747, 637, 24, 20, 9, 3, 
5, 4762, 690, 2, 0, 0, 0, 
5, 4767, 501, 7, 7, 27, 4, 
5, 4776, 790, 26, 9, 3, 2, 
5, 4777, 1139, 74, 72, 42, 2.53, 
5, 4780, 627, 13, 0, 0, 0, 
5, 4789, 511, 61, 61, 242, 4, 
5, 4790, 421, 5, 4, 3, 3, 
5, 4791, 1098, 133, 133, 176, 1.94, 
5, 4801, 1001, 178, 152, 16, 1.7, 
5, 4802, 1037, 48, 46, 56, 3, 
5, 4806, 821, 245, 0, 0, 0, 
5, 4806, 1028, 140, 140, 101, 3, 
5, 4809, 915, 6, 0, 0, 0, 
5, 4809, 1174, 84, 79, 21, 1.89, 
5, 4825, 1137, 30, 24, 16, 3, 
5, 4827, 693, 14, 0, 0, 0, 
5, 4828, 764, 66, 64, 33, 3, 
5, 4838, 541, 44, 44, 21, 2.95, 
5, 4841, 665, 41, 40, 7, 1.98, 
5, 4844, 623, 148, 147, 74, 3, 
5, 4869, 533, 28, 21, 8, 3, 
5, 4874, 1018, 87, 87, 50, 1.97, 
5, 4904, 465, 46, 41, 196, 4, 
5, 4905, 1108, 179, 179, 733, 4, 
5, 4912, 532, 15, 15, 102, 4.87, 
5, 4948, 848, 52, 0, 0, 0, 
5, 4951, 931, 22, 22, 11, 1.95, 
5, 4964, 1114, 84, 82, 66, 3, 
5, 4966, 700, 2, 0, 0, 0, 
5, 4976, 639, 46, 46, 29, 2.96, 
5, 4980, 1144, 107, 107, 30, 3, 
5, 5000, 836, 74, 56, 7, 1, 
5, 5010, 923, 12, 11, 8, 3, 
5, 5015, 807, 104, 99, 80, 3, 
5, 5019, 997, 17, 17, 8, 2.88, 
5, 5023, 984, 2, 2, 1, 1, 
5, 5030, 1092, 93, 87, 37, 3, 
5, 5036, 927, 33, 32, 4, 1, 
5, 5039, 707, 8, 0, 0, 0, 
5, 5041, 712, 10, 0, 0, 0, 
5, 5043, 486, 63, 61, 7, 1.89, 
5, 5054, 1171, 33, 9, 67, 5, 
5, 5056, 769, 37, 37, 27, 3, 
5, 5058, 916, 6, 6, 4, 2, 
5, 5067, 773, 146, 102, 8, 1, 
5, 5074, 347, 16, 16, 22, 3, 
5, 5079, 496, 113, 113, 66, 2.98, 
5, 5088, 368, 3, 0, 0, 0, 
5, 5103, 733, 53, 0, 0, 0, 
5, 5116, 584, 138, 137, 94, 2.99, 
5, 5149, 427, 2, 2, 10, 5, 
5, 5152, 1219, 39, 36, 10, 1, 
5, 5167, 628, 95, 94, 16, 1, 
5, 5170, 514, 37, 37, 14, 2, 
5, 5181, 1045, 158, 136, 33, 1.77, 
5, 5183, 809, 19, 12, 7, 3, 
5, 5185, 609, 259, 248, 34, 1.7, 
5, 5186, 621, 107, 105, 32, 3, 
5, 5186, 891, 22, 17, 3, 2, 
5, 5223, 972, 63, 63, 239, 4, 
5, 5227, 494, 18, 18, 10, 2.94, 
5, 5242, 716, 68, 68, 2, 1, 
5, 5249, 660, 100, 100, 82, 3, 
5, 5250, 534, 12, 8, 5, 3, 
5, 5252, 1118, 2, 2, 1, 2, 
5, 5256, 602, 33, 29, 7, 1.14, 
5, 5258, 451, 120, 120, 25, 2, 
5, 5259, 909, 116, 116, 82, 3, 
5, 5286, 1009, 28, 28, 40, 3, 
5, 5296, 978, 40, 40, 178, 4, 
5, 5300, 899, 10, 10, 49, 4, 
5, 5309, 529, 35, 32, 13, 2, 
5, 5330, 609, 168, 168, 97, 2.99, 
