Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
5, 644, 620, 131, 84, 8, 1.57, 
5, 669, 581, 51, 47, 42, 3, 
5, 672, 976, 13, 9, 3, 2, 
5, 672, 1223, 33, 29, 9, 1, 
5, 673, 1186, 44, 41, 8, 2, 
5, 686, 804, 2, 0, 0, 0, 
5, 687, 466, 14, 13, 7, 2, 
5, 695, 879, 50, 49, 7, 2.1, 
5, 706, 899, 42, 35, 12, 1.8, 
5, 715, 1265, 45, 0, 0, 0, 
5, 724, 1311, 5, 0, 0, 0, 
5, 730, 1276, 89, 89, 38, 2.82, 
5, 731, 1272, 59, 58, 32, 1.98, 
5, 744, 1292, 23, 1, 4, 5, 
5, 747, 1269, 95, 95, 81, 3, 
5, 750, 978, 45, 37, 11, 1, 
5, 758, 1176, 24, 24, 106, 4, 
5, 780, 984, 31, 31, 28, 2, 
5, 781, 613, 3, 0, 0, 0, 
5, 793, 1014, 7, 3, 2, 1, 
5, 810, 951, 12, 12, 18, 3, 
5, 811, 1139, 13, 13, 65, 4, 
5, 816, 797, 23, 23, 119, 5, 
5, 827, 702, 5, 1, 2, 2, 
5, 827, 1042, 42, 40, 16, 2.45, 
5, 836, 1365, 128, 110, 29, 3, 
5, 849, 1272, 77, 74, 10, 1, 
5, 856, 1286, 11, 11, 4, 1, 
5, 865, 1101, 18, 14, 2, 1, 
5, 867, 1182, 93, 93, 106, 2.98, 
5, 868, 924, 34, 20, 1, 2, 
5, 872, 968, 2, 0, 0, 0, 
5, 885, 767, 116, 116, 107, 3, 
5, 902, 1324, 67, 67, 232, 4, 
5, 908, 656, 20, 14, 5, 2, 
5, 917, 1270, 106, 103, 87, 3, 
5, 927, 871, 110, 110, 53, 3, 
5, 939, 666, 15, 15, 2, 2, 
5, 945, 895, 27, 0, 0, 0, 
5, 955, 1282, 19, 19, 30, 3, 
5, 964, 943, 30, 27, 12, 3, 
5, 968, 1138, 38, 38, 109, 4, 
5, 985, 852, 3, 3, 2, 3, 
5, 993, 864, 44, 35, 15, 2, 
5, 1011, 978, 182, 182, 129, 3, 
5, 1023, 810, 78, 78, 32, 2.97, 
5, 1031, 844, 65, 64, 19, 3, 
5, 1035, 713, 67, 51, 7, 1.84, 
5, 1035, 869, 23, 21, 5, 1.38, 
5, 1037, 1213, 2, 1, 1, 1, 
5, 1048, 1145, 9, 9, 7, 3, 
5, 1052, 1027, 157, 154, 59, 3, 
5, 1056, 900, 8, 8, 12, 3, 
5, 1060, 1449, 85, 22, 2, 1, 
5, 1065, 700, 10, 0, 0, 0, 
5, 1068, 964, 70, 69, 45, 3, 
5, 1071, 1105, 120, 120, 440, 4, 
5, 1084, 1044, 54, 54, 82, 3, 
5, 1088, 1386, 33, 24, 10, 1.79, 
5, 1095, 479, 138, 133, 46, 2, 
5, 1098, 1429, 40, 36, 10, 2.61, 
5, 1108, 1121, 25, 25, 7, 3, 
5, 1120, 611, 5, 4, 8, 3, 
5, 1121, 1191, 23, 23, 17, 2.87, 
5, 1126, 872, 70, 62, 15, 2.97, 
5, 1135, 1065, 14, 0, 0, 0, 
5, 1137, 1166, 18, 17, 4, 2, 
5, 1147, 896, 68, 68, 6, 2, 
5, 1148, 892, 113, 111, 36, 3, 
5, 1153, 1450, 55, 51, 12, 1.75, 
5, 1161, 1060, 37, 36, 3, 1, 
5, 1164, 1437, 256, 247, 47, 1.9, 
5, 1167, 1428, 13, 0, 0, 0, 
5, 1173, 832, 70, 70, 31, 1.93, 
5, 1185, 912, 155, 148, 5, 1.66, 
5, 1192, 873, 118, 46, 4, 2, 
5, 1197, 564, 84, 84, 538, 4.99, 
5, 1227, 1293, 5, 2, 1, 2, 
5, 1230, 1114, 145, 143, 34, 1, 
5, 1233, 725, 55, 21, 1, 1, 
5, 1239, 812, 22, 0, 0, 0, 
5, 1242, 1192, 176, 176, 185, 3, 
5, 1243, 1409, 26, 25, 6, 1, 
5, 1246, 1003, 25, 12, 1, 1, 
5, 1246, 1134, 71, 71, 407, 4.96, 
5, 1255, 933, 19, 8, 1, 2, 
5, 1261, 835, 2, 0, 0, 0, 
5, 1301, 1332, 4, 3, 3, 1, 
5, 1309, 1149, 150, 135, 41, 2.97, 
5, 1316, 799, 41, 41, 41, 3, 
5, 1326, 793, 33, 6, 1, 1, 
5, 1348, 1062, 86, 86, 63, 3, 
5, 1358, 1438, 11, 10, 5, 1, 
5, 1373, 866, 97, 94, 6, 1.82, 
5, 1373, 1052, 62, 0, 0, 0, 
5, 1382, 927, 223, 222, 29, 1.86, 
5, 1384, 633, 40, 40, 22, 2, 
5, 1385, 794, 71, 67, 12, 2.58, 
5, 1395, 1244, 85, 85, 454, 5, 
5, 1400, 856, 2, 0, 0, 0, 
5, 1406, 1143, 5, 5, 19, 4, 
5, 1407, 752, 35, 27, 6, 2, 
5, 1412, 681, 113, 103, 29, 2, 
5, 1415, 783, 73, 72, 12, 2, 
5, 1418, 1534, 25, 16, 11, 2.94, 
5, 1419, 858, 48, 35, 6, 3, 
5, 1435, 1165, 65, 44, 9, 1, 
5, 1440, 1165, 66, 66, 204, 4, 
5, 1446, 1005, 155, 147, 37, 1.94, 
5, 1457, 1079, 128, 122, 35, 2.98, 
5, 1465, 1156, 146, 146, 93, 3, 
5, 1485, 1353, 30, 30, 12, 3, 
5, 1487, 757, 4, 0, 0, 0, 
5, 1489, 1562, 12, 12, 62, 4.83, 
5, 1491, 871, 39, 16, 1, 2, 
5, 1493, 1014, 177, 31, 2, 2, 
5, 1497, 901, 2, 0, 0, 0, 
5, 1504, 1247, 18, 18, 83, 4.94, 
5, 1505, 1017, 38, 27, 4, 2, 
5, 1522, 1038, 17, 0, 0, 0, 
5, 1530, 803, 58, 49, 8, 2.82, 
5, 1538, 1518, 23, 22, 16, 1.82, 
5, 1541, 1438, 19, 19, 85, 4, 
5, 1559, 1144, 64, 64, 12, 1, 
5, 1571, 1114, 13, 13, 69, 5, 
5, 1587, 1515, 205, 205, 188, 3, 
5, 1594, 1398, 72, 69, 8, 1, 
5, 1604, 901, 9, 9, 55, 5, 
5, 1613, 1296, 113, 111, 119, 2.95, 
5, 1634, 1308, 4, 1, 1, 2, 
5, 1643, 1375, 126, 0, 0, 0, 
5, 1655, 1029, 84, 81, 20, 1, 
5, 1656, 1147, 18, 18, 5, 1.22, 
5, 1661, 1689, 25, 0, 0, 0, 
5, 1663, 1222, 88, 88, 567, 5, 
5, 1665, 1146, 24, 19, 1, 2, 
5, 1666, 855, 11, 9, 7, 3, 
5, 1670, 1122, 48, 48, 85, 3, 
5, 1676, 1678, 18, 0, 0, 0, 
5, 1682, 847, 47, 47, 47, 3, 
5, 1684, 1233, 77, 0, 0, 0, 
5, 1690, 1675, 3, 0, 0, 0, 
5, 1691, 1624, 140, 140, 31, 1.94, 
5, 1692, 1662, 9, 9, 40, 4, 
5, 1693, 1042, 16, 16, 10, 3, 
5, 1701, 987, 74, 57, 8, 2, 
5, 1724, 1262, 76, 73, 30, 3, 
5, 1725, 1545, 149, 149, 96, 2, 
5, 1728, 1524, 240, 240, 137, 2, 
5, 1735, 1052, 28, 25, 13, 3, 
5, 1739, 1088, 50, 49, 38, 3, 
5, 1751, 1174, 28, 4, 1, 1, 
5, 1766, 1160, 15, 15, 5, 3, 
5, 1766, 1584, 8, 8, 44, 4.5, 
5, 1779, 863, 77, 0, 0, 0, 
5, 1797, 1038, 21, 2, 1, 2, 
5, 1801, 1175, 38, 26, 4, 3, 
5, 1814, 1382, 83, 83, 21, 2, 
5, 1819, 1142, 37, 36, 6, 2, 
5, 1828, 1459, 2, 0, 0, 0, 
5, 1845, 955, 56, 56, 30, 2, 
5, 1846, 943, 53, 53, 48, 2.98, 
5, 1848, 1199, 134, 124, 32, 2, 
5, 1853, 1332, 45, 35, 13, 3, 
5, 1854, 1092, 13, 0, 0, 0, 
5, 1888, 1068, 83, 0, 0, 0, 
5, 1898, 895, 48, 48, 16, 2, 
5, 1899, 1463, 38, 36, 12, 3, 
5, 1900, 1443, 3, 0, 0, 0, 
5, 1924, 1206, 277, 273, 144, 3, 
5, 1937, 1046, 2, 0, 0, 0, 
5, 1940, 856, 7, 6, 9, 2.83, 
5, 1949, 1472, 61, 60, 18, 2.98, 
5, 1992, 1054, 72, 72, 7, 1, 
5, 2011, 906, 150, 0, 0, 0, 
5, 2014, 1245, 71, 68, 11, 2, 
5, 2018, 1300, 63, 60, 10, 2, 
5, 2063, 1195, 4, 0, 0, 0, 
5, 2079, 1205, 14, 8, 4, 2, 
5, 2106, 1183, 225, 223, 45, 2, 
5, 2155, 1187, 13, 13, 4, 2.31, 
5, 2752, 848, 71, 68, 55, 3, 
5, 2753, 1179, 8, 8, 2, 3, 
5, 2779, 1028, 9, 9, 8, 2.33, 
5, 2789, 1287, 23, 22, 6, 2, 
5, 2814, 1319, 293, 292, 264, 3, 
5, 2818, 1261, 23, 23, 95, 4, 
5, 2831, 1012, 49, 40, 9, 2, 
5, 2857, 743, 50, 32, 172, 4, 
5, 2859, 922, 32, 0, 0, 0, 
5, 2873, 1086, 10, 0, 0, 0, 
5, 2887, 904, 19, 19, 130, 5, 
5, 2902, 1133, 11, 0, 0, 0, 
5, 2938, 799, 90, 90, 62, 3, 
5, 2941, 1045, 3, 0, 0, 0, 
5, 2942, 1339, 31, 31, 20, 3, 
5, 2953, 791, 79, 78, 393, 4, 
5, 2982, 1054, 27, 27, 164, 5, 
5, 2983, 1008, 13, 13, 4, 1, 
5, 2983, 1283, 2, 2, 2, 3, 
5, 2988, 842, 141, 140, 106, 2.99, 
5, 2988, 970, 216, 216, 185, 3, 
5, 2992, 1340, 39, 36, 7, 2, 
5, 3001, 1090, 24, 10, 1, 1, 
5, 3009, 1176, 31, 24, 3, 1.04, 
5, 3017, 1224, 2, 0, 0, 0, 
5, 3022, 1033, 9, 0, 0, 0, 
5, 3026, 1470, 42, 39, 9, 3, 
5, 3028, 1304, 24, 20, 8, 3, 
5, 3031, 1441, 50, 43, 9, 1.93, 
5, 3031, 1456, 109, 109, 419, 4, 
5, 3057, 1074, 41, 41, 4, 1, 
5, 3057, 1445, 22, 21, 14, 2.81, 
5, 3058, 1277, 73, 67, 6, 1, 
5, 3072, 1434, 61, 58, 11, 1.97, 
5, 3080, 1502, 77, 77, 82, 3, 
5, 3086, 842, 10, 0, 0, 0, 
5, 3086, 1492, 86, 84, 40, 1.93, 
5, 3095, 1358, 36, 23, 2, 2, 
5, 3133, 1246, 90, 89, 22, 1.73, 
5, 3137, 926, 53, 0, 0, 0, 
5, 3138, 1144, 3, 2, 1, 3, 
5, 3138, 1145, 94, 92, 75, 3, 
5, 3140, 1219, 2, 0, 0, 0, 
5, 3153, 1444, 31, 29, 10, 2.97, 
5, 3157, 746, 62, 2, 1, 1, 
5, 3159, 1067, 93, 88, 41, 3, 
5, 3175, 1429, 2, 1, 1, 1, 
5, 3176, 1373, 32, 22, 9, 2, 
5, 3177, 1126, 12, 12, 2, 2, 
5, 3193, 1069, 2, 0, 0, 0, 
5, 3196, 1458, 113, 112, 103, 3, 
5, 3207, 603, 35, 0, 0, 0, 
5, 3212, 1227, 36, 36, 214, 5, 
5, 3225, 1530, 3, 3, 2, 3, 
5, 3228, 643, 45, 0, 0, 0, 
5, 3231, 806, 2, 1, 1, 2, 
5, 3231, 1058, 56, 55, 2, 1.84, 
5, 3240, 550, 5, 0, 0, 0, 
5, 3257, 802, 38, 37, 32, 3, 
5, 3267, 1296, 37, 37, 20, 3, 
5, 3277, 952, 10, 0, 0, 0, 
5, 3278, 974, 27, 27, 7, 3, 
5, 3279, 959, 31, 31, 1, 3, 
5, 3279, 1302, 26, 26, 22, 2.92, 
5, 3281, 1160, 105, 94, 38, 3, 
5, 3304, 523, 33, 33, 11, 2, 
5, 3304, 952, 54, 54, 283, 5, 
5, 3304, 1332, 29, 29, 28, 3, 
5, 3305, 1131, 122, 111, 21, 2, 
5, 3308, 563, 242, 214, 50, 2, 
5, 3315, 947, 25, 20, 3, 3, 
5, 3323, 741, 201, 201, 179, 1.97, 
5, 3334, 684, 103, 103, 258, 3, 
5, 3335, 1513, 8, 8, 31, 4, 
5, 3345, 1421, 57, 57, 49, 3, 
5, 3346, 784, 85, 85, 209, 3, 
5, 3348, 733, 32, 32, 41, 1.94, 
5, 3358, 1144, 26, 26, 14, 3, 
5, 3359, 927, 2, 2, 9, 4, 
5, 3386, 647, 8, 8, 44, 4.88, 
5, 3397, 1289, 28, 22, 12, 2.82, 
5, 3399, 1026, 9, 9, 24, 3, 
5, 3409, 1466, 21, 0, 0, 0, 
5, 3412, 476, 77, 77, 86, 3, 
5, 3412, 790, 18, 0, 0, 0, 
5, 3454, 1212, 5, 0, 0, 0, 
5, 3463, 614, 46, 0, 0, 0, 
5, 3479, 875, 66, 62, 27, 2, 
5, 3492, 374, 6, 0, 0, 0, 
5, 3497, 1105, 74, 70, 20, 2, 
5, 3511, 483, 37, 37, 287, 5, 
5, 3514, 864, 4, 0, 0, 0, 
5, 3532, 726, 110, 109, 143, 3, 
5, 3532, 1179, 43, 42, 29, 2.98, 
5, 3544, 977, 26, 25, 10, 3, 
5, 3559, 1141, 27, 26, 8, 1.81, 
5, 3560, 910, 28, 0, 0, 0, 
5, 3564, 728, 36, 0, 0, 0, 
5, 3569, 881, 57, 56, 65, 2.93, 
5, 3571, 522, 42, 42, 60, 3, 
5, 3595, 704, 20, 8, 3, 2, 
5, 3603, 1050, 73, 0, 0, 0, 
5, 3621, 421, 41, 26, 2, 1, 
5, 3621, 450, 71, 58, 10, 1.97, 
5, 3624, 750, 37, 30, 16, 2, 
5, 3632, 984, 39, 39, 205, 4.92, 
5, 3640, 389, 45, 45, 31, 3, 
5, 3641, 869, 10, 0, 0, 0, 
5, 3653, 962, 2, 0, 0, 0, 
5, 3658, 806, 18, 1, 5, 4, 
5, 3660, 347, 100, 0, 0, 0, 
5, 3660, 962, 69, 0, 0, 0, 
5, 3662, 505, 52, 0, 0, 0, 
5, 3669, 922, 28, 0, 0, 0, 
5, 3674, 573, 165, 164, 65, 3, 
5, 3674, 864, 13, 13, 3, 2, 
5, 3679, 1382, 34, 34, 232, 5, 
5, 3686, 866, 200, 200, 90, 2, 
5, 3690, 986, 48, 8, 2, 2, 
5, 3696, 702, 37, 0, 0, 0, 
5, 3703, 842, 134, 134, 203, 3, 
5, 3717, 525, 10, 10, 5, 3, 
5, 3720, 451, 55, 55, 19, 3, 
5, 3722, 386, 413, 408, 142, 2, 
5, 3728, 431, 41, 41, 51, 1.98, 
5, 3733, 1062, 104, 100, 17, 2, 
5, 3735, 475, 56, 0, 0, 0, 
5, 3741, 931, 66, 0, 0, 0, 
5, 3742, 1133, 199, 199, 133, 3, 
5, 3743, 1262, 2, 2, 1, 3, 
5, 3743, 1291, 60, 48, 12, 1.96, 
5, 3746, 692, 2, 1, 1, 1, 
5, 3756, 773, 191, 189, 80, 2, 
5, 3762, 1187, 199, 199, 99, 3, 
5, 3766, 957, 2, 2, 3, 3, 
5, 3769, 1085, 41, 0, 0, 0, 
5, 3791, 530, 26, 26, 24, 3, 
5, 3799, 1021, 16, 16, 69, 4, 
5, 3800, 540, 191, 186, 40, 1.56, 
5, 3831, 1022, 46, 0, 0, 0, 
5, 3841, 682, 60, 60, 26, 2, 
5, 3846, 816, 31, 30, 14, 2, 
5, 3859, 987, 207, 207, 18, 2, 
5, 3871, 542, 78, 78, 166, 3, 
5, 3871, 1189, 147, 145, 25, 2, 
5, 3880, 975, 128, 128, 94, 3, 
5, 3888, 614, 69, 66, 41, 2, 
5, 3899, 1027, 114, 109, 8, 2, 
5, 3901, 524, 13, 5, 3, 2, 
5, 3907, 541, 6, 6, 2, 3, 
5, 3908, 874, 31, 27, 6, 3, 
5, 3909, 882, 29, 29, 14, 3, 
5, 3911, 888, 49, 45, 4, 1, 
5, 3938, 1140, 121, 119, 42, 1.86, 
5, 3966, 845, 2, 0, 0, 0, 
5, 3974, 1201, 48, 46, 11, 3, 
5, 3975, 888, 45, 0, 0, 0, 
5, 3984, 1024, 27, 26, 4, 1, 
5, 3995, 1056, 124, 124, 691, 5, 
5, 3998, 1091, 35, 35, 20, 2.97, 
5, 3999, 769, 6, 6, 10, 3, 
5, 4000, 1234, 26, 23, 10, 3, 
5, 4012, 1328, 145, 145, 54, 2, 
5, 4049, 884, 41, 41, 14, 1.85, 
5, 4066, 955, 17, 6, 1, 1, 
5, 4067, 1455, 21, 14, 12, 2, 
5, 4096, 1089, 45, 44, 108, 3, 
5, 4107, 1467, 52, 37, 3, 1, 
5, 4109, 862, 98, 98, 157, 3, 
5, 4111, 908, 65, 64, 16, 1.97, 
5, 4123, 1321, 28, 0, 0, 0, 
5, 4136, 1270, 22, 22, 22, 3, 
5, 4137, 727, 2, 1, 1, 2, 
5, 4154, 165, 4, 4, 1, 2, 
5, 4157, 1025, 2, 0, 0, 0, 
5, 4160, 1422, 30, 30, 23, 3, 
5, 4162, 634, 95, 95, 390, 4, 
5, 4165, 785, 4, 4, 4, 2, 
5, 4168, 315, 7, 6, 1, 2, 
5, 4178, 1105, 87, 67, 12, 3, 
5, 4179, 1012, 31, 0, 0, 0, 
5, 4182, 703, 2, 2, 1, 3, 
5, 4182, 811, 20, 20, 27, 3, 
5, 4182, 1382, 24, 0, 0, 0, 
5, 4198, 648, 16, 16, 14, 3, 
5, 4202, 1378, 49, 48, 57, 3, 
5, 4211, 404, 64, 54, 11, 2, 
5, 4212, 1369, 103, 97, 49, 2, 
5, 4216, 970, 3, 3, 20, 5, 
5, 4216, 996, 71, 70, 17, 1.93, 
5, 4222, 796, 53, 0, 0, 0, 
5, 4236, 938, 33, 27, 27, 3, 
5, 4242, 238, 155, 144, 27, 1.93, 
5, 4245, 953, 35, 23, 5, 1.3, 
5, 4247, 458, 4, 2, 1, 3, 
5, 4256, 791, 18, 15, 4, 2, 
5, 4268, 180, 24, 0, 0, 0, 
5, 4268, 802, 94, 90, 33, 2, 
5, 4271, 900, 34, 32, 2, 2, 
5, 4277, 731, 93, 92, 47, 3, 
5, 4278, 926, 68, 68, 17, 2, 
5, 4286, 1352, 162, 0, 0, 0, 
5, 4287, 608, 157, 151, 16, 2, 
5, 4290, 1178, 45, 39, 8, 2, 
5, 4293, 1204, 34, 33, 6, 2, 
5, 4299, 1507, 2, 0, 0, 0, 
5, 4310, 857, 26, 21, 7, 1, 
5, 4311, 1245, 67, 67, 8, 1, 
5, 4313, 316, 44, 32, 4, 3, 
5, 4313, 589, 95, 95, 55, 2.98, 
5, 4315, 897, 48, 46, 34, 2.96, 
5, 4321, 1080, 86, 74, 5, 2, 
5, 4323, 514, 96, 0, 0, 0, 
5, 4324, 464, 3, 3, 4, 3, 
5, 4345, 171, 48, 48, 34, 3, 
5, 4348, 1337, 12, 12, 3, 1, 
5, 4349, 939, 21, 20, 21, 3, 
5, 4352, 179, 112, 112, 143, 3, 
5, 4353, 775, 74, 74, 169, 3, 
5, 4356, 233, 107, 96, 34, 2, 
5, 4357, 884, 40, 24, 4, 2, 
5, 4359, 1269, 99, 94, 18, 2, 
5, 4370, 723, 85, 85, 248, 4, 
5, 4370, 939, 27, 26, 3, 1.54, 
5, 4375, 772, 34, 18, 4, 3, 
5, 4378, 356, 19, 10, 2, 2, 
5, 4383, 1118, 41, 34, 3, 2, 
5, 4385, 950, 2, 0, 0, 0, 
5, 4387, 336, 70, 70, 407, 4, 
5, 4387, 1495, 50, 50, 12, 1, 
5, 4389, 999, 123, 0, 0, 0, 
5, 4389, 1477, 13, 7, 3, 2, 
5, 4397, 605, 16, 15, 5, 2, 
5, 4398, 1231, 175, 175, 88, 2.99, 
5, 4401, 1429, 46, 0, 0, 0, 
5, 4402, 439, 126, 125, 99, 3, 
5, 4408, 1544, 2, 0, 0, 0, 
5, 4409, 1478, 100, 100, 101, 3, 
5, 4410, 1160, 33, 33, 32, 3, 
5, 4411, 489, 77, 76, 17, 1.7, 
5, 4412, 1333, 148, 148, 657, 4, 
5, 4417, 183, 121, 121, 984, 5, 
5, 4433, 323, 80, 72, 9, 2, 
5, 4433, 1079, 2, 1, 1, 1, 
5, 4434, 175, 263, 262, 44, 2, 
5, 4437, 758, 52, 50, 20, 2.36, 
5, 4444, 592, 26, 26, 129, 4, 
5, 4447, 1406, 7, 0, 0, 0, 
5, 4448, 680, 50, 50, 51, 3, 
5, 4455, 614, 63, 42, 2, 1.38, 
5, 4455, 727, 5, 5, 11, 3, 
5, 4456, 602, 28, 27, 12, 3, 
5, 4456, 1551, 9, 9, 11, 3, 
5, 4460, 817, 18, 16, 15, 3, 
5, 4462, 1248, 43, 4, 1, 2, 
5, 4464, 622, 2, 2, 8, 5, 
5, 4472, 898, 12, 12, 9, 3, 
5, 4485, 837, 4, 0, 0, 0, 
5, 4487, 167, 77, 72, 7, 2, 
5, 4487, 951, 24, 23, 2, 2, 
5, 4489, 700, 31, 31, 26, 1.97, 
5, 4492, 795, 7, 7, 2, 3, 
5, 4493, 400, 19, 19, 1, 2, 
5, 4499, 458, 173, 173, 161, 3, 
5, 4501, 637, 2, 1, 1, 2, 
5, 4513, 1364, 33, 29, 1, 1, 
5, 4517, 732, 11, 10, 1, 1, 
5, 4525, 669, 30, 30, 54, 2, 
5, 4525, 1279, 120, 120, 505, 4, 
5, 4538, 1203, 29, 29, 161, 4.93, 
5, 4545, 589, 47, 47, 34, 1.94, 
5, 4545, 940, 51, 50, 38, 3, 
5, 4556, 637, 96, 96, 97, 1.96, 
5, 4558, 1228, 30, 30, 33, 3, 
5, 4560, 820, 77, 77, 289, 4, 
5, 4561, 560, 101, 101, 275, 3, 
5, 4564, 220, 34, 32, 3, 1.69, 
5, 4564, 840, 12, 12, 15, 2.92, 
5, 4566, 566, 87, 86, 171, 3, 
5, 4582, 972, 2, 0, 0, 0, 
5, 4606, 592, 84, 79, 1, 2, 
5, 4607, 1049, 35, 31, 3, 2, 
5, 4613, 841, 60, 0, 0, 0, 
5, 4614, 766, 92, 87, 30, 2, 
5, 4615, 1118, 185, 182, 390, 3, 
5, 4616, 1016, 60, 51, 10, 2, 
5, 4617, 1271, 21, 21, 82, 4, 
5, 4620, 976, 5, 5, 14, 4, 
5, 4621, 1362, 18, 18, 2, 2, 
5, 4623, 846, 29, 29, 22, 3, 
5, 4631, 499, 174, 174, 1091, 4.99, 
5, 4638, 1092, 65, 65, 58, 1, 
5, 4639, 614, 80, 71, 26, 3, 
5, 4642, 446, 2, 2, 2, 3, 
5, 4644, 1425, 49, 47, 50, 3, 
5, 4654, 528, 40, 0, 0, 0, 
5, 4659, 604, 4, 4, 18, 5, 
5, 4667, 1060, 20, 8, 5, 3, 
5, 4670, 999, 250, 250, 1056, 4, 
5, 4673, 535, 56, 43, 16, 2.07, 
5, 4675, 1047, 146, 131, 23, 2, 
5, 4684, 1050, 61, 61, 257, 4, 
5, 4684, 1323, 43, 40, 30, 3, 
5, 4700, 501, 58, 42, 9, 2, 
5, 4703, 362, 12, 12, 13, 3, 
5, 4707, 607, 22, 20, 22, 3, 
5, 4713, 997, 99, 99, 29, 1.61, 
5, 4721, 766, 42, 41, 20, 3, 
5, 4722, 580, 3, 3, 2, 3, 
5, 4722, 1090, 81, 77, 27, 2.64, 
5, 4731, 625, 2, 0, 0, 0, 
5, 4743, 1449, 19, 12, 3, 2, 
5, 4748, 502, 83, 83, 128, 3, 
5, 4754, 528, 87, 87, 27, 2, 
5, 4765, 1239, 39, 39, 8, 2, 
5, 4787, 626, 129, 117, 13, 2, 
5, 4789, 476, 23, 23, 20, 3, 
5, 4799, 691, 88, 88, 411, 4, 
5, 4809, 1066, 38, 27, 8, 3, 
5, 4816, 1033, 2, 2, 3, 3, 
5, 4820, 1178, 18, 16, 16, 3, 
5, 4822, 643, 143, 131, 26, 2, 
5, 4860, 486, 33, 31, 4, 2, 
5, 4867, 994, 233, 232, 48, 2, 
5, 4871, 1089, 78, 76, 52, 3, 
5, 4903, 569, 121, 90, 524, 5, 
5, 4939, 766, 79, 75, 12, 2, 
5, 4942, 489, 46, 46, 121, 4, 
5, 4946, 965, 11, 11, 4, 2, 
5, 4950, 984, 106, 97, 20, 2, 
5, 4961, 1122, 98, 98, 65, 3, 
5, 4964, 546, 64, 64, 51, 2.98, 
5, 4968, 1232, 6, 6, 2, 2, 
5, 4971, 831, 24, 1, 1, 1, 
5, 4981, 924, 39, 34, 7, 2, 
5, 4986, 760, 149, 144, 3, 1, 
5, 5002, 437, 133, 133, 137, 3, 
5, 5006, 1055, 35, 34, 36, 3, 
5, 5022, 1110, 53, 53, 30, 2.94, 
5, 5025, 478, 42, 42, 238, 4, 
5, 5043, 556, 150, 0, 0, 0, 
5, 5060, 524, 51, 38, 7, 1.55, 
5, 5071, 482, 34, 33, 28, 2.91, 
5, 5079, 949, 40, 22, 4, 1.36, 
5, 5085, 1009, 84, 36, 8, 2, 
5, 5091, 446, 221, 199, 25, 1, 
5, 5095, 1042, 127, 127, 55, 3, 
5, 5107, 580, 145, 145, 100, 3, 
5, 5116, 461, 17, 17, 78, 4, 
