Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
5, 1912, 1491, 2, 0, 0, 0, 
5, 1952, 1168, 2, 0, 0, 0, 
5, 1967, 1338, 40, 40, 39, 3, 
5, 1972, 1001, 22, 22, 113, 5, 
5, 1988, 1049, 45, 36, 6, 2, 
5, 2008, 1101, 5, 5, 25, 5, 
5, 2014, 1158, 48, 32, 6, 2, 
5, 2025, 1262, 2, 0, 0, 0, 
5, 2028, 1351, 69, 67, 26, 2.96, 
5, 2029, 1019, 38, 38, 194, 4, 
5, 2034, 1316, 21, 21, 22, 3, 
5, 2057, 1325, 2, 0, 0, 0, 
5, 2058, 1218, 41, 38, 36, 3, 
5, 2058, 1418, 164, 164, 156, 2.99, 
5, 2071, 1122, 26, 26, 20, 3, 
5, 2078, 1164, 53, 53, 48, 3, 
5, 2090, 973, 8, 0, 0, 0, 
5, 2120, 1250, 81, 81, 96, 3, 
5, 2120, 1330, 21, 21, 51, 4, 
5, 2131, 1079, 46, 46, 10, 3, 
5, 2136, 1296, 29, 27, 22, 2, 
5, 2145, 1083, 39, 38, 10, 3, 
5, 2154, 1101, 150, 149, 43, 2.99, 
5, 2158, 1149, 13, 1, 3, 4, 
5, 2723, 856, 34, 34, 22, 2, 
5, 2733, 892, 15, 6, 2, 2, 
5, 2748, 1150, 2, 1, 2, 4, 
5, 2775, 1162, 12, 0, 0, 0, 
5, 2813, 1284, 26, 17, 6, 2, 
5, 2831, 1182, 48, 48, 24, 3, 
5, 2840, 1200, 12, 12, 10, 3, 
5, 2852, 939, 71, 68, 63, 3, 
5, 2856, 1203, 91, 89, 49, 2.98, 
5, 2869, 1375, 78, 78, 65, 3, 
5, 2878, 903, 179, 0, 0, 0, 
5, 2878, 946, 69, 67, 63, 3, 
5, 2907, 1447, 96, 89, 19, 1, 
5, 2941, 1477, 47, 46, 26, 3, 
5, 2944, 1469, 2, 2, 2, 3, 
5, 2970, 1236, 7, 7, 5, 2.14, 
5, 2982, 1446, 31, 31, 21, 3, 
5, 2991, 756, 184, 184, 141, 3, 
5, 3002, 1347, 74, 74, 58, 3, 
5, 3008, 1257, 53, 0, 0, 0, 
5, 3024, 1402, 27, 26, 21, 3, 
5, 3025, 1271, 120, 119, 53, 3, 
5, 3028, 1516, 20, 20, 7, 3, 
5, 3032, 1108, 10, 10, 61, 5, 
5, 3035, 1160, 2, 0, 0, 0, 
5, 3045, 1048, 13, 13, 14, 3, 
5, 3047, 1357, 7, 5, 3, 2, 
5, 3048, 722, 28, 28, 100, 4, 
5, 3051, 1256, 85, 84, 63, 2.96, 
5, 3057, 1534, 15, 10, 3, 2, 
5, 3059, 987, 40, 31, 2, 2, 
5, 3069, 897, 5, 5, 36, 5, 
5, 3079, 1360, 13, 13, 8, 3, 
5, 3082, 1541, 54, 49, 4, 1.22, 
5, 3092, 922, 80, 77, 19, 2, 
5, 3094, 1165, 34, 25, 7, 1, 
5, 3096, 997, 48, 47, 12, 2, 
5, 3096, 1469, 17, 15, 2, 1, 
5, 3113, 1205, 2, 2, 11, 4, 
5, 3118, 1443, 11, 0, 0, 0, 
5, 3120, 1198, 19, 16, 2, 1.31, 
5, 3122, 948, 16, 0, 0, 0, 
5, 3139, 1220, 16, 15, 1, 1, 
5, 3140, 1276, 173, 173, 138, 3, 
5, 3181, 1352, 10, 10, 54, 5, 
5, 3198, 1272, 118, 118, 642, 5, 
5, 3206, 983, 13, 0, 0, 0, 
5, 3220, 792, 57, 57, 399, 4.96, 
5, 3233, 524, 101, 99, 60, 3, 
5, 3234, 921, 3, 3, 2, 2, 
5, 3236, 1026, 60, 60, 329, 5, 
5, 3252, 1181, 11, 0, 0, 0, 
5, 3259, 1401, 135, 134, 76, 2.98, 
5, 3266, 986, 61, 56, 36, 3, 
5, 3276, 985, 25, 23, 10, 2, 
5, 3281, 747, 33, 0, 0, 0, 
5, 3282, 1294, 40, 0, 0, 0, 
5, 3284, 1382, 100, 98, 32, 2, 
5, 3285, 1026, 50, 47, 9, 1, 
5, 3290, 559, 75, 74, 30, 2, 
5, 3296, 917, 28, 23, 9, 2, 
5, 3306, 1500, 6, 0, 0, 0, 
5, 3323, 1391, 60, 59, 23, 2, 
5, 3326, 803, 57, 57, 157, 2.93, 
5, 3334, 949, 8, 0, 0, 0, 
5, 3336, 1174, 40, 39, 10, 2, 
5, 3345, 1257, 152, 150, 25, 1, 
5, 3350, 805, 55, 43, 34, 2.95, 
5, 3350, 1026, 3, 3, 10, 3, 
5, 3351, 988, 225, 225, 250, 2.99, 
5, 3361, 930, 151, 149, 21, 1, 
5, 3370, 606, 7, 5, 1, 1, 
5, 3376, 761, 74, 72, 13, 1.54, 
5, 3378, 793, 5, 4, 1, 3, 
5, 3384, 1112, 53, 52, 6, 1, 
5, 3385, 977, 19, 19, 27, 3, 
5, 3388, 1427, 4, 4, 2, 3, 
5, 3389, 776, 117, 116, 112, 3, 
5, 3390, 1319, 20, 20, 14, 2, 
5, 3393, 836, 42, 42, 61, 3, 
5, 3414, 484, 116, 114, 61, 2, 
5, 3435, 851, 358, 355, 407, 3, 
5, 3466, 466, 170, 0, 0, 0, 
5, 3468, 1031, 21, 13, 6, 3, 
5, 3484, 1395, 58, 58, 63, 3, 
5, 3489, 1171, 8, 8, 42, 4, 
5, 3498, 1170, 35, 31, 20, 3, 
5, 3509, 769, 4, 0, 0, 0, 
5, 3521, 522, 232, 232, 1601, 5, 
5, 3521, 1002, 13, 12, 2, 1, 
5, 3530, 646, 14, 14, 4, 2, 
5, 3538, 1046, 25, 0, 0, 0, 
5, 3563, 596, 108, 0, 0, 0, 
5, 3566, 883, 56, 56, 24, 3, 
5, 3568, 521, 6, 6, 5, 2, 
5, 3582, 454, 120, 120, 48, 3, 
5, 3585, 466, 61, 0, 0, 0, 
5, 3595, 1103, 151, 146, 5, 1.84, 
5, 3597, 1066, 67, 0, 0, 0, 
5, 3603, 844, 7, 2, 2, 2, 
5, 3609, 413, 15, 11, 1, 2, 
5, 3610, 579, 44, 44, 329, 5, 
5, 3613, 1349, 123, 123, 99, 3, 
5, 3616, 964, 6, 4, 1, 1, 
5, 3622, 540, 45, 45, 40, 3, 
5, 3636, 626, 44, 44, 49, 3, 
5, 3667, 480, 52, 49, 21, 3, 
5, 3679, 869, 199, 172, 3, 1, 
5, 3687, 491, 109, 92, 2, 1, 
5, 3694, 373, 2, 0, 0, 0, 
5, 3714, 547, 34, 0, 0, 0, 
5, 3715, 1170, 2, 0, 0, 0, 
5, 3717, 992, 18, 18, 3, 2, 
5, 3724, 570, 2, 2, 1, 1, 
5, 3731, 1285, 22, 18, 9, 3, 
5, 3733, 1406, 130, 129, 121, 3, 
5, 3741, 1257, 49, 46, 46, 2.91, 
5, 3751, 1137, 121, 121, 103, 3, 
5, 3755, 383, 129, 128, 98, 3, 
5, 3757, 933, 62, 59, 48, 3, 
5, 3767, 686, 33, 33, 37, 3, 
5, 3785, 643, 68, 68, 28, 1.99, 
5, 3789, 972, 11, 0, 0, 0, 
5, 3861, 868, 131, 0, 0, 0, 
5, 3877, 1024, 17, 12, 1, 2, 
5, 3877, 1261, 81, 81, 570, 5, 
5, 3878, 986, 78, 0, 0, 0, 
5, 3898, 534, 119, 88, 23, 2, 
5, 3903, 714, 2, 0, 0, 0, 
5, 3904, 510, 63, 36, 4, 2, 
5, 3914, 592, 5, 3, 3, 2, 
5, 3940, 797, 49, 49, 239, 4.98, 
5, 3959, 932, 9, 8, 7, 3, 
5, 3973, 1047, 5, 0, 0, 0, 
5, 3977, 849, 53, 45, 3, 1.71, 
5, 3997, 808, 57, 57, 75, 3, 
5, 4003, 1016, 50, 48, 11, 2, 
5, 4012, 805, 68, 44, 7, 2, 
5, 4020, 932, 18, 14, 1, 1, 
5, 4039, 637, 41, 0, 0, 0, 
5, 4054, 1116, 40, 1, 6, 4, 
5, 4060, 608, 59, 0, 0, 0, 
5, 4064, 728, 47, 47, 147, 4, 
5, 4064, 1367, 112, 112, 44, 3, 
5, 4095, 927, 76, 0, 0, 0, 
5, 4096, 991, 41, 0, 0, 0, 
5, 4097, 998, 68, 41, 1, 1, 
5, 4099, 1214, 16, 16, 5, 2, 
5, 4106, 966, 39, 37, 39, 3, 
5, 4108, 297, 72, 69, 14, 2, 
5, 4110, 686, 15, 8, 3, 2, 
5, 4111, 1183, 50, 46, 5, 2, 
5, 4112, 1143, 69, 69, 21, 2.33, 
5, 4128, 1327, 31, 0, 0, 0, 
5, 4136, 685, 5, 0, 0, 0, 
5, 4139, 1150, 50, 45, 34, 3, 
5, 4146, 1033, 47, 0, 0, 0, 
5, 4147, 892, 7, 5, 2, 2, 
5, 4150, 664, 20, 0, 0, 0, 
5, 4159, 687, 3, 0, 0, 0, 
5, 4163, 1418, 30, 29, 5, 1.59, 
5, 4165, 911, 14, 0, 0, 0, 
5, 4176, 1131, 6, 6, 3, 3, 
5, 4188, 756, 75, 0, 0, 0, 
5, 4190, 586, 87, 87, 81, 3, 
5, 4194, 898, 40, 9, 1, 3, 
5, 4195, 1176, 58, 51, 3, 3, 
5, 4209, 643, 56, 46, 11, 2, 
5, 4213, 919, 9, 0, 0, 0, 
5, 4215, 404, 70, 67, 16, 2, 
5, 4220, 1377, 25, 25, 40, 3, 
5, 4220, 1390, 274, 274, 285, 3, 
5, 4224, 730, 69, 0, 0, 0, 
5, 4225, 715, 23, 20, 2, 2, 
5, 4233, 1039, 24, 18, 5, 1.67, 
5, 4236, 1054, 64, 0, 0, 0, 
5, 4237, 990, 36, 34, 14, 2, 
5, 4237, 1217, 54, 54, 52, 3, 
5, 4253, 826, 188, 187, 27, 2, 
5, 4253, 1254, 109, 108, 19, 2, 
5, 4255, 694, 78, 78, 466, 4.97, 
5, 4255, 754, 5, 5, 31, 4, 
5, 4258, 174, 225, 222, 22, 1, 
5, 4264, 1228, 7, 4, 2, 3, 
5, 4267, 787, 66, 66, 65, 3, 
5, 4275, 754, 145, 145, 747, 4, 
5, 4277, 1418, 81, 79, 10, 1, 
5, 4279, 1267, 113, 113, 95, 3, 
5, 4282, 567, 15, 11, 10, 3, 
5, 4283, 408, 3, 0, 0, 0, 
5, 4283, 895, 5, 5, 2, 2, 
5, 4293, 789, 10, 10, 7, 3, 
5, 4303, 713, 35, 0, 0, 0, 
5, 4304, 1408, 19, 19, 19, 3, 
5, 4317, 1375, 179, 174, 49, 1.91, 
5, 4323, 542, 81, 0, 0, 0, 
5, 4327, 1204, 43, 43, 284, 5, 
5, 4331, 1205, 99, 98, 116, 2.97, 
5, 4331, 1481, 83, 76, 12, 1, 
5, 4332, 434, 82, 81, 72, 3, 
5, 4335, 1513, 14, 12, 2, 2, 
5, 4339, 933, 106, 0, 0, 0, 
5, 4341, 1364, 41, 0, 0, 0, 
5, 4344, 263, 51, 44, 17, 3, 
5, 4348, 488, 48, 47, 11, 1.98, 
5, 4350, 438, 8, 0, 0, 0, 
5, 4352, 956, 5, 2, 1, 1, 
5, 4356, 711, 2, 2, 1, 2, 
5, 4357, 1016, 143, 142, 69, 3, 
5, 4361, 631, 55, 55, 314, 4.98, 
5, 4364, 1030, 33, 33, 24, 2.97, 
5, 4365, 1380, 47, 47, 53, 3, 
5, 4381, 460, 68, 67, 14, 2, 
5, 4382, 1153, 5, 4, 5, 3, 
5, 4382, 1329, 7, 7, 10, 2.71, 
5, 4387, 492, 2, 0, 0, 0, 
5, 4387, 751, 19, 7, 6, 2, 
5, 4389, 537, 92, 90, 79, 3, 
5, 4389, 630, 56, 30, 1, 2, 
5, 4392, 825, 136, 0, 0, 0, 
5, 4393, 1085, 60, 60, 12, 2, 
5, 4394, 1003, 14, 13, 1, 2, 
5, 4406, 986, 5, 3, 4, 2.67, 
5, 4408, 245, 8, 0, 0, 0, 
5, 4410, 1104, 78, 78, 306, 4, 
5, 4411, 795, 2, 0, 0, 0, 
5, 4419, 1506, 26, 26, 13, 3, 
5, 4425, 1448, 76, 76, 16, 1.92, 
5, 4435, 1558, 44, 44, 61, 3, 
5, 4463, 846, 107, 107, 611, 5, 
5, 4464, 991, 56, 54, 9, 1.78, 
5, 4466, 1379, 57, 48, 8, 2, 
5, 4491, 1250, 44, 29, 12, 3, 
5, 4492, 1524, 42, 42, 35, 2.88, 
5, 4494, 603, 30, 28, 33, 3, 
5, 4518, 1388, 2, 2, 1, 1, 
5, 4520, 553, 2, 2, 1, 3, 
5, 4533, 1374, 50, 2, 2, 1.5, 
5, 4545, 175, 39, 37, 4, 2, 
5, 4547, 1404, 48, 44, 14, 2, 
5, 4548, 833, 14, 0, 0, 0, 
5, 4549, 573, 22, 22, 20, 1.95, 
5, 4550, 548, 76, 76, 69, 1.96, 
5, 4553, 1194, 17, 3, 3, 2, 
5, 4560, 556, 4, 4, 6, 2, 
5, 4568, 935, 71, 71, 2, 1, 
5, 4568, 1050, 40, 38, 41, 3, 
5, 4575, 736, 45, 45, 12, 3, 
5, 4576, 899, 44, 43, 26, 3, 
5, 4581, 853, 41, 41, 156, 4, 
5, 4587, 559, 29, 29, 13, 2.59, 
5, 4592, 1160, 294, 277, 12, 1, 
5, 4595, 1025, 72, 72, 71, 3, 
5, 4599, 965, 63, 61, 8, 2, 
5, 4627, 982, 28, 17, 4, 1, 
5, 4629, 1285, 118, 118, 73, 3, 
5, 4638, 1403, 70, 68, 9, 2, 
5, 4640, 1001, 222, 196, 32, 1.95, 
5, 4655, 359, 17, 12, 2, 2, 
5, 4655, 680, 16, 16, 91, 4.94, 
5, 4658, 1377, 39, 39, 187, 4, 
5, 4659, 1351, 8, 8, 9, 3, 
5, 4661, 419, 20, 1, 1, 3, 
5, 4663, 1331, 78, 78, 70, 3, 
5, 4677, 1365, 2, 2, 15, 5, 
5, 4688, 533, 19, 17, 15, 3, 
5, 4703, 1095, 64, 54, 14, 1.2, 
5, 4710, 645, 319, 0, 0, 0, 
5, 4715, 642, 67, 1, 2, 3, 
5, 4717, 621, 47, 47, 27, 2, 
5, 4729, 307, 2, 0, 0, 0, 
5, 4731, 589, 166, 165, 78, 3, 
5, 4752, 795, 98, 93, 14, 2, 
5, 4754, 1135, 32, 32, 46, 3, 
5, 4767, 1147, 21, 21, 13, 3, 
5, 4783, 1377, 94, 92, 70, 3, 
5, 4787, 1099, 7, 7, 12, 1.57, 
5, 4796, 366, 78, 78, 42, 3, 
5, 4799, 384, 114, 109, 6, 1, 
5, 4805, 1022, 10, 0, 0, 0, 
5, 4809, 751, 115, 113, 66, 3, 
5, 4818, 1169, 62, 59, 31, 3, 
5, 4824, 747, 33, 33, 33, 2.91, 
5, 4830, 1131, 28, 28, 18, 3, 
5, 4848, 915, 2, 2, 1, 2, 
5, 4855, 791, 264, 213, 12, 1, 
5, 4866, 684, 7, 1, 1, 3, 
5, 4868, 384, 36, 36, 25, 3, 
5, 4885, 793, 6, 0, 0, 0, 
5, 4887, 1056, 32, 32, 12, 1, 
5, 4913, 953, 113, 112, 29, 2, 
5, 4920, 990, 34, 34, 139, 4, 
5, 4922, 1087, 55, 43, 12, 2, 
5, 4930, 556, 107, 100, 28, 2, 
5, 4930, 1192, 8, 0, 0, 0, 
5, 4957, 738, 11, 11, 7, 3, 
5, 4980, 981, 3, 0, 0, 0, 
5, 4983, 465, 6, 6, 6, 3, 
5, 4991, 775, 88, 80, 10, 2, 
5, 4994, 984, 46, 46, 48, 2, 
5, 5009, 810, 21, 18, 2, 1, 
5, 5033, 1246, 42, 42, 23, 2.9, 
5, 5035, 848, 61, 61, 219, 4, 
5, 5039, 982, 3, 0, 0, 0, 
5, 5041, 360, 79, 79, 17, 1.87, 
5, 5047, 763, 55, 54, 32, 3, 
5, 5052, 629, 40, 0, 0, 0, 
5, 5052, 634, 22, 0, 0, 0, 
5, 5061, 622, 40, 31, 9, 2, 
5, 5062, 815, 131, 131, 83, 3, 
5, 5064, 500, 78, 75, 59, 3, 
5, 5069, 769, 39, 2, 1, 2, 
5, 5073, 683, 118, 115, 20, 2.86, 
5, 5075, 624, 149, 149, 560, 4, 
5, 5089, 350, 134, 134, 140, 3, 
5, 5116, 1169, 7, 3, 2, 2, 
5, 5133, 805, 62, 62, 225, 4, 
5, 5136, 1040, 40, 35, 25, 3, 
5, 5150, 618, 15, 12, 3, 1, 
5, 5160, 466, 16, 16, 13, 3, 
5, 5166, 838, 28, 28, 28, 3, 
5, 5182, 462, 69, 32, 7, 2, 
5, 5183, 898, 80, 80, 441, 5, 
5, 5186, 636, 56, 27, 4, 2, 
5, 5190, 716, 67, 66, 16, 3, 
5, 5197, 707, 9, 9, 8, 3, 
5, 5199, 754, 16, 12, 3, 2, 
5, 5226, 482, 109, 106, 55, 2.86, 
5, 5227, 863, 2, 0, 0, 0, 
5, 5235, 1099, 2, 2, 16, 5, 
5, 5236, 802, 18, 17, 11, 3, 
5, 5239, 962, 3, 0, 0, 0, 
5, 5239, 987, 52, 52, 58, 3, 
5, 5256, 905, 17, 15, 3, 2, 
5, 5265, 715, 2, 2, 3, 3, 
5, 5278, 975, 36, 19, 5, 1.21, 
5, 5283, 862, 57, 56, 16, 1.96, 
5, 5283, 1067, 34, 8, 2, 1, 
5, 5309, 466, 6, 6, 36, 5, 
5, 5312, 795, 14, 0, 0, 0, 
5, 5324, 426, 68, 59, 3, 1, 
5, 5336, 469, 94, 93, 22, 2, 
5, 5337, 859, 24, 24, 6, 2.54, 
5, 5343, 533, 36, 35, 7, 2, 
5, 5345, 686, 40, 40, 56, 3, 
5, 5353, 664, 89, 83, 22, 1.99, 
5, 5363, 1137, 29, 29, 33, 2.93, 
5, 5380, 612, 32, 0, 0, 0, 
5, 5382, 979, 6, 5, 1, 1, 
5, 5383, 622, 41, 41, 27, 3, 
5, 5395, 927, 14, 13, 16, 2.92, 
5, 5421, 514, 64, 64, 27, 3, 
5, 5448, 617, 110, 107, 91, 3, 
5, 5448, 750, 12, 11, 13, 3, 
5, 5471, 382, 34, 34, 35, 3, 
5, 5473, 888, 34, 33, 10, 2, 
5, 5477, 474, 34, 34, 6, 3, 
5, 5488, 1010, 2, 0, 0, 0, 
5, 5509, 897, 42, 41, 35, 3, 
5, 5515, 485, 136, 136, 125, 3, 
5, 5533, 850, 2, 0, 0, 0, 
10, 87, 871, 23, 6, 1, 2, 
10, 103, 921, 36, 36, 11, 3, 
10, 162, 997, 6, 6, 33, 4, 
10, 165, 633, 16, 15, 16, 1.8, 
10, 181, 884, 20, 0, 0, 0, 
10, 186, 775, 95, 79, 26, 3, 
10, 189, 914, 67, 62, 8, 3, 
10, 192, 1115, 2, 2, 1, 3, 
10, 193, 570, 139, 9, 2, 1, 
