"class","npixels","year","areaHa","scenario","rep"
"4",97948,2015,8815.32,"RCP45","Rep3"
"5",85398,2015,7685.82,"RCP45","Rep3"
"6",140909,2015,12681.81,"RCP45","Rep3"
"7",6375,2015,573.75,"RCP45","Rep3"
"8",6428,2015,578.52,"RCP45","Rep3"
"9",137781,2015,12400.29,"RCP45","Rep3"
"10",9418,2015,847.62,"RCP45","Rep3"
"11",137661,2015,12389.49,"RCP45","Rep3"
"12",43919,2015,3952.71,"RCP45","Rep3"
"13",737,2015,66.33,"RCP45","Rep3"
"0",705644,2016,63507.96,"RCP45","Rep3"
"1",968577,2016,87171.93,"RCP45","Rep3"
"2",91630,2016,8246.7,"RCP45","Rep3"
"3",421501,2016,37935.09,"RCP45","Rep3"
"4",97762,2016,8798.58,"RCP45","Rep3"
"5",85595,2016,7703.55,"RCP45","Rep3"
"6",141870,2016,12768.3,"RCP45","Rep3"
"7",6376,2016,573.84,"RCP45","Rep3"
"8",6431,2016,578.79,"RCP45","Rep3"
"9",135920,2016,12232.8,"RCP45","Rep3"
"10",9404,2016,846.36,"RCP45","Rep3"
"11",137738,2016,12396.42,"RCP45","Rep3"
"12",44048,2016,3964.32,"RCP45","Rep3"
"13",737,2016,66.33,"RCP45","Rep3"
"0",705320,2017,63478.8,"RCP45","Rep3"
"1",970746,2017,87367.14,"RCP45","Rep3"
"2",91297,2017,8216.73,"RCP45","Rep3"
"3",420459,2017,37841.31,"RCP45","Rep3"
"4",97776,2017,8799.84,"RCP45","Rep3"
"5",85741,2017,7716.69,"RCP45","Rep3"
"6",142673,2017,12840.57,"RCP45","Rep3"
"7",6376,2017,573.84,"RCP45","Rep3"
"8",6432,2017,578.88,"RCP45","Rep3"
"9",134657,2017,12119.13,"RCP45","Rep3"
"10",9382,2017,844.38,"RCP45","Rep3"
"11",137583,2017,12382.47,"RCP45","Rep3"
"12",44054,2017,3964.86,"RCP45","Rep3"
"13",737,2017,66.33,"RCP45","Rep3"
"0",705034,2018,63453.06,"RCP45","Rep3"
"1",972090,2018,87488.1,"RCP45","Rep3"
"2",90636,2018,8157.24,"RCP45","Rep3"
"3",422928,2018,38063.52,"RCP45","Rep3"
"4",97877,2018,8808.93,"RCP45","Rep3"
"5",85664,2018,7709.76,"RCP45","Rep3"
"6",143997,2018,12959.73,"RCP45","Rep3"
"7",6420,2018,577.8,"RCP45","Rep3"
"8",6435,2018,579.15,"RCP45","Rep3"
"9",130472,2018,11742.48,"RCP45","Rep3"
"10",9364,2018,842.76,"RCP45","Rep3"
"11",137525,2018,12377.25,"RCP45","Rep3"
"12",44054,2018,3964.86,"RCP45","Rep3"
"13",737,2018,66.33,"RCP45","Rep3"
"0",710685,2019,63961.65,"RCP45","Rep3"
"1",970129,2019,87311.61,"RCP45","Rep3"
"2",90350,2019,8131.5,"RCP45","Rep3"
"3",421711,2019,37953.99,"RCP45","Rep3"
"4",97771,2019,8799.39,"RCP45","Rep3"
"5",85560,2019,7700.4,"RCP45","Rep3"
"6",144125,2019,12971.25,"RCP45","Rep3"
"7",6382,2019,574.38,"RCP45","Rep3"
"8",6465,2019,581.85,"RCP45","Rep3"
"9",129179,2019,11626.11,"RCP45","Rep3"
"10",9219,2019,829.71,"RCP45","Rep3"
"11",137009,2019,12330.81,"RCP45","Rep3"
"12",43914,2019,3952.26,"RCP45","Rep3"
"13",734,2019,66.06,"RCP45","Rep3"
"0",710191,2020,63917.19,"RCP45","Rep3"
"1",973146,2020,87583.14,"RCP45","Rep3"
"2",92625,2020,8336.25,"RCP45","Rep3"
"3",421819,2020,37963.71,"RCP45","Rep3"
"4",97625,2020,8786.25,"RCP45","Rep3"
"5",85798,2020,7721.82,"RCP45","Rep3"
"6",145548,2020,13099.32,"RCP45","Rep3"
"7",6390,2020,575.1,"RCP45","Rep3"
"8",6487,2020,583.83,"RCP45","Rep3"
"9",124636,2020,11217.24,"RCP45","Rep3"
"10",9185,2020,826.65,"RCP45","Rep3"
"11",135107,2020,12159.63,"RCP45","Rep3"
"12",43942,2020,3954.78,"RCP45","Rep3"
"13",734,2020,66.06,"RCP45","Rep3"
"0",709623,2021,63866.07,"RCP45","Rep3"
"1",982615,2021,88435.35,"RCP45","Rep3"
"2",92466,2021,8321.94,"RCP45","Rep3"
"3",420030,2021,37802.7,"RCP45","Rep3"
"4",97475,2021,8772.75,"RCP45","Rep3"
"5",83831,2021,7544.79,"RCP45","Rep3"
"6",148881,2021,13399.29,"RCP45","Rep3"
"7",6393,2021,575.37,"RCP45","Rep3"
"8",6560,2021,590.4,"RCP45","Rep3"
"9",122843,2021,11055.87,"RCP45","Rep3"
"10",9167,2021,825.03,"RCP45","Rep3"
"11",128651,2021,11578.59,"RCP45","Rep3"
"12",43964,2021,3956.76,"RCP45","Rep3"
"13",734,2021,66.06,"RCP45","Rep3"
"0",709055,2022,63814.95,"RCP45","Rep3"
"1",986411,2022,88776.99,"RCP45","Rep3"
"2",91954,2022,8275.86,"RCP45","Rep3"
"3",417920,2022,37612.8,"RCP45","Rep3"
"4",97377,2022,8763.93,"RCP45","Rep3"
"5",82663,2022,7439.67,"RCP45","Rep3"
"6",151634,2022,13647.06,"RCP45","Rep3"
"7",6395,2022,575.55,"RCP45","Rep3"
"8",6741,2022,606.69,"RCP45","Rep3"
"9",121651,2022,10948.59,"RCP45","Rep3"
"10",9148,2022,823.32,"RCP45","Rep3"
"11",127576,2022,11481.84,"RCP45","Rep3"
"12",43973,2022,3957.57,"RCP45","Rep3"
"13",735,2022,66.15,"RCP45","Rep3"
"0",708509,2023,63765.81,"RCP45","Rep3"
"1",988892,2023,89000.28,"RCP45","Rep3"
"2",91591,2023,8243.19,"RCP45","Rep3"
"3",416420,2023,37477.8,"RCP45","Rep3"
"4",97032,2023,8732.88,"RCP45","Rep3"
"5",81834,2023,7365.06,"RCP45","Rep3"
"6",157335,2023,14160.15,"RCP45","Rep3"
"7",6395,2023,575.55,"RCP45","Rep3"
"8",6780,2023,610.2,"RCP45","Rep3"
"9",117508,2023,10575.72,"RCP45","Rep3"
"10",9097,2023,818.73,"RCP45","Rep3"
"11",127095,2023,11438.55,"RCP45","Rep3"
"12",44009,2023,3960.81,"RCP45","Rep3"
"13",736,2023,66.24,"RCP45","Rep3"
"0",713877,2024,64248.93,"RCP45","Rep3"
"1",987807,2024,88902.63,"RCP45","Rep3"
"2",89447,2024,8050.23,"RCP45","Rep3"
"3",416005,2024,37440.45,"RCP45","Rep3"
"4",96922,2024,8722.98,"RCP45","Rep3"
"5",81132,2024,7301.88,"RCP45","Rep3"
"6",157988,2024,14218.92,"RCP45","Rep3"
"7",6369,2024,573.21,"RCP45","Rep3"
"8",6809,2024,612.81,"RCP45","Rep3"
"9",116565,2024,10490.85,"RCP45","Rep3"
"10",8859,2024,797.31,"RCP45","Rep3"
"11",126804,2024,11412.36,"RCP45","Rep3"
"12",43920,2024,3952.8,"RCP45","Rep3"
"13",729,2024,65.61,"RCP45","Rep3"
"0",713283,2025,64195.47,"RCP45","Rep3"
"1",988989,2025,89009.01,"RCP45","Rep3"
"2",89316,2025,8038.44,"RCP45","Rep3"
"3",417427,2025,37568.43,"RCP45","Rep3"
"4",97059,2025,8735.31,"RCP45","Rep3"
"5",81213,2025,7309.17,"RCP45","Rep3"
"6",159008,2025,14310.72,"RCP45","Rep3"
"7",6371,2025,573.39,"RCP45","Rep3"
"8",6828,2025,614.52,"RCP45","Rep3"
"9",113547,2025,10219.23,"RCP45","Rep3"
"10",8838,2025,795.42,"RCP45","Rep3"
"11",126696,2025,11402.64,"RCP45","Rep3"
"12",43929,2025,3953.61,"RCP45","Rep3"
"13",729,2025,65.61,"RCP45","Rep3"
"0",712592,2026,64133.28,"RCP45","Rep3"
"1",989951,2026,89095.59,"RCP45","Rep3"
"2",89191,2026,8027.19,"RCP45","Rep3"
"3",416677,2026,37500.93,"RCP45","Rep3"
"4",97046,2026,8734.14,"RCP45","Rep3"
"5",81476,2026,7332.84,"RCP45","Rep3"
"6",162338,2026,14610.42,"RCP45","Rep3"
"7",6374,2026,573.66,"RCP45","Rep3"
"8",6847,2026,616.23,"RCP45","Rep3"
"9",110609,2026,9954.81,"RCP45","Rep3"
"10",8809,2026,792.81,"RCP45","Rep3"
"11",126617,2026,11395.53,"RCP45","Rep3"
"12",43976,2026,3957.84,"RCP45","Rep3"
"13",730,2026,65.7,"RCP45","Rep3"
"0",711909,2027,64071.81,"RCP45","Rep3"
"1",991918,2027,89272.62,"RCP45","Rep3"
"2",90205,2027,8118.45,"RCP45","Rep3"
"3",414558,2027,37310.22,"RCP45","Rep3"
"4",96827,2027,8714.43,"RCP45","Rep3"
"5",82267,2027,7404.03,"RCP45","Rep3"
"6",164116,2027,14770.44,"RCP45","Rep3"
"7",6374,2027,573.66,"RCP45","Rep3"
"8",6864,2027,617.76,"RCP45","Rep3"
"9",107973,2027,9717.57,"RCP45","Rep3"
"10",8681,2027,781.29,"RCP45","Rep3"
"11",126729,2027,11405.61,"RCP45","Rep3"
"12",44082,2027,3967.38,"RCP45","Rep3"
"13",730,2027,65.7,"RCP45","Rep3"
"0",711315,2028,64018.35,"RCP45","Rep3"
"1",993842,2028,89445.78,"RCP45","Rep3"
"2",90100,2028,8109,"RCP45","Rep3"
"3",412427,2028,37118.43,"RCP45","Rep3"
"4",96810,2028,8712.9,"RCP45","Rep3"
"5",83577,2028,7521.93,"RCP45","Rep3"
"6",165078,2028,14857.02,"RCP45","Rep3"
"7",6375,2028,573.75,"RCP45","Rep3"
"8",6876,2028,618.84,"RCP45","Rep3"
"9",106575,2028,9591.75,"RCP45","Rep3"
"10",8638,2028,777.42,"RCP45","Rep3"
"11",126782,2028,11410.38,"RCP45","Rep3"
"12",44106,2028,3969.54,"RCP45","Rep3"
"13",732,2028,65.88,"RCP45","Rep3"
"0",716175,2029,64455.75,"RCP45","Rep3"
"1",993235,2029,89391.15,"RCP45","Rep3"
"2",90965,2029,8186.85,"RCP45","Rep3"
"3",408902,2029,36801.18,"RCP45","Rep3"
"4",96598,2029,8693.82,"RCP45","Rep3"
"5",84377,2029,7593.93,"RCP45","Rep3"
"6",165729,2029,14915.61,"RCP45","Rep3"
"7",6376,2029,573.84,"RCP45","Rep3"
"8",6919,2029,622.71,"RCP45","Rep3"
"9",104330,2029,9389.7,"RCP45","Rep3"
"10",8493,2029,764.37,"RCP45","Rep3"
"11",126361,2029,11372.49,"RCP45","Rep3"
"12",44042,2029,3963.78,"RCP45","Rep3"
"13",731,2029,65.79,"RCP45","Rep3"
"0",715237,2030,64371.33,"RCP45","Rep3"
"1",995095,2030,89558.55,"RCP45","Rep3"
"2",90820,2030,8173.8,"RCP45","Rep3"
"3",407118,2030,36640.62,"RCP45","Rep3"
"4",96162,2030,8654.58,"RCP45","Rep3"
"5",84589,2030,7613.01,"RCP45","Rep3"
"6",167373,2030,15063.57,"RCP45","Rep3"
"7",6379,2030,574.11,"RCP45","Rep3"
"8",6964,2030,626.76,"RCP45","Rep3"
"9",103694,2030,9332.46,"RCP45","Rep3"
"10",8471,2030,762.39,"RCP45","Rep3"
"11",126504,2030,11385.36,"RCP45","Rep3"
"12",44096,2030,3968.64,"RCP45","Rep3"
"13",731,2030,65.79,"RCP45","Rep3"
"0",714404,2031,64296.36,"RCP45","Rep3"
"1",996434,2031,89679.06,"RCP45","Rep3"
"2",90766,2031,8168.94,"RCP45","Rep3"
"3",405474,2031,36492.66,"RCP45","Rep3"
"4",95738,2031,8616.42,"RCP45","Rep3"
"5",85176,2031,7665.84,"RCP45","Rep3"
"6",169463,2031,15251.67,"RCP45","Rep3"
"7",6384,2031,574.56,"RCP45","Rep3"
"8",6977,2031,627.93,"RCP45","Rep3"
"9",102821,2031,9253.89,"RCP45","Rep3"
"10",8445,2031,760.05,"RCP45","Rep3"
"11",126277,2031,11364.93,"RCP45","Rep3"
"12",44142,2031,3972.78,"RCP45","Rep3"
"13",732,2031,65.88,"RCP45","Rep3"
"0",713659,2032,64229.31,"RCP45","Rep3"
"1",997250,2032,89752.5,"RCP45","Rep3"
"2",90563,2032,8150.67,"RCP45","Rep3"
"3",406639,2032,36597.51,"RCP45","Rep3"
"4",94235,2032,8481.15,"RCP45","Rep3"
"5",84676,2032,7620.84,"RCP45","Rep3"
"6",171048,2032,15394.32,"RCP45","Rep3"
"7",6388,2032,574.92,"RCP45","Rep3"
"8",6995,2032,629.55,"RCP45","Rep3"
"9",102126,2032,9191.34,"RCP45","Rep3"
"10",8411,2032,756.99,"RCP45","Rep3"
"11",126329,2032,11369.61,"RCP45","Rep3"
"12",44182,2032,3976.38,"RCP45","Rep3"
"13",732,2032,65.88,"RCP45","Rep3"
"0",712896,2033,64160.64,"RCP45","Rep3"
"1",997912,2033,89812.08,"RCP45","Rep3"
"2",88151,2033,7933.59,"RCP45","Rep3"
"3",408887,2033,36799.83,"RCP45","Rep3"
"4",93613,2033,8425.17,"RCP45","Rep3"
"5",84325,2033,7589.25,"RCP45","Rep3"
"6",173108,2033,15579.72,"RCP45","Rep3"
"7",6389,2033,575.01,"RCP45","Rep3"
"8",7006,2033,630.54,"RCP45","Rep3"
"9",101219,2033,9109.71,"RCP45","Rep3"
"10",8380,2033,754.2,"RCP45","Rep3"
"11",126398,2033,11375.82,"RCP45","Rep3"
"12",44216,2033,3979.44,"RCP45","Rep3"
"13",733,2033,65.97,"RCP45","Rep3"
"0",717287,2034,64555.83,"RCP45","Rep3"
"1",997519,2034,89776.71,"RCP45","Rep3"
"2",87989,2034,7919.01,"RCP45","Rep3"
"3",409091,2034,36818.19,"RCP45","Rep3"
"4",91076,2034,8196.84,"RCP45","Rep3"
"5",84680,2034,7621.2,"RCP45","Rep3"
"6",175229,2034,15770.61,"RCP45","Rep3"
"7",6462,2034,581.58,"RCP45","Rep3"
"8",6995,2034,629.55,"RCP45","Rep3"
"9",98184,2034,8836.56,"RCP45","Rep3"
"10",8313,2034,748.17,"RCP45","Rep3"
"11",125596,2034,11303.64,"RCP45","Rep3"
"12",44085,2034,3967.65,"RCP45","Rep3"
"13",727,2034,65.43,"RCP45","Rep3"
"0",716410,2035,64476.9,"RCP45","Rep3"
"1",999329,2035,89939.61,"RCP45","Rep3"
"2",88077,2035,7926.93,"RCP45","Rep3"
"3",408633,2035,36776.97,"RCP45","Rep3"
"4",90036,2035,8103.24,"RCP45","Rep3"
"5",84825,2035,7634.25,"RCP45","Rep3"
"6",177466,2035,15971.94,"RCP45","Rep3"
"7",6468,2035,582.12,"RCP45","Rep3"
"8",7022,2035,631.98,"RCP45","Rep3"
"9",97052,2035,8734.68,"RCP45","Rep3"
"10",8202,2035,738.18,"RCP45","Rep3"
"11",124848,2035,11236.32,"RCP45","Rep3"
"12",44137,2035,3972.33,"RCP45","Rep3"
"13",728,2035,65.52,"RCP45","Rep3"
"0",715682,2036,64411.38,"RCP45","Rep3"
"1",1002368,2036,90213.12,"RCP45","Rep3"
"2",89263,2036,8033.67,"RCP45","Rep3"
"3",409044,2036,36813.96,"RCP45","Rep3"
"4",89026,2036,8012.34,"RCP45","Rep3"
"5",83714,2036,7534.26,"RCP45","Rep3"
"6",179926,2036,16193.34,"RCP45","Rep3"
"7",6481,2036,583.29,"RCP45","Rep3"
"8",7039,2036,633.51,"RCP45","Rep3"
"9",93018,2036,8371.62,"RCP45","Rep3"
"10",8064,2036,725.76,"RCP45","Rep3"
"11",124668,2036,11220.12,"RCP45","Rep3"
"12",44213,2036,3979.17,"RCP45","Rep3"
"13",727,2036,65.43,"RCP45","Rep3"
"0",714862,2037,64337.58,"RCP45","Rep3"
"1",1004497,2037,90404.73,"RCP45","Rep3"
"2",89421,2037,8047.89,"RCP45","Rep3"
"3",409407,2037,36846.63,"RCP45","Rep3"
"4",88004,2037,7920.36,"RCP45","Rep3"
"5",82289,2037,7406.01,"RCP45","Rep3"
"6",182753,2037,16447.77,"RCP45","Rep3"
"7",6489,2037,584.01,"RCP45","Rep3"
"8",7056,2037,635.04,"RCP45","Rep3"
"9",90135,2037,8112.15,"RCP45","Rep3"
"10",8038,2037,723.42,"RCP45","Rep3"
"11",125275,2037,11274.75,"RCP45","Rep3"
"12",44280,2037,3985.2,"RCP45","Rep3"
"13",727,2037,65.43,"RCP45","Rep3"
"0",714148,2038,64273.32,"RCP45","Rep3"
"1",1005890,2038,90530.1,"RCP45","Rep3"
"2",89586,2038,8062.74,"RCP45","Rep3"
"3",409975,2038,36897.75,"RCP45","Rep3"
"4",87410,2038,7866.9,"RCP45","Rep3"
"5",81775,2038,7359.75,"RCP45","Rep3"
"6",189668,2038,17070.12,"RCP45","Rep3"
"7",6490,2038,584.1,"RCP45","Rep3"
"8",7065,2038,635.85,"RCP45","Rep3"
"9",82640,2038,7437.6,"RCP45","Rep3"
"10",8013,2038,721.17,"RCP45","Rep3"
"11",125531,2038,11297.79,"RCP45","Rep3"
"12",44315,2038,3988.35,"RCP45","Rep3"
"13",727,2038,65.43,"RCP45","Rep3"
"0",718985,2039,64708.65,"RCP45","Rep3"
"1",1005392,2039,90485.28,"RCP45","Rep3"
"2",89540,2039,8058.6,"RCP45","Rep3"
"3",408451,2039,36760.59,"RCP45","Rep3"
"4",86243,2039,7761.87,"RCP45","Rep3"
"5",81324,2039,7319.16,"RCP45","Rep3"
"6",191990,2039,17279.1,"RCP45","Rep3"
"7",6491,2039,584.19,"RCP45","Rep3"
"8",7067,2039,636.03,"RCP45","Rep3"
"9",80254,2039,7222.86,"RCP45","Rep3"
"10",7946,2039,715.14,"RCP45","Rep3"
"11",124641,2039,11217.69,"RCP45","Rep3"
"12",44181,2039,3976.29,"RCP45","Rep3"
"13",728,2039,65.52,"RCP45","Rep3"
"0",718122,2040,64630.98,"RCP45","Rep3"
"1",1006236,2040,90561.24,"RCP45","Rep3"
"2",89634,2040,8067.06,"RCP45","Rep3"
"3",408640,2040,36777.6,"RCP45","Rep3"
"4",85747,2040,7717.23,"RCP45","Rep3"
"5",80690,2040,7262.1,"RCP45","Rep3"
"6",193419,2040,17407.71,"RCP45","Rep3"
"7",6494,2040,584.46,"RCP45","Rep3"
"8",7093,2040,638.37,"RCP45","Rep3"
"9",79363,2040,7142.67,"RCP45","Rep3"
"10",7917,2040,712.53,"RCP45","Rep3"
"11",124882,2040,11239.38,"RCP45","Rep3"
"12",44268,2040,3984.12,"RCP45","Rep3"
"13",728,2040,65.52,"RCP45","Rep3"
"0",717177,2041,64545.93,"RCP45","Rep3"
"1",1008360,2041,90752.4,"RCP45","Rep3"
"2",89874,2041,8088.66,"RCP45","Rep3"
"3",408173,2041,36735.57,"RCP45","Rep3"
"4",85067,2041,7656.03,"RCP45","Rep3"
"5",80907,2041,7281.63,"RCP45","Rep3"
"6",195872,2041,17628.48,"RCP45","Rep3"
"7",6494,2041,584.46,"RCP45","Rep3"
"8",7114,2041,640.26,"RCP45","Rep3"
"9",76910,2041,6921.9,"RCP45","Rep3"
"10",7903,2041,711.27,"RCP45","Rep3"
"11",123382,2041,11104.38,"RCP45","Rep3"
"12",45272,2041,4074.48,"RCP45","Rep3"
"13",728,2041,65.52,"RCP45","Rep3"
"0",716317,2042,64468.53,"RCP45","Rep3"
"1",1011970,2042,91077.3,"RCP45","Rep3"
"2",89640,2042,8067.6,"RCP45","Rep3"
"3",408287,2042,36745.83,"RCP45","Rep3"
"4",84264,2042,7583.76,"RCP45","Rep3"
"5",81040,2042,7293.6,"RCP45","Rep3"
"6",197924,2042,17813.16,"RCP45","Rep3"
"7",6499,2042,584.91,"RCP45","Rep3"
"8",7126,2042,641.34,"RCP45","Rep3"
"9",73183,2042,6586.47,"RCP45","Rep3"
"10",7895,2042,710.55,"RCP45","Rep3"
"11",122713,2042,11044.17,"RCP45","Rep3"
"12",45649,2042,4108.41,"RCP45","Rep3"
"13",726,2042,65.34,"RCP45","Rep3"
"0",715408,2043,64386.72,"RCP45","Rep3"
"1",1013592,2043,91223.28,"RCP45","Rep3"
"2",89123,2043,8021.07,"RCP45","Rep3"
"3",408204,2043,36738.36,"RCP45","Rep3"
"4",82765,2043,7448.85,"RCP45","Rep3"
"5",81270,2043,7314.3,"RCP45","Rep3"
"6",199918,2043,17992.62,"RCP45","Rep3"
"7",6510,2043,585.9,"RCP45","Rep3"
"8",7138,2043,642.42,"RCP45","Rep3"
"9",72623,2043,6536.07,"RCP45","Rep3"
"10",7891,2043,710.19,"RCP45","Rep3"
"11",122269,2043,11004.21,"RCP45","Rep3"
"12",45797,2043,4121.73,"RCP45","Rep3"
"13",725,2043,65.25,"RCP45","Rep3"
"0",719333,2044,64739.97,"RCP45","Rep3"
"1",1012682,2044,91141.38,"RCP45","Rep3"
"2",89119,2044,8020.71,"RCP45","Rep3"
"3",413392,2044,37205.28,"RCP45","Rep3"
"4",75574,2044,6801.66,"RCP45","Rep3"
"5",80804,2044,7272.36,"RCP45","Rep3"
"6",201892,2044,18170.28,"RCP45","Rep3"
"7",6528,2044,587.52,"RCP45","Rep3"
"8",7177,2044,645.93,"RCP45","Rep3"
"9",70737,2044,6366.33,"RCP45","Rep3"
"10",7788,2044,700.92,"RCP45","Rep3"
"11",121739,2044,10956.51,"RCP45","Rep3"
"12",45750,2044,4117.5,"RCP45","Rep3"
"13",718,2044,64.62,"RCP45","Rep3"
"0",718421,2045,64657.89,"RCP45","Rep3"
"1",1015302,2045,91377.18,"RCP45","Rep3"
"2",88854,2045,7996.86,"RCP45","Rep3"
"3",420212,2045,37819.08,"RCP45","Rep3"
"4",73420,2045,6607.8,"RCP45","Rep3"
"5",80860,2045,7277.4,"RCP45","Rep3"
"6",202895,2045,18260.55,"RCP45","Rep3"
"7",6532,2045,587.88,"RCP45","Rep3"
"8",7196,2045,647.64,"RCP45","Rep3"
"9",64938,2045,5844.42,"RCP45","Rep3"
"10",7782,2045,700.38,"RCP45","Rep3"
"11",120176,2045,10815.84,"RCP45","Rep3"
"12",45926,2045,4133.34,"RCP45","Rep3"
"13",719,2045,64.71,"RCP45","Rep3"
"0",717451,2046,64570.59,"RCP45","Rep3"
"1",1020767,2046,91869.03,"RCP45","Rep3"
"2",87932,2046,7913.88,"RCP45","Rep3"
"3",419864,2046,37787.76,"RCP45","Rep3"
"4",72283,2046,6505.47,"RCP45","Rep3"
"5",80841,2046,7275.69,"RCP45","Rep3"
"6",205381,2046,18484.29,"RCP45","Rep3"
"7",6538,2046,588.42,"RCP45","Rep3"
"8",7223,2046,650.07,"RCP45","Rep3"
"9",64166,2046,5774.94,"RCP45","Rep3"
"10",7773,2046,699.57,"RCP45","Rep3"
"11",116257,2046,10463.13,"RCP45","Rep3"
"12",46036,2046,4143.24,"RCP45","Rep3"
"13",721,2046,64.89,"RCP45","Rep3"
"0",716566,2047,64490.94,"RCP45","Rep3"
"1",1021603,2047,91944.27,"RCP45","Rep3"
"2",87706,2047,7893.54,"RCP45","Rep3"
"3",419183,2047,37726.47,"RCP45","Rep3"
"4",71348,2047,6421.32,"RCP45","Rep3"
"5",80963,2047,7286.67,"RCP45","Rep3"
"6",207382,2047,18664.38,"RCP45","Rep3"
"7",6539,2047,588.51,"RCP45","Rep3"
"8",7338,2047,660.42,"RCP45","Rep3"
"9",63849,2047,5746.41,"RCP45","Rep3"
"10",7762,2047,698.58,"RCP45","Rep3"
"11",116155,2047,10453.95,"RCP45","Rep3"
"12",46118,2047,4150.62,"RCP45","Rep3"
"13",721,2047,64.89,"RCP45","Rep3"
"0",715639,2048,64407.51,"RCP45","Rep3"
"1",1022671,2048,92040.39,"RCP45","Rep3"
"2",87654,2048,7888.86,"RCP45","Rep3"
"3",418309,2048,37647.81,"RCP45","Rep3"
"4",70423,2048,6338.07,"RCP45","Rep3"
"5",80673,2048,7260.57,"RCP45","Rep3"
"6",209899,2048,18890.91,"RCP45","Rep3"
"7",6543,2048,588.87,"RCP45","Rep3"
"8",7910,2048,711.9,"RCP45","Rep3"
"9",63271,2048,5694.39,"RCP45","Rep3"
"10",7755,2048,697.95,"RCP45","Rep3"
