Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
5, 715, 476, 112, 108, 152, 3, 
5, 722, 550, 12, 11, 8, 3, 
5, 730, 734, 86, 86, 107, 3, 
5, 741, 1139, 20, 9, 7, 3, 
5, 745, 750, 95, 91, 48, 2.92, 
5, 755, 1235, 3, 3, 13, 4, 
5, 756, 903, 111, 111, 44, 2.96, 
5, 758, 630, 48, 48, 153, 4, 
5, 775, 1207, 100, 98, 47, 3, 
5, 784, 1159, 104, 91, 12, 1.2, 
5, 794, 1266, 3, 3, 3, 3, 
5, 817, 910, 3, 0, 0, 0, 
5, 825, 922, 45, 35, 8, 3, 
5, 843, 685, 38, 0, 0, 0, 
5, 855, 1085, 10, 10, 5, 2, 
5, 860, 1075, 87, 80, 23, 1.93, 
5, 883, 1037, 26, 11, 2, 2, 
5, 916, 946, 4, 0, 0, 0, 
5, 916, 1087, 185, 185, 713, 4, 
5, 927, 618, 69, 0, 0, 0, 
5, 930, 1280, 7, 0, 0, 0, 
5, 932, 594, 105, 105, 81, 3, 
5, 943, 850, 18, 18, 102, 5, 
5, 945, 1176, 10, 10, 8, 2.6, 
5, 959, 732, 14, 14, 5, 2, 
5, 973, 1013, 10, 7, 1, 1, 
5, 973, 1315, 130, 130, 139, 3, 
5, 978, 1107, 124, 124, 42, 1.95, 
5, 979, 658, 41, 37, 5, 3, 
5, 988, 1129, 27, 0, 0, 0, 
5, 993, 1399, 7, 4, 7, 2.5, 
5, 995, 884, 2, 0, 0, 0, 
5, 1021, 1425, 17, 12, 8, 2.92, 
5, 1025, 746, 58, 58, 242, 4.97, 
5, 1028, 1066, 127, 114, 125, 3, 
5, 1048, 1426, 22, 21, 14, 3, 
5, 1051, 838, 125, 125, 546, 4.99, 
5, 1072, 1085, 8, 0, 0, 0, 
5, 1082, 962, 22, 22, 38, 3, 
5, 1092, 1208, 65, 58, 17, 2, 
5, 1102, 563, 194, 191, 4, 1, 
5, 1104, 1221, 68, 68, 322, 4.97, 
5, 1111, 1147, 85, 74, 12, 2, 
5, 1112, 710, 10, 8, 6, 1.75, 
5, 1114, 524, 113, 1, 2, 3, 
5, 1131, 971, 59, 59, 32, 2.9, 
5, 1133, 1075, 34, 32, 2, 2, 
5, 1138, 1064, 36, 34, 10, 2.82, 
5, 1138, 1165, 111, 111, 32, 2, 
5, 1140, 682, 4, 0, 0, 0, 
5, 1153, 1068, 5, 2, 2, 2, 
5, 1165, 975, 43, 39, 6, 1, 
5, 1166, 795, 36, 31, 6, 2, 
5, 1182, 558, 27, 27, 9, 2, 
5, 1186, 506, 94, 93, 82, 1.96, 
5, 1187, 1421, 2, 0, 0, 0, 
5, 1189, 797, 203, 201, 24, 2, 
5, 1198, 681, 45, 42, 44, 3, 
5, 1210, 1083, 122, 71, 7, 1.9, 
5, 1227, 745, 162, 162, 863, 5, 
5, 1231, 1351, 3, 3, 2, 3, 
5, 1246, 769, 2, 2, 2, 2, 
5, 1249, 846, 37, 28, 7, 3, 
5, 1268, 1000, 15, 14, 10, 3, 
5, 1271, 952, 11, 0, 0, 0, 
5, 1272, 866, 3, 3, 13, 4, 
5, 1286, 791, 3, 2, 4, 2, 
5, 1289, 1048, 37, 0, 0, 0, 
5, 1299, 743, 30, 29, 18, 3, 
5, 1300, 1365, 76, 76, 28, 2, 
5, 1320, 1260, 2, 0, 0, 0, 
5, 1326, 1123, 21, 19, 3, 1, 
5, 1327, 634, 75, 75, 428, 4.96, 
5, 1328, 869, 29, 23, 2, 2, 
5, 1332, 1055, 7, 0, 0, 0, 
5, 1332, 1145, 27, 27, 69, 4, 
5, 1360, 591, 107, 105, 109, 3, 
5, 1360, 815, 120, 119, 34, 2, 
5, 1363, 1068, 81, 68, 2, 1, 
5, 1365, 728, 71, 42, 6, 1.74, 
5, 1383, 859, 2, 0, 0, 0, 
5, 1390, 1344, 2, 0, 0, 0, 
5, 1391, 556, 47, 47, 271, 5, 
5, 1399, 1374, 20, 11, 4, 1, 
5, 1403, 569, 20, 20, 33, 3, 
5, 1410, 674, 2, 2, 1, 3, 
5, 1421, 1192, 174, 167, 37, 1.98, 
5, 1423, 1500, 66, 59, 33, 3, 
5, 1430, 1424, 87, 87, 34, 1.77, 
5, 1443, 1000, 3, 3, 2, 1, 
5, 1447, 1130, 18, 14, 5, 2, 
5, 1451, 1241, 9, 0, 0, 0, 
5, 1455, 1357, 27, 25, 16, 3, 
5, 1462, 887, 160, 149, 50, 2.99, 
5, 1479, 1301, 18, 18, 22, 3, 
5, 1498, 1338, 36, 0, 0, 0, 
5, 1498, 1564, 3, 0, 0, 0, 
5, 1499, 1494, 184, 181, 170, 2.98, 
5, 1552, 1668, 11, 0, 0, 0, 
5, 1552, 1674, 6, 6, 2, 3, 
5, 1562, 1559, 24, 13, 1, 1, 
5, 1565, 1505, 28, 28, 158, 5, 
5, 1568, 1120, 155, 152, 26, 2, 
5, 1581, 827, 25, 25, 5, 1, 
5, 1599, 876, 56, 35, 2, 1.17, 
5, 1619, 1668, 26, 26, 123, 5, 
5, 1622, 852, 95, 84, 20, 3, 
5, 1627, 1352, 115, 115, 37, 1.94, 
5, 1630, 1199, 94, 94, 280, 4, 
5, 1634, 1334, 3, 3, 4, 2, 
5, 1640, 1013, 87, 0, 0, 0, 
5, 1643, 1624, 2, 2, 3, 2, 
5, 1656, 1629, 183, 183, 62, 3, 
5, 1657, 1338, 47, 40, 20, 1.98, 
5, 1662, 1344, 86, 75, 20, 1.91, 
5, 1668, 1272, 9, 9, 6, 1.44, 
5, 1671, 1364, 60, 59, 30, 3, 
5, 1678, 1486, 43, 40, 38, 3, 
5, 1681, 1339, 44, 40, 14, 2, 
5, 1682, 1593, 61, 49, 5, 1, 
5, 1699, 1678, 57, 57, 235, 5, 
5, 1700, 1677, 99, 0, 0, 0, 
5, 1703, 1441, 2, 0, 0, 0, 
5, 1714, 1193, 18, 12, 4, 3, 
5, 1714, 1463, 61, 56, 53, 2.96, 
5, 1726, 983, 21, 21, 102, 4.86, 
5, 1729, 985, 7, 4, 4, 2.5, 
5, 1742, 1392, 63, 33, 1, 1, 
5, 1745, 1332, 25, 0, 0, 0, 
5, 1748, 821, 34, 29, 6, 1, 
5, 1753, 1355, 55, 55, 271, 4, 
5, 1761, 1131, 344, 344, 1971, 5, 
5, 1771, 877, 60, 59, 19, 1.85, 
5, 1777, 1549, 103, 103, 131, 3, 
5, 1799, 1200, 186, 163, 7, 1, 
5, 1806, 1417, 14, 14, 44, 4, 
5, 1808, 1310, 29, 0, 0, 0, 
5, 1819, 1359, 44, 40, 14, 3, 
5, 1832, 1172, 188, 187, 92, 3, 
5, 1839, 840, 11, 11, 7, 1.91, 
5, 1843, 1428, 2, 0, 0, 0, 
5, 1859, 1250, 43, 43, 231, 4.98, 
5, 1861, 946, 45, 45, 52, 3, 
5, 1872, 1032, 2, 2, 2, 3, 
5, 1883, 1306, 2, 0, 0, 0, 
5, 1887, 1013, 212, 0, 0, 0, 
5, 1888, 1224, 151, 149, 46, 3, 
5, 1901, 978, 39, 39, 21, 3, 
5, 1911, 1000, 40, 21, 11, 2, 
5, 1921, 1430, 85, 85, 44, 2.98, 
5, 1932, 1347, 195, 195, 170, 2.99, 
5, 1944, 1461, 34, 31, 7, 2, 
5, 1992, 895, 10, 6, 4, 2, 
5, 2001, 1072, 214, 0, 0, 0, 
5, 2016, 1155, 44, 37, 7, 2, 
5, 2032, 1336, 8, 0, 0, 0, 
5, 2050, 1261, 29, 29, 23, 3, 
5, 2054, 1204, 6, 0, 0, 0, 
5, 2073, 1018, 46, 37, 10, 2, 
5, 2085, 1076, 62, 55, 18, 3, 
5, 2097, 984, 57, 57, 71, 3, 
5, 2102, 1100, 72, 69, 17, 2, 
5, 2110, 1091, 183, 180, 57, 3, 
5, 2110, 1354, 274, 273, 56, 2, 
5, 2124, 1184, 37, 37, 179, 4, 
5, 2138, 980, 36, 35, 38, 2.97, 
5, 2164, 1066, 32, 21, 2, 2, 
5, 2628, 1020, 87, 83, 39, 2, 
5, 2683, 1116, 2, 2, 1, 3, 
5, 2699, 863, 29, 28, 11, 2, 
5, 2716, 1017, 43, 37, 13, 2, 
5, 2759, 962, 109, 0, 0, 0, 
5, 2831, 1086, 25, 14, 7, 3, 
5, 2836, 1356, 110, 0, 0, 0, 
5, 2844, 977, 44, 31, 4, 2, 
5, 2888, 1262, 144, 144, 76, 2, 
5, 2908, 776, 11, 11, 5, 3, 
5, 2918, 1002, 47, 47, 28, 3, 
5, 2955, 1074, 29, 29, 19, 3, 
5, 2959, 1446, 132, 132, 137, 3, 
5, 2963, 989, 66, 66, 372, 5, 
5, 2975, 1165, 22, 21, 20, 3, 
5, 2981, 1453, 33, 33, 21, 3, 
5, 2990, 1247, 14, 8, 2, 2.5, 
5, 2998, 1417, 91, 90, 72, 3, 
5, 2998, 1527, 79, 79, 60, 3, 
5, 3018, 1415, 37, 37, 123, 4, 
5, 3032, 788, 5, 0, 0, 0, 
5, 3049, 1399, 60, 57, 68, 3, 
5, 3056, 1330, 52, 51, 41, 3, 
5, 3058, 1459, 40, 40, 108, 4, 
5, 3060, 1209, 6, 2, 1, 2, 
5, 3063, 1547, 31, 31, 5, 1, 
5, 3071, 896, 130, 130, 83, 3, 
5, 3071, 1468, 104, 104, 417, 4, 
5, 3074, 1297, 2, 2, 3, 3, 
5, 3074, 1333, 39, 39, 23, 2.59, 
5, 3083, 1385, 5, 3, 3, 2, 
5, 3092, 1501, 35, 33, 3, 1, 
5, 3093, 1550, 109, 96, 28, 2, 
5, 3100, 867, 31, 26, 18, 2, 
5, 3105, 1414, 100, 89, 27, 2, 
5, 3112, 1361, 30, 30, 198, 5, 
5, 3137, 1245, 37, 36, 14, 2, 
5, 3140, 902, 37, 37, 17, 2, 
5, 3164, 877, 98, 97, 28, 2, 
5, 3171, 1009, 67, 55, 10, 1, 
5, 3174, 1250, 3, 3, 2, 1, 
5, 3189, 1154, 115, 112, 74, 3, 
5, 3193, 1334, 4, 3, 1, 3, 
5, 3202, 1041, 31, 0, 0, 0, 
5, 3213, 1245, 2, 0, 0, 0, 
5, 3220, 799, 31, 28, 5, 2, 
5, 3223, 1036, 26, 0, 0, 0, 
5, 3223, 1215, 2, 1, 1, 3, 
5, 3225, 1472, 4, 3, 1, 2, 
5, 3232, 1173, 171, 170, 158, 3, 
5, 3237, 1302, 13, 0, 0, 0, 
5, 3244, 941, 3, 3, 18, 5, 
5, 3255, 1313, 83, 72, 12, 3, 
5, 3260, 747, 2, 1, 1, 3, 
5, 3271, 775, 72, 63, 12, 2, 
5, 3278, 1503, 86, 86, 35, 3, 
5, 3286, 550, 12, 12, 68, 5, 
5, 3287, 1340, 97, 88, 15, 1, 
5, 3288, 598, 75, 0, 0, 0, 
5, 3293, 999, 17, 17, 16, 3, 
5, 3296, 771, 91, 91, 250, 3, 
5, 3311, 1028, 9, 6, 2, 2, 
5, 3312, 1111, 176, 176, 73, 2.97, 
5, 3315, 513, 187, 182, 177, 2.97, 
5, 3315, 1225, 102, 102, 82, 3, 
5, 3317, 976, 2, 0, 0, 0, 
5, 3324, 1043, 4, 0, 0, 0, 
5, 3327, 736, 75, 75, 96, 1.96, 
5, 3328, 604, 12, 0, 0, 0, 
5, 3342, 1407, 40, 32, 15, 1.84, 
5, 3353, 1088, 173, 0, 0, 0, 
5, 3354, 1463, 42, 40, 24, 2.9, 
5, 3357, 624, 41, 41, 209, 4.98, 
5, 3370, 634, 23, 0, 0, 0, 
5, 3381, 1134, 10, 6, 1, 2, 
5, 3387, 914, 23, 21, 9, 2.95, 
5, 3391, 487, 11, 10, 6, 2, 
5, 3395, 1274, 30, 29, 22, 3, 
5, 3403, 516, 50, 49, 24, 1.98, 
5, 3406, 1027, 32, 31, 38, 2, 
5, 3409, 674, 39, 35, 18, 1.66, 
5, 3421, 744, 63, 62, 65, 2.98, 
5, 3422, 769, 34, 33, 23, 3, 
5, 3435, 680, 12, 0, 0, 0, 
5, 3437, 750, 54, 54, 58, 3, 
5, 3443, 604, 39, 39, 126, 4, 
5, 3451, 429, 5, 3, 3, 3, 
5, 3451, 1454, 174, 0, 0, 0, 
5, 3453, 623, 12, 12, 14, 3, 
5, 3457, 1275, 9, 9, 3, 2, 
5, 3468, 481, 53, 53, 23, 2, 
5, 3471, 1156, 3, 0, 0, 0, 
5, 3477, 823, 47, 47, 26, 2, 
5, 3495, 433, 20, 0, 0, 0, 
5, 3502, 454, 14, 14, 4, 2, 
5, 3510, 426, 88, 29, 1, 1, 
5, 3513, 376, 133, 132, 18, 1.37, 
5, 3513, 418, 28, 0, 0, 0, 
5, 3521, 1259, 98, 97, 88, 2.99, 
5, 3525, 785, 74, 74, 57, 3, 
5, 3545, 981, 91, 83, 17, 3, 
5, 3553, 641, 2, 1, 2, 3, 
5, 3555, 450, 3, 2, 1, 1, 
5, 3556, 647, 53, 53, 27, 2, 
5, 3563, 879, 39, 37, 54, 2.97, 
5, 3579, 1084, 8, 8, 5, 2.25, 
5, 3582, 1093, 5, 0, 0, 0, 
5, 3583, 1029, 108, 108, 459, 4.98, 
5, 3583, 1334, 63, 56, 21, 2, 
5, 3609, 814, 10, 10, 8, 2, 
5, 3615, 563, 34, 12, 7, 2, 
5, 3627, 1025, 44, 39, 12, 3, 
5, 3640, 1276, 87, 87, 11, 2, 
5, 3648, 840, 9, 0, 0, 0, 
5, 3666, 748, 64, 1, 2, 4, 
5, 3673, 397, 10, 10, 6, 2, 
5, 3687, 915, 33, 0, 0, 0, 
5, 3706, 933, 68, 0, 0, 0, 
5, 3711, 1193, 36, 0, 0, 0, 
5, 3714, 778, 49, 49, 270, 4, 
5, 3721, 1099, 31, 31, 187, 5, 
5, 3732, 1081, 37, 0, 0, 0, 
5, 3743, 909, 28, 26, 22, 3, 
5, 3748, 922, 13, 0, 0, 0, 
5, 3755, 686, 133, 133, 28, 1, 
5, 3758, 526, 17, 16, 11, 2.81, 
5, 3763, 529, 36, 36, 6, 2, 
5, 3766, 935, 78, 7, 1, 2, 
5, 3770, 1137, 80, 0, 0, 0, 
5, 3798, 952, 2, 2, 1, 3, 
5, 3802, 925, 44, 39, 7, 3, 
5, 3802, 1113, 42, 41, 23, 3, 
5, 3810, 891, 121, 115, 28, 3, 
5, 3817, 922, 14, 0, 0, 0, 
5, 3831, 1306, 34, 34, 7, 1.68, 
5, 3836, 912, 7, 7, 3, 3, 
5, 3842, 439, 52, 0, 0, 0, 
5, 3844, 973, 185, 185, 721, 4, 
5, 3845, 1125, 80, 0, 0, 0, 
5, 3849, 527, 4, 4, 24, 4, 
5, 3853, 457, 14, 13, 4, 2, 
5, 3864, 416, 71, 69, 40, 2, 
5, 3888, 471, 83, 83, 21, 1.93, 
5, 3909, 864, 118, 112, 58, 3, 
5, 3910, 786, 75, 75, 595, 5, 
5, 3936, 658, 11, 10, 5, 2, 
5, 3962, 1026, 46, 38, 10, 3, 
5, 3966, 815, 44, 0, 0, 0, 
5, 3969, 1301, 52, 52, 19, 2, 
5, 3973, 535, 84, 83, 82, 2.99, 
5, 3974, 706, 165, 165, 103, 2, 
5, 3981, 815, 22, 20, 19, 3, 
5, 3990, 1113, 41, 39, 25, 3, 
5, 4000, 729, 34, 27, 8, 1.96, 
5, 4002, 1258, 20, 20, 4, 1, 
5, 4008, 797, 7, 7, 4, 2, 
5, 4013, 1211, 65, 65, 75, 3, 
5, 4016, 1166, 9, 0, 0, 0, 
5, 4018, 974, 43, 32, 26, 3, 
5, 4026, 734, 19, 19, 4, 2, 
5, 4031, 998, 30, 30, 113, 4, 
5, 4036, 1397, 30, 0, 0, 0, 
5, 4055, 652, 44, 44, 64, 2.91, 
5, 4061, 1356, 88, 87, 108, 3, 
5, 4062, 1071, 56, 0, 0, 0, 
5, 4069, 1345, 180, 180, 168, 3, 
5, 4073, 835, 17, 0, 0, 0, 
5, 4081, 649, 22, 21, 18, 3, 
5, 4085, 976, 16, 0, 0, 0, 
5, 4105, 1183, 59, 59, 35, 2.78, 
5, 4107, 1095, 3, 3, 9, 3, 
5, 4121, 1137, 99, 94, 10, 1.15, 
5, 4121, 1306, 29, 28, 1, 2, 
5, 4124, 1322, 217, 186, 6, 1, 
5, 4125, 1369, 3, 0, 0, 0, 
5, 4128, 1093, 30, 30, 51, 2, 
5, 4132, 1341, 73, 71, 24, 3, 
5, 4135, 169, 38, 38, 40, 3, 
5, 4136, 1073, 6, 6, 13, 3, 
5, 4142, 806, 83, 81, 21, 1, 
5, 4145, 773, 15, 12, 9, 3, 
5, 4145, 846, 123, 123, 180, 2.98, 
5, 4154, 522, 3, 3, 4, 3, 
5, 4163, 1431, 134, 134, 51, 2, 
5, 4164, 952, 9, 0, 0, 0, 
5, 4167, 277, 210, 210, 59, 1.88, 
5, 4167, 1430, 31, 29, 9, 1.97, 
5, 4169, 604, 4, 4, 4, 2.75, 
5, 4173, 698, 62, 32, 11, 3, 
5, 4180, 670, 3, 3, 3, 3, 
5, 4193, 932, 69, 58, 19, 3, 
5, 4194, 209, 53, 0, 0, 0, 
5, 4195, 1123, 104, 104, 23, 1, 
5, 4196, 1153, 96, 91, 18, 2, 
5, 4200, 1157, 69, 67, 23, 3, 
5, 4206, 867, 77, 77, 59, 3, 
5, 4211, 1061, 53, 53, 296, 5, 
5, 4211, 1343, 12, 12, 12, 3, 
5, 4214, 724, 22, 0, 0, 0, 
5, 4214, 1227, 5, 2, 1, 2, 
5, 4214, 1233, 29, 29, 35, 3, 
5, 4217, 858, 101, 101, 80, 3, 
5, 4221, 712, 12, 10, 8, 3, 
5, 4245, 150, 25, 0, 0, 0, 
5, 4250, 293, 58, 58, 38, 3, 
5, 4266, 508, 11, 10, 8, 3, 
5, 4268, 586, 169, 162, 24, 1.9, 
5, 4268, 1281, 144, 116, 20, 2, 
5, 4269, 244, 87, 85, 43, 3, 
5, 4269, 1123, 35, 35, 223, 5, 
5, 4271, 706, 62, 61, 22, 3, 
5, 4274, 1315, 126, 124, 56, 2, 
5, 4275, 305, 90, 90, 386, 4, 
5, 4276, 622, 78, 0, 0, 0, 
5, 4304, 694, 82, 0, 0, 0, 
5, 4308, 352, 50, 47, 11, 2.89, 
5, 4325, 1048, 112, 112, 436, 4, 
5, 4325, 1214, 170, 169, 150, 3, 
5, 4331, 281, 2, 0, 0, 0, 
5, 4337, 1443, 50, 48, 41, 3, 
5, 4352, 1259, 9, 8, 7, 3, 
5, 4354, 477, 12, 12, 57, 4, 
5, 4357, 587, 21, 20, 11, 3, 
5, 4357, 838, 45, 45, 24, 3, 
5, 4360, 1064, 57, 57, 48, 3, 
5, 4366, 1135, 46, 40, 4, 2, 
5, 4369, 1433, 97, 97, 650, 5, 
5, 4370, 695, 84, 82, 30, 3, 
5, 4375, 460, 18, 18, 18, 3, 
5, 4375, 694, 138, 138, 38, 3, 
5, 4380, 921, 21, 0, 0, 0, 
5, 4381, 629, 58, 57, 29, 3, 
5, 4384, 617, 35, 31, 5, 2, 
5, 4385, 415, 48, 48, 11, 2, 
5, 4386, 476, 11, 11, 4, 2, 
5, 4391, 937, 16, 15, 23, 2.93, 
5, 4398, 1544, 207, 199, 42, 1.98, 
5, 4404, 1193, 77, 77, 278, 4, 
5, 4409, 891, 127, 127, 110, 3, 
5, 4415, 197, 32, 32, 34, 3, 
5, 4417, 889, 27, 24, 12, 3, 
5, 4419, 730, 85, 85, 87, 2.99, 
5, 4423, 1491, 83, 61, 14, 2, 
5, 4428, 1530, 7, 0, 0, 0, 
5, 4435, 421, 25, 23, 7, 2, 
5, 4438, 1247, 54, 48, 3, 2, 
5, 4441, 837, 43, 43, 34, 3, 
5, 4444, 796, 4, 4, 22, 4.75, 
5, 4445, 1126, 73, 73, 370, 5, 
5, 4446, 863, 52, 52, 32, 3, 
5, 4447, 473, 57, 57, 72, 3, 
5, 4459, 1361, 116, 115, 11, 1.8, 
5, 4467, 1030, 131, 128, 3, 1, 
5, 4471, 801, 78, 77, 25, 2, 
5, 4473, 1406, 7, 7, 2, 1, 
5, 4474, 323, 13, 13, 11, 3, 
5, 4475, 915, 16, 0, 0, 0, 
5, 4475, 1380, 126, 126, 16, 1.01, 
5, 4476, 1094, 46, 24, 3, 2, 
5, 4476, 1278, 60, 12, 2, 2, 
5, 4481, 1220, 40, 32, 4, 2, 
5, 4486, 529, 29, 26, 10, 3, 
5, 4489, 1203, 16, 16, 7, 2, 
5, 4507, 890, 25, 21, 4, 2, 
5, 4524, 625, 29, 24, 12, 2, 
5, 4526, 1305, 46, 0, 0, 0, 
5, 4529, 549, 62, 0, 0, 0, 
5, 4532, 1115, 66, 66, 12, 2, 
5, 4534, 755, 2, 2, 2, 2, 
5, 4537, 754, 77, 74, 8, 1, 
5, 4541, 669, 246, 246, 1290, 4.96, 
5, 4543, 805, 102, 96, 11, 1.85, 
5, 4546, 684, 129, 127, 98, 2, 
5, 4556, 656, 3, 3, 8, 3, 
5, 4558, 1421, 32, 32, 130, 5, 
5, 4563, 1386, 39, 29, 19, 3, 
5, 4564, 696, 29, 27, 8, 1, 
5, 4569, 1418, 35, 35, 16, 3, 
5, 4574, 1235, 51, 45, 8, 2, 
5, 4586, 1018, 35, 0, 0, 0, 
5, 4591, 499, 28, 26, 21, 3, 
5, 4594, 1258, 142, 105, 5, 1, 
5, 4598, 145, 5, 0, 0, 0, 
5, 4605, 1489, 149, 148, 44, 2, 
5, 4607, 1279, 22, 21, 1, 2, 
5, 4608, 1525, 34, 25, 9, 1.64, 
5, 4613, 542, 32, 26, 8, 2, 
5, 4613, 1163, 13, 0, 0, 0, 
5, 4616, 548, 40, 0, 0, 0, 
5, 4616, 976, 79, 75, 14, 2, 
5, 4617, 1327, 148, 147, 105, 3, 
5, 4618, 569, 2, 1, 1, 3, 
5, 4626, 640, 29, 29, 103, 4, 
5, 4634, 917, 25, 25, 20, 3, 
5, 4638, 691, 14, 14, 5, 2, 
5, 4640, 294, 22, 22, 135, 5, 
5, 4645, 677, 2, 0, 0, 0, 
5, 4653, 953, 17, 13, 5, 1, 
5, 4659, 1517, 70, 67, 7, 2, 
5, 4666, 1404, 54, 39, 5, 3, 
5, 4697, 412, 84, 67, 9, 1.58, 
5, 4701, 765, 5, 2, 1, 2, 
5, 4723, 619, 24, 24, 34, 3, 
5, 4725, 914, 77, 72, 18, 1.97, 
5, 4725, 1287, 67, 0, 0, 0, 
5, 4727, 1176, 125, 111, 61, 3, 
5, 4731, 1454, 33, 31, 18, 2.87, 
5, 4744, 836, 105, 0, 0, 0, 
5, 4752, 531, 16, 16, 14, 3, 
5, 4770, 853, 15, 15, 89, 4.93, 
5, 4772, 311, 71, 38, 269, 5, 
5, 4775, 932, 11, 10, 2, 1, 
5, 4786, 1051, 39, 17, 2, 1, 
5, 4787, 734, 65, 64, 18, 3, 
5, 4798, 735, 115, 98, 40, 3, 
5, 4815, 712, 53, 50, 15, 2, 
5, 4817, 1120, 39, 36, 11, 2.83, 
5, 4819, 843, 23, 23, 112, 4, 
5, 4824, 844, 58, 50, 17, 1.76, 
5, 4828, 869, 69, 47, 15, 2, 
5, 4829, 695, 88, 88, 449, 5, 
5, 4830, 1276, 21, 21, 89, 4, 
5, 4839, 681, 38, 38, 6, 2, 
5, 4851, 862, 31, 24, 5, 2, 
5, 4853, 803, 61, 60, 9, 2, 
5, 4858, 585, 29, 18, 13, 3, 
5, 4892, 1088, 16, 10, 3, 1.4, 
5, 4904, 1242, 36, 18, 9, 2, 
5, 4907, 864, 59, 58, 39, 3, 
5, 4911, 1100, 182, 178, 10, 1.96, 
5, 4921, 460, 82, 12, 23, 4, 
5, 4923, 1150, 14, 12, 13, 3, 
5, 4924, 520, 31, 0, 0, 0, 
5, 4935, 827, 61, 61, 229, 4, 
5, 4937, 978, 10, 0, 0, 0, 
5, 4939, 1140, 12, 3, 2, 1.67, 
5, 4943, 963, 59, 48, 7, 1, 
5, 4943, 993, 108, 106, 28, 2, 
5, 4946, 1173, 63, 62, 28, 2, 
5, 4961, 1045, 16, 14, 2, 1, 
5, 4972, 951, 55, 55, 43, 2.82, 
5, 4996, 925, 66, 59, 19, 2, 
