Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
5, 920, 1269, 15, 7, 5, 1.57, 
5, 924, 1058, 10, 10, 11, 3, 
5, 924, 1219, 63, 0, 0, 0, 
5, 928, 547, 94, 92, 49, 2, 
5, 945, 1337, 181, 176, 90, 1.95, 
5, 960, 699, 25, 25, 6, 1, 
5, 967, 820, 4, 0, 0, 0, 
5, 969, 1217, 119, 114, 46, 2, 
5, 972, 1158, 20, 17, 16, 2.88, 
5, 984, 631, 104, 92, 16, 1.97, 
5, 985, 916, 5, 3, 2, 1.33, 
5, 991, 1394, 192, 192, 180, 3, 
5, 997, 1322, 26, 24, 15, 2, 
5, 999, 702, 8, 0, 0, 0, 
5, 1001, 775, 20, 20, 36, 4, 
5, 1003, 590, 19, 14, 12, 3, 
5, 1012, 1330, 192, 192, 104, 2, 
5, 1018, 849, 202, 177, 72, 3, 
5, 1025, 605, 2, 0, 0, 0, 
5, 1027, 584, 164, 164, 135, 3, 
5, 1030, 1417, 2, 2, 2, 1, 
5, 1038, 785, 50, 0, 0, 0, 
5, 1052, 1210, 149, 146, 59, 1.94, 
5, 1055, 1196, 40, 38, 17, 3, 
5, 1067, 737, 3, 0, 0, 0, 
5, 1071, 1194, 62, 59, 4, 1, 
5, 1073, 864, 123, 91, 11, 2, 
5, 1080, 941, 37, 30, 4, 2, 
5, 1085, 1084, 92, 90, 34, 1.87, 
5, 1100, 865, 17, 16, 5, 3, 
5, 1115, 895, 29, 28, 11, 3, 
5, 1141, 658, 60, 59, 26, 3, 
5, 1141, 805, 106, 106, 25, 3, 
5, 1161, 1405, 66, 65, 43, 2, 
5, 1162, 728, 88, 88, 43, 2.89, 
5, 1170, 899, 65, 63, 8, 2, 
5, 1174, 1187, 26, 25, 19, 2.92, 
5, 1180, 931, 167, 151, 41, 3, 
5, 1187, 984, 56, 0, 0, 0, 
5, 1189, 912, 247, 246, 36, 3, 
5, 1205, 1381, 87, 0, 0, 0, 
5, 1213, 1142, 161, 161, 61, 2.99, 
5, 1215, 1215, 43, 43, 20, 3, 
5, 1219, 824, 16, 16, 56, 4.94, 
5, 1262, 1191, 28, 28, 17, 2, 
5, 1273, 1082, 9, 0, 0, 0, 
5, 1274, 1377, 35, 0, 0, 0, 
5, 1284, 1024, 15, 15, 17, 3, 
5, 1287, 997, 78, 78, 25, 1.88, 
5, 1307, 1418, 71, 68, 7, 3, 
5, 1319, 1066, 15, 15, 8, 3, 
5, 1327, 1143, 24, 23, 6, 1.57, 
5, 1333, 1251, 67, 66, 24, 3, 
5, 1343, 970, 138, 123, 14, 3, 
5, 1352, 591, 20, 0, 0, 0, 
5, 1359, 894, 39, 32, 11, 3, 
5, 1372, 698, 2, 1, 1, 3, 
5, 1373, 1450, 35, 35, 26, 3, 
5, 1376, 1341, 11, 0, 0, 0, 
5, 1377, 740, 81, 81, 7, 1, 
5, 1377, 953, 99, 98, 19, 3, 
5, 1379, 574, 65, 65, 71, 3, 
5, 1379, 983, 226, 226, 673, 4, 
5, 1381, 1042, 18, 18, 10, 3, 
5, 1390, 971, 34, 33, 24, 1.94, 
5, 1395, 560, 20, 18, 34, 3, 
5, 1403, 920, 33, 33, 66, 3, 
5, 1405, 1091, 2, 2, 9, 4, 
5, 1415, 555, 297, 0, 0, 0, 
5, 1422, 1103, 35, 35, 160, 4, 
5, 1436, 1195, 33, 33, 25, 3, 
5, 1440, 791, 25, 16, 3, 2, 
5, 1441, 845, 69, 45, 11, 2.73, 
5, 1459, 681, 212, 212, 158, 3, 
5, 1465, 1056, 4, 2, 1, 3, 
5, 1469, 984, 125, 123, 31, 1, 
5, 1505, 725, 24, 21, 10, 3, 
5, 1512, 1315, 64, 28, 1, 1, 
5, 1516, 1259, 70, 70, 230, 4, 
5, 1526, 917, 95, 86, 4, 2, 
5, 1531, 724, 94, 94, 83, 3, 
5, 1541, 1090, 32, 32, 7, 3, 
5, 1546, 1582, 17, 0, 0, 0, 
5, 1550, 993, 157, 157, 347, 3, 
5, 1550, 1233, 27, 22, 10, 2.55, 
5, 1555, 1324, 28, 28, 65, 4, 
5, 1557, 1090, 2, 0, 0, 0, 
5, 1559, 732, 10, 10, 8, 2, 
5, 1575, 1037, 124, 0, 0, 0, 
5, 1578, 766, 104, 0, 0, 0, 
5, 1588, 917, 36, 0, 0, 0, 
5, 1597, 1692, 324, 324, 119, 3, 
5, 1612, 1038, 287, 283, 14, 1, 
5, 1617, 851, 99, 97, 28, 3, 
5, 1617, 936, 21, 18, 2, 3, 
5, 1618, 1151, 44, 44, 200, 4, 
5, 1623, 846, 50, 43, 8, 2, 
5, 1635, 1370, 37, 36, 8, 2, 
5, 1642, 1639, 13, 12, 2, 2, 
5, 1643, 1121, 125, 108, 12, 1.44, 
5, 1650, 1407, 9, 0, 0, 0, 
5, 1657, 776, 40, 39, 31, 3, 
5, 1681, 1674, 127, 126, 31, 2, 
5, 1684, 807, 82, 62, 11, 1, 
5, 1685, 1665, 6, 6, 3, 2.17, 
5, 1693, 1163, 32, 31, 14, 2.74, 
5, 1699, 1362, 190, 188, 132, 3, 
5, 1706, 1585, 12, 7, 2, 2, 
5, 1711, 1143, 31, 31, 152, 5, 
5, 1732, 1051, 42, 33, 3, 2, 
5, 1738, 1209, 140, 130, 5, 1, 
5, 1747, 1581, 36, 36, 227, 5, 
5, 1764, 1120, 34, 33, 3, 3, 
5, 1773, 1207, 7, 7, 3, 2, 
5, 1795, 1232, 94, 94, 60, 3, 
5, 1811, 1003, 7, 0, 0, 0, 
5, 1823, 851, 7, 5, 5, 3, 
5, 1828, 1407, 75, 62, 7, 2, 
5, 1833, 1296, 100, 100, 106, 3, 
5, 1840, 1159, 18, 14, 4, 1, 
5, 1843, 1191, 20, 19, 19, 3, 
5, 1858, 893, 144, 144, 160, 3, 
5, 1860, 823, 139, 139, 52, 2, 
5, 1895, 1458, 40, 40, 161, 4, 
5, 1897, 1219, 61, 57, 9, 2, 
5, 1915, 838, 126, 84, 4, 1, 
5, 1917, 1401, 22, 19, 1, 1, 
5, 1937, 881, 13, 13, 16, 3, 
5, 1953, 990, 115, 40, 1, 1, 
5, 1966, 1264, 6, 5, 3, 3, 
5, 1991, 1297, 51, 51, 22, 3, 
5, 2000, 1209, 69, 69, 34, 3, 
5, 2002, 1271, 67, 57, 12, 1.82, 
5, 2017, 1458, 50, 50, 34, 2, 
5, 2025, 961, 48, 48, 45, 3, 
5, 2038, 1378, 56, 56, 260, 4, 
5, 2044, 1287, 27, 27, 7, 2, 
5, 2057, 1237, 138, 136, 51, 2, 
5, 2786, 1055, 64, 64, 81, 2.97, 
5, 2802, 946, 25, 25, 29, 3, 
5, 2815, 986, 59, 51, 6, 1.59, 
5, 2816, 904, 10, 7, 30, 4, 
5, 2819, 1352, 7, 7, 2, 3, 
5, 2829, 1044, 11, 11, 9, 3, 
5, 2843, 1010, 50, 50, 213, 4.98, 
5, 2878, 1020, 79, 79, 69, 3, 
5, 2889, 959, 8, 5, 3, 3, 
5, 2923, 777, 15, 15, 14, 3, 
5, 2926, 976, 48, 44, 14, 2, 
5, 2935, 905, 13, 0, 0, 0, 
5, 2956, 1468, 53, 38, 3, 2, 
5, 2963, 1239, 98, 75, 6, 1, 
5, 2982, 1488, 264, 260, 54, 2, 
5, 2992, 1422, 15, 14, 20, 2.93, 
5, 2998, 806, 4, 4, 4, 2.25, 
5, 2999, 1044, 2, 2, 7, 4, 
5, 3010, 804, 15, 15, 14, 3, 
5, 3015, 1518, 50, 46, 26, 3, 
5, 3036, 1229, 294, 291, 58, 1.82, 
5, 3039, 1542, 27, 0, 0, 0, 
5, 3047, 1341, 94, 93, 65, 3, 
5, 3051, 1022, 18, 18, 126, 5, 
5, 3051, 1422, 28, 26, 17, 3, 
5, 3055, 1495, 20, 0, 0, 0, 
5, 3074, 1550, 87, 9, 1, 2, 
5, 3077, 990, 42, 40, 4, 2, 
5, 3078, 1298, 20, 18, 10, 3, 
5, 3089, 1116, 130, 130, 17, 2, 
5, 3102, 1471, 2, 0, 0, 0, 
5, 3125, 1085, 11, 11, 19, 3, 
5, 3128, 1219, 23, 14, 3, 1, 
5, 3130, 1153, 168, 165, 90, 3, 
5, 3144, 1138, 116, 95, 15, 2, 
5, 3144, 1342, 83, 83, 99, 3, 
5, 3155, 896, 327, 307, 70, 2, 
5, 3162, 1528, 2, 0, 0, 0, 
5, 3165, 1092, 139, 0, 0, 0, 
5, 3174, 1111, 73, 73, 70, 3, 
5, 3177, 1381, 58, 58, 206, 4, 
5, 3184, 1203, 42, 42, 36, 2.93, 
5, 3194, 970, 4, 1, 1, 1, 
5, 3195, 1150, 45, 45, 40, 3, 
5, 3199, 1265, 141, 141, 117, 3, 
5, 3199, 1350, 43, 41, 1, 2, 
5, 3213, 1371, 45, 0, 0, 0, 
5, 3222, 1309, 12, 10, 8, 3, 
5, 3226, 1473, 81, 81, 69, 2.99, 
5, 3243, 699, 6, 0, 0, 0, 
5, 3279, 803, 26, 21, 2, 3, 
5, 3286, 730, 132, 122, 30, 2, 
5, 3294, 719, 54, 52, 12, 1.6, 
5, 3295, 503, 61, 60, 55, 3, 
5, 3299, 676, 27, 27, 23, 2.7, 
5, 3300, 1283, 14, 10, 1, 2, 
5, 3301, 964, 44, 0, 0, 0, 
5, 3309, 862, 100, 100, 162, 3, 
5, 3355, 699, 149, 139, 14, 1, 
5, 3355, 1024, 34, 33, 21, 1, 
5, 3364, 561, 14, 14, 6, 3, 
5, 3371, 479, 28, 25, 31, 2.92, 
5, 3372, 1274, 24, 21, 12, 2, 
5, 3375, 1449, 31, 0, 0, 0, 
5, 3380, 501, 50, 50, 24, 2, 
5, 3382, 683, 41, 40, 25, 2.85, 
5, 3385, 790, 182, 147, 12, 2, 
5, 3388, 771, 85, 85, 382, 4, 
5, 3390, 1015, 19, 19, 99, 4, 
5, 3397, 667, 9, 3, 1, 3, 
5, 3404, 748, 72, 72, 94, 3, 
5, 3405, 1246, 4, 4, 2, 1, 
5, 3408, 1486, 32, 30, 11, 3, 
5, 3411, 785, 57, 51, 8, 3, 
5, 3413, 700, 25, 25, 14, 3, 
5, 3423, 977, 46, 44, 16, 1.91, 
5, 3426, 1447, 8, 1, 1, 3, 
5, 3429, 1292, 11, 9, 3, 1.11, 
5, 3466, 1058, 2, 1, 1, 1, 
5, 3468, 1211, 38, 37, 17, 3, 
5, 3485, 902, 9, 9, 9, 3, 
5, 3492, 754, 52, 52, 304, 5, 
5, 3497, 603, 10, 10, 9, 3, 
5, 3505, 525, 52, 52, 48, 2.96, 
5, 3516, 376, 31, 30, 9, 2.33, 
5, 3517, 481, 45, 42, 11, 2, 
5, 3519, 373, 61, 61, 19, 3, 
5, 3522, 1055, 58, 56, 19, 3, 
5, 3523, 1231, 69, 69, 482, 5, 
5, 3527, 1307, 18, 16, 16, 3, 
5, 3536, 978, 26, 26, 17, 3, 
5, 3544, 919, 92, 91, 29, 3, 
5, 3545, 920, 65, 0, 0, 0, 
5, 3549, 649, 134, 134, 77, 2, 
5, 3550, 344, 89, 48, 5, 1.83, 
5, 3554, 1047, 29, 29, 1, 1, 
5, 3577, 1136, 47, 47, 14, 2, 
5, 3582, 1114, 34, 34, 20, 3, 
5, 3585, 707, 68, 66, 20, 3, 
5, 3585, 945, 23, 0, 0, 0, 
5, 3587, 1261, 27, 17, 2, 1, 
5, 3598, 1206, 10, 10, 19, 3, 
5, 3601, 513, 5, 5, 1, 3, 
5, 3604, 1317, 20, 1, 1, 1, 
5, 3629, 936, 97, 88, 20, 3, 
5, 3633, 1313, 13, 0, 0, 0, 
5, 3641, 759, 12, 11, 6, 3, 
5, 3669, 1332, 86, 80, 11, 1, 
5, 3672, 345, 57, 57, 238, 4, 
5, 3673, 1307, 44, 34, 13, 2, 
5, 3674, 1329, 26, 26, 17, 3, 
5, 3684, 1071, 172, 171, 30, 2, 
5, 3687, 384, 71, 68, 8, 2, 
5, 3694, 1253, 84, 84, 533, 5, 
5, 3706, 1075, 90, 71, 10, 1, 
5, 3709, 1225, 12, 12, 40, 4, 
5, 3712, 375, 4, 0, 0, 0, 
5, 3739, 1040, 13, 13, 10, 3, 
5, 3741, 621, 62, 0, 0, 0, 
5, 3745, 555, 55, 55, 22, 3, 
5, 3747, 1231, 31, 22, 6, 2, 
5, 3760, 629, 2, 0, 0, 0, 
5, 3760, 694, 116, 116, 47, 1.96, 
5, 3795, 1049, 39, 37, 12, 3, 
5, 3796, 639, 32, 0, 0, 0, 
5, 3808, 1250, 2, 0, 0, 0, 
5, 3810, 829, 28, 0, 0, 0, 
5, 3813, 1016, 5, 0, 0, 0, 
5, 3830, 918, 27, 27, 26, 3, 
5, 3831, 924, 8, 8, 9, 2.88, 
5, 3835, 505, 2, 2, 4, 2.5, 
5, 3841, 503, 54, 53, 26, 1.96, 
5, 3847, 1019, 105, 104, 22, 2.97, 
5, 3912, 1026, 5, 5, 22, 4, 
5, 3917, 539, 12, 0, 0, 0, 
5, 3923, 989, 9, 9, 4, 3, 
5, 3953, 916, 58, 24, 1, 3, 
5, 3958, 1180, 53, 52, 57, 3, 
5, 3971, 1280, 44, 44, 32, 3, 
5, 3974, 507, 45, 25, 2, 2, 
5, 3976, 832, 132, 100, 10, 1.89, 
5, 3982, 966, 51, 0, 0, 0, 
5, 4000, 1065, 38, 38, 193, 5, 
5, 4011, 1367, 216, 215, 59, 2, 
5, 4012, 777, 33, 32, 11, 3, 
5, 4032, 1151, 2, 0, 0, 0, 
5, 4048, 697, 48, 45, 41, 3, 
5, 4056, 693, 38, 36, 11, 2, 
5, 4059, 948, 36, 0, 0, 0, 
5, 4059, 1371, 2, 2, 11, 5, 
5, 4085, 599, 154, 153, 156, 2.99, 
5, 4091, 1476, 102, 102, 459, 4, 
5, 4094, 1369, 146, 0, 0, 0, 
5, 4108, 990, 136, 133, 28, 2, 
5, 4110, 1030, 46, 43, 4, 1, 
5, 4114, 1273, 84, 83, 30, 2.96, 
5, 4120, 990, 280, 278, 67, 2, 
5, 4150, 236, 13, 13, 19, 3, 
5, 4157, 1382, 180, 180, 163, 3, 
5, 4159, 853, 151, 124, 21, 2, 
5, 4163, 1223, 34, 30, 37, 3, 
5, 4169, 1413, 45, 43, 55, 3, 
5, 4170, 336, 35, 33, 8, 1.76, 
5, 4172, 1064, 20, 20, 19, 1, 
5, 4174, 723, 38, 38, 25, 3, 
5, 4177, 941, 35, 29, 4, 1.83, 
5, 4180, 952, 36, 18, 9, 3, 
5, 4182, 1202, 222, 206, 24, 2, 
5, 4186, 352, 17, 14, 14, 3, 
5, 4193, 308, 25, 25, 23, 3, 
5, 4195, 1044, 124, 120, 26, 1, 
5, 4196, 590, 36, 36, 169, 4, 
5, 4198, 280, 36, 25, 4, 2, 
5, 4209, 1093, 14, 14, 52, 4, 
5, 4213, 931, 27, 0, 0, 0, 
5, 4223, 376, 75, 75, 349, 4, 
5, 4230, 854, 69, 69, 336, 5, 
5, 4241, 374, 2, 0, 0, 0, 
5, 4241, 785, 108, 108, 553, 5, 
5, 4243, 886, 69, 0, 0, 0, 
5, 4247, 1068, 4, 3, 2, 1, 
5, 4249, 769, 2, 2, 1, 2, 
5, 4265, 761, 28, 28, 29, 3, 
5, 4270, 286, 44, 44, 22, 3, 
5, 4283, 1503, 8, 8, 3, 3, 
5, 4291, 1276, 38, 37, 8, 1.7, 
5, 4298, 1474, 17, 17, 90, 4, 
5, 4302, 979, 2, 0, 0, 0, 
5, 4305, 1511, 20, 20, 8, 2, 
5, 4310, 900, 53, 0, 0, 0, 
5, 4311, 669, 102, 0, 0, 0, 
5, 4312, 1325, 38, 31, 7, 1, 
5, 4314, 1084, 8, 8, 6, 3, 
5, 4316, 724, 10, 0, 0, 0, 
5, 4322, 729, 26, 23, 4, 2, 
5, 4328, 200, 39, 38, 28, 3, 
5, 4333, 806, 127, 127, 640, 5, 
5, 4333, 1202, 85, 85, 91, 3, 
5, 4344, 209, 3, 1, 1, 3, 
5, 4355, 665, 66, 66, 414, 5, 
5, 4362, 851, 2, 0, 0, 0, 
5, 4363, 872, 30, 30, 167, 4.97, 
5, 4369, 435, 2, 2, 5, 3, 
5, 4372, 1295, 2, 0, 0, 0, 
5, 4387, 1281, 10, 10, 11, 3, 
5, 4390, 985, 55, 55, 35, 3, 
5, 4400, 1104, 2, 0, 0, 0, 
5, 4402, 852, 2, 2, 1, 3, 
5, 4407, 323, 46, 0, 0, 0, 
5, 4408, 814, 30, 24, 3, 3, 
5, 4424, 458, 2, 0, 0, 0, 
5, 4427, 231, 82, 0, 0, 0, 
5, 4429, 1557, 9, 8, 5, 2, 
5, 4435, 890, 2, 1, 1, 3, 
5, 4435, 984, 41, 41, 166, 4, 
5, 4438, 821, 37, 37, 27, 3, 
5, 4442, 796, 2, 0, 0, 0, 
5, 4447, 454, 28, 0, 0, 0, 
5, 4448, 793, 77, 76, 10, 3, 
5, 4451, 866, 20, 20, 4, 1, 
5, 4455, 1478, 61, 61, 49, 3, 
5, 4458, 339, 9, 7, 7, 3, 
5, 4465, 1093, 57, 54, 15, 2, 
5, 4471, 1086, 4, 1, 2, 2, 
5, 4476, 442, 183, 174, 23, 2, 
5, 4486, 1384, 57, 38, 6, 1, 
5, 4489, 319, 75, 72, 17, 2, 
5, 4492, 1459, 25, 18, 15, 2.83, 
5, 4495, 1497, 80, 0, 0, 0, 
5, 4498, 299, 99, 0, 0, 0, 
5, 4499, 1297, 94, 85, 33, 2.92, 
5, 4502, 257, 24, 19, 4, 3, 
5, 4510, 754, 63, 51, 3, 2, 
5, 4524, 502, 11, 10, 11, 3, 
5, 4530, 752, 157, 157, 560, 4, 
5, 4548, 907, 10, 7, 1, 2, 
5, 4555, 1486, 27, 27, 25, 3, 
5, 4555, 1555, 121, 111, 44, 2, 
5, 4561, 661, 37, 37, 29, 1, 
5, 4563, 1197, 8, 4, 2, 1.75, 
5, 4565, 885, 32, 32, 28, 3, 
5, 4568, 483, 32, 31, 32, 3, 
5, 4568, 921, 5, 4, 3, 2, 
5, 4571, 1148, 26, 18, 3, 2, 
5, 4577, 852, 9, 5, 7, 3, 
5, 4590, 964, 3, 1, 1, 2, 
5, 4590, 1356, 38, 38, 36, 3, 
5, 4594, 542, 26, 0, 0, 0, 
5, 4595, 956, 12, 0, 0, 0, 
5, 4600, 898, 67, 67, 54, 3, 
5, 4609, 944, 13, 13, 10, 3, 
5, 4624, 449, 15, 14, 6, 1, 
5, 4625, 454, 100, 99, 22, 1, 
5, 4632, 869, 47, 26, 2, 2, 
5, 4637, 1055, 57, 55, 23, 2, 
5, 4641, 668, 7, 0, 0, 0, 
5, 4641, 1294, 20, 19, 24, 3, 
5, 4642, 764, 21, 21, 13, 2.81, 
5, 4647, 678, 55, 48, 12, 3, 
5, 4649, 777, 8, 8, 3, 3, 
5, 4649, 1094, 61, 61, 95, 2, 
5, 4650, 665, 74, 14, 3, 2, 
5, 4659, 1004, 103, 48, 5, 1, 
5, 4684, 788, 67, 65, 8, 2, 
5, 4694, 608, 80, 80, 45, 2.99, 
5, 4694, 850, 167, 156, 21, 2, 
5, 4707, 641, 70, 51, 2, 2, 
5, 4713, 745, 30, 0, 0, 0, 
5, 4724, 389, 16, 0, 0, 0, 
5, 4725, 418, 67, 67, 59, 3, 
5, 4735, 788, 4, 0, 0, 0, 
5, 4737, 913, 25, 24, 24, 3, 
5, 4745, 880, 13, 13, 19, 3, 
5, 4751, 1444, 71, 23, 4, 2, 
5, 4765, 451, 108, 108, 6, 1, 
5, 4771, 507, 128, 128, 676, 5, 
5, 4772, 1089, 217, 216, 169, 2, 
5, 4775, 1065, 105, 105, 46, 2, 
5, 4780, 632, 147, 140, 16, 1.71, 
5, 4794, 1108, 29, 0, 0, 0, 
5, 4796, 826, 69, 66, 33, 3, 
5, 4800, 758, 13, 13, 75, 5, 
5, 4805, 754, 28, 0, 0, 0, 
5, 4811, 353, 84, 77, 9, 2, 
5, 4820, 518, 66, 61, 12, 2, 
5, 4831, 626, 88, 88, 441, 5, 
5, 4837, 844, 99, 86, 12, 2, 
5, 4847, 493, 251, 251, 177, 3, 
5, 4857, 839, 18, 16, 14, 3, 
5, 4868, 1231, 22, 20, 3, 1, 
5, 4875, 842, 10, 10, 6, 2.8, 
5, 4877, 449, 26, 25, 9, 2.84, 
5, 4885, 880, 117, 117, 613, 5, 
5, 4890, 1087, 26, 24, 2, 1, 
5, 4893, 853, 23, 23, 2, 1, 
5, 4896, 714, 16, 14, 5, 3, 
5, 4896, 1161, 35, 35, 168, 4, 
5, 4897, 754, 79, 79, 257, 4, 
5, 4898, 416, 76, 36, 1, 2, 
5, 4910, 776, 5, 5, 7, 2.6, 
5, 4935, 780, 17, 0, 0, 0, 
5, 4938, 1014, 37, 33, 13, 3, 
5, 4961, 974, 147, 147, 49, 2, 
5, 4973, 751, 48, 47, 30, 3, 
5, 4975, 944, 9, 9, 11, 3, 
5, 4997, 1018, 7, 5, 1, 2, 
5, 5046, 911, 145, 145, 582, 4, 
5, 5048, 350, 22, 0, 0, 0, 
5, 5049, 1153, 24, 24, 25, 3, 
5, 5052, 501, 3, 0, 0, 0, 
5, 5059, 385, 30, 0, 0, 0, 
5, 5059, 809, 25, 21, 24, 3, 
5, 5062, 833, 55, 55, 231, 4, 
5, 5085, 839, 105, 96, 26, 1.88, 
5, 5087, 519, 30, 28, 16, 3, 
5, 5108, 1027, 43, 43, 24, 2.91, 
5, 5142, 919, 2, 0, 0, 0, 
5, 5147, 540, 4, 4, 20, 5, 
5, 5155, 1140, 16, 16, 106, 5, 
5, 5160, 1046, 92, 92, 62, 3, 
5, 5185, 601, 56, 55, 10, 1.95, 
5, 5198, 923, 156, 152, 62, 2, 
5, 5219, 557, 52, 8, 1, 1, 
5, 5220, 638, 29, 9, 2, 3, 
5, 5233, 736, 26, 25, 10, 2, 
5, 5239, 922, 27, 0, 0, 0, 
5, 5241, 917, 154, 154, 648, 4, 
5, 5243, 806, 74, 74, 74, 3, 
5, 5245, 796, 2, 0, 0, 0, 
5, 5252, 523, 86, 81, 24, 2, 
5, 5257, 929, 8, 7, 7, 3, 
5, 5261, 668, 10, 5, 1, 1, 
5, 5263, 543, 107, 104, 22, 1.88, 
5, 5264, 905, 49, 0, 0, 0, 
5, 5269, 1133, 4, 0, 0, 0, 
5, 5279, 558, 48, 8, 1, 2, 
5, 5281, 972, 54, 49, 35, 3, 
5, 5286, 815, 41, 41, 26, 3, 
5, 5299, 456, 38, 38, 12, 2, 
5, 5299, 709, 42, 42, 7, 2, 
5, 5306, 989, 57, 57, 60, 3, 
5, 5309, 475, 19, 8, 2, 2, 
5, 5312, 411, 11, 11, 80, 5, 
5, 5316, 658, 25, 25, 151, 4.96, 
5, 5318, 920, 60, 55, 22, 2, 
5, 5333, 539, 8, 7, 4, 2, 
5, 5349, 369, 25, 25, 20, 3, 
5, 5349, 621, 59, 59, 6, 2, 
5, 5351, 1162, 42, 3, 2, 3, 
5, 5370, 1005, 26, 23, 17, 3, 
5, 5373, 757, 187, 129, 3, 1, 
5, 5398, 898, 5, 3, 1, 2, 
5, 5405, 868, 89, 89, 330, 4, 
5, 5412, 683, 100, 100, 13, 1, 
5, 5415, 611, 15, 12, 4, 2, 
5, 5424, 368, 9, 9, 57, 5, 
