Time,ManagementArea,Prescription,HarvestedSites,TotalCohortsCompleteHarvest,TotalCohortsPartialHarvest,TotalBiomassHarvested,CohortsHarvested_ABIEBALS,CohortsHarvested_ACERPENS,CohortsHarvested_ACERRUBR,CohortsHarvested_ACERSACC,CohortsHarvested_BETUALLE,CohortsHarvested_BETULENT,CohortsHarvested_BETUPAPY,CohortsHarvested_CARYCORD,CohortsHarvested_CARYOVAT,CohortsHarvested_FAGUGRAN,CohortsHarvested_FRAXAMER,CohortsHarvested_PICEABIE,CohortsHarvested_PICERUBE,CohortsHarvested_PINURESI,CohortsHarvested_PINUSTRO,CohortsHarvested_POPUGRAN,CohortsHarvested_POPUTREM,CohortsHarvested_PRUNPENS,CohortsHarvested_PRUNSERO,CohortsHarvested_QUERALBA,CohortsHarvested_QUERRUBR,CohortsHarvested_TILIAMER,CohortsHarvested_TSUGCANA,BiomassHarvestedMg_ABIEBALS,BiomassHarvestedMg_ACERPENS,BiomassHarvestedMg_ACERRUBR,BiomassHarvestedMg_ACERSACC,BiomassHarvestedMg_BETUALLE,BiomassHarvestedMg_BETULENT,BiomassHarvestedMg_BETUPAPY,BiomassHarvestedMg_CARYCORD,BiomassHarvestedMg_CARYOVAT,BiomassHarvestedMg_FAGUGRAN,BiomassHarvestedMg_FRAXAMER,BiomassHarvestedMg_PICEABIE,BiomassHarvestedMg_PICERUBE,BiomassHarvestedMg_PINURESI,BiomassHarvestedMg_PINUSTRO,BiomassHarvestedMg_POPUGRAN,BiomassHarvestedMg_POPUTREM,BiomassHarvestedMg_PRUNPENS,BiomassHarvestedMg_PRUNSERO,BiomassHarvestedMg_QUERALBA,BiomassHarvestedMg_QUERRUBR,BiomassHarvestedMg_TILIAMER,BiomassHarvestedMg_TSUGCANA,
5, 63, GroupSelectionBeechUnderstory, 63, 350, 0, 565.183822458386, 2, 0, 7, 130, 42, 0, 20, 0, 0, 120, 24, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 9.12960036277771, 0, 10.2114004057646, 233.164809265137, 48.5586019295454, 0, 2.23200008869171, 0, 0, 196.524907809198, 48.6603019335866, 0, 2.57670010238886, 0, 0, 0, 0, 0, 13.6008005404472, 0, 0, 0, 0.524700020849705, 
5, 63, OakShelterWood, 82, 420, 35, 1425.36425663889, 0, 0, 10, 188, 79, 0, 0, 0, 0, 66, 62, 0, 0, 0, 0, 0, 0, 0, 2, 0, 35, 10, 3, 0, 0, 1.67310006648302, 987.918339256346, 172.39320685029, 0, 0, 0, 0, 66.7035026505589, 110.412004387379, 0, 0, 0, 0, 0, 0, 0, 16.8804006707668, 0, 20.1546008008718, 48.4650019258261, 0.764100030362606, 
5, 63, NHWShelterwood, 61, 84, 263, 366.246014553308, 0, 0, 18, 116, 57, 4, 3, 0, 0, 76, 34, 0, 0, 0, 8, 6, 0, 0, 8, 0, 8, 2, 7, 0, 0, 8.3124003303051, 103.815004125237, 34.96590138942, 1.38060005486012, 7.47450029700994, 0, 0, 18.1260007202625, 122.695204875469, 0, 0, 0, 16.3521006497741, 2.11950008422136, 0, 0, 43.0920017123222, 0, 4.30200017094612, 1.92780007660389, 1.68300006687641, 
10, 31, ClearCutLarge, 2010, 11300, 0, 27693.3323004341, 428, 38, 1573, 2354, 2148, 4, 194, 0, 0, 1804, 470, 134, 934, 0, 105, 10, 28, 0, 373, 0, 41, 8, 654, 133.089305288494, 33.8040013432503, 1613.94396413237, 10843.9105308983, 7434.30719541281, 12.1248004817963, 152.808306072056, 0, 0, 2412.11259584874, 1190.93044732332, 181.780207223296, 293.772611673474, 0, 820.923332620561, 8.17200032472611, 14.2938005679846, 0, 1746.7749694106, 0, 125.263804977536, 39.1086015540361, 636.211825280786, 
10, 31, SoftwoodRelease, 1008, 3493, 0, 8423.4621347183, 0, 2, 1064, 394, 905, 21, 230, 0, 0, 355, 163, 0, 0, 0, 0, 26, 66, 7, 229, 1, 30, 0, 0, 0, 0.819000032544136, 1103.61154385358, 2416.73409603238, 2935.91801666289, 33.1515013173223, 81.0198032194376, 0, 0, 483.176719199717, 343.939513666928, 0, 0, 0, 0, 18.3591007295251, 24.5529009756446, 3.82590015202761, 917.828136471212, 0.793800031542778, 59.7321023735404, 0, 0, 
10, 31, PlantationConversion, 1040, 4944, 0, 9990.92739700377, 139, 3, 556, 484, 433, 0, 81, 0, 0, 235, 59, 1541, 620, 0, 65, 13, 123, 9, 122, 0, 6, 3, 452, 39.9177015861869, 0.429300017058849, 563.026522372663, 3237.80772865891, 1859.98957390934, 0, 35.8173014232516, 0, 0, 708.377428148389, 138.834005516767, 1694.14296731919, 186.618607415557, 0, 515.980820503235, 14.2515005663037, 32.3289012846351, 5.6592002248764, 524.864720856249, 0, 19.0350007563829, 14.5620005786419, 399.284115866125, 
10, 31, GroupSelection, 388, 2322, 0, 4963.87729724676, 172, 0, 448, 337, 408, 6, 52, 0, 0, 238, 59, 48, 296, 6, 15, 13, 15, 0, 109, 0, 2, 0, 98, 57.3921022805572, 0, 439.358417458534, 1569.88896238178, 1430.30705683529, 14.4171005728841, 32.2893012830615, 0, 0, 357.799514217675, 154.76580614984, 74.132102945745, 279.218711095154, 5.74380022823811, 71.7174028497934, 4.3389001724124, 6.19290024608374, 0, 420.160516695678, 0, 14.1453005620837, 0, 32.0094012719393, 
10, 31, GroupSelectionBeechUnderstory, 1020, 5978, 0, 14625.6341811705, 2, 3, 585, 1453, 1041, 225, 33, 0, 0, 1867, 210, 0, 12, 3, 16, 0, 1, 0, 32, 5, 74, 0, 416, 0.74610002964735, 2.21400008797646, 470.928618713021, 5843.32043219268, 3148.9066251263, 1124.73094469279, 3.2166001278162, 0, 0, 3021.65832006991, 507.304820158482, 0, 13.4073005327582, 5.02740019977093, 56.7171022537351, 0, 1.08540004312992, 0, 74.6694029670954, 3.91590015560389, 232.213509227335, 0, 115.571704592407, 
10, 62, ClearCutSmall, 89, 591, 0, 1270.15745047152, 8, 0, 107, 40, 49, 45, 6, 0, 0, 86, 14, 0, 19, 21, 6, 0, 0, 0, 2, 9, 85, 0, 94, 1.61460006415844, 0, 66.9636026608944, 232.164009225368, 116.85600464344, 215.901908579171, 3.9204001557827, 0, 0, 142.897505678236, 32.0472012734413, 0, 2.74950010925531, 36.5661014530063, 22.0761008772254, 0, 0, 0, 1.1898000472784, 7.07130028098822, 366.828314576447, 0, 21.311100846827, 
10, 62, PlantationConversion, 283, 1508, 0, 3351.65413318276, 108, 2, 267, 174, 186, 0, 46, 0, 0, 87, 61, 164, 181, 1, 36, 0, 43, 0, 61, 0, 2, 1, 88, 35.1396013963222, 0.889200035333633, 236.780109408796, 1086.80494318575, 732.051029089093, 0, 11.5515004590154, 0, 0, 168.871506710351, 147.42090585798, 203.548508088291, 139.236305532753, 0.140400005578995, 233.016309259236, 0, 22.6422008997202, 0, 214.044308505356, 0, 6.03990024000406, 4.83570019215345, 108.641704317033, 
10, 62, SoftwoodRelease, 324, 543, 0, 587.326523338258, 0, 0, 25, 22, 158, 0, 303, 0, 0, 24, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7.97850031703711, 161.124306402504, 256.488310191929, 0, 86.6871034446359, 0, 0, 47.9637019059062, 26.6094010573626, 0, 0, 0, 0, 0, 0, 0, 0.475200018882751, 0, 0, 0, 0, 
10, 62, GroupSelection, 222, 1272, 0, 2797.80491117477, 117, 19, 173, 202, 294, 2, 57, 0, 0, 136, 20, 5, 148, 1, 0, 3, 2, 0, 50, 0, 0, 0, 43, 107.137804257274, 17.2224006843567, 143.165705688894, 927.445536853373, 1019.99254053086, 6.03450023978949, 13.5567005386949, 0, 0, 171.62640681982, 36.0009014305472, 8.99910035759211, 128.400305102169, 0.149400005936623, 0, 0.452700017988682, 0.513000020384789, 0, 201.031207988262, 0, 0, 0, 16.0767006388307, 
10, 62, GroupSelectionBeechUnderstory, 329, 1755, 0, 4785.35149015278, 0, 0, 102, 557, 380, 0, 16, 0, 0, 626, 60, 0, 4, 0, 0, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 99.1764039409161, 2272.9923903206, 1152.33214578956, 0, 0.418500016629696, 0, 0, 1091.04574335426, 115.176604576707, 0, 0.288900011479855, 0, 0, 0, 0, 0, 53.3160021185875, 0, 0, 0, 0.604800024032593, 
10, 85, ClearCutSmall, 89, 560, 0, 1453.2534577471, 12, 0, 48, 103, 72, 14, 11, 0, 0, 55, 37, 0, 37, 0, 3, 2, 5, 0, 9, 0, 73, 0, 79, 2.39130009502172, 0, 22.9509009119868, 549.157521821559, 224.7912089324, 11.3895004525781, 3.1464001250267, 0, 0, 98.0496038961411, 109.51740435183, 0, 4.25520016908646, 0, 6.6969002661109, 0.675900026857853, 0.517500020563603, 0, 45.2079017964005, 0, 328.730413062572, 0, 45.7758018189669, 
10, 85, SoftwoodRelease, 228, 938, 0, 2615.5144039312, 0, 0, 235, 108, 194, 21, 43, 0, 0, 127, 68, 0, 0, 0, 0, 18, 6, 0, 23, 1, 94, 0, 0, 0, 0, 144.741605751514, 731.930429084301, 783.55533113569, 60.4341024014354, 9.98370039671659, 0, 0, 222.536708842814, 149.570105943382, 0, 0, 0, 0, 6.48540025770664, 2.28150009065866, 0, 125.230504976213, 0.463500018417835, 378.301515032351, 0, 0, 
