Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgDefoliation,
1, 2, 10512, 14811.841609589, 604.926638308971, 283.40648782344, 0, 
1, 3, 6756, 15086.3531675548, 610.945192652693, 286.699674363529, 0, 
1, 4, 22531, 15614.538546891, 615.588927484965, 285.176157294394, 0, 
1, 5, 21273, 15506.593710337, 607.231187660007, 279.530343628073, 0, 
1, 7, 51231, 16087.0221350354, 624.840927962153, 280.990864906014, 0, 
1, 8, 136297, 15500.1156885331, 602.360662833506, 274.211948905699, 0, 
1, 11, 115650, 15234.299766537, 585.253431116932, 262.209200172936, 0, 
1, 12, 55809, 15834.6301850956, 604.632884956359, 270.184396781881, 0, 
1, 14, 1269169, 15293.2909604631, 588.278701823368, 258.95001768874, 0, 
1, 17, 931229, 15512.8648613821, 601.43777802106, 253.856239442715, 0, 
1, 20, 740833, 14739.6232214278, 569.484623440325, 242.236447350483, 0, 
1, 24, 31026, 8316.22826016889, 348.701439973308, 152.198253078064, 0, 
1, 25, 55690, 8241.04135392351, 314.702788139283, 152.186909678578, 0, 
1, 26, 5094, 8551.03082057322, 339.689447619792, 156.095013741657, 0, 
1, 27, 26357, 8367.32974162462, 261.403908766101, 141.862844785067, 0, 
1, 28, 7166, 9100.91822495116, 219.024238012451, 145.342729556238, 0, 
1, 31, 4108, 9057.99926971762, 287.563456946785, 178.66723466407, 0, 
1, 33, 55919, 15686.185482573, 616.753942117732, 281.9596559309, 0, 
1, 35, 3291, 13782.9905803707, 564.20291501082, 258.000303859009, 0, 
1, 36, 1891, 13796.0549973559, 550.235076808176, 255.059227921735, 0, 
1, 37, 78234, 15289.1019889051, 592.473978446528, 269.338305596032, 0, 
1, 38, 36436, 15544.126825118, 606.572807409149, 281.575172905917, 0, 
1, 40, 52088, 15366.4695707265, 602.203515964921, 273.672726923668, 0, 
1, 45, 46044, 16726.3328338111, 639.331311008497, 275.570063417601, 0, 
1, 52, 179922, 7889.89282578006, 351.164530056661, 138.560576249708, 0, 
1, 53, 78866, 8064.08339461872, 344.569983250546, 148.945261582938, 0, 
1, 62, 8624, 14902.7622912801, 596.811510132588, 276.09844619666, 0, 
1, 65, 12462, 8780.97841437972, 285.790052560019, 164.370325790403, 0, 
1, 79, 32523, 16840.6020969775, 641.762978620549, 275.591396857608, 0, 
1, 80, 42117, 16478.5948429375, 618.25226624811, 272.087161953605, 0, 
